Frame#,Time,L.Heel.x,L.Heel.y,L.Heel.z,L.Toe.x,L.Toe.y,L.Toe.z,L.MedFoot.x,L.MedFoot.y,L.MedFoot.z
1,0,159.29654,90.66488,45.29579,376.15509,183.62862,36.69595,324.39825,118.34986,66.68616
2,0.008,159.16945,90.60205,45.52057,376.15112,183.86153,36.78429,324.4343,118.41109,66.63429
3,0.017,159.16727,90.55177,45.34937,376.17606,184.04587,36.95904,324.4343,118.41109,66.63429
4,0.025,159.16727,90.55177,45.34937,376.17606,184.04587,36.95904,324.4343,118.41109,66.63429
5,0.033,159.16727,90.55177,45.34937,376.18002,183.81297,36.8707,324.54538,118.62581,66.63688
6,0.042,159.28166,90.70377,45.27524,376.18002,183.81297,36.8707,324.50934,118.56459,66.68875
7,0.05,159.53052,90.59909,45.48123,376.25729,183.73994,36.76724,324.54538,118.62581,66.63688
8,0.058,159.37267,90.60755,45.11521,376.08527,183.97894,36.88148,324.54538,118.62581,66.63688
9,0.067,159.16727,90.55177,45.34937,376.25336,183.97285,36.85558,324.54538,118.62581,66.63688
10,0.075,159.16727,90.55177,45.34937,376.25336,183.97285,36.85558,324.39825,118.34986,66.68616
11,0.083,159.16727,90.55177,45.34937,376.06039,183.88518,36.79568,324.4343,118.41109,66.63429
12,0.092,159.25826,90.45557,45.18935,376.15112,183.86153,36.78429,324.4343,118.41109,66.63429
13,0.1,159.29654,90.66488,45.29579,376.25336,183.97285,36.85558,324.39825,118.34986,66.68616
14,0.108,159.28166,90.70377,45.27524,376.25729,183.73994,36.76724,324.54538,118.62581,66.63688
15,0.117,159.37267,90.60755,45.11521,376.16263,183.99649,36.86697,324.54538,118.62581,66.63688
16,0.125,159.39833,90.58759,45.33472,376.17606,184.04587,36.95904,324.4343,118.41109,66.63429
17,0.133,159.17809,90.57072,45.54831,376.05353,184.05879,36.89256,324.4343,118.41109,66.63429
18,0.142,159.26906,90.47449,45.3883,376.07385,183.93456,36.88775,324.4343,118.41109,66.63429
19,0.15,159.60242,90.47866,45.21392,376.06039,183.88518,36.79568,324.39825,118.34986,66.68616
20,0.158,157.44867,91.80442,45.84711,376.17606,184.04587,36.95904,324.4343,118.41109,66.63429
21,0.167,159.30191,90.62007,44.80411,376.16263,183.99649,36.86697,324.4343,118.41109,66.63429
22,0.175,159.29932,90.66754,45.07429,376.16263,183.99649,36.86697,324.39825,118.34986,66.68616
23,0.183,159.28883,90.74503,45.21928,376.16263,183.99649,36.86697,324.54538,118.62581,66.63688
24,0.192,159.28883,90.74503,45.21928,376.15576,184.1701,36.96384,324.54538,118.62581,66.63688
25,0.2,159.48277,90.56994,45.19712,376.15576,184.1701,36.96384,324.54538,118.62581,66.63688
26,0.208,159.33858,90.42294,45.30939,376.1377,183.81216,36.69222,324.4343,118.41109,66.63429
27,0.217,159.29932,90.66754,45.07429,376.16867,183.79074,36.58373,324.4343,118.41109,66.63429
28,0.225,159.32614,90.64858,44.97087,376.0914,183.86375,36.68719,324.4343,118.41109,66.63429
29,0.233,159.32614,90.64858,44.97087,376.16263,183.99649,36.86697,324.4343,118.41109,66.63429
30,0.242,159.15715,90.56056,45.0381,376.1423,184.12073,36.87177,324.50934,118.56459,66.68875
31,0.25,159.44353,90.81451,44.96203,376.0914,183.86375,36.68719,324.4343,118.41109,66.63429
32,0.258,159.29932,90.66754,45.07429,376.16263,183.99649,36.86697,324.4343,118.41109,66.63429
33,0.267,159.44353,90.81451,44.96203,376.08527,183.97894,36.88148,324.54538,118.62581,66.63688
34,0.275,159.2914,90.69758,44.9491,376.07184,183.92958,36.78941,324.54538,118.62581,66.63688
35,0.283,159.46039,90.78561,44.88187,376.19363,183.97507,36.75848,324.39825,118.34986,66.68616
36,0.292,159.30191,90.62007,44.80411,376.0914,183.86375,36.68719,324.4343,118.41109,66.63429
37,0.3,159.92082,90.19846,44.81279,375.96567,184.05115,36.80646,324.39825,118.34986,66.68616
38,0.308,159.46382,90.57825,44.94933,376.06039,183.88518,36.79568,324.4343,118.41109,66.63429
39,0.317,159.11966,90.55515,44.92476,376.07184,183.92958,36.78941,324.4343,118.41109,66.63429
40,0.325,159.24231,90.71957,44.83265,376.16656,183.7636,36.77863,324.54538,118.62581,66.63688
41,0.333,159.3716,90.83267,44.77908,376.15576,184.1701,36.96384,324.4343,118.41109,66.63429
42,0.342,159.40698,90.89316,44.64308,376.16263,183.99649,36.86697,324.54538,118.62581,66.63688
43,0.35,159.3716,90.83267,44.77908,376.16263,183.99649,36.86697,324.4343,118.41109,66.63429
44,0.358,159.11966,90.55515,44.92476,376.16263,183.99649,36.86697,324.39825,118.34986,66.68616
45,0.367,159.06828,90.49868,44.85222,376.17606,184.04587,36.95904,324.39825,118.34986,66.68616
46,0.375,158.98285,90.59298,44.81065,376.07385,183.93456,36.88775,324.39825,118.34986,66.68616
47,0.383,157.75563,91.4564,44.67855,376.06039,183.88518,36.79568,324.4343,118.41109,66.63429
48,0.392,159.27716,90.67899,44.75907,376.06433,183.65227,36.70734,324.39825,118.34986,66.68616
49,0.4,159.22003,90.61687,44.65768,375.97913,184.10052,36.89853,324.4343,118.41109,66.63429
50,0.408,159.65431,90.61051,44.8597,376.1423,184.12073,36.87177,324.4343,118.41109,66.63429
51,0.417,159.27716,90.67899,44.75907,376.16263,183.99649,36.86697,324.4343,118.41109,66.63429
52,0.425,159.27716,90.67899,44.75907,376.16263,183.99649,36.86697,324.39825,118.34986,66.68616
53,0.433,159.27716,90.67899,44.75907,376.15509,183.62862,36.69595,324.39825,118.34986,66.68616
54,0.442,159.13293,90.53204,44.87134,375.98306,183.86763,36.8102,324.39825,118.34986,66.68616
55,0.45,159.07581,90.46992,44.76995,376.06433,183.65227,36.70734,324.39825,118.34986,66.68616
