Frame#,Time,C7.x,C7.y,C7.z,R.Shoulder.x,R.Shoulder.y,R.Shoulder.z,L.Shoulder.x,L.Shoulder.y,L.Shoulder.z
1,0,183.50333,5.87686,1470.14111,236.59418,-158.8799,1418.07935,231.53423,178.76495,1442.53333
2,0.008,183.50333,5.87686,1470.14111,235.85608,-159.10379,1417.91113,231.15892,178.7715,1442.38733
3,0.017,183.18733,5.99216,1470.39258,236.06003,-159.32347,1417.92761,230.52043,178.88786,1442.31824
4,0.025,183.05547,5.91232,1470.50391,235.78925,-159.42609,1417.81567,230.00224,179.0139,1442.31665
5,0.033,182.52815,5.49855,1470.22925,235.42867,-159.56784,1417.64233,228.81647,178.44499,1441.92163
6,0.042,182.03543,6.1159,1470.20618,235.42867,-159.56784,1417.64233,227.55592,178.69467,1442.76318
7,0.05,181.11209,5.54685,1469.88184,235.28302,-159.6346,1417.77075,227.32219,178.38004,1442.74011
8,0.058,181.56789,5.05595,1469.95215,235.08502,-159.83704,1417.7677,227.14323,178.49107,1442.85242
9,0.067,180.62395,5.21686,1470.15039,234.92865,-160.00146,1417.78271,227.03937,178.45314,1442.89465
10,0.075,180.62395,5.21686,1470.15039,234.60243,-159.98846,1417.46216,226.92976,178.45328,1442.86987
11,0.083,180.62395,5.21686,1470.15039,234.75084,-160.15302,1417.44897,226.92976,178.45328,1442.86987
12,0.092,180.62395,5.21686,1470.15039,234.75084,-160.15302,1417.44897,226.80045,178.12355,1442.875
13,0.1,180.34558,5.19558,1470.14734,234.16127,-159.82092,1417.13379,226.75731,177.86705,1442.89832
14,0.108,180.34558,5.19558,1470.14734,233.90633,-159.83241,1417.63269,226.75731,177.86705,1442.89832
15,0.117,180.34558,5.19558,1470.14734,234.17903,-159.97954,1417.78979,226.71849,177.73994,1442.95862
16,0.125,180.34558,5.19558,1470.14734,233.87486,-159.61601,1417.89172,226.58246,177.23666,1442.95374
17,0.133,180.34558,5.19558,1470.14734,233.87486,-159.61601,1417.89172,226.3761,177.29271,1443.08374
18,0.142,180.03659,5.00609,1470.96167,233.87486,-159.61601,1417.89172,226.36572,177.58656,1443.28198
19,0.15,179.73564,5.58527,1470.27478,233.88594,-159.71666,1417.73792,227.17752,177.37613,1442.68567
20,0.158,179.22083,5.7198,1470.31226,233.87486,-159.61601,1417.89172,227.20439,177.00652,1442.62842
21,0.167,179.22083,5.7198,1470.31226,233.87486,-159.61601,1417.89172,227.20439,177.00652,1442.62842
22,0.175,178.97656,5.88886,1470.11646,233.5226,-159.42964,1417.91138,227.06963,177.04994,1442.56702
23,0.183,178.97656,5.88886,1470.11646,233.57779,-159.52017,1417.97986,227.06963,177.04994,1442.56702
24,0.192,178.97656,5.88886,1470.11646,233.17938,-159.43533,1417.83228,226.97571,177.09637,1442.49646
25,0.2,178.97656,5.88886,1470.11646,233.22368,-160.25255,1417.91711,226.77345,176.92793,1442.64111
26,0.208,178.97656,5.88886,1470.11646,233.22368,-160.25255,1417.91711,226.57281,176.9362,1442.64673
27,0.217,178.27539,5.24863,1470.03418,233.17938,-159.43533,1417.83228,226.57281,176.9362,1442.64673
28,0.225,178.27539,5.24863,1470.03418,233.28972,-159.50482,1417.66614,225.94514,177.04926,1442.73145
29,0.233,178.27539,5.24863,1470.03418,233.36229,-159.71356,1417.68323,225.94514,177.04926,1442.73145
30,0.242,177.88223,5.01076,1470.34277,232.64459,-160.78253,1417.83508,225.69493,176.76906,1442.75562
31,0.25,177.88223,5.01076,1470.34277,232.2225,-161.07487,1417.8092,225.69493,176.76906,1442.75562
32,0.258,177.88223,5.01076,1470.34277,232.04156,-161.18808,1418.19763,225.13596,175.93109,1443.16296
33,0.267,177.88223,5.01076,1470.34277,232.16779,-161.93867,1418.28198,225.23241,175.61832,1442.83594
34,0.275,177.88223,5.01076,1470.34277,231.65872,-161.37097,1417.65466,225.29367,175.89989,1442.65149
35,0.283,177.26714,4.57746,1469.79016,231.43451,-161.08846,1417.6377,225.31946,176.77577,1442.6095
36,0.292,177.88223,5.01076,1470.34277,231.29642,-160.53444,1417.75452,225.31946,176.77577,1442.6095
37,0.3,177.88223,5.01076,1470.34277,231.63232,-161.64069,1417.67346,225.31946,176.77577,1442.6095
38,0.308,177.88223,5.01076,1470.34277,231.60333,-161.52788,1417.28137,225.18517,176.22604,1442.14258
39,0.317,177.88223,5.01076,1470.34277,232.25085,-162.53053,1417.30029,224.70113,175.47873,1442.21826
40,0.325,177.88223,5.01076,1470.34277,232.42477,-162.46037,1417.37451,224.70113,175.47873,1442.21826
41,0.333,178.27539,5.24863,1470.03418,232.1391,-161.67657,1417.04382,224.71875,176.06255,1442.19031
