Frame#,Time,C7.x,C7.y,C7.z,R.Shoulder.x,R.Shoulder.y,R.Shoulder.z,L.Shoulder.x,L.Shoulder.y,L.Shoulder.z
1,0,-267.69666,9.30784,1083.69958,-210.9624,-156.94626,1046.65173,-187.59157,182.87871,1032.70911
2,0.008,-267.07263,10.12292,1083.48596,-210.66431,-157.27809,1046.36194,-188.06738,183.08778,1032.58057
3,0.017,-267.07263,10.12292,1083.48596,-210.72672,-157.33612,1045.92175,-187.82761,183.28477,1032.46973
4,0.025,-267.30606,9.89824,1083.16626,-210.72672,-157.33612,1045.92175,-188.03528,183.74037,1032.21948
5,0.033,-266.81519,10.35207,1083.18921,-210.59644,-157.19547,1045.75549,-188.26961,183.87321,1032.03003
6,0.042,-266.81519,10.35207,1083.18921,-210.59644,-157.19547,1045.75549,-188.38052,183.98518,1032.09326
7,0.05,-266.81519,10.35207,1083.18921,-210.65477,-157.32095,1045.53064,-188.26205,184.575,1031.94482
8,0.058,-266.71609,10.50082,1082.69836,-210.51932,-157.18425,1045.56055,-188.0475,184.75368,1031.92224
9,0.067,-266.81519,10.35207,1083.18921,-209.84837,-157.25291,1045.47925,-187.36395,184.73058,1031.88062
10,0.075,-266.81519,10.35207,1083.18921,-208.45439,-157.37814,1045.50818,-187.36395,184.73058,1031.88062
11,0.083,-266.81519,10.35207,1083.18921,-208.45439,-157.37814,1045.50818,-186.23703,184.70621,1031.70984
12,0.092,-266.54498,10.78061,1083.40442,-207.91356,-157.26967,1045.4707,-186.23703,184.70621,1031.70984
13,0.1,-266.54498,10.78061,1083.40442,-207.91356,-157.26967,1045.4707,-186.14967,184.82759,1031.64648
14,0.108,-266.43228,10.81507,1082.47058,-207.9099,-157.40083,1045.34827,-185.8952,184.70776,1031.51489
15,0.117,-266.54498,10.78061,1083.40442,-207.9099,-157.40083,1045.34827,-185.8952,184.70776,1031.51489
16,0.125,-266.53857,10.70518,1083.10779,-207.9099,-157.40083,1045.34827,-185.8653,184.83501,1031.57117
17,0.133,-266.53857,10.70518,1083.10779,-207.9099,-157.40083,1045.34827,-185.8653,184.83501,1031.57117
18,0.142,-265.96561,11.20259,1083.11755,-207.9099,-157.40083,1045.34827,-185.9845,184.8004,1031.6571
19,0.15,-265.96561,11.20259,1083.11755,-207.67763,-157.27574,1045.4469,-186.00841,184.81476,1031.79492
20,0.158,-265.96561,11.20259,1083.11755,-207.67763,-157.27574,1045.4469,-186.32631,184.7988,1031.85193
21,0.167,-265.73059,11.17276,1083.55164,-207.67763,-157.27574,1045.4469,-186.32631,184.7988,1031.85193
22,0.175,-265.73059,11.17276,1083.55164,-207.67763,-157.27574,1045.4469,-186.26286,184.93452,1031.92651
23,0.183,-265.73059,11.17276,1083.55164,-207.9099,-157.40083,1045.34827,-186.56607,184.60213,1031.96277
24,0.192,-265.62714,10.89248,1083.99329,-207.9099,-157.40083,1045.34827,-186.26286,184.93452,1031.92651
25,0.2,-265.62714,10.89248,1083.99329,-207.9099,-157.40083,1045.34827,-186.26286,184.93452,1031.92651
26,0.208,-265.73059,11.17276,1083.55164,-207.9099,-157.40083,1045.34827,-186.26286,184.93452,1031.92651
27,0.217,-265.62714,10.89248,1083.99329,-207.67763,-157.27574,1045.4469,-186.26286,184.93452,1031.92651
28,0.225,-265.62714,10.89248,1083.99329,-207.56317,-157.41388,1045.4209,-186.17551,185.05589,1031.86328
29,0.233,-265.62714,10.89248,1083.99329,-207.37112,-157.52492,1045.48987,-185.65598,184.86639,1031.8252
30,0.242,-264.97235,11.01838,1083.11816,-207.37112,-157.52492,1045.48987,-185.65598,184.86639,1031.8252
31,0.25,-264.54211,10.56374,1083.828,-207.37112,-157.52492,1045.48987,-185.25708,185.17053,1031.86389
32,0.258,-264.54211,10.56374,1083.828,-206.85094,-157.50507,1044.75793,-185.25708,185.17053,1031.86389
