Frame#,Time,V.Sacral.x,V.Sacral.y,V.Sacral.z,R.ASIS.x,R.ASIS.y,R.ASIS.z,L.ASIS.x,L.ASIS.y,L.ASIS.z
1,0,-329.34052,6.28398,602.50366,-138.27124,-172.94196,598.64679,-121.93871,186.41806,605.27759
2,0.008,-329.34052,6.28398,602.50366,-138.12119,-172.7057,598.63843,-122.12023,185.69131,604.73218
3,0.017,-329.37476,5.98871,602.6825,-138.12119,-172.7057,598.63843,-122.38592,185.88197,604.53882
4,0.025,-329.54858,5.7526,602.71301,-138.12119,-172.7057,598.63843,-122.58891,185.46617,604.4566
5,0.033,-329.54858,5.7526,602.71301,-138.08664,-172.53799,598.54498,-122.58891,185.46617,604.4566
6,0.042,-329.34052,6.28398,602.50366,-138.12119,-172.7057,598.63843,-122.58891,185.46617,604.4566
7,0.05,-329.39667,6.14593,602.40576,-137.92722,-172.7292,598.60168,-122.72302,185.50339,604.17181
8,0.058,-329.34052,6.28398,602.50366,-138.09323,-172.62433,598.50751,-123.03882,185.78981,604.12933
9,0.067,-329.28287,6.86618,602.38824,-138.16142,-172.33842,598.48767,-123.03882,185.78981,604.12933
10,0.075,-329.42731,6.98857,602.37732,-138.12689,-172.1707,598.39423,-122.72302,185.50339,604.17181
11,0.083,-329.42731,6.98857,602.37732,-138.38899,-172.09517,598.35132,-122.72302,185.50339,604.17181
12,0.092,-329.47202,7.1562,602.46161,-138.71826,-172.71281,598.43671,-122.72302,185.50339,604.17181
13,0.1,-329.47202,7.1562,602.46161,-138.93414,-172.21748,598.2547,-122.5058,185.9731,604.07715
14,0.108,-329.47202,7.1562,602.46161,-139.01436,-172.49843,598.49304,-122.37171,185.93594,604.36188
15,0.117,-329.57407,7.58595,602.50415,-139.01436,-172.49843,598.49304,-122.58891,185.46617,604.4566
16,0.125,-329.91608,7.79456,602.70026,-139.17363,-172.49211,598.59094,-122.37171,185.93594,604.36188
17,0.133,-329.91608,7.79456,602.70026,-139.17363,-172.49211,598.59094,-122.52901,186.45435,604.13306
18,0.142,-329.91608,7.79456,602.70026,-139.17363,-172.49211,598.59094,-122.52901,186.45435,604.13306
19,0.15,-329.91711,7.50509,602.68579,-139.17363,-172.49211,598.59094,-122.74623,185.98488,604.22784
20,0.158,-329.83295,7.32999,602.62183,-139.10539,-172.77798,598.61072,-122.74623,185.98488,604.22784
21,0.167,-329.83295,7.32999,602.62183,-139.10539,-172.77798,598.61072,-122.74623,185.98488,604.22784
22,0.175,-329.83295,7.32999,602.62183,-139.17363,-172.49211,598.59094,-122.74623,185.98488,604.22784
23,0.183,-329.72986,7.18968,602.59375,-139.17363,-172.49211,598.59094,-122.88032,186.02188,603.94299
24,0.192,-329.72986,7.18968,602.59375,-139.16763,-172.5089,598.75629,-122.88032,186.02188,603.94299
25,0.2,-329.72986,7.18968,602.59375,-139.16763,-172.5089,598.75629,-122.66308,186.49127,603.84833
26,0.208,-329.72986,7.18968,602.59375,-139.09944,-172.79761,598.92529,-122.66308,186.49127,603.84833
27,0.217,-329.72986,7.18968,602.59375,-139.16026,-172.54205,598.92407,-122.42802,186.24927,603.85272
28,0.225,-329.72986,7.18968,602.59375,-139.16026,-172.54205,598.92407,-122.60173,185.68137,603.56854
