Frame#,Time,R.Wrist.x,R.Wrist.y,R.Wrist.z,R.Thumb.M1.x,R.Thumb.M1.y,R.Thumb.M1.z,R.Thumb.M2.x,R.Thumb.M2.y,R.Thumb.M2.z,R.Thumb.M3.x,R.Thumb.M3.y,R.Thumb.M3.z,R.Finger3.M1.x,R.Finger3.M1.y,R.Finger3.M1.z,R.Finger3.M2.x,R.Finger3.M2.y,R.Finger3.M2.z,R.Finger3.M3.x,R.Finger3.M3.y,R.Finger3.M3.z
1,0,271.29214,-420.34802,987.17212,315.59158,-385.44543,989.73358,353.93634,-366.76038,972.15771,406.68637,-376.95294,951.86084,350.63757,-466.45761,990.84338,393.3912,-482.09177,968.07336,422.73813,-486.86276,935.72522
2,0.008,270.17117,-419.65631,985.00787,316.64313,-387.32401,985.7121,357.12589,-370.05142,969.18005,407.95459,-380.52927,950.19049,348.45673,-466.28857,991.68396,390.74405,-484.97006,972.73083,422.12097,-491.34818,940.71558
3,0.017,270.75873,-417.36093,981.8667,316.21585,-379.76157,980.4696,357.81332,-371.59268,965.26392,409.15985,-385.85535,949.11963,345.40222,-466.63055,992.29871,388.96756,-486.60727,975.68359,420.41302,-492.97781,943.22015
4,0.025,270.97781,-415.81119,979.03986,316.60434,-381.13284,977.53577,358.87454,-372.24231,962.85046,410.99649,-388.08044,947.56409,343.01459,-465.50052,993.88568,387.02921,-488.1908,977.96063,418.58807,-494.05762,945.89331
5,0.033,270.00165,-415.81104,975.41571,316.50146,-382.52106,973.59723,359.99643,-373.25342,961.13727,411.36221,-393.98428,946.48193,340.96603,-464.52209,993.48267,385.02951,-488.2655,978.95081,416.68256,-494.29538,946.35901
6,0.042,270.75562,-414.27884,973.0899,317.04428,-380.474,971.90656,361.08713,-376.07001,958.64148,410.84387,-399.5018,947.16638,338.66962,-463.24927,993.25372,383.60458,-488.44467,979.54291,415.92938,-494.24481,946.30701
7,0.05,270.26907,-414.27896,970.85724,316.45981,-382.07538,968.81702,360.68823,-376.30298,957.42902,410.58698,-401.26163,947.36292,337.19061,-463.50595,992.40491,382.10608,-488.94962,978.83173,412.74686,-494.06128,943.55701
8,0.058,269.95587,-414.2807,967.99048,316.49347,-379.83945,966.18121,361.5903,-377.6069,956.56885,410.4812,-403.04855,947.13373,335.02039,-463.25494,991.94031,380.70972,-489.00888,977.00525,411.70267,-493.19144,941.52936
9,0.067,270.09866,-413.65359,965.44763,315.80685,-379.41748,965.42383,362.02228,-378.05289,955.61066,410.62848,-404.33115,947.4939,334.54544,-462.63605,988.94843,379.88519,-489.32855,975.13031,410.92502,-490.97284,939.12561
10,0.075,269.42154,-414.39755,963.84906,314.86267,-382.40765,964.74084,359.9343,-376.33923,954.5896,410.59036,-405.09106,947.4278,333.40967,-464.12555,987.66901,380.13474,-489.02802,971.57178,410.20486,-489.11328,934.91022
