Frame#,Time,L.Heel.x,L.Heel.y,L.Heel.z,L.Toe.x,L.Toe.y,L.Toe.z,L.MedFoot.x,L.MedFoot.y,L.MedFoot.z
1,0,112.66285,109.66189,45.70367,353.57495,122.25707,53.80278,285.62253,94.92117,88.58235
2,0.008,112.75498,110.04458,46.57673,353.66708,122.4493,53.50959,285.7471,95.1576,88.60086
3,0.017,112.97568,110.3738,47.46717,354.00275,122.33718,53.4807,285.89993,95.27131,88.67293
4,0.025,112.87289,110.74849,48.00906,354.00275,122.33718,53.4807,286.03751,95.26387,88.79899
5,0.033,112.9741,110.75371,48.32361,353.97397,122.43555,53.54681,286.25275,95.0993,89.18654
6,0.042,112.81982,111.43505,48.81514,353.78702,122.55479,53.49449,286.4046,95.1556,89.27138
7,0.05,112.93728,111.41898,48.87068,353.75198,122.62666,53.65437,286.60025,95.30423,89.60569
8,0.058,113.04104,111.55476,48.94768,353.90112,122.52174,53.63442,286.11737,95.59892,89.67156
9,0.067,112.81982,111.43505,48.81514,353.75476,122.73431,53.58789,286.11737,95.59892,89.67156
10,0.075,112.8323,111.44578,48.34936,353.73233,122.93988,53.61486,286.14493,95.71952,89.40763
11,0.083,112.806,110.98579,47.88792,353.75214,122.85683,53.75934,285.59195,95.7543,89.56129
12,0.092,112.543,110.97407,46.86695,353.8277,122.83899,53.92212,285.55685,95.59092,89.18187
13,0.1,112.51783,110.69039,45.95003,353.52054,122.74583,53.8565,285.6723,95.49282,89.01072
14,0.108,112.55646,109.8772,45.10675,353.3746,123.0454,54.1204,285.9859,96.32072,88.86188
15,0.117,112.37462,110.06148,44.84395,353.38788,122.86526,54.27278,285.75519,96.22524,89.05621
16,0.125,112.39028,110.18258,44.40944,353.06342,122.98482,54.43822,285.74271,96.0188,89.03957
17,0.133,112.36441,109.64326,44.06393,353.06342,122.98482,54.43822,285.42868,95.93792,88.81305
18,0.142,112.38382,109.39612,43.56221,353.01724,123.12315,54.69565,285.32544,95.88194,88.91046
19,0.15,112.4157,109.63012,43.41207,352.65677,123.1574,54.65031,285.22937,95.88971,89.06887
20,0.158,112.38075,109.51749,43.24982,352.58496,123.26296,54.76034,284.98117,95.99074,89.05228
21,0.167,112.21975,109.46954,43.16901,351.95123,123.34232,54.77271,284.83569,96.0786,89.1178
22,0.175,112.20655,109.63316,43.09644,351.96445,123.35215,54.81372,284.83569,96.0786,89.1178
