Frame#,Time,L.Forearm.x,L.Forearm.y,L.Forearm.z,L.Ulna.x,L.Ulna.y,L.Ulna.z,L.Radius.x,L.Radius.y,L.Radius.z
1,0,-198.11349,294.74036,789.0462,-116.18929,291.79358,698.61383,-99.93459,190.13159,727.87805
2,0.008,-197.93459,294.63632,789.15155,-116.18929,291.79358,698.61383,-99.93459,190.13159,727.87805
3,0.017,-197.85802,294.81015,790.51685,-116.18929,291.79358,698.61383,-99.93459,190.13159,727.87805
4,0.025,-198.10469,294.51221,790.41101,-116.18929,291.79358,698.61383,-99.50407,189.70724,728.16003
5,0.033,-197.99498,294.21161,790.71356,-115.98518,291.85666,698.75104,-99.50407,189.70724,728.16003
6,0.042,-197.56346,293.71793,791.13666,-115.59421,291.67661,698.88116,-98.95982,189.82326,728.1767
7,0.05,-197.56346,293.71793,791.13666,-115.64618,291.76382,699.17078,-98.95982,189.82326,728.1767
8,0.058,-198.13379,292.93805,790.03723,-115.43585,292.24023,699.32892,-98.95982,189.82326,728.1767
9,0.067,-198.13379,292.93805,790.03723,-115.43585,292.24023,699.32892,-98.95982,189.82326,728.1767
10,0.075,-197.87466,294.06894,789.72748,-115.43585,292.24023,699.32892,-98.95982,189.82326,728.1767
11,0.083,-197.92862,294.2041,789.60419,-115.43585,292.24023,699.32892,-98.95982,189.82326,728.1767
12,0.092,-197.27188,295.10547,790.53571,-115.43585,292.24023,699.32892,-99.87144,189.60197,726.164
13,0.1,-197.38162,295.40604,790.23328,-115.77474,292.33316,698.9093,-99.659,189.5974,726.04834
14,0.108,-197.93459,294.63632,789.15155,-115.77474,292.33316,698.9093,-99.659,189.5974,726.04834
15,0.117,-197.93459,294.63632,789.15155,-115.97883,292.27011,698.77209,-99.99905,189.94618,725.86353
16,0.125,-197.93459,294.63632,789.15155,-115.97883,292.27011,698.77209,-99.99905,189.94618,725.86353
17,0.133,-197.5612,295.21921,790.40265,-116.087,292.70975,698.52802,-99.08696,190.28337,727.74683
18,0.142,-197.16092,295.45517,789.96979,-116.3462,292.73227,698.28473,-100.03377,190.13351,725.56415
19,0.15,-197.74266,295.92599,790.14844,-116.3462,292.73227,698.28473,-100.03377,190.13351,725.56415
20,0.158,-198.18524,295.29184,789.03851,-116.3462,292.73227,698.28473,-100.03377,190.13351,725.56415
21,0.167,-198.18524,295.29184,789.03851,-116.3462,292.73227,698.28473,-99.08696,190.28337,727.74683
22,0.175,-198.18524,295.29184,789.03851,-116.31087,292.48782,698.48175,-99.08696,190.28337,727.74683
23,0.183,-199.01079,295.38651,788.77631,-116.31087,292.48782,698.48175,-99.08696,190.28337,727.74683
24,0.192,-199.49529,295.5379,788.90698,-116.31087,292.48782,698.48175,-99.99905,189.94618,725.86353
25,0.2,-199.51628,296.21576,789.37909,-116.12643,292.39166,698.70972,-99.93459,190.13159,727.87805
