Frame#,Time,R.Forearm.x,R.Forearm.y,R.Forearm.z,R.Ulna.x,R.Ulna.y,R.Ulna.z,R.Radius.x,R.Radius.y,R.Radius.z
1,0,-68.74998,-314.31644,998.0451,30.98333,-251.80699,1046.17456,-41.10283,-225.87036,1130.34644
2,0.008,-68.74709,-314.25034,997.88171,30.98333,-251.80699,1046.17456,-41.23635,-225.89159,1130.46973
3,0.017,-68.74709,-314.25034,997.88171,30.98333,-251.80699,1046.17456,-41.23635,-225.89159,1130.46973
4,0.025,-68.74709,-314.25034,997.88171,31.14232,-251.86894,1046.18811,-41.49234,-225.84634,1130.526
5,0.033,-68.74709,-314.25034,997.88171,31.05441,-251.74123,1046.56067,-41.45758,-226.0643,1130.73315
6,0.042,-68.74709,-314.25034,997.88171,31.13273,-251.82976,1046.66492,-41.83853,-226.15517,1130.73108
7,0.05,-68.74709,-314.25034,997.88171,31.13803,-251.77386,1046.88208,-41.70448,-226.02428,1130.79492
8,0.058,-68.74709,-314.25034,997.88171,30.977,-251.7383,1046.91418,-41.83853,-226.15517,1130.73108
9,0.067,-68.74709,-314.25034,997.88171,31.24235,-251.86897,1047.13647,-41.81705,-226.40308,1130.78674
10,0.075,-68.74709,-314.25034,997.88171,30.8649,-251.94843,1047.1261,-41.81705,-226.40308,1130.78674
11,0.083,-68.74709,-314.25034,997.88171,31.06148,-251.95468,1047.28589,-41.81705,-226.40308,1130.78674
12,0.092,-68.74709,-314.25034,997.88171,31.06148,-251.95468,1047.28589,-41.63815,-226.918,1131.04529
13,0.1,-68.35583,-314.36057,997.88489,31.0777,-252.3802,1047.52698,-41.60922,-227.23305,1131.30859
14,0.108,-68.37791,-314.41455,998.0318,31.2482,-252.41714,1047.50232,-41.55231,-227.32526,1131.4679
15,0.117,-68.37791,-314.41455,998.0318,31.42479,-252.47545,1047.67285,-41.20472,-227.5209,1131.672
16,0.125,-68.37791,-314.41455,998.0318,31.39725,-252.53612,1047.79919,-40.97097,-228.05782,1131.68359
17,0.133,-68.56263,-314.40506,998.13416,31.39725,-252.53612,1047.79919,-40.99109,-228.14061,1131.86816
18,0.142,-68.4428,-314.24829,998.2171,31.39725,-252.53612,1047.79919,-41.23827,-228.23007,1132.07886
19,0.15,-68.48693,-314.48264,998.27185,31.47047,-252.62262,1047.88049,-41.23827,-228.23007,1132.07886
