Frame#,Time,R.Clavicle.x,R.Clavicle.y,R.Clavicle.z,L.Clavicle.x,L.Clavicle.y,L.Clavicle.z,R.Scapula.x,R.Scapula.y,R.Scapula.z,L.Scapula.x,L.Scapula.y,L.Scapula.z,R.Scap.Inf.x,R.Scap.Inf.y,R.Scap.Inf.z
1,0,-78.61796,-73.40955,977.12415,-54.80024,121.46793,984.0932,-237.12218,-62.65041,1013.35632,-224.03026,132.78986,1008.8042,-287.68527,-52.02459,945.91101
2,0.008,-79.02641,-73.32175,977.2525,-54.42638,121.30455,984.1167,-237.04437,-63.04456,1013.46039,-224.03026,132.78986,1008.8042,-287.68527,-52.02459,945.91101
3,0.017,-78.61796,-73.40955,977.12415,-54.65878,121.03749,984.42633,-237.12218,-62.65041,1013.35632,-224.03026,132.78986,1008.8042,-287.68527,-52.02459,945.91101
4,0.025,-78.61796,-73.40955,977.12415,-54.65878,121.03749,984.42633,-236.86005,-62.266,1013.60046,-224.03026,132.78986,1008.8042,-287.68527,-52.02459,945.91101
5,0.033,-78.61796,-73.40955,977.12415,-55.6841,119.90322,983.73315,-236.86005,-62.266,1013.60046,-223.78821,133.17398,1008.91919,-287.62686,-51.8694,945.60126
6,0.042,-78.61796,-73.40955,977.12415,-55.6841,119.90322,983.73315,-236.74895,-62.54173,1013.42914,-224.03026,132.78986,1008.8042,-287.68527,-52.02459,945.91101
7,0.05,-78.61796,-73.40955,977.12415,-55.6841,119.90322,983.73315,-236.67119,-62.93593,1013.5332,-223.78821,133.17398,1008.91919,-287.526,-52.05243,946.02734
8,0.058,-78.61796,-73.40955,977.12415,-55.6841,119.90322,983.73315,-236.74895,-62.54173,1013.42914,-223.78821,133.17398,1008.91919,-287.68527,-52.02459,945.91101
9,0.067,-78.61796,-73.40955,977.12415,-55.6841,119.90322,983.73315,-236.74895,-62.54173,1013.42914,-223.64549,133.10187,1008.81628,-287.68527,-52.02459,945.91101
10,0.075,-78.61796,-73.40955,977.12415,-55.09157,119.02266,983.69904,-236.74895,-62.54173,1013.42914,-223.64549,133.10187,1008.81628,-287.526,-52.05243,946.02734
11,0.083,-78.61796,-73.40955,977.12415,-55.09157,119.02266,983.69904,-236.74895,-62.54173,1013.42914,-223.31429,132.95888,1008.71979,-287.07416,-52.27201,945.89423
12,0.092,-78.61796,-73.40955,977.12415,-55.09157,119.02266,983.69904,-236.67119,-62.93593,1013.5332,-223.31429,132.95888,1008.71979,-287.01572,-52.11681,945.58441
13,0.1,-78.49838,-73.6271,976.99011,-55.09157,119.02266,983.69904,-236.67119,-62.93593,1013.5332,-223.09114,132.87752,1008.58221,-287.07416,-52.27201,945.89423
14,0.108,-78.49838,-73.6271,976.99011,-55.09157,119.02266,983.69904,-236.67119,-62.93593,1013.5332,-222.72916,132.68428,1008.64618,-287.23346,-52.2442,945.77789
15,0.117,-79.49081,-74.72841,976.99695,-55.09157,119.02266,983.69904,-236.67119,-62.93593,1013.5332,-222.23726,132.46773,1008.52875,-287.07416,-52.27201,945.89423
16,0.125,-78.89161,-75.88911,977.1731,-54.80322,119.42636,983.3454,-236.67119,-62.93593,1013.5332,-221.86647,132.47841,1008.73712,-287.07416,-52.27201,945.89423
17,0.133,-79.50708,-75.79607,976.56396,-54.80322,119.42636,983.3454,-236.67119,-62.93593,1013.5332,-222.08487,132.53873,1008.89368,-287.07416,-52.27201,945.89423
18,0.142,-79.50708,-75.79607,976.56396,-54.80322,119.42636,983.3454,-236.67119,-62.93593,1013.5332,-222.08487,132.53873,1008.89368,-287.07416,-52.27201,945.89423
19,0.15,-79.50708,-75.79607,976.56396,-53.62333,120.11372,984.13733,-236.67119,-62.93593,1013.5332,-221.53387,132.24477,1009.18262,-287.07416,-52.27201,945.89423
20,0.158,-79.51047,-75.94662,976.35583,-53.29618,120.04766,984.01215,-236.17932,-63.17698,1013.35339,-221.53212,132.37248,1009.05756,-287.07416,-52.27201,945.89423
21,0.167,-79.51047,-75.94662,976.35583,-52.27908,119.03468,983.76556,-236.17932,-63.17698,1013.35339,-221.53387,132.24477,1009.18262,-287.07416,-52.27201,945.89423
22,0.175,-78.86368,-76.28736,976.58215,-51.86445,118.59678,983.43115,-236.17932,-63.17698,1013.35339,-221.53387,132.24477,1009.18262,-287.07416,-52.27201,945.89423
23,0.183,-78.86368,-76.28736,976.58215,-51.86445,118.59678,983.43115,-236.78981,-61.4413,1013.37927,-221.53387,132.24477,1009.18262,-287.07416,-52.27201,945.89423
24,0.192,-78.86368,-76.28736,976.58215,-51.86445,118.59678,983.43115,-235.30754,-63.59108,1013.37903,-220.63147,131.89938,1009.18707,-286.68311,-52.70658,946.30951
25,0.2,-78.69384,-76.6274,976.3548,-51.86445,118.59678,983.43115,-235.30754,-63.59108,1013.37903,-220.40999,131.80487,1009.30084,-286.68311,-52.70658,946.30951
26,0.208,-78.46394,-77.06052,976.69958,-51.86445,118.59678,983.43115,-235.67775,-61.39148,1013.34924,-219.84407,131.85338,1009.36377,-286.68311,-52.70658,946.30951
27,0.217,-78.13452,-77.35983,976.6413,-51.49381,118.48562,983.35791,-235.30754,-63.59108,1013.37903,-219.84407,131.85338,1009.36377,-286.40149,-52.33351,946.45013
28,0.225,-78.13452,-77.35983,976.6413,-51.49381,118.48562,983.35791,-234.94226,-64.04868,1013.64252,-219.84407,131.85338,1009.36377,-286.68311,-52.70658,946.30951
29,0.233,-78.01498,-77.57721,976.5072,-51.54191,118.60077,983.17694,-235.34726,-63.85933,1013.5473,-219.1331,131.77415,1009.1264,-286.52603,-52.93005,946.23578
30,0.242,-78.01498,-77.57721,976.5072,-51.54191,118.60077,983.17694,-234.50639,-64.05284,1013.49414,-219.1331,131.77415,1009.1264,-286.27838,-53.19775,946.20154
31,0.25,-78.01498,-77.57721,976.5072,-51.2224,118.64732,982.84564,-234.46178,-64.15264,1013.34375,-219.1188,131.40591,1009.20465,-286.27838,-53.19775,946.20154
32,0.258,-77.88219,-77.61087,976.25769,-52.48364,118.34328,981.89679,-234.24002,-63.66261,1013.44421,-219.04463,131.23473,1009.13611,-286.27838,-53.19775,946.20154
33,0.267,-77.88219,-77.61087,976.25769,-53.07935,118.61823,981.58911,-234.24002,-63.66261,1013.44421,-218.88173,131.16815,1009.17981,-286.27838,-53.19775,946.20154
34,0.275,-77.74921,-77.6448,976.00836,-53.90895,119.93777,981.43719,-233.76895,-64.19079,1013.16827,-218.88173,131.16815,1009.17981,-285.98712,-53.37047,946.29224
35,0.283,-76.52071,-78.24245,975.74371,-53.52291,119.79248,980.0036,-233.65594,-64.39733,1013.37933,-218.88173,131.16815,1009.17981,-285.98712,-53.37047,946.29224
36,0.292,-76.52071,-78.24245,975.74371,-53.52291,119.79248,980.0036,-233.62125,-65.0228,1013.06396,-218.88173,131.16815,1009.17981,-285.98712,-53.37047,946.29224
37,0.3,-76.52071,-78.24245,975.74371,-52.82681,121.90816,979.97235,-233.29332,-64.66073,1012.91193,-218.74733,131.34673,1009.07245,-285.40213,-53.13875,946.30835
38,0.308,-76.15107,-78.96822,975.57501,-48.82693,117.67326,980.61646,-233.40869,-64.50121,1013.20514,-218.03848,131.29553,1009.1933,-284.96234,-53.39057,946.39063
39,0.317,-76.20767,-79.5158,975.8396,-49.72633,118.78381,981.034,-233.62125,-65.0228,1013.06396,-217.68005,131.09796,1009.17291,-284.86359,-53.91017,946.28882
40,0.325,-76.20767,-79.5158,975.8396,-49.39443,118.55468,979.85767,-232.87056,-64.34962,1013.22839,-217.82271,131.17036,1009.27563,-284.58163,-53.53703,946.42957
41,0.333,-76.37944,-79.34473,975.00452,-49.32547,118.68314,979.03534,-232.56995,-64.50701,1013.36224,-217.68005,131.09796,1009.17291,-284.22842,-53.48795,946.81219
42,0.342,-76.37944,-79.34473,975.00452,-49.11858,122.87552,979.33429,-232.20334,-64.49894,1013.19354,-217.18773,130.94014,1009.1156,-284.22842,-53.48795,946.81219
43,0.35,-76.37944,-79.34473,975.00452,-49.66853,122.93444,978.98969,-232.37529,-64.64758,1013.47089,-216.96927,130.88058,1008.95905,-284.22842,-53.48795,946.81219
44,0.358,-75.85251,-79.34999,974.98853,-49.30582,122.99757,978.61542,-232.20334,-64.49894,1013.19354,-216.79204,130.76154,1009.10101,-283.19891,-52.86984,946.93274
45,0.367,-75.85251,-79.34999,974.98853,-49.40082,122.91485,978.27649,-232.23529,-65.16766,1012.94128,-216.79204,130.76154,1009.10101,-283.19891,-52.86984,946.93274
46,0.375,-75.85251,-79.34999,974.98853,-49.65424,122.72647,977.84906,-232.0766,-64.69608,1013.11761,-216.3656,130.66113,1009.22656,-283.19891,-52.86984,946.93274
47,0.383,-75.5568,-79.23676,974.45593,-48.89128,121.58759,977.31989,-232.0766,-64.69608,1013.11761,-216.3656,130.66113,1009.22656,-282.84985,-53.25123,946.89545
48,0.392,-75.5568,-79.23676,974.45593,-48.93586,121.60358,976.97369,-232.0766,-64.69608,1013.11761,-216.17598,130.70204,1009.1615,-282.84985,-53.25123,946.89545
