Frame#,Time,L.Forearm.x,L.Forearm.y,L.Forearm.z,L.Ulna.x,L.Ulna.y,L.Ulna.z,L.Radius.x,L.Radius.y,L.Radius.z
1,0,1639.24048,197.08798,1043.51917,1641.87207,153.5148,978.6311,1580.1615,206.37437,974.9776
2,0.008,1631.70984,196.5386,1043.20728,1636.05127,153.01662,978.95538,1572.8573,206.53017,974.13037
3,0.017,1627.5708,195.57355,1042.38904,1628.91199,154.95238,977.12634,1566.90295,206.47887,973.38489
4,0.025,1620.1969,196.05577,1041.71741,1623.16541,154.16666,976.62866,1561.20398,206.45995,972.33014
5,0.033,1612.42004,196.595,1041.40894,1618.58301,154.40215,976.89319,1554.03638,207.07289,972.17303
6,0.042,1606.51721,197.98441,1040.70203,1611.04529,155.18018,976.22021,1547.74438,207.16716,971.04871
7,0.05,1601.26746,195.77319,1039.52454,1605.4873,154.45844,974.45563,1542.4624,205.07576,970.27435
8,0.058,1593.6123,196.96056,1039.80444,1599.9834,154.22563,973.79321,1535.19983,206.09491,967.7099
9,0.067,1586.5697,199.22079,1037.67725,1592.48352,155.19255,973.05835,1528.69666,206.25977,967.1925
10,0.075,1582.01953,196.752,1035.80066,1586.44739,154.10075,972.34778,1522.68494,205.7795,966.24072
11,0.083,1574.53442,197.71985,1035.27112,1578.51038,155.00394,971.54419,1515.80798,206.49951,965.57703
12,0.092,1567.96155,197.53079,1034.41003,1572.55151,154.18117,969.922,1509.07568,205.68388,964.48834
13,0.1,1560.85083,198.50546,1032.53186,1565.53979,154.49832,968.87671,1502.76306,206.29422,963.45001
14,0.108,1553.61292,198.52205,1031.96191,1559.70435,154.35745,967.45972,1496.28516,206.85402,961.26764
15,0.117,1547.35046,197.14223,1030.44312,1552.75134,156.6489,966.24109,1490.07654,206.30833,960.0849
16,0.125,1539.52026,197.74808,1029.49219,1547.2804,154.47192,965.96503,1482.06897,207.00209,959.09485
17,0.133,1533.20581,199.66313,1028.42822,1539.27502,154.95258,964.88037,1475.73621,207.83647,957.92505
18,0.142,1525.96851,198.80991,1028.11829,1532.62415,154.54117,964.28058,1469.81091,207.16821,957.2403
19,0.15,1519.46863,198.26721,1027.60828,1524.38098,155.64667,963.47095,1462.64075,206.7128,956.05487
20,0.158,1512.09265,198.519,1025.06836,1518.10999,155.58524,961.51544,1455.46985,207.22195,955.41193
21,0.167,1505.31702,199.63919,1024.52539,1511.36902,155.93399,961.26648,1448.19812,207.81041,953.82684
22,0.175,1496.78369,199.64021,1022.95215,1505.35571,155.06972,960.9046,1440.19312,208.17482,953.50916
23,0.183,1489.8147,200.83453,1023.00171,1496.31384,154.80983,959.42578,1433.79895,208.31598,952.28235
24,0.192,1485.80798,201.66785,1023.19293,1488.64587,155.60875,958.64099,1425.83948,208.58405,949.66663
25,0.2,1475.60889,200.13272,1020.41962,1482.1405,156.48633,957.40668,1418.39929,208.09454,948.65894
26,0.208,1468.91431,199.06516,1018.75098,1474.10071,156.1489,956.50146,1410.99451,206.90552,948.71069
27,0.217,1460.52173,199.54584,1019.3548,1467.2478,157.23006,953.38477,1403.44482,207.22466,947.58978
28,0.225,1452.04895,199.52936,1017.77692,1458.39722,157.56665,954.13617,1395.04639,207.85365,946.99854
29,0.233,1443.69678,200.29646,1016.77942,1451.26807,158.03764,953.44073,1387.34766,209.00137,945.41077
30,0.242,1435.09985,199.79968,1015.742,1442.01245,158.55124,953.33765,1379.14148,209.45808,944.95508
31,0.25,1428.67163,202.60794,1014.97522,1433.05811,157.733,952.47668,1370.86902,209.14368,944.91351
32,0.258,1418.59485,202.25607,1015.72412,1425.77478,157.44012,952.74133,1362.95544,210.14183,944.29175
33,0.267,1411.88318,203.52786,1015.05103,1417.74878,158.02332,952.9826,1354.37659,209.52896,943.66742
34,0.275,1405.24829,203.813,1016.58655,1409.24219,157.69014,951.86078,1345.53772,209.30762,943.62317
35,0.283,1394.83533,204.07771,1014.94263,1399.45142,158.77928,952.64368,1336.96692,210.19958,943.05481
36,0.292,1386.51404,204.4304,1015.64404,1390.96143,159.32523,952.6153,1329.05872,211.61357,943.01782
37,0.3,1376.8916,205.42287,1014.42609,1381.54407,159.39154,952.90747,1318.70886,212.27156,943.53693
38,0.308,1368.26306,205.86952,1015.87604,1374.65405,161.30681,953.31232,1311.64404,212.70036,943.06384
39,0.317,1358.61829,207.10004,1016.15393,1364.86389,161.12402,953.5163,1300.74438,212.84698,943.98969
40,0.325,1349.24219,207.86282,1016.36591,1357.05786,160.92206,954.91461,1293.62402,212.12057,944.54126
41,0.333,1339.08582,208.73633,1017.05786,1347.38208,161.11688,956.01874,1284.59412,212.11353,945.37158
42,0.342,1333.17249,209.35434,1019.12158,1339.08862,160.74951,957.22015,1274.73682,212.68736,946.65851
43,0.35,1322.11853,208.25175,1019.07831,1329.86267,159.96204,958.11017,1266.88904,212.9688,947.06653
44,0.358,1314.41003,208.47531,1020.28522,1320.45972,162.16295,960.40985,1258.0957,213.37,948.63861
45,0.367,1305.84583,210.314,1023.96729,1312.41858,162.37746,961.1308,1250.40027,213.16309,950.94281
46,0.375,1298.20679,210.81044,1023.84259,1302.59607,161.66965,963.27002,1241.03821,213.5388,952.74316
47,0.383,1288.90649,211.33737,1026.62048,1293.29187,163.26689,964.66656,1232.24524,213.8479,954.59161
48,0.392,1279.63611,212.2637,1028.98816,1284.45776,163.21088,968.52582,1224.22461,213.74979,956.2301
49,0.4,1271.76208,212.34285,1029.599,1275.54126,163.89896,970.09583,1214.91113,214.80136,958.98511
50,0.408,1263.20667,211.95256,1032.51367,1266.58777,164.43826,972.01093,1206.66821,215.0157,961.08649
51,0.417,1254.94849,212.87724,1034.43787,1258.59839,164.52249,974.22815,1197.07422,215.67712,962.96161
52,0.425,1246.92932,212.92146,1035.83484,1249.49585,164.10422,975.92999,1188.89185,215.13823,965.41772
53,0.433,1239.62,213.17038,1036.77563,1240.44678,163.63768,977.66156,1180.83911,216.2341,966.68915
54,0.442,1232.25916,212.0712,1039.67822,1232.36511,163.70944,980.56006,1172.52576,217.04736,969.85992
55,0.45,1222.68237,214.29936,1040.48975,1224.51587,164.04121,982.16699,1164.14258,216.26904,971.66199
56,0.458,1216.09839,214.39655,1041.77588,1216.04871,163.48032,983.8208,1155.89038,217.50783,973.55151
57,0.467,1208.00012,213.20723,1043.578,1208.54578,163.28465,985.00671,1146.68237,216.70915,975.6629
58,0.475,1199.0437,214.20882,1046.08972,1197.97717,163.22264,987.21863,1138.72009,218.22215,977.44379
59,0.483,1191.98328,213.78653,1047.39331,1190.62305,162.96507,987.62555,1130.37354,217.22855,979.26917
60,0.492,1183.90186,214.57266,1048.86169,1183.16589,163.36694,989.31763,1122.80981,217.52283,981.14447
61,0.5,1175.51892,213.431,1052.00757,1174.70776,162.99313,990.47559,1114.40002,218.02339,983.22339
62,0.508,1168.02161,213.41127,1052.07043,1166.90283,162.3399,991.95209,1107.21643,217.5036,984.34387
63,0.517,1159.94263,212.93954,1053.28369,1158.51465,163.20578,993.87354,1098.50806,218.46017,985.83179
64,0.525,1151.79602,213.69537,1054.81995,1151.65601,163.29507,994.83234,1091.59143,216.50293,987.39532
65,0.533,1144.64221,213.30154,1057.41101,1144.16064,162.67825,995.98962,1083.78613,216.23024,988.55072
66,0.542,1137.87366,213.13675,1057.71301,1135.65588,162.92091,998.63,1076.13794,216.57944,990.09039
67,0.55,1129.59741,212.86581,1058.62708,1126.96228,162.2459,998.52393,1068.61572,217.22221,991.39801
68,0.558,1122.88049,212.63283,1059.2948,1120.82227,163.8569,999.33325,1061.63831,217.10864,993.06036
69,0.567,1116.4104,213.72328,1059.02515,1113.00061,164.26302,1001.05347,1053.22949,217.83247,994.66455
70,0.575,1109.9165,212.48665,1060.81763,1105.96936,164.87582,1002.10699,1046.6532,217.13539,994.79993
71,0.583,1102.52405,213.33742,1061.24243,1097.88647,163.76939,1001.38367,1040.11755,217.85162,995.54358
72,0.592,1095.85156,213.65456,1060.81091,1091.1886,164.0713,1001.39142,1031.9812,217.34979,996.08575
73,0.6,1088.89795,212.58279,1061.92249,1084.06909,162.17836,1002.6665,1025.83179,218.01283,996.14886
74,0.608,1080.70776,212.26393,1061.4281,1077.05103,162.75,1003.06854,1017.19617,217.75435,996.5426
75,0.617,1073.92957,212.7715,1061.57446,1070.44385,162.30566,1003.62231,1011.09137,217.69225,997.21002
76,0.625,1065.92542,212.82672,1061.18689,1063.58069,162.6082,1003.1181,1002.37091,217.2964,998.36224
77,0.633,1060.48633,212.19984,1061.04956,1055.5614,162.59987,1002.15106,996.18823,217.5779,997.79669
78,0.642,1052.94434,211.76166,1060.44666,1048.18701,162.79521,1001.56091,988.34894,216.06151,997.58795
79,0.65,1046.04175,211.93987,1060.08813,1042.11816,162.90569,1001.8042,981.30054,216.63089,996.66132
80,0.658,1037.62085,211.65976,1059.86133,1034.60681,162.3028,1001.09955,973.87573,215.18918,997.11206
81,0.667,1031.53662,211.42659,1059.54456,1027.68469,162.34999,1000.83337,966.20886,214.91272,996.11786
82,0.675,1023.75854,211.41432,1059.10339,1018.57544,161.8461,999.1228,958.54077,215.18491,996.05536
83,0.683,1016.68524,209.90785,1058.62,1012.80164,161.68834,998.77856,951.41907,214.4308,995.24432
