Frame#,Time,R.Thigh.x,R.Thigh.y,R.Thigh.z,R.Thigh.Front.x,R.Thigh.Front.y,R.Thigh.Front.z,R.Knee.x,R.Knee.y,R.Knee.z,R.Knee.Medial.x,R.Knee.Medial.y,R.Knee.Medial.z
1,0,1582.61987,553.55029,676.61908,1461.12952,479.34357,573.93988,1497.22986,516.49042,508.88644,1479.9541,422.99469,507.35175
2,0.008,1576.20801,552.7702,676.87274,1453.57251,479.01059,575.79041,1487.78528,515.31812,510.39868,1470.09302,425.20367,509.02249
3,0.017,1566.03149,552.54767,676.55334,1444.59692,477.98962,576.34662,1479.0094,514.33099,511.96884,1460.46973,423.77161,510.03458
4,0.025,1559.41846,553.13214,676.78711,1436.68591,477.06207,578.1499,1469.20776,513.37195,512.12292,1453.01367,420.44327,511.1326
5,0.033,1552.86438,552.40765,676.2514,1429.22571,476.80438,578.12866,1460.85071,513.56238,513.29388,1445.43628,419.86493,512.27362
6,0.042,1546.93311,553.08307,675.9328,1421.78235,474.32947,578.58942,1451.75073,511.81973,513.40479,1436.25049,419.29663,512.97583
7,0.05,1539.22644,551.61237,674.66333,1413.61389,473.90445,578.96118,1443.37732,511.80765,514.34613,1428.37207,418.29907,515.64886
8,0.058,1532.29309,551.37909,673.60352,1406.54211,473.06744,579.4873,1434.78479,510.30161,515.15491,1420.05457,418.2229,514.56787
9,0.067,1526.49512,552.19116,672.84076,1399.22449,472.74902,578.97546,1427.23425,509.71851,515.35431,1412.46484,415.6907,513.80206
10,0.075,1519.99902,550.51715,671.62152,1392.06323,472.55096,579.54736,1419.33655,508.77167,514.57715,1407.31995,415.6012,514.43591
11,0.083,1513.16992,550.58008,669.58051,1385.34033,471.74704,578.67664,1410.49792,508.35156,514.71863,1397.83984,413.99857,514.64825
12,0.092,1505.61938,549.8999,669.20276,1377.95801,471.13538,578.67841,1403.94495,507.96466,514.57849,1391.27734,415.13303,514.12549
13,0.1,1500.10535,549.60352,668.49622,1371.16431,471.20197,578.19751,1396.43848,506.69397,513.52124,1381.9187,413.9155,513.36694
14,0.108,1492.99243,551.46228,667.13867,1363.39917,471.25195,577.14386,1389.83118,506.34634,512.73871,1376.63916,413.8616,512.40961
15,0.117,1486.26343,548.79218,665.09827,1357.25122,469.90335,575.04694,1382.70203,505.44287,512.38953,1368.91138,411.62204,512.38544
16,0.125,1478.5365,549.85632,664.35358,1350.52063,470.371,573.88068,1375.67822,504.78082,511.58682,1363.02051,411.65372,510.2413
17,0.133,1471.82605,550.11316,663.02753,1343.2384,470.07126,572.05481,1368.03638,503.63251,509.58563,1355.07434,409.87183,510.1973
18,0.142,1463.72644,550.00586,661.45715,1336.64722,470.10413,571.11676,1361.89551,503.70911,508.62552,1350.60278,409.2045,509.25412
19,0.15,1456.90991,550.7049,660.70355,1330.41919,469.59616,570.07263,1355.58228,502.04361,506.95679,1342.79517,407.07599,507.22458
20,0.158,1448.90625,549.08813,659.13318,1323.96252,469.44769,568.20178,1347.7478,501.76065,505.28339,1335.40063,409.93588,506.79916
21,0.167,1441.33582,550.20532,657.16669,1316.63782,468.2504,566.78284,1341.30786,500.73221,504.14728,1329.25183,405.55536,505.46173
22,0.175,1433.08899,548.75922,655.52594,1310.16516,468.3548,564.44983,1334.73376,500.60214,502.71158,1324.28284,405.51959,503.27106
23,0.183,1425.5509,549.44067,654.13062,1303.80701,466.25146,562.73553,1326.69836,499.57452,500.38733,1315.84741,403.69662,501.08029
24,0.192,1417.25562,548.16022,653.30408,1296.51685,465.01492,561.30347,1319.81824,499.24994,499.20486,1308.03528,405.79663,500.33566
25,0.2,1409.8407,548.46771,652.50336,1288.99817,464.58801,560.24603,1312.99731,497.99826,498.09097,1301.19629,401.75983,498.25565
26,0.208,1401.50171,547.82751,650.03253,1280.69299,463.82208,558.53033,1306.55835,496.72406,495.50754,1296.75623,401.729,496.81683
27,0.217,1393.5957,546.13098,649.57397,1274.9137,461.79221,556.57727,1297.86792,495.79584,493.90302,1287.48889,400.68918,493.7507
28,0.225,1385.68848,545.07336,647.05322,1267.47168,459.91974,555.354,1292.12903,495.18494,492.19333,1280.93359,401.4129,494.01636
29,0.233,1377.57935,544.93634,646.89838,1260.37463,458.59634,554.27222,1284.5802,493.69147,491.70151,1275.20654,399.21387,492.21579
30,0.242,1369.16235,543.85938,646.08514,1254.1377,456.39389,554.05835,1277.16077,493.06528,489.6485,1269.96643,399.0546,490.03268
31,0.25,1361.06348,542.70624,644.99213,1247.19092,455.54257,553.00226,1271.05981,492.05548,487.29007,1261.71033,397.65039,488.56287
32,0.258,1352.9386,542.58759,644.0498,1238.97974,454.26276,550.77765,1263.10522,490.50317,486.3967,1254.03076,395.53265,486.7449
33,0.267,1345.15942,539.83032,643.21564,1231.66736,451.30106,549.13873,1257.03748,489.81253,485.3335,1250.73254,394.94876,485.50696
34,0.275,1337.97937,539.25476,643.73663,1223.15564,450.5282,548.86707,1249.18201,487.05157,484.50018,1241.43823,392.62497,485.36197
35,0.283,1330.02441,537.50555,644.45996,1215.59912,447.96063,548.60022,1241.94653,486.86539,484.49402,1238.70007,391.67795,485.24377
36,0.292,1322.85413,535.72693,645.07617,1208.26428,446.41766,548.40222,1233.61133,485.71893,487.10638,1232.48291,390.59903,486.92316
37,0.3,1313.84009,535.61053,646.20599,1200.77563,442.7916,548.88635,1224.62659,484.07388,486.89178,1225.6687,389.5889,485.89453
38,0.308,1304.98389,534.39764,647.18262,1193.74829,441.13321,549.2431,1219.49548,480.81271,486.71494,1219.18274,386.4614,487.26718
39,0.317,1295.22778,534.09003,648.91583,1186.83545,439.58011,549.87299,1210.54187,480.22372,487.47321,1212.53442,387.42178,486.50638
40,0.325,1286.05859,533.4259,650.00726,1179.82129,439.90759,550.01746,1203.60059,479.85947,487.56079,1205.0741,388.71109,486.89618
41,0.333,1276.92725,532.27795,652.30011,1173.75146,437.93747,550.15167,1196.17407,477.54776,487.69919,1200.47839,385.7287,487.16385
42,0.342,1267.72998,531.18365,653.5318,1167.62817,437.16397,550.21674,1189.6062,476.96869,487.32138,1194.26367,383.94052,487.33853
43,0.35,1259.72009,531.12531,654.8999,1161.39844,436.78165,550.42542,1184.00854,476.46066,487.45276,1188.2395,385.69434,487.10812
44,0.358,1251.90491,530.62384,656.74371,1156.26221,436.20517,550.02435,1178.45984,475.71393,487.12518,1185.27869,385.42264,487.79135
45,0.367,1243.7583,531.44189,657.36389,1151.59241,435.7002,549.5625,1174.07336,474.21326,487.23279,1179.0238,387.44547,487.19839
46,0.375,1236.98389,531.40057,658.12561,1145.9856,436.38739,549.62378,1169.61499,474.46194,487.44144,1176.37256,383.19272,487.46014
47,0.383,1231.2489,530.75061,658.70331,1142.30359,435.50674,549.05029,1165.74036,474.90457,487.2511,1171.67102,386.86697,487.03754
48,0.392,1225.89185,530.61157,659.55011,1137.14246,435.98856,547.99744,1162.74707,475.22809,487.31763,1168.29297,385.80792,487.14499
49,0.4,1221.23315,530.76068,660.33221,1132.24463,437.65839,546.68359,1158.18494,474.94739,487.27634,1164.39001,385.03378,487.16751
50,0.408,1215.34827,531.26764,660.78973,1129.46631,436.86597,546.37537,1155.24438,475.65082,487.31332,1161.18848,383.30936,487.26495
51,0.417,1210.36121,532.49615,661.27795,1124.60583,439.3161,545.98883,1151.23132,476.66846,486.51907,1154.89465,386.66348,486.16812
52,0.425,1205.78882,532.56488,661.54456,1120.69092,440.26697,545.39197,1148.23828,477.42081,486.89001,1154.12305,386.51785,486.48767
53,0.433,1201.4574,531.51691,661.64569,1117.15955,441.84674,544.6983,1145.1958,477.37811,486.51715,1149.6156,386.52896,486.55243
54,0.442,1196.17432,532.14636,661.11877,1114.33167,442.74298,544.31549,1141.85205,479.01395,485.89233,1148.91309,388.61572,486.41217
55,0.45,1192.18506,532.36816,662.07678,1110.71338,442.11761,543.68164,1138.74072,479.04001,485.07791,1146.79565,389.03949,486.07852
56,0.458,1187.71021,531.94641,661.78363,1107.25037,441.58463,543.67133,1135.91785,479.1301,485.75751,1145.27905,391.40985,485.93781
57,0.467,1182.64722,532.13,662.58484,1103.94458,442.51279,543.09918,1133.85913,478.97034,485.20026,1140.17432,387.36249,485.94598
58,0.475,1177.84326,531.72369,663.2262,1101.26282,442.14395,542.61304,1130.63147,478.84622,484.93567,1134.9541,387.27182,485.76981
59,0.483,1172.57056,530.9425,663.74115,1096.73621,441.97141,542.62689,1127.53552,479.74161,484.12415,1130.14307,385.65314,484.33423
60,0.492,1166.9928,531.25317,664.23633,1093.20837,441.72888,540.28625,1124.38513,480.69217,484.76807,1130.04285,385.97324,482.92206
61,0.5,1162.03284,530.71057,664.32813,1088.2074,442.0018,539.73303,1122.49854,479.1214,483.53339,1129.84863,386.88715,481.61642
62,0.508,1155.67371,530.29767,664.23669,1087.57837,441.6604,539.5849,1119.03833,479.03424,484.33511,1129.84863,386.88715,481.61642
63,0.517,1150.43286,529.46613,664.55438,1083.88135,441.20834,538.66193,1116.15112,479.29904,483.06653,1124.36182,385.98611,482.35757
64,0.525,1144.72363,528.93634,664.47992,1079.8761,441.01755,538.8103,1113.94751,478.45761,482.42404,1121.63867,386.60321,482.81079
65,0.533,1139.88953,529.23401,665.24042,1076.89722,440.77667,538.40552,1110.36829,480.57593,482.97635,1115.29749,390.1452,482.19919
66,0.542,1134.37317,528.75555,665.09149,1072.39697,440.58566,537.34082,1109.83521,478.05176,480.22153,1113.99097,388.58517,480.53397
67,0.55,1128.64453,527.04736,665.19604,1069.00452,439.52139,536.45935,1106.75183,476.18182,480.36774,1111.09583,385.29767,480.50513
68,0.558,1123.2511,528.05255,665.13324,1064.45862,439.7363,535.52295,1102.75208,477.27856,480.44424,1108.80518,386.13983,479.69266
69,0.567,1118.41016,527.85901,664.90759,1061.90344,438.65433,534.97833,1098.87695,478.34509,480.09116,1100.59814,389.996,480.37399
70,0.575,1113.85828,527.0769,663.93018,1058.98901,437.94852,534.39783,1096.19434,477.69113,479.20526,1104.30225,383.78476,478.89999
71,0.583,1108.05701,527.84125,663.79272,1054.01013,438.4877,533.18665,1093.12524,478.39987,478.58203,1101.79688,385.14279,479.90851
72,0.592,1103.56836,527.27008,663.25806,1050.54431,438.15698,532.44189,1088.6521,478.48276,477.59006,1096.7323,386.28036,478.63947
73,0.6,1098.90906,526.22546,663.17645,1047.35107,436.30554,530.84918,1085.4187,478.95288,477.23959,1091.95789,388.39066,477.62308
74,0.608,1093.84619,526.28577,662.56934,1043.37244,435.93411,530.2901,1081.54895,478.18961,476.56119,1089.46826,386.98083,476.2879
75,0.617,1086.73889,525.56219,661.47015,1039.27429,435.25891,528.56848,1077.91614,477.04825,476.04242,1086.19824,385.58807,475.91513
76,0.625,1081.88672,525.65082,661.14795,1034.46655,435.35641,527.49194,1074.55859,476.52676,474.3678,1083.22058,383.62085,475.83588
77,0.633,1077.10889,525.30518,659.72229,1030.29126,435.34851,526.54199,1069.8512,477.83118,474.17163,1078.27429,385.39505,474.55283
78,0.642,1071.35242,525.4093,658.86835,1025.83521,434.87823,525.38281,1066.36816,475.91223,471.98593,1073.17712,384.69827,473.0878
79,0.65,1064.74792,525.35345,658.75244,1021.06995,434.7265,524.14099,1062.2334,474.98428,470.87222,1068.2627,384.38452,471.61768
80,0.658,1059.56213,523.10559,656.76898,1016.30835,434.57175,522.34387,1057.1001,475.39758,470.30399,1064.505,385.13635,470.17981
81,0.667,1055.46741,521.48108,654.17792,1012.24048,433.87656,521.20868,1053.49951,475.19815,469.10565,1060.97034,384.14999,470.40234
82,0.675,1048.52612,522.43329,655.17603,1006.76831,433.56232,519.74121,1050.68127,473.8833,469.069,1055.11182,383.09222,468.83173
83,0.683,1042.36011,522.50342,654.23804,1002.49451,432.767,518.6496,1045.46484,473.70898,466.43823,1051.19629,383.35117,467.745
84,0.692,1036.88806,523.32196,652.57269,997.79144,433.3652,516.45416,1040.68079,473.34698,465.25284,1045.73926,382.04636,465.58707
85,0.7,1030.51294,521.32751,650.85626,992.53302,433.65097,515.84741,1036.75195,471.73853,463.8092,1041.11011,382.4585,465.22571
86,0.708,1024.76721,521.3291,650.70593,986.9845,432.72189,514.04272,1032.7876,472.96689,464.4957,1036.36438,381.97049,464.71353
87,0.717,1019.01404,520.67645,648.9469,982.19952,432.74191,513.46094,1027.58496,472.13123,463.27075,1031.81628,382.43774,463.68192
88,0.725,1013.56042,521.13336,647.54675,976.74579,432.29291,511.20581,1022.19415,472.30688,461.00098,1027.2467,381.05978,462.93521
89,0.733,1006.86963,519.9502,646.46136,972.03888,430.81107,510.68253,1018.17603,472.41458,460.11908,1022.47717,382.29095,461.82953
90,0.742,1001.15454,519.87482,646.39807,967.59692,431.01807,509.81165,1013.1001,470.48553,459.25806,1017.40765,380.58691,460.35794
91,0.75,995.36389,520.88983,645.52692,961.27515,430.85974,508.21088,1006.59497,472.07278,458.03665,1012.66241,381.81223,459.63516
92,0.758,988.27368,520.11249,645.14716,956.35797,430.56049,506.65173,1002.60815,472.724,458.10779,1006.55322,380.65131,459.21173
93,0.767,983.06671,519.77356,643.75342,949.59155,430.54507,506.60367,997.30878,471.8006,457.57471,1000.73199,380.86761,458.58984
94,0.775,975.9129,518.58838,642.57104,943.9292,430.62262,504.87219,991.89404,473.80655,458.32709,994.51843,380.08032,458.11896
95,0.783,969.21619,519.33856,642.35968,936.95319,432.7316,504.46506,985.64624,473.79041,456.02859,988.59924,379.26123,458.07147
96,0.792,962.04779,519.61823,642.30872,929.37933,433.2446,503.50348,980.06781,473.19775,455.26163,981.76782,380.79971,457.20026
97,0.8,956.62799,519.54742,641.74835,922.26892,433.02789,502.82965,973.31189,472.83572,454.26541,975.01917,380.43332,456.5769
98,0.808,948.69751,519.61664,641.19537,913.40521,432.9953,502.08398,965.07727,471.84323,453.62527,967.59357,380.27615,454.7236
99,0.817,939.22009,519.48486,640.44965,906.34363,431.97534,501.39435,957.2821,473.06036,453.41275,958.77582,379.78171,455.25119
100,0.825,931.9679,518.98083,640.06287,898.42761,430.98468,500.08612,947.79919,472.18121,452.66827,949.70392,380.32376,453.32315
101,0.833,922.10938,520.82678,640.1723,888.17365,431.15961,499.07071,939.08569,471.05893,452.25555,939.8139,380.66568,453.21158
102,0.842,911.50214,520.41736,638.83423,877.70105,432.6409,498.2832,929.78693,472.0278,449.60611,929.97052,379.65723,452.9996
103,0.85,903.32471,520.4856,637.51538,868.01074,433.06601,497.24792,919.55103,472.79053,449.01913,919.35956,381.22427,451.2493
104,0.858,893.56647,519.59296,637.62579,857.82788,432.83713,495.20294,910.06482,475.43607,449.70593,907.98468,382.04044,450.03534
105,0.867,882.93774,519.20148,636.75977,845.81073,434.6156,494.39548,899.63068,475.36859,448.86673,896.83765,382.20068,449.34445
106,0.875,871.82355,517.67474,636.12585,834.83636,434.27881,494.00571,887.27393,474.33694,448.49908,884.10883,382.54214,449.45001
