Frame#,Time,R.Thigh.x,R.Thigh.y,R.Thigh.z,R.Thigh.Front.x,R.Thigh.Front.y,R.Thigh.Front.z,R.Knee.x,R.Knee.y,R.Knee.z,R.Knee.Medial.x,R.Knee.Medial.y,R.Knee.Medial.z
1,0,-1116.55652,-120.47022,664.33679,-1014.00214,-40.07598,568.69165,-1077.17969,-88.34648,496.21573,-1052.03955,31.03124,515.16858
2,0.008,-1113.81165,-120.57599,663.83551,-1012.93439,-41.26653,568.39642,-1075.15503,-88.37939,495.43622,-1046.10132,30.90871,514.58673
3,0.017,-1110.89893,-121.1095,664.28406,-1010.34216,-41.03161,568.15076,-1071.02283,-88.31116,494.49387,-1044.1947,31.45514,514.39465
4,0.025,-1107.82251,-121.17781,663.53162,-1004.04224,-41.89563,567.42584,-1070.19958,-87.90022,494.09161,-1042.58032,31.61888,513.7077
5,0.033,-1102.1875,-120.55525,662.9502,-1003.99078,-41.33495,566.31964,-1067.22937,-88.40434,493.30692,-1038.86487,30.91581,512.8808
6,0.042,-1099.31763,-121.01186,663.13184,-1002.52667,-41.22623,565.73407,-1064.83643,-88.24436,493.112,-1037.19189,30.69546,512.20135
7,0.05,-1096.77966,-121.0865,664.05573,-998.4248,-41.54332,565.17609,-1062.41223,-88.72695,492.92709,-1033.78491,32.29749,512.29376
8,0.058,-1094.03748,-121.30695,663.22839,-996.32623,-40.37647,564.23468,-1059.19031,-88.55185,493.03448,-1031.66028,32.55489,511.08163
9,0.067,-1088.65601,-120.62878,662.9541,-991.8952,-40.33065,563.3009,-1056.67969,-88.86108,492.69818,-1028.60852,31.3138,511.02719
10,0.075,-1087.01477,-119.98028,663.09509,-989.91132,-40.59507,562.50153,-1054.17053,-88.49598,492.17508,-1024.04773,30.37456,509.74835
11,0.083,-1082.1521,-120.02969,663.03876,-986.16309,-40.41254,561.70477,-1051.75342,-87.96014,491.82538,-1022.57776,31.29684,509.01117
12,0.092,-1078.27563,-119.43052,661.82007,-981.84698,-40.9485,561.11212,-1048.18616,-87.21159,490.8223,-1018.62891,31.86203,508.26633
13,0.1,-1073.16138,-119.32641,661.53876,-979.29041,-41.0254,560.05878,-1044.8385,-86.77448,490.40634,-1015.64752,31.77985,507.93832
14,0.108,-1069.72729,-119.63547,661.79602,-975.51935,-40.59522,559.8197,-1040.83618,-87.49355,489.64066,-1012.97864,32.34151,506.43253
15,0.117,-1065.53284,-119.35987,661.25769,-971.86908,-40.63351,558.78577,-1036.67542,-87.78578,489.74384,-1009.58759,33.08622,505.67169
16,0.125,-1060.13379,-118.92851,660.71155,-967.28864,-38.74156,557.90466,-1033.00146,-87.46052,489.58279,-1005.06171,32.82225,504.63028
17,0.133,-1055.55579,-118.87917,660.19092,-964.29749,-38.63051,556.914,-1030.48364,-86.79721,488.39066,-1000.95001,33.46214,504.28867
18,0.142,-1050.71558,-118.56406,659.84265,-960.20978,-38.30571,555.50372,-1026.26892,-86.63572,487.17648,-996.80066,31.58153,503.57697
19,0.15,-1045.70044,-118.39655,658.76758,-955.83337,-38.12088,554.48401,-1021.17267,-87.69073,486.24506,-992.66254,31.97582,501.8717
20,0.158,-1041.34045,-118.52563,658.61951,-950.10162,-39.68597,552.84027,-1017.5022,-86.58137,484.89075,-988.18158,31.98971,500.86676
