Frame#,Time,L.Shank.x,L.Shank.y,L.Shank.z,L.Ankle.x,L.Ankle.y,L.Ankle.z,L.Ankle.Medial.x,L.Ankle.Medial.y,L.Ankle.Medial.z
1,0,196.75273,244.66463,304.20654,101.58916,228.86261,82.26058,148.45689,138.02603,99.63838
2,0.008,197.29364,244.93257,305.84656,103.37347,228.0031,83.27615,149.19756,139.29428,101.32564
3,0.017,197.06734,246.10451,307.27075,104.32628,228.16385,87.04754,148.91052,139.73958,103.05907
4,0.025,197.4269,246.72792,311.03937,104.1321,228.10117,87.51347,149.72949,140.30122,105.37144
5,0.033,197.54381,246.9632,313.23688,104.42421,228.96652,90.99179,150.2178,141.28145,108.11824
6,0.042,198.07936,247.31609,315.91818,105.56651,226.98543,92.52397,150.93683,142.2065,109.47985
7,0.05,198.59502,247.50769,318.78094,106.29844,231.67065,94.64022,152.2636,144.31908,111.68005
8,0.058,199.7496,248.52235,320.53912,106.43119,233.1787,97.02942,152.12416,145.24202,112.82552
9,0.067,199.91797,247.86508,321.6156,106.41833,234.77094,98.58797,152.24727,146.3195,113.28625
10,0.075,199.86035,248.21666,322.4809,106.34443,234.81009,99.69637,152.36317,146.58762,114.68921
11,0.083,199.88741,248.43315,323.15262,106.47887,235.21437,99.51473,152.60185,146.90721,115.2118
12,0.092,201.04901,249.31058,323.35196,106.55296,235.17458,98.40623,151.99898,147.47676,114.85197
13,0.1,201.00278,248.13925,322.06216,106.55296,235.17458,98.40623,152.10556,147.4514,114.06649
14,0.108,200.44685,248.68935,320.94037,106.76501,235.01164,96.59699,152.15637,147.05084,113.33556
15,0.117,200.41586,248.81902,320.17416,106.77767,233.41936,95.0371,151.07062,147.12135,111.58341
16,0.125,199.11996,247.63861,317.40634,105.18137,235.94647,93.1256,150.89081,146.24989,110.14702
17,0.133,198.72728,246.87534,315.53748,104.92127,232.97499,89.87321,148.24622,143.86511,107.60471
18,0.142,197.2968,246.31299,312.56073,101.84101,230.72891,87.59316,148.1279,143.39162,105.26957
19,0.15,196.80162,246.15689,308.67245,101.61383,231.44217,86.10245,145.71585,141.65634,102.74799
20,0.158,196.94347,245.24306,305.85284,100.32805,231.48213,82.62218,144.80313,140.79807,99.78275
21,0.167,195.55795,245.16827,302.64392,99.93928,229.29549,81.40408,144.53787,140.48407,98.34006
22,0.175,195.65781,244.80641,301.1376,99.79702,226.64287,78.67317,144.29591,139.0728,95.31861
23,0.183,196.0376,245.04291,300.45462,99.44926,225.29662,78.08974,145.79385,137.46658,94.55965
24,0.192,196.23785,244.44977,301.2594,99.23924,225.4583,79.9117,146.4037,136.38715,95.00241
25,0.2,196.34785,244.17604,301.73306,100.61872,224.38722,79.38409,147.05356,136.58292,96.179
26,0.208,196.93211,244.15509,304.31326,101.29624,226.74925,81.11975,147.9433,137.82129,98.47135
27,0.217,196.96785,244.2234,305.83221,103.37347,228.0031,83.27615,147.89117,138.13458,99.98871
28,0.225,197.11902,244.79626,307.53229,104.39942,228.13013,85.934,148.47787,139.4684,102.33941
29,0.233,197.6552,244.01503,310.9086,104.11843,228.43031,87.35069,149.46463,140.14212,104.67389
30,0.242,198.2834,244.79439,313.11136,104.14154,229.50517,90.58279,149.73849,141.30945,107.28651
31,0.25,198.71291,244.78931,315.8158,105.70099,227.39014,92.34243,149.88156,141.97394,109.23753
32,0.258,199.46915,245.20064,318.23654,106.29844,231.67065,94.64022,151.62946,142.87305,110.97449
33,0.267,199.1761,246.22638,320.45859,106.43119,233.1787,97.02942,151.72295,143.58604,112.50451
34,0.275,199.45923,246.43538,321.41217,106.41833,234.77094,98.58797,152.18846,146.01065,112.99203
35,0.283,199.96463,245.99602,322.86948,106.34443,234.81009,99.69637,152.39342,146.62819,113.85025
36,0.292,201.18825,247.51314,323.13257,106.34443,234.81009,99.69637,151.94858,146.69914,114.42883
37,0.3,201.00996,247.28523,322.92688,106.55296,235.17458,98.40623,152.36865,147.20695,114.00909
38,0.308,201.13161,247.01207,322.5011,106.55296,235.17458,98.40623,152.19931,147.20689,113.81773
39,0.317,200.84686,247.48,321.58185,106.69155,235.04836,97.70518,151.89755,146.68808,113.09274
