Frame#,Time,R.Clavicle.x,R.Clavicle.y,R.Clavicle.z,L.Clavicle.x,L.Clavicle.y,L.Clavicle.z,R.Scapula.x,R.Scapula.y,R.Scapula.z,L.Scapula.x,L.Scapula.y,L.Scapula.z,R.Scap.Inf.x,R.Scap.Inf.y,R.Scap.Inf.z
1,0,-230.43349,-33.56567,1086.99292,-224.93668,142.09505,1060.62561,-409.02527,-44.94508,1094.33215,-396.24942,150.32893,1096.09607,-447.44916,-46.2396,1013.62433
2,0.008,-230.25127,-33.44271,1087.20544,-224.93668,142.09505,1060.62561,-408.09622,-45.01686,1094.4917,-395.92783,151.06325,1096.27527,-447.44916,-46.2396,1013.62433
3,0.017,-230.31956,-33.70631,1086.74756,-224.93668,142.09505,1060.62561,-407.74521,-44.69025,1094.73132,-395.70499,150.64081,1096.75903,-447.44916,-46.2396,1013.62433
4,0.025,-230.13127,-33.55928,1087.00171,-224.82155,141.86876,1060.02283,-407.38779,-44.75873,1094.90564,-395.70499,150.64081,1096.75903,-447.50662,-45.32581,1012.73083
5,0.033,-232.39052,-32.13109,1086.01416,-224.59819,142.01933,1059.88635,-406.78436,-44.63906,1094.97156,-395.36578,151.2807,1096.64819,-447.44916,-46.2396,1013.62433
6,0.042,-230.00003,-32.26679,1085.76318,-224.76828,142.10837,1059.75647,-406.61502,-44.4427,1094.48352,-395.36578,151.2807,1096.64819,-447.44916,-46.2396,1013.62433
7,0.05,-229.17624,-31.34913,1085.12561,-224.76828,142.10837,1059.75647,-405.92554,-44.59955,1094.46863,-395.88895,150.80376,1096.55164,-447.44916,-46.2396,1013.62433
8,0.058,-228.27672,-30.84212,1084.66016,-223.93317,143.17191,1059.81421,-405.99124,-44.69389,1094.31055,-395.88895,150.80376,1096.55164,-447.44916,-46.2396,1013.62433
9,0.067,-228.14838,-30.65338,1084.03015,-224.73268,142.26837,1059.5791,-405.95529,-44.68001,1094.13232,-395.92783,151.06325,1096.27527,-447.44916,-46.2396,1013.62433
10,0.075,-228.98763,-29.39238,1083.33386,-224.73268,142.26837,1059.5791,-405.55923,-45.52478,1093.55725,-395.92783,151.06325,1096.27527,-446.98398,-46.46835,1013.00116
