Frame#,Time,R.Heel.x,R.Heel.y,R.Heel.z,R.Toe.x,R.Toe.y,R.Toe.z,R.MedFoot.x,R.MedFoot.y,R.MedFoot.z
1,0,101.18099,-118.37054,57.11893,336.19574,-163.85657,44.40203,257.87491,-112.79669,79.67237
2,0.008,101.33837,-118.24771,57.25061,336.51349,-163.42033,44.18303,257.90756,-112.95409,79.80286
3,0.017,101.40788,-118.60782,57.65158,336.51349,-163.42033,44.18303,258.21237,-112.56907,80.06109
4,0.025,101.40788,-118.60782,57.65158,336.29797,-162.93477,44.03498,258.3313,-112.797,80.17938
5,0.033,101.40788,-118.60782,57.65158,336.10458,-162.74837,44.13508,258.02652,-113.18208,79.92116
6,0.042,101.40788,-118.60782,57.65158,336.05237,-163.03677,44.24649,258.02652,-113.18208,79.92116
7,0.05,100.31401,-118.47366,57.32684,336.30066,-163.57338,44.34304,258.02652,-113.18208,79.92116
8,0.058,100.44809,-118.45023,56.35528,336.19574,-163.85657,44.40203,257.79132,-113.09754,79.87444
9,0.067,100.48378,-117.99512,55.41925,335.5896,-163.21735,44.3903,257.58612,-112.66367,79.59025
10,0.075,99.99054,-117.45896,53.82841,335.45721,-163.35925,44.43706,257.51996,-112.92916,79.27542
11,0.083,99.736,-117.65763,51.96896,335.45721,-163.35925,44.43706,257.51996,-112.92916,79.27542
12,0.092,99.75326,-116.83745,49.47124,335.45721,-163.35925,44.43706,255.45737,-111.9035,78.3249
13,0.1,99.93286,-116.92567,48.24114,335.45721,-163.35925,44.43706,255.36411,-112.07338,77.48489
14,0.108,98.86751,-116.04217,46.18407,334.74524,-164.13406,44.83479,255.42659,-112.10703,77.02193
15,0.117,98.78581,-115.56863,45.73877,334.28418,-163.75119,44.89815,254.83919,-111.12933,76.79276
16,0.125,98.78581,-115.56863,45.73877,334.35403,-163.50032,44.6256,254.83919,-111.12933,76.79276
17,0.133,98.53036,-115.75548,46.80662,334.32574,-163.13808,44.46562,254.83919,-111.12933,76.79276
18,0.142,99.33961,-115.72437,47.76376,334.81512,-163.88322,44.56224,255.82115,-111.53091,77.14411
19,0.15,99.79301,-115.78879,49.31284,335.88205,-164.35373,44.79528,256.32755,-111.60172,77.50771
20,0.158,99.6675,-116.20242,50.36192,335.88205,-164.35373,44.79528,256.45007,-111.3707,77.8728
21,0.167,99.67828,-116.50151,51.55652,335.45883,-164.77568,44.74795,257.40439,-112.10663,78.90533
22,0.175,100.34055,-116.45898,54.0132,335.30807,-164.34485,44.33857,257.51996,-112.92916,79.27542
23,0.183,100.43079,-116.74578,55.09991,335.45721,-163.35925,44.43706,257.51996,-112.92916,79.27542
24,0.192,100.53164,-117.74875,55.56506,335.88361,-163.37761,44.19345,257.58612,-112.66367,79.59025
25,0.2,100.8849,-118.16627,56.60041,336.56839,-163.77052,44.37966,257.58612,-112.66367,79.59025
26,0.208,101.18099,-118.37054,57.11893,336.4017,-163.99738,44.29765,257.99387,-113.02466,79.79068
27,0.217,101.40788,-118.60782,57.65158,336.77438,-163.91133,44.27526,258.02652,-113.18208,79.92116
28,0.225,101.40788,-118.60782,57.65158,336.45175,-163.36401,44.04201,258.3313,-112.797,80.17938
29,0.233,101.40788,-118.60782,57.65158,336.24573,-163.22313,44.14639,258.3313,-112.797,80.17938
30,0.242,101.40788,-118.60782,57.65158,336.15552,-163.31764,44.26788,258.13205,-113.68591,79.85532
31,0.25,101.03767,-118.62323,57.28597,336.19574,-163.85657,44.40203,257.88004,-113.26286,80.00581
32,0.258,100.9886,-118.22211,56.3371,336.56839,-163.77052,44.37966,257.98553,-113.76672,79.93998
33,0.267,99.88745,-118.87193,55.85783,336.10629,-163.65451,44.42616,257.28094,-113.04815,79.33206
34,0.275,100.34653,-117.83817,53.31152,335.45721,-163.35925,44.43706,257.28094,-113.04815,79.33206
35,0.283,99.58389,-118.18144,50.92279,335.45721,-163.35925,44.43706,257.51996,-112.92916,79.27542
36,0.292,100.01004,-117.06364,48.94157,335.1691,-163.15865,44.39407,255.45737,-111.9035,78.3249
37,0.3,99.37125,-116.14455,46.34367,334.48874,-163.0699,44.33062,255.71967,-111.35255,77.16001
38,0.308,98.78581,-115.56863,45.73877,334.07315,-163.2043,44.85775,255.23373,-110.55363,76.91485
39,0.317,98.56396,-114.7366,44.38303,334.07315,-163.2043,44.85775,254.77907,-110.60682,76.42732
40,0.325,99.06002,-115.48217,45.40519,334.14297,-162.95348,44.58519,255.14436,-110.6898,76.3724
41,0.333,98.49247,-115.7398,46.58353,334.14297,-162.95348,44.58519,254.83919,-111.12933,76.79276
42,0.342,99.75031,-116.49561,47.76823,334.81512,-163.88322,44.56224,255.49553,-112.22334,76.69547
43,0.35,100.26176,-116.86922,48.99234,335.88205,-164.35373,44.79528,255.60358,-112.48454,76.816
44,0.358,99.42782,-116.33112,49.66154,335.82117,-164.96944,44.41441,255.88795,-111.88042,78.25874
45,0.367,99.57004,-117.62349,51.30423,335.40912,-164.62387,44.68288,257.07495,-112.01793,78.86569
46,0.375,100.44116,-117.52379,52.83488,334.96774,-163.87064,44.39274,257.51996,-112.92916,79.27542
47,0.383,100.71086,-116.44427,54.37859,335.23819,-163.46138,44.6096,257.51996,-112.92916,79.27542
48,0.392,100.6311,-117.17271,55.25237,335.5896,-163.21735,44.3903,257.51996,-112.92916,79.27542
49,0.4,100.47942,-118.07845,56.02369,336.21686,-163.54486,44.29343,257.58612,-112.66367,79.59025
50,0.408,100.8849,-118.16627,56.60041,337.04343,-163.76498,43.98656,257.87491,-112.79669,79.67237
51,0.417,101.18099,-118.37054,57.11893,336.68576,-163.34322,44.04477,257.90756,-112.95409,79.80286
52,0.425,101.33837,-118.24771,57.25061,336.49042,-162.81631,43.9077,257.90756,-112.95409,79.80286
53,0.433,101.52809,-118.23515,57.35082,336.51349,-163.42033,44.18303,257.90756,-112.95409,79.80286
54,0.442,100.47135,-118.35085,57.45853,336.71948,-163.56116,44.07864,258.02652,-113.18208,79.92116
55,0.45,101.18099,-118.37054,57.11893,336.33078,-163.23534,44.30268,257.90756,-112.95409,79.80286
56,0.458,100.68103,-118.17875,56.16741,335.67981,-163.12283,44.26881,257.87491,-112.79669,79.67237
57,0.467,100.48378,-117.99512,55.41925,335.79559,-163.35829,44.28596,257.58612,-112.66367,79.59025
58,0.475,100.15282,-117.73685,53.54838,335.23819,-163.46138,44.6096,257.51996,-112.92916,79.27542
59,0.483,99.39899,-117.75376,51.1546,335.23819,-163.46138,44.6096,256.98059,-112.56266,79.08472
60,0.492,100.26176,-116.86922,48.99234,334.97809,-162.55872,44.37492,255.45737,-111.9035,78.3249
61,0.5,99.13058,-116.17724,46.97826,334.90619,-162.17642,44.65428,255.07243,-111.03527,77.80894
62,0.508,98.78881,-115.48477,45.13359,334.41696,-162.68762,44.60996,255.23373,-110.55363,76.91485
63,0.517,98.89178,-114.86191,44.19194,334.19052,-163.15094,44.76411,254.9053,-110.54977,76.27939
64,0.525,98.7354,-115.27299,44.9909,334.11975,-162.92101,44.75303,254.9053,-110.54977,76.27939
65,0.533,98.49247,-115.7398,46.58353,334.41696,-162.68762,44.60996,255.23373,-110.55363,76.91485
66,0.542,99.07312,-115.5049,47.10804,334.77682,-163.27061,44.37362,255.92635,-111.27666,77.36462
67,0.55,99.76003,-116.31413,48.98805,335.69946,-164.16878,44.91488,256.21951,-111.34061,77.38725
68,0.558,99.56165,-116.0668,49.49667,335.88205,-164.35373,44.79528,255.88795,-111.88042,78.25874
69,0.567,99.66465,-116.72741,51.16077,335.40912,-164.62387,44.68288,255.93597,-112.15924,78.92519
70,0.575,100.3197,-116.38742,52.23409,335.45721,-163.35925,44.43706,257.51996,-112.92916,79.27542
71,0.583,100.3444,-116.37565,53.40868,335.45721,-163.35925,44.43706,257.51996,-112.92916,79.27542
72,0.592,100.4623,-116.6569,54.85284,335.45721,-163.35925,44.43706,257.51996,-112.92916,79.27542
73,0.6,100.6311,-117.17271,55.25237,335.45721,-163.35925,44.43706,257.58612,-112.66367,79.59025
74,0.608,101.0723,-117.52053,55.54678,336.19574,-163.85657,44.40203,257.58612,-112.66367,79.59025
75,0.617,100.47942,-118.07845,56.02369,336.42325,-163.51483,44.3045,257.58612,-112.66367,79.59025
76,0.625,101.22162,-117.95059,56.1492,335.96216,-163.1313,44.36798,257.87491,-112.79669,79.67237
77,0.633,101.22162,-117.95059,56.1492,335.96216,-163.1313,44.36798,257.58612,-112.66367,79.59025
78,0.642,101.0723,-117.52053,55.54678,335.96216,-163.1313,44.36798,257.58612,-112.66367,79.59025
79,0.65,100.6311,-117.17271,55.25237,335.5896,-163.21735,44.3903,257.58612,-112.66367,79.59025
80,0.658,100.40039,-117.76878,52.97465,335.23819,-163.46138,44.6096,257.51996,-112.92916,79.27542
81,0.667,99.57004,-117.62349,51.30423,335.23819,-163.46138,44.6096,256.98059,-112.56266,79.08472
82,0.675,100.11835,-117.12222,49.1598,335.02719,-162.91486,44.5692,255.45737,-111.9035,78.3249
83,0.683,99.13058,-116.17724,46.97826,334.11975,-162.92101,44.75303,254.96732,-111.2896,77.58842
