Frame#,Time,Top.Head.x,Top.Head.y,Top.Head.z,Front.Head.x,Front.Head.y,Front.Head.z,Rear.Head.x,Rear.Head.y,Rear.Head.z,Jaw.x,Jaw.y,Jaw.z
1,0,-100.10203,24.30629,1350.37842,6.67889,12.69368,1243.61926,-218.7317,47.32342,1244.97742,-29.77734,20.36334,1076.50732
2,0.008,-100.09788,24.5338,1350.67651,6.86312,12.92803,1243.6637,-218.79881,47.84587,1245.12219,-29.77734,20.36334,1076.50732
3,0.017,-99.84566,24.50667,1350.64673,7.20305,12.97081,1243.47937,-218.6826,48.06145,1245.09326,-29.60881,20.92161,1076.24707
4,0.025,-99.36191,24.42312,1350.50708,7.39692,13.14362,1243.24634,-218.2162,47.6348,1244.77429,-29.60881,20.92161,1076.24707
5,0.033,-98.78152,24.22303,1350.68567,7.49903,13.3966,1242.94299,-218.2162,47.6348,1244.77429,-29.55208,21.17451,1076.3219
6,0.042,-98.71742,24.53012,1350.41064,7.63464,14.07267,1243.05225,-217.63748,48.28798,1244.90002,-29.43726,21.13709,1076.3241
7,0.05,-98.58656,24.43574,1350.53735,7.64954,13.62115,1242.98035,-217.00604,49.53906,1245.18433,-29.43726,21.13709,1076.3241
8,0.058,-98.11265,24.55217,1350.48425,7.78066,14.40054,1243.15674,-217.00604,49.53906,1245.18433,-29.23059,21.67154,1076.08899
9,0.067,-97.91058,24.57876,1350.37415,7.66446,14.14629,1242.60657,-217.25099,48.54733,1245.11938,-29.05094,21.5847,1076.13452
10,0.075,-97.39977,24.03121,1350.13721,7.66446,14.14629,1242.60657,-216.74216,49.13933,1245.14429,-28.8284,21.54382,1076.08362
11,0.083,-97.41697,24.76095,1350.34814,7.84152,14.51093,1242.61145,-216.369,48.97897,1245.21265,-28.70111,21.8214,1076.14514
12,0.092,-97.41697,24.76095,1350.34814,8.12431,14.99883,1242.53687,-216.18985,49.44976,1245.41833,-28.03545,21.95706,1076.09814
13,0.1,-97.41697,24.76095,1350.34814,8.16696,14.88747,1242.68738,-216.18985,49.44976,1245.41833,-27.79481,21.89329,1076.07434
14,0.108,-97.09233,25.31628,1350.58765,8.31949,16.53617,1242.59155,-216.1226,48.92731,1245.27356,-27.79481,21.89329,1076.07434
15,0.117,-96.80402,25.21547,1350.31299,8.37264,15.73632,1242.57959,-216.07356,49.15305,1245.34399,-27.79481,21.89329,1076.07434
16,0.125,-97.03875,25.46728,1350.49231,8.40573,16.46154,1242.20227,-216.11047,49.96278,1245.505,-27.66705,21.8646,1076.06641
17,0.133,-96.51479,25.52087,1350.4176,8.51347,16.53698,1242.49512,-216.11047,49.96278,1245.505,-27.66705,21.8646,1076.06641
18,0.142,-96.35996,25.43258,1350.526,8.77018,16.43088,1242.53186,-215.95786,49.88241,1245.63757,-27.31742,21.79987,1075.98645
19,0.15,-96.7065,25.58845,1350.67578,8.80051,15.97579,1242.60059,-215.8907,49.35991,1245.4928,-27.31742,21.79987,1075.98645
20,0.158,-96.33456,25.53965,1350.41516,9.11473,16.31928,1242.55383,-215.79132,49.35963,1245.45215,-27.31742,21.79987,1075.98645
21,0.167,-96.7065,25.58845,1350.67578,9.26549,16.29564,1242.44861,-215.85851,49.88215,1245.59705,-27.31742,21.79987,1075.98645
22,0.175,-96.7065,25.58845,1350.67578,8.93867,16.11127,1242.47839,-215.47115,49.72072,1245.61377,-27.31742,21.79987,1075.98645
23,0.183,-96.21477,25.66627,1350.41431,9.13579,16.51207,1242.70459,-215.81583,50.18749,1245.93005,-27.31742,21.79987,1075.98645
24,0.192,-96.21477,25.66627,1350.41431,9.19351,16.73477,1242.79016,-215.81583,50.18749,1245.93005,-27.29268,22.07808,1076.19385
25,0.2,-96.16806,25.74151,1350.51331,9.19351,16.73477,1242.79016,-215.83289,50.00281,1245.69922,-27.12552,22.21058,1075.85522
26,0.208,-96.30818,26.41432,1350.8335,9.31563,16.68301,1242.67725,-215.54028,50.02186,1245.92358,-26.77644,22.40969,1076.35754
27,0.217,-95.74775,26.58433,1350.87598,9.31563,16.68301,1242.67725,-215.28764,49.79483,1245.48254,-26.79579,22.80903,1076.32983
28,0.225,-95.82966,27.09525,1350.89478,9.42695,16.86639,1242.7688,-214.95552,50.27727,1245.46606,-26.7795,22.99941,1076.45203
29,0.233,-95.58701,27.75553,1350.81848,9.34374,16.94007,1242.87817,-215.02461,50.57828,1245.77576,-26.79579,22.80903,1076.32983
30,0.242,-95.36501,27.89174,1351.04688,9.38575,17.21355,1243.0929,-214.82561,50.4325,1245.52759,-26.60081,23.20026,1076.64319
31,0.25,-95.48669,28.19679,1351.15112,9.43266,17.4087,1243.2312,-214.76028,50.48318,1245.4425,-26.60081,23.20026,1076.64319
32,0.258,-95.48669,28.19679,1351.15112,9.38575,17.21355,1243.0929,-214.78247,51.0168,1245.81665,-26.60081,23.20026,1076.64319
33,0.267,-95.48669,28.19679,1351.15112,9.51516,17.65134,1243.14771,-214.42941,50.94026,1245.49121,-26.4332,23.66976,1076.79858
34,0.275,-95.45456,28.28278,1351.21667,9.63962,17.7096,1242.9967,-214.42941,50.94026,1245.49121,-26.4332,23.66976,1076.79858
35,0.283,-95.18274,28.28898,1351.18677,9.84791,17.9442,1243.35693,-214.28723,51.02363,1245.34509,-26.18608,24.1241,1076.44824
36,0.292,-94.95786,28.33191,1350.9812,10.11808,18.35449,1243.20825,-214.04842,50.98442,1245.40479,-25.79061,24.39198,1076.75818
37,0.3,-94.88649,28.97546,1350.49731,10.37172,18.56979,1243.24622,-213.78481,50.95744,1245.4425,-25.6794,24.42473,1076.70459
38,0.308,-94.88649,28.97546,1350.49731,10.57578,18.72886,1243.02808,-214.28723,51.02363,1245.34509,-25.8006,24.83614,1076.25269
39,0.317,-94.84472,29.05825,1350.38623,10.68339,19.43003,1242.86511,-213.961,51.15003,1245.4447,-25.65858,24.6836,1076.1001
40,0.325,-94.25829,29.05122,1350.48193,11.18247,19.16963,1243.09363,-213.69737,51.12309,1245.48242,-25.48351,24.79383,1076.07703
41,0.333,-94.02592,29.40628,1350.44775,11.2626,19.20327,1243.03308,-213.18973,51.12357,1245.25989,-25.26028,24.57603,1076.07104
42,0.342,-94.22371,29.35613,1350.49829,11.3525,19.20708,1243.00415,-212.44762,52.34511,1245.24146,-25.23282,24.72594,1076.13391
43,0.35,-93.30831,30.26553,1350.51453,11.37528,19.35213,1242.86951,-212.44762,52.34511,1245.24146,-25.23282,24.72594,1076.13391
44,0.358,-93.16752,30.48221,1350.4845,11.82788,19.64077,1242.85291,-212.44762,52.34511,1245.24146,-25.14552,24.79848,1075.96167
45,0.367,-93.79745,29.8403,1350.23413,11.87872,19.69633,1242.77563,-212.39128,52.1658,1245.17139,-25.07913,24.6911,1075.84033
46,0.375,-93.76308,29.93864,1350.16052,12.431,19.53698,1242.62549,-212.33017,52.23376,1244.83899,-25.07913,24.6911,1075.84033
47,0.383,-93.18486,30.65195,1350.28503,12.72056,19.674,1242.67566,-212.33017,52.23376,1244.83899,-25.07913,24.6911,1075.84033
48,0.392,-93.18486,30.65195,1350.28503,12.99479,19.67231,1242.58704,-212.02124,52.76386,1245.04993,-24.88595,24.83739,1075.83362
49,0.4,-92.84725,30.64447,1350.19226,13.17233,19.69272,1242.46777,-212.02124,52.76386,1245.04993,-24.84657,25.02409,1075.56335
50,0.408,-92.67641,30.43341,1350.23706,13.25415,19.38417,1242.48621,-211.89078,52.91832,1245.32385,-24.45382,25.46335,1075.37231
51,0.417,-92.67641,30.43341,1350.23706,13.25415,19.38417,1242.48621,-211.61528,52.91619,1245.52368,-24.43142,25.58211,1075.14917
52,0.425,-92.51298,30.22603,1350.1853,13.30449,19.93596,1242.54089,-211.58853,52.92981,1245.23071,-24.43142,25.58211,1075.14917
53,0.433,-92.66362,30.6391,1350.14868,13.30449,19.93596,1242.54089,-211.39546,53.03583,1245.01721,-24.19625,25.63945,1074.98682
54,0.442,-92.33201,30.84057,1350.15002,13.4769,20.49288,1242.53479,-211.39546,53.03583,1245.01721,-23.85098,25.43766,1075.39856
55,0.45,-92.27014,30.98858,1350.07874,13.4769,20.49288,1242.53479,-211.19421,53.24475,1244.93811,-23.21124,25.5766,1075.47095
56,0.458,-92.17922,31.08621,1350.08655,13.65803,20.83938,1242.42383,-211.37302,53.19604,1244.75769,-22.96573,25.57974,1075.73718
57,0.467,-92.24188,31.10986,1350.01587,13.65803,20.83938,1242.42383,-211.50345,53.04156,1244.48389,-22.75794,24.94822,1075.59375
58,0.475,-91.70383,31.03416,1349.98022,13.65803,20.83938,1242.42383,-210.95772,53.30072,1244.83496,-22.53162,25.68274,1075.54907
59,0.483,-91.11454,30.6078,1350.00659,13.87134,20.39885,1242.57983,-210.63649,52.97429,1245.14575,-22.10239,25.26932,1075.5188
60,0.492,-90.91776,30.17851,1349.75513,14.35288,20.0209,1242.48059,-210.62782,52.81696,1245.19482,-22.16407,25.2215,1075.2251
61,0.5,-90.59567,30.14409,1349.86926,14.54875,19.97774,1242.44922,-210.62782,52.81696,1245.19482,-22.2497,25.31958,1075.22595
