Frame#,Time,R.Wrist.x,R.Wrist.y,R.Wrist.z,R.Thumb.M1.x,R.Thumb.M1.y,R.Thumb.M1.z,R.Thumb.M2.x,R.Thumb.M2.y,R.Thumb.M2.z,R.Thumb.M3.x,R.Thumb.M3.y,R.Thumb.M3.z,R.Finger3.M1.x,R.Finger3.M1.y,R.Finger3.M1.z,R.Finger3.M2.x,R.Finger3.M2.y,R.Finger3.M2.z,R.Finger3.M3.x,R.Finger3.M3.y,R.Finger3.M3.z
1,0,343.37015,-64.32756,1100.09509,340.87283,-25.88907,1073.67017,375.63043,28.41946,1093.21802,382.68134,60.81968,1123.4823,403.96411,-34.91231,1155.47461,457.62625,-10.43882,1166.30688,503.04782,5.78171,1169.97522
2,0.008,345.77557,-63.4913,1100.28162,343.56409,-24.86422,1073.87292,378.81216,28.64942,1092.00024,384.86292,60.92633,1122.75427,407.07684,-36.05611,1153.76978,460.25702,-9.85568,1165.90125,505.95114,5.42847,1169.05225
3,0.017,349.14526,-64.8157,1099.90942,347.10025,-24.99252,1073.53503,380.49423,27.51503,1092.18335,389.47861,59.85486,1122.56458,409.67072,-35.12328,1153.61694,464.06396,-11.04705,1165.68787,509.8208,4.97633,1168.60803
4,0.025,351.51056,-64.83507,1099.97009,348.70798,-25.879,1073.1886,384.27252,26.88994,1092.35022,392.53708,58.66884,1124.36987,413.33441,-36.66838,1153.34326,467.18808,-11.59797,1164.25293,512.59583,5.21768,1166.97327
5,0.033,354.80307,-64.9198,1099.87146,351.56467,-27.66898,1073.15027,386.37103,27.71333,1092.57288,395.49426,56.91816,1123.97144,415.99747,-37.70624,1152.90356,470.43484,-13.25774,1163.89648,515.745,3.24002,1165.68176
6,0.042,357.32718,-64.91459,1099.68445,354.07016,-25.26155,1073.42114,390.06641,26.51473,1092.03369,399.98041,56.80782,1123.41003,418.86832,-37.29086,1152.53259,473.58258,-13.13263,1162.00671,519.04065,3.53236,1165.1438
7,0.05,359.8624,-65.40563,1099.83215,356.61304,-24.73218,1073.31421,392.48291,26.17233,1091.90503,402.65759,57.67927,1123.07141,421.71478,-37.21571,1152.30334,476.30792,-14.61357,1161.89075,521.74255,2.18938,1162.56384
8,0.058,362.38599,-66.29996,1099.95508,357.93234,-25.7788,1073.16541,393.66864,25.9961,1091.724,405.39191,56.59512,1123.38818,424.47617,-37.54627,1151.44653,479.37924,-13.21653,1160.30566,525.34619,-0.24082,1161.51123
9,0.067,364.37405,-66.86942,1099.53137,358.92819,-26.83223,1073.45361,397.33807,26.16769,1090.81885,407.76538,54.74658,1122.71436,428.39697,-40.56515,1150.10339,482.22559,-16.17548,1158.62878,527.48541,-1.39518,1160.17444
10,0.075,366.23947,-66.82154,1099.06177,362.11227,-27.94636,1072.7229,399.23773,25.62846,1090.46594,410.49097,53.45267,1122.92236,429.56766,-40.62717,1148.92786,484.72595,-18.40264,1158.02466,529.87653,-1.25946,1159.57239
11,0.083,367.42322,-67.23106,1098.55908,363.08539,-26.44777,1072.99109,400.29321,25.14741,1090.05273,412.57651,53.75265,1122.93518,432.88116,-41.44659,1148.17188,487.04456,-17.88541,1157.37549,533.2536,-2.09675,1158.31836
12,0.092,369.9567,-67.79231,1098.15369,365.00531,-28.23095,1072.82874,402.1311,23.25631,1091.56812,413.89407,53.2867,1123.2533,435.19418,-42.7585,1147.76099,489.20853,-18.27126,1155.71802,535.38135,-3.7568,1157.08911
13,0.1,371.2728,-68.2493,1097.52368,367.64288,-29.5913,1072.63245,403.22263,22.70671,1091.69385,416.29282,53.74302,1123.55957,436.95276,-43.26484,1146.93652,491.26157,-20.55409,1155.58398,537.71259,-5.25008,1156.55249
14,0.108,373.45215,-69.55242,1097.3053,368.211,-28.85369,1072.78357,403.84119,22.90744,1091.56787,418.26245,51.7574,1123.77039,439.15399,-44.47257,1146.474,493.41528,-22.20315,1155.32739,538.92218,-6.84242,1156.26331
15,0.117,375.05688,-70.30447,1097.16602,368.70187,-29.54758,1072.65894,406.34189,22.64402,1091.27661,419.60242,50.29592,1124.22119,440.2081,-45.04977,1145.29468,494.50885,-21.75476,1154.08667,540.57001,-5.69868,1155.3717
