Frame#,Time,R.Clavicle.x,R.Clavicle.y,R.Clavicle.z,L.Clavicle.x,L.Clavicle.y,L.Clavicle.z,R.Scapula.x,R.Scapula.y,R.Scapula.z,L.Scapula.x,L.Scapula.y,L.Scapula.z,R.Scap.Inf.x,R.Scap.Inf.y,R.Scap.Inf.z
1,0,1752.34155,213.38696,1483.03845,1754.25769,-15.45116,1492.66333,1901.0459,195.10542,1492.83752,1913.12891,24.40745,1503.8053,1949.16333,204.73595,1405.22241
2,0.008,1747.1936,214.32845,1482.80493,1749.64465,-14.99261,1493.29736,1897.17505,194.59361,1492.13525,1907.36096,24.67206,1503.38477,1943.72473,205.05383,1405.73206
3,0.017,1741.09497,212.98706,1483.11743,1744.1908,-14.03176,1493.93567,1892.24414,195.55414,1492.33484,1902.05103,24.60831,1503.25635,1938.76575,205.95303,1405.72571
4,0.025,1736.88818,212.74799,1483.40527,1739.67896,-15.25505,1493.8075,1885.89893,196.42375,1493.02417,1895.93652,24.80114,1503.65076,1934.23755,205.97205,1405.80151
5,0.033,1732.33411,213.02245,1481.99463,1733.0863,-13.85177,1493.39368,1880.44275,194.85086,1492.58325,1891.27905,24.64168,1503.61694,1928.25903,205.91086,1405.39417
6,0.042,1725.17444,212.1093,1482.76807,1727.22693,-14.59025,1492.60852,1875.78894,194.97697,1492.44336,1885.83508,24.21879,1503.36145,1922.60596,205.07953,1405.19873
7,0.05,1720.02087,212.95039,1483.06299,1722.97388,-14.71607,1492.22314,1869.67566,194.20399,1492.40979,1879.94861,24.50528,1502.9021,1916.70605,204.28935,1405.46863
8,0.058,1715.94873,212.55495,1482.84766,1717.42114,-15.81276,1491.33606,1864.01868,194.46786,1492.52502,1875.67712,23.50862,1502.5719,1912.49377,204.56609,1405.48779
9,0.067,1708.75,212.47861,1481.68091,1712.35938,-16.67303,1491.71741,1859.44226,193.84109,1492.38428,1869.5564,23.88952,1502.97046,1906.62781,204.42987,1404.52014
10,0.075,1704.59692,211.56943,1482.37439,1706.00012,-15.66087,1491.06128,1854.43335,193.65048,1492.28198,1864.29626,23.13488,1502.60046,1902.79419,203.86565,1404.59241
11,0.083,1698.96582,211.05841,1481.64941,1701.84961,-16.76256,1491.79004,1848.5343,193.31993,1491.39661,1858.1427,23.24046,1504.25366,1896.6925,203.17609,1404.48718
12,0.092,1692.36304,210.71745,1481.72375,1696.56274,-16.83547,1490.12964,1844.97351,193.90839,1492.3302,1853.61182,21.5844,1501.69495,1890.77356,203.57489,1404.80493
13,0.1,1687.55151,210.59749,1481.40173,1689.74854,-16.07215,1491.46887,1839.53809,193.74391,1492.51099,1848.14478,22.35246,1501.41736,1885.20776,202.29237,1404.03271
