Frame#,Time,R.Wrist.x,R.Wrist.y,R.Wrist.z,R.Thumb.M1.x,R.Thumb.M1.y,R.Thumb.M1.z,R.Thumb.M2.x,R.Thumb.M2.y,R.Thumb.M2.z,R.Thumb.M3.x,R.Thumb.M3.y,R.Thumb.M3.z,R.Finger3.M1.x,R.Finger3.M1.y,R.Finger3.M1.z,R.Finger3.M2.x,R.Finger3.M2.y,R.Finger3.M2.z,R.Finger3.M3.x,R.Finger3.M3.y,R.Finger3.M3.z
1,0,1722.18188,335.3811,857.07458,1711.48694,290.17065,872.01685,1674.75549,255.07414,829.86487,1635.72693,252.17018,805.02502,1675.91125,336.86505,791.46967,1657.5437,294.51938,741.25256,1673.72363,250.28699,715.3349
2,0.008,1715.64746,336.55405,857.84583,1706.04187,288.81924,873.84491,1669.0813,255.10419,831.94739,1630.23975,252.51712,805.49188,1666.78821,335.8074,793.09631,1650.74255,295.47791,741.24597,1665.97656,250.36749,716.95172
3,0.017,1707.52991,338.36047,858.5545,1699.41394,291.50891,874.15228,1662.69922,254.85541,833.09827,1622.224,254.41402,807.97955,1660.64429,337.37314,794.15228,1643.46375,294.75421,742.11682,1657.7395,250.89891,717.31427
4,0.025,1701.4198,335.86957,858.91772,1692.60071,289.82236,874.90338,1656.76257,255.13872,832.50159,1614.38892,253.22717,808.76453,1654.67322,336.77216,795.12146,1636.77979,294.849,742.01569,1652.52832,250.44983,718.15643
5,0.033,1694.79285,337.99823,859.66663,1687.16052,290.12363,875.24097,1649.60913,255.07359,833.98645,1608.7251,253.3728,809.38745,1648.43481,336.79849,794.81348,1628.13965,294.19638,744.35443,1644.92419,250.44368,719.66333
6,0.042,1689.03113,336.37646,860.48407,1679.53003,290.42245,876.73291,1640.81287,256.27362,833.54742,1602.18542,252.75494,810.46387,1639.87646,337.01596,796.19067,1622.4082,295.35355,744.54669,1637.11914,248.83832,721.74817
7,0.05,1683.87903,337.40405,861.10486,1673.27759,289.90326,876.0744,1636.02271,255.83252,834.01782,1596.92297,252.73001,810.33301,1633.74011,336.05865,794.6991,1616.17725,293.60605,744.92981,1630.83215,250.8089,721.9325
8,0.058,1676.46997,337.39078,860.57379,1667.14063,289.50748,876.87762,1628.76086,255.722,834.97736,1591.25549,251.36557,810.93146,1628.26392,336.79892,795.83643,1610.74854,294.50787,745.76746,1625.03625,248.4473,720.78949
9,0.067,1671.38635,336.32498,861.17725,1661.25623,288.88678,877.78552,1623.36072,256.39102,835.99951,1584.04907,252.58868,812.84631,1622.31458,335.54556,797.32672,1603.84375,296.09286,746.08942,1619.84399,249.33775,721.77069
10,0.075,1666.47461,337.08917,861.42657,1656.45471,288.93579,878.09839,1617.77502,257.21933,837.45093,1577.90991,254.12373,813.72308,1616.3114,336.88687,797.48376,1597.20789,294.56857,746.12579,1613.84534,250.19009,721.65759
11,0.083,1659.30164,335.51025,860.70837,1651.06067,287.91455,877.78473,1611.78821,258.24924,837.61621,1571.36438,252.35037,813.08252,1609.58289,334.65359,797.23328,1591.46326,295.03503,746.66528,1608.10498,248.27357,721.68573
12,0.092,1653.94934,336.45947,861.17725,1645.65173,288.33533,877.80841,1605.91345,257.06381,837.58276,1566.58679,252.34828,813.31665,1604.74915,335.39401,797.79871,1585.91968,292.94476,746.15039,1602.48022,249.13223,722.24567
13,0.1,1649.14771,336.54608,860.54736,1640.26538,288.79822,877.2807,1599.74976,257.84723,836.62213,1562.61023,248.34613,812.47711,1599.2168,335.81204,797.38196,1581.28674,293.58542,746.19794,1596.78601,247.65375,719.47284
14,0.108,1643.51782,335.55457,860.5097,1635.05542,287.39362,877.51508,1595.83276,254.91377,836.02612,1556.66748,249.91721,811.88428,1593.98511,333.87567,797.22449,1575.26343,293.55405,746.26849,1591.33313,248.84647,720.63245
15,0.117,1639.23584,335.21445,860.33154,1629.44775,287.38745,876.66071,1591.39954,255.28589,836.54816,1551.74036,248.36258,811.92999,1589.12598,334.85666,796.94666,1569.92078,292.84787,745.30249,1581.75854,245.79909,721.026
16,0.125,1633.448,334.34677,861.24219,1624.15405,286.9368,876.94244,1585.62317,255.68169,836.07953,1545.62122,248.72084,810.79333,1584.13049,334.25787,796.18732,1565.33069,294.17029,745.53741,1581.98035,246.73158,721.35223
