Frame#,Time,Top.Head.x,Top.Head.y,Top.Head.z,Front.Head.x,Front.Head.y,Front.Head.z,Rear.Head.x,Rear.Head.y,Rear.Head.z,Jaw.x,Jaw.y,Jaw.z
1,0,1730.57739,106.38518,1816.30029,1623.97852,89.21403,1707.86353,1849.61304,113.3483,1713.13367,1662.02893,90.93977,1539.2699
2,0.008,1724.71045,105.84233,1815.87891,1618.6283,90.03184,1709.19531,1845.10461,112.58058,1711.94519,1657.03479,91.45435,1540.87024
3,0.017,1721.14331,106.19625,1815.84851,1612.76831,89.71527,1709.19531,1840.19312,112.60419,1711.59155,1651.89709,92.02387,1540.28162
4,0.025,1716.62292,106.15004,1816.87366,1608.953,89.13062,1709.29443,1835.17163,113.53738,1712.54663,1646.21277,90.68327,1540.01831
5,0.033,1711.02661,105.81079,1816.55603,1603.93384,88.38398,1709.47192,1829.39685,113.04958,1712.09509,1641.63843,90.38718,1539.99951
6,0.042,1705.59167,104.74429,1817.79004,1600.07007,88.01519,1709.29321,1823.59216,112.17715,1711.52795,1635.65125,90.27928,1540.24683
7,0.05,1699.51208,105.13509,1816.95032,1594.04395,88.30136,1708.63489,1819.47388,112.05238,1711.40076,1629.43677,91.31671,1540.73413
8,0.058,1694.94287,107.25488,1816.47632,1587.72607,89.86417,1708.97461,1814.47046,112.60576,1710.95178,1625.17993,90.6948,1540.03113
9,0.067,1689.5719,107.4741,1816.4801,1582.18713,88.95641,1709.42749,1808.82642,111.7519,1710.7417,1619.9093,89.58261,1540.5658
10,0.075,1684.57117,108.043,1816.62891,1575.5144,89.42118,1708.29663,1803.13525,111.24637,1710.32202,1613.94678,90.56525,1540.47766
11,0.083,1679.15308,104.94662,1814.69556,1569.83777,88.38049,1707.50684,1796.82178,111.07533,1709.92688,1608.56018,88.83524,1540.17969
12,0.092,1673.66174,104.54765,1814.3595,1565.32922,87.32676,1707.11157,1791.35779,109.70963,1709.27551,1603.24976,87.94915,1538.80286
13,0.1,1667.74731,103.79014,1814.46167,1560.98022,85.97823,1706.04565,1785.59473,108.57204,1709.08484,1597.64685,90.16917,1538.67346
14,0.108,1662.07397,102.91122,1814.15442,1555.47449,86.8016,1705.84717,1780.77002,108.63301,1708.97449,1593.38708,87.56849,1538.28589
15,0.117,1655.60364,103.32462,1814.32861,1549.29932,85.65235,1705.6145,1775.25342,107.89555,1708.60315,1587.76306,87.97691,1536.00452
16,0.125,1650.15674,102.43117,1813.77551,1544.25867,85.35897,1704.7876,1770.97339,107.3345,1708.52197,1581.04846,87.41582,1536.26965
17,0.133,1643.91199,102.10083,1812.88135,1538.75793,82.8065,1703.67334,1764.5802,107.42988,1707.65576,1575.84595,86.77845,1536.12915
18,0.142,1638.0946,101.02971,1811.45215,1532.14539,85.24345,1703.39563,1759.74988,106.04379,1707.83276,1569.32056,86.52084,1535.60779
19,0.15,1632.6189,100.2327,1811.74146,1526.29639,85.93568,1703.30212,1754.44189,104.88093,1707.91016,1563.86633,86.73022,1534.96094
20,0.158,1625.98059,100.39674,1811.52087,1520.41101,84.46916,1702.72949,1748.00952,105.02253,1706.99219,1558.96875,83.61399,1534.63586
21,0.167,1620.60156,99.71896,1810.31262,1515.43884,83.18613,1702.10095,1742.354,102.9279,1706.48792,1551.86658,86.14496,1534.57275
22,0.175,1614.68774,99.29749,1810.03796,1509.73608,81.41817,1702.04199,1736.60083,101.92253,1706.30847,1546.89844,84.58719,1533.64355
23,0.183,1608.95898,98.5497,1809.16833,1503.3114,81.9474,1702.13,1730.41553,101.76275,1705.37146,1541.34167,84.11079,1533.14148
24,0.192,1603.09839,97.44425,1809.20679,1497.60132,81.14736,1701.30859,1724.45569,100.56177,1705.14185,1536.06506,82.77563,1531.72461
25,0.2,1597.30334,96.40279,1808.53442,1491.52222,80.28938,1699.86035,1718.1272,100.42905,1704.20068,1530.41821,80.66146,1531.06812
26,0.208,1591.43823,95.70611,1808.11646,1485.67664,77.81435,1699.53711,1712.39001,99.38908,1703.79138,1523.38062,80.42982,1530.40198
27,0.217,1584.96082,93.03047,1806.36572,1480.16272,77.24866,1698.78894,1707.37695,97.38226,1702.42908,1517.49219,78.43204,1529.42896
28,0.225,1580.65881,90.66894,1805.17773,1474.19934,76.11324,1697.67249,1701.02893,96.39819,1701.35669,1512.4491,78.58194,1528.6217
29,0.233,1574.33594,90.145,1805.35925,1467.67041,76.20469,1697.53015,1695.04724,95.26306,1700.98071,1506.30872,77.07758,1529.11255
30,0.242,1568.95715,89.21896,1804.42493,1462.43481,74.50399,1694.83057,1688.85034,93.76971,1699.17468,1499.17859,77.63789,1527.57129
31,0.25,1562.16272,87.30206,1804.86755,1456.29395,73.69375,1694.84387,1683.36255,92.11822,1698.72546,1494.18323,75.71107,1527.04089
32,0.258,1557.70264,88.03865,1802.33374,1450.0918,72.03555,1693.98669,1677.45557,91.29462,1697.98401,1487.18591,76.29775,1526.18567
33,0.267,1549.38342,86.02157,1800.94861,1444.32178,70.45202,1692.55701,1671.84827,89.94125,1697.70703,1482.75647,73.67428,1524.58228
34,0.275,1544.85168,84.56735,1799.1449,1439.68127,68.61716,1692.07959,1665.8407,87.57745,1695.63403,1476.78918,72.41763,1524.45862
35,0.283,1537.93018,84.22961,1799.7876,1432.9187,69.47343,1692.34656,1660.11438,86.23158,1695.3595,1469.18469,71.25056,1523.8186
36,0.292,1533.05176,80.63295,1800.8175,1426.92029,67.93999,1692.90015,1655.01392,84.92887,1694.36084,1463.2854,69.71237,1523.72681
37,0.3,1527.29785,80.26092,1800.00256,1420.27209,66.44281,1691.98157,1648.53955,82.93572,1693.25793,1456.46973,69.42612,1523.09106
38,0.308,1521.15063,79.21211,1799.37317,1413.71301,64.88527,1691.43042,1642.88306,81.02264,1693.44275,1451.35779,66.89786,1522.50842
39,0.317,1515.30554,77.08356,1799.36011,1408.01929,64.5088,1691.30493,1636.1239,80.62421,1692.90137,1444.98633,66.48166,1523.70728
40,0.325,1506.38562,77.83029,1798.1311,1399.74963,64.64214,1692.37097,1630.1991,78.47771,1692.96265,1436.89355,67.88876,1523.73535
41,0.333,1502.52588,75.81769,1798.15393,1394.97217,60.88862,1691.98938,1622.66418,76.65054,1692.8894,1425.32544,67.91354,1525.03455
42,0.342,1495.64734,73.8335,1800.73364,1388.53333,59.69693,1692.31018,1616.11841,75.58213,1693.74377,1420.63501,65.87687,1524.54187
43,0.35,1490.23608,69.99692,1799.88745,1381.81152,59.60547,1693.23145,1608.81628,74.4782,1694.18604,1417.9552,61.5335,1524.75049
44,0.358,1481.89294,69.62286,1798.27417,1375.15906,59.10282,1692.08862,1602.81909,72.95824,1694.51758,1412.01025,61.39302,1524.71899
45,0.367,1476.14343,69.64259,1800.22266,1368.37109,58.50819,1693.34961,1597.14465,71.36134,1695.61279,1405.52271,61.62054,1523.80261
46,0.375,1467.79675,68.08177,1799.71277,1361.72461,57.42327,1694.37048,1591.35413,71.17699,1696.91113,1397.75513,61.5489,1527.38
47,0.383,1460.19775,67.48215,1800.62708,1357.7771,54.95312,1694.34204,1583.14453,69.33005,1697.70959,1393.86084,58.06532,1525.49097
48,0.392,1455.6626,66.07523,1802.54163,1349.91772,53.58379,1693.65454,1576.76038,67.86639,1698.84961,1387.80725,56.43279,1525.88794
49,0.4,1448.8606,66.95084,1804.25952,1343.4856,51.77296,1695.59119,1570.97644,66.49195,1699.57654,1381.33215,55.31365,1528.52271
50,0.408,1443.16675,64.08624,1804.85205,1337.62097,52.80264,1695.39722,1563.76074,65.94074,1699.92224,1374.24316,55.48559,1528.43152
51,0.417,1435.54016,63.03445,1804.31055,1331.00867,51.91092,1695.86157,1558.00757,63.84823,1700.72156,1368.18445,55.10357,1529.08362
52,0.425,1430.5,61.99196,1804.85168,1324.20984,51.28894,1697.21338,1552.42371,63.17434,1701.94165,1363.20923,52.91232,1529.29712
53,0.433,1423.92334,59.32634,1804.82422,1317.48315,49.01258,1698.50757,1546.42786,61.89573,1702.07214,1356.66614,54.3614,1531.03271
54,0.442,1420.00195,58.85003,1805.83533,1311.1637,49.14459,1699.3999,1540.60974,60.60144,1701.79883,1349.28931,53.90182,1532.6134
55,0.45,1413.08032,57.43259,1805.77368,1306.6488,48.27121,1699.11963,1533.49036,59.19088,1701.89856,1343.78528,52.12745,1531.55566
56,0.458,1406.85095,58.11404,1806.42444,1301.10181,47.41521,1698.33899,1528.14526,58.10015,1702.2312,1338.2196,52.45103,1531.1908
57,0.467,1401.96912,56.38166,1806.34998,1293.69092,46.59817,1699.99561,1521.90808,57.51344,1702.00183,1331.85327,50.45137,1531.16296
58,0.475,1394.11267,56.59756,1806.13464,1290.13306,46.91315,1700.25952,1516.05493,56.58334,1701.75952,1326.5531,49.62035,1531.89758
59,0.483,1390.61426,55.55953,1807.64795,1283.51404,46.88337,1699.7417,1510.39429,55.96955,1702.43103,1320.32385,50.59305,1532.14307
60,0.492,1384.66382,55.07375,1808.8103,1276.32422,46.84845,1700.22632,1504.77368,54.61715,1703.14417,1313.17188,49.63266,1532.34509
61,0.5,1377.17822,56.83699,1809.82642,1271.51733,46.63746,1700.04187,1497.94263,55.10379,1702.2948,1307.97278,47.51003,1531.8573
62,0.508,1370.58716,55.32996,1808.32544,1265.53418,46.99102,1700.70544,1492.67358,54.50968,1703.57861,1302.55701,48.47691,1531.77673
63,0.517,1364.91223,55.72729,1808.13916,1259.15955,45.54237,1700.96582,1485.96509,52.44109,1703.83008,1298.25378,47.70543,1531.25085
64,0.525,1358.13635,55.09505,1808.77588,1253.84534,45.2326,1700.40234,1480.50403,51.28089,1704.62927,1290.65125,47.70384,1532.61841
65,0.533,1353.04175,54.72543,1808.53418,1247.19727,45.49236,1701.40515,1475.19006,52.3963,1704.88135,1283.8927,49.75511,1532.58337
66,0.542,1346.29956,53.8611,1809.2915,1241.11926,46.4363,1701.26868,1468.13147,51.94151,1705.26379,1279.88867,47.59702,1533.09192
67,0.55,1340.54102,54.48574,1809.96558,1236.21692,44.9766,1701.02637,1462.54529,52.13692,1707.12756,1275.2699,47.73008,1533.17712
68,0.558,1333.1283,53.68926,1809.69702,1229.44507,44.98164,1699.81067,1457.18457,51.81375,1707.16333,1269.91809,47.3452,1532.90454
69,0.567,1328.00269,54.14813,1810.31909,1224.99512,42.19435,1697.86292,1451.12952,50.98959,1706.88867,1264.90845,47.13858,1532.7417
70,0.575,1322.0271,53.50423,1810.77661,1218.72998,44.33634,1699.67493,1444.99988,51.75068,1707.34998,1258.81042,46.38012,1532.5946
71,0.583,1315.5293,53.94374,1810.8634,1213.18909,45.67656,1700.47192,1440.44727,50.7112,1708.9624,1254.07788,47.63221,1533.1488
72,0.592,1309.95813,53.28197,1810.66833,1206.69592,45.0293,1700.13208,1434.67249,50.52594,1709.1344,1248.29895,45.77574,1532.96265
73,0.6,1303.5011,54.03436,1810.21594,1202.71436,45.26032,1699.64258,1429.34033,50.76462,1709.23401,1242.32605,46.202,1533.51794
74,0.608,1299.3186,53.08768,1810.88489,1195.91602,46.18314,1701.95129,1422.76599,51.9215,1709.59143,1237.95972,47.02671,1532.92322
75,0.617,1294.8822,52.64594,1809.57922,1190.42517,46.82393,1701.53662,1418.21497,50.50488,1709.97681,1233.02124,45.15229,1533.29333
76,0.625,1288.64172,52.50216,1811.34705,1185.30054,45.92955,1702.01111,1413.12134,49.26201,1710.46826,1226.19128,46.4082,1535.15454
77,0.633,1283.62305,55.17993,1811.71179,1180.16089,46.04504,1702.76831,1407.5907,50.01584,1709.802,1219.9469,45.63405,1534.99231
78,0.642,1278.60413,54.87104,1812.23157,1174.86414,46.86013,1702.08826,1402.48792,49.75278,1710.02295,1214.94556,46.60524,1535.12048
79,0.65,1275.0542,55.17496,1811.74426,1170.18298,46.91223,1701.52832,1397.05811,50.0488,1709.85889,1209.77771,45.96152,1535.28894
80,0.658,1268.69202,55.44079,1813.01636,1164.0741,45.82599,1702.68689,1391.49646,50.52752,1708.84082,1204.01392,46.38942,1534.81604
81,0.667,1263.51501,55.32757,1812.26941,1158.26013,46.15827,1703.25879,1385.37573,51.13976,1708.72583,1198.31531,47.57152,1535.52112
82,0.675,1256.97424,55.458,1811.96533,1153.6438,47.32355,1703.32776,1379.95691,51.66228,1709.12134,1192.50769,47.01635,1535.76892
83,0.683,1252.05566,55.17413,1811.9668,1147.85303,48.23785,1702.46716,1374.68274,51.2181,1708.06848,1187.24731,47.76315,1535.58228
84,0.692,1246.5376,56.61476,1811.36584,1143.07703,52.38211,1702.94495,1369.75745,50.16082,1709.03186,1181.02747,47.04099,1535.33325
85,0.7,1241.20215,56.05759,1811.50623,1136.80408,47.30963,1702.73547,1363.01526,51.82098,1707.97192,1175.93176,47.34996,1534.71729
86,0.708,1235.73682,56.01215,1812.10364,1130.92566,47.51836,1701.76758,1357.91223,51.31504,1708.21021,1169.85669,47.19357,1534.25098
87,0.717,1229.5509,57.04652,1810.5835,1124.49304,48.09348,1702.49915,1352.46936,51.87051,1708.00562,1163.89368,48.24125,1533.68726
88,0.725,1223.38086,58.18789,1810.83032,1119.13049,48.89197,1702.69482,1345.94788,51.85105,1707.1731,1157.64294,47.96851,1533.12476
89,0.733,1218.5033,58.7569,1809.27527,1112.97717,48.74351,1700.75903,1340.25598,52.12657,1706.47607,1151.6106,48.51464,1533.61169
90,0.742,1212.25366,57.07437,1808.88464,1107.62268,50.11581,1699.95752,1333.88623,52.6689,1705.646,1145.99951,49.79817,1532.79871
91,0.75,1206.19897,58.63176,1808.26746,1100.12915,49.21634,1699.68262,1327.81946,53.0764,1705.0083,1139.38269,48.83545,1532.33044
92,0.758,1199.52307,58.0981,1808.49561,1093.59131,49.76005,1698.72742,1322.0083,53.62335,1704.95679,1134.83398,50.65514,1531.51758
93,0.767,1193.00732,57.82734,1807.38721,1087.57727,49.43135,1697.53577,1316.98669,53.66539,1704.95178,1128.07288,49.63441,1530.35815
94,0.775,1186.33081,59.41547,1806.31067,1082.09985,51.64696,1697.47668,1309.88123,54.42662,1703.61072,1122.67383,51.47176,1529.50525
95,0.783,1179.26501,60.237,1805.67798,1075.49011,50.9277,1696.3512,1304.21692,54.68872,1702.58899,1116.53333,49.47453,1528.92737
96,0.792,1173.62817,59.19289,1804.05896,1070.59631,51.99424,1695.39246,1297.73157,55.95889,1702.34802,1111.21985,51.76583,1528.01343
97,0.8,1167.89734,61.00792,1804.64648,1064.00574,52.61341,1694.30566,1291.90259,56.9793,1701.53857,1104.35193,53.00495,1526.22656
98,0.808,1162.70715,62.7207,1802.85083,1057.75476,52.31069,1693.19238,1284.672,57.67396,1700.34937,1097.91797,51.51661,1524.60657
99,0.817,1155.92224,62.46682,1801.93567,1050.71008,51.73427,1692.28088,1278.51038,58.26899,1699.646,1092.43835,53.74119,1524.01306
100,0.825,1147.85144,63.57582,1800.0127,1045.28076,53.10976,1690.74719,1271.86902,59.21415,1698.09692,1085.56714,53.23686,1522.81531
101,0.833,1141.43494,63.53451,1800.92676,1039.63989,54.21401,1689.68091,1265.84277,59.76816,1698.39294,1079.86462,55.93979,1521.77002
102,0.842,1135.35583,65.18299,1799.18323,1032.47815,55.85841,1687.95386,1259.64294,60.78924,1696.14221,1074.1958,56.14083,1521.89404
103,0.85,1128.81555,66.47132,1797.255,1027.06946,57.04016,1686.98572,1253.65588,61.93245,1695.97217,1068.20471,55.89361,1520.37903
104,0.858,1123.69995,66.63322,1797.49902,1020.80585,57.99446,1686.30872,1247.49316,63.67239,1694.82019,1062.52905,56.71096,1519.31116
105,0.867,1118.38953,67.47536,1796.07227,1014.18176,57.18406,1684.6875,1241.41907,65.06391,1693.8429,1055.0603,56.79617,1518.0625
106,0.875,1112.16821,69.46468,1794.60632,1008.20685,57.83246,1683.38232,1235.67126,65.9767,1692.63904,1049.51123,58.81725,1515.82776
107,0.883,1104.83887,68.9083,1793.80566,1001.19183,57.54176,1682.15576,1229.26355,66.47024,1691.02991,1042.6228,59.2073,1515.87671
