Frame#,Time,R.Wrist.x,R.Wrist.y,R.Wrist.z,R.Thumb.M1.x,R.Thumb.M1.y,R.Thumb.M1.z,R.Thumb.M2.x,R.Thumb.M2.y,R.Thumb.M2.z,R.Thumb.M3.x,R.Thumb.M3.y,R.Thumb.M3.z,R.Finger3.M1.x,R.Finger3.M1.y,R.Finger3.M1.z,R.Finger3.M2.x,R.Finger3.M2.y,R.Finger3.M2.z,R.Finger3.M3.x,R.Finger3.M3.y,R.Finger3.M3.z
1,0,331.76846,-289.76068,812.32855,314.74631,-241.74306,783.5788,296.55505,-224.22804,749.45435,284.85788,-221.40503,704.2453,333.4108,-298.89944,725.62952,315.95819,-304.13885,677.78491,278.6286,-306.22232,651.49219
2,0.008,332.12323,-289.44888,812.42517,314.78995,-240.52509,783.98853,296.51031,-224.5193,750.11646,283.15427,-221.35028,704.28998,332.7818,-298.62906,724.49652,314.80414,-304.11356,678.12994,276.07602,-305.59131,653.09979
3,0.017,332.34006,-289.01425,812.54822,314.78995,-240.52509,783.98853,293.35077,-224.76714,750.80328,282.44611,-221.31978,704.8125,332.89368,-297.59161,724.30634,313.34195,-302.19418,678.01593,274.7702,-305.42334,653.17706
4,0.025,333.15948,-289.48227,812.84521,314.78995,-240.52509,783.98853,293.05621,-224.28149,751.13513,280.42392,-221.45131,704.52441,332.89368,-297.59161,724.30634,313.18442,-301.38098,677.922,274.85498,-303.81372,653.64355
5,0.033,333.35907,-288.98334,812.72748,314.24643,-240.22324,784.46844,291.78769,-224.12909,750.84424,280.02567,-221.60532,704.72388,333.08841,-297.17032,724.37042,312.47507,-301.03101,678.05713,274.75443,-303.92212,653.77734
6,0.042,333.49292,-288.70782,812.8493,314.42786,-240.33342,784.75525,290.88443,-224.03897,751.06836,279.72412,-221.4248,705.22235,333.07126,-296.81335,724.54706,313.17294,-301.00986,678.52454,275.17914,-303.26666,653.58026
7,0.05,333.2825,-288.14407,813.0639,313.99316,-240.03581,784.64777,288.72522,-224.75868,751.14655,277.56961,-221.60168,705.42792,333.65225,-296.55194,724.7832,314.84372,-300.13605,678.73438,276.79147,-303.41959,653.38275
8,0.058,333.2825,-288.14407,813.0639,313.91757,-239.75952,784.5097,287.63242,-225.12212,751.14197,277.56961,-221.60168,705.42792,333.76859,-295.72406,726.34894,316.55624,-300.97278,679.07275,279.49988,-305.00027,651.46387
9,0.067,332.92957,-287.92459,813.08063,313.71609,-239.10216,784.90045,288.30103,-224.77386,751.3479,277.6741,-221.27768,704.91278,335.22806,-295.40427,726.39545,319.28635,-300.15143,678.46234,283.05304,-304.58215,650.93561
10,0.075,332.73364,-287.48523,812.88464,313.62601,-238.84802,784.7774,288.30103,-224.77386,751.3479,280.37738,-220.55847,704.87866,336.73874,-294.20718,726.96619,322.35843,-300.84927,678.93634,287.80249,-304.88962,650.30536
11,0.083,332.48016,-287.14059,812.98737,313.45459,-238.21684,784.48785,288.66754,-224.39127,751.41028,280.25415,-220.55577,703.98688,338.63531,-293.87952,727.6864,325.547,-299.87555,679.56885,291.0816,-304.57935,649.70966
12,0.092,331.45462,-286.6188,812.94012,313.34729,-238.02283,784.43298,288.67407,-223.32715,749.81158,280.25415,-220.55577,703.98688,339.29153,-293.24042,728.53967,328.40155,-298.3775,679.453,294.71988,-304.14624,649.60388
