Frame#,Time,L.Forearm.x,L.Forearm.y,L.Forearm.z,L.Ulna.x,L.Ulna.y,L.Ulna.z,L.Radius.x,L.Radius.y,L.Radius.z
1,0,13.27551,244.66167,638.51154,59.11806,277.33984,565.55298,107.47193,222.11414,614.09595
2,0.008,13.27551,244.66167,638.51154,59.25242,277.30194,565.10907,107.47193,222.11414,614.09595
3,0.017,13.27551,244.66167,638.51154,59.11806,277.33984,565.55298,107.51718,222.3208,614.22815
4,0.025,13.27551,244.66167,638.51154,59.25242,277.30194,565.10907,106.91175,222.2426,613.67651
5,0.033,13.27551,244.66167,638.51154,58.58544,277.42462,565.22687,107.51718,222.3208,614.22815
6,0.042,13.27551,244.66167,638.51154,58.58544,277.42462,565.22687,107.51718,222.3208,614.22815
7,0.05,13.27551,244.66167,638.51154,59.11806,277.33984,565.55298,107.3455,222.23233,613.99609
8,0.058,13.27551,244.66167,638.51154,59.25242,277.30194,565.10907,107.20849,222.02008,613.89935
9,0.067,13.27551,244.66167,638.51154,58.58544,277.42462,565.22687,107.08206,222.13826,613.7995
10,0.075,13.27551,244.66167,638.51154,58.61134,277.43051,565.55847,107.20849,222.02008,613.89935
11,0.083,13.27551,244.66167,638.51154,58.61134,277.43051,565.55847,106.91175,222.2426,613.67651
12,0.092,13.25795,244.61194,638.02252,58.61134,277.43051,565.55847,107.12731,222.34491,613.93176
13,0.1,13.27551,244.66167,638.51154,58.60889,277.60959,566.17401,107.25373,222.22675,614.03162
14,0.108,13.27551,244.66167,638.51154,58.60889,277.60959,566.17401,107.25373,222.22675,614.03162
15,0.117,13.27551,244.66167,638.51154,58.58544,277.42462,565.22687,107.39075,222.43898,614.1283
16,0.125,13.27551,244.66167,638.51154,59.11806,277.33984,565.55298,107.12731,222.34491,613.93176
17,0.133,13.27551,244.66167,638.51154,58.60889,277.60959,566.17401,107.12731,222.34491,613.93176
18,0.142,13.27551,244.66167,638.51154,58.61134,277.43051,565.55847,107.39075,222.43898,614.1283
19,0.15,13.27551,244.66167,638.51154,58.60889,277.60959,566.17401,107.12731,222.34491,613.93176
20,0.158,13.27551,244.66167,638.51154,58.60889,277.60959,566.17401,106.77478,222.36998,613.55933
21,0.167,13.27551,244.66167,638.51154,58.60889,277.60959,566.17401,106.77478,222.36998,613.55933
22,0.175,13.25795,244.61194,638.02252,58.60889,277.60959,566.17401,107.25373,222.22675,614.03162
23,0.183,13.27551,244.66167,638.51154,58.57585,277.27347,565.37122,106.77478,222.36998,613.55933
24,0.192,13.27551,244.66167,638.51154,58.60889,277.60959,566.17401,106.77478,222.36998,613.55933
25,0.2,13.27551,244.66167,638.51154,58.61134,277.43051,565.55847,107.12731,222.34491,613.93176
26,0.208,13.27551,244.66167,638.51154,58.61134,277.43051,565.55847,107.12731,222.34491,613.93176
27,0.217,13.27551,244.66167,638.51154,58.61134,277.43051,565.55847,107.51718,222.3208,614.22815
28,0.225,13.27551,244.66167,638.51154,59.11806,277.33984,565.55298,107.39075,222.43898,614.1283
29,0.233,13.27551,244.66167,638.51154,59.11557,277.51892,566.16846,107.39075,222.43898,614.1283
30,0.242,13.27551,244.66167,638.51154,58.60889,277.60959,566.17401,107.39075,222.43898,614.1283
31,0.25,13.27551,244.66167,638.51154,58.61134,277.43051,565.55847,107.51718,222.3208,614.22815
32,0.258,13.27551,244.66167,638.51154,58.60889,277.60959,566.17401,107.39075,222.43898,614.1283
33,0.267,13.27551,244.66167,638.51154,58.58544,277.42462,565.22687,107.51718,222.3208,614.22815
34,0.275,13.27551,244.66167,638.51154,59.25242,277.30194,565.10907,106.77478,222.36998,613.55933
35,0.283,13.27551,244.66167,638.51154,59.25003,277.48126,565.72461,107.39075,222.43898,614.1283
36,0.292,13.27551,244.66167,638.51154,59.11557,277.51892,566.16846,107.39075,222.43898,614.1283
37,0.3,13.27551,244.66167,638.51154,58.61134,277.43051,565.55847,107.51718,222.3208,614.22815
38,0.308,13.27551,244.66167,638.51154,58.60889,277.60959,566.17401,107.25373,222.22675,614.03162
39,0.317,13.27551,244.66167,638.51154,58.60889,277.60959,566.17401,107.25373,222.22675,614.03162
40,0.325,13.27551,244.66167,638.51154,58.60889,277.60959,566.17401,107.12731,222.34491,613.93176
41,0.333,13.27551,244.66167,638.51154,59.11557,277.51892,566.16846,107.39075,222.43898,614.1283
42,0.342,13.27551,244.66167,638.51154,59.11557,277.51892,566.16846,107.39075,222.43898,614.1283
43,0.35,13.27551,244.66167,638.51154,58.58308,277.60391,565.84253,107.51718,222.3208,614.22815
44,0.358,13.27551,244.66167,638.51154,58.61134,277.43051,565.55847,107.39075,222.43898,614.1283
45,0.367,13.25795,244.61194,638.02252,58.58308,277.60391,565.84253,107.51718,222.3208,614.22815
46,0.375,13.27551,244.66167,638.51154,58.60889,277.60959,566.17401,107.39075,222.43898,614.1283
47,0.383,13.27551,244.66167,638.51154,58.61134,277.43051,565.55847,107.39075,222.43898,614.1283
48,0.392,13.27551,244.66167,638.51154,58.61134,277.43051,565.55847,106.91175,222.2426,613.67651
49,0.4,13.27551,244.66167,638.51154,58.60889,277.60959,566.17401,107.25373,222.22675,614.03162
50,0.408,13.27551,244.66167,638.51154,58.61134,277.43051,565.55847,107.25373,222.22675,614.03162
51,0.417,13.27551,244.66167,638.51154,58.61134,277.43051,565.55847,107.39075,222.43898,614.1283
