Frame#,Time,L.Shank.x,L.Shank.y,L.Shank.z,L.Ankle.x,L.Ankle.y,L.Ankle.z,L.Ankle.Medial.x,L.Ankle.Medial.y,L.Ankle.Medial.z
1,0,276.15005,139.88338,250.03539,202.11833,159.1555,84.12776,218.94336,72.23971,99.32197
2,0.008,276.15005,139.88338,250.03539,202.07251,158.92332,83.76193,219.68889,72.83624,99.55267
3,0.017,276.15005,139.88338,250.03539,202.09595,158.74455,83.88074,218.94336,72.23971,99.32197
4,0.025,276.2587,140.11777,250.13344,202.11833,159.1555,84.12776,219.82964,73.41711,99.69927
5,0.033,276.2587,140.11777,250.13344,202.09595,158.74455,83.88074,219.82964,73.41711,99.69927
6,0.042,276.15005,139.88338,250.03539,202.09595,158.74455,83.88074,219.82964,73.41711,99.69927
7,0.05,276.15005,139.88338,250.03539,202.09595,158.74455,83.88074,219.82964,73.41711,99.69927
8,0.058,276.1893,140.05922,249.92723,202.09595,158.74455,83.88074,218.94336,72.23971,99.32197
9,0.067,276.15005,139.88338,250.03539,202.09595,158.74455,83.88074,219.68889,72.83624,99.55267
10,0.075,276.15005,139.88338,250.03539,202.09595,158.74455,83.88074,219.68889,72.83624,99.55267
11,0.083,276.15005,139.88338,250.03539,202.09595,158.74455,83.88074,219.68889,72.83624,99.55267
12,0.092,276.15005,139.88338,250.03539,202.09595,158.74455,83.88074,219.82964,73.41711,99.69927
13,0.1,276.1893,140.05922,249.92723,202.03485,158.80878,83.89687,219.82964,73.41711,99.69927
14,0.108,276.15005,139.88338,250.03539,202.03485,158.80878,83.89687,219.82964,73.41711,99.69927
15,0.117,276.15005,139.88338,250.03539,202.09595,158.74455,83.88074,218.94336,72.23971,99.32197
16,0.125,276.2587,140.11777,250.13344,202.09595,158.74455,83.88074,219.68889,72.83624,99.55267
17,0.133,276.15005,139.88338,250.03539,202.09595,158.74455,83.88074,218.81868,73.00488,99.90692
18,0.142,276.15005,139.88338,250.03539,202.09595,158.74455,83.88074,218.81868,73.00488,99.90692
19,0.15,276.15005,139.88338,250.03539,202.09595,158.74455,83.88074,218.88818,73.63186,100.05225
20,0.158,276.15005,139.88338,250.03539,202.09595,158.74455,83.88074,218.88818,73.63186,100.05225
21,0.167,276.15005,139.88338,250.03539,202.09595,158.74455,83.88074,219.82964,73.41711,99.69927
22,0.175,276.15005,139.88338,250.03539,202.07251,158.92332,83.76193,219.82964,73.41711,99.69927
23,0.183,276.1893,140.05922,249.92723,202.09595,158.74455,83.88074,218.94336,72.23971,99.32197
24,0.192,276.15005,139.88338,250.03539,202.07251,158.92332,83.76193,219.68889,72.83624,99.55267
25,0.2,276.1893,140.05922,249.92723,202.09595,158.74455,83.88074,219.68889,72.83624,99.55267
26,0.208,276.15005,139.88338,250.03539,202.07251,158.92332,83.76193,219.68889,72.83624,99.55267
27,0.217,276.15005,139.88338,250.03539,202.07251,158.92332,83.76193,219.82964,73.41711,99.69927
28,0.225,276.15005,139.88338,250.03539,202.09595,158.74455,83.88074,219.82964,73.41711,99.69927
29,0.233,276.15005,139.88338,250.03539,202.09595,158.74455,83.88074,219.82964,73.41711,99.69927
30,0.242,276.15005,139.88338,250.03539,202.09595,158.74455,83.88074,219.82964,73.41711,99.69927
31,0.25,276.15005,139.88338,250.03539,202.09595,158.74455,83.88074,219.68889,72.83624,99.55267
32,0.258,276.15005,139.88338,250.03539,202.03485,158.80878,83.89687,218.94336,72.23971,99.32197
33,0.267,276.15005,139.88338,250.03539,202.0145,158.97386,83.78407,218.94336,72.23971,99.32197
34,0.275,276.15005,139.88338,250.03539,202.09595,158.74455,83.88074,219.68889,72.83624,99.55267
35,0.283,276.15005,139.88338,250.03539,202.09595,158.74455,83.88074,218.94336,72.23971,99.32197
36,0.292,276.15005,139.88338,250.03539,202.14177,158.97673,84.24657,218.94336,72.23971,99.32197
37,0.3,276.15005,139.88338,250.03539,202.07251,158.92332,83.76193,219.68889,72.83624,99.55267
38,0.308,276.18393,139.77263,249.90291,202.14177,158.97673,84.24657,219.68889,72.83624,99.55267
