Frame#,Time,V.Sacral.x,V.Sacral.y,V.Sacral.z,R.ASIS.x,R.ASIS.y,R.ASIS.z,L.ASIS.x,L.ASIS.y,L.ASIS.z
1,0,-232.61348,39.07858,673.6922,-76.3872,-129.82318,714.84552,-44.02443,230.45541,667.3822
2,0.008,-232.61348,39.07858,673.6922,-76.3872,-129.82318,714.84552,-44.02443,230.45541,667.3822
3,0.017,-232.61348,39.07858,673.6922,-76.3872,-129.82318,714.84552,-44.02443,230.45541,667.3822
4,0.025,-232.26904,38.95653,673.66559,-76.3872,-129.82318,714.84552,-44.02443,230.45541,667.3822
5,0.033,-232.26904,38.95653,673.66559,-76.50756,-129.7381,714.69452,-44.02443,230.45541,667.3822
6,0.042,-232.26904,38.95653,673.66559,-76.3872,-129.82318,714.84552,-44.02443,230.45541,667.3822
7,0.05,-232.61348,39.07858,673.6922,-76.50756,-129.7381,714.69452,-44.02443,230.45541,667.3822
8,0.058,-232.26904,38.95653,673.66559,-76.50756,-129.7381,714.69452,-44.02443,230.45541,667.3822
9,0.067,-232.26904,38.95653,673.66559,-76.3872,-129.82318,714.84552,-44.02443,230.45541,667.3822
10,0.075,-232.61348,39.07858,673.6922,-76.50756,-129.7381,714.69452,-44.02443,230.45541,667.3822
11,0.083,-232.61348,39.07858,673.6922,-76.50756,-129.7381,714.69452,-44.02443,230.45541,667.3822
12,0.092,-232.61348,39.07858,673.6922,-76.3872,-129.82318,714.84552,-44.02443,230.45541,667.3822
13,0.1,-232.40382,39.12646,673.74658,-76.50756,-129.7381,714.69452,-44.02443,230.45541,667.3822
14,0.108,-232.26904,38.95653,673.66559,-76.50756,-129.7381,714.69452,-44.02443,230.45541,667.3822
15,0.117,-232.26904,38.95653,673.66559,-76.50756,-129.7381,714.69452,-44.02443,230.45541,667.3822
16,0.125,-232.61348,39.07858,673.6922,-76.68343,-129.85417,714.6463,-44.2967,230.59653,668.06061
17,0.133,-232.61348,39.07858,673.6922,-76.50756,-129.7381,714.69452,-44.2967,230.59653,668.06061
18,0.142,-232.61348,39.07858,673.6922,-76.50756,-129.7381,714.69452,-44.2967,230.59653,668.06061
19,0.15,-232.61348,39.07858,673.6922,-76.50756,-129.7381,714.69452,-44.2967,230.59653,668.06061
20,0.158,-232.27103,38.73342,673.4845,-76.50756,-129.7381,714.69452,-44.2967,230.59653,668.06061
21,0.167,-232.58206,38.81471,673.27344,-76.68343,-129.85417,714.6463,-44.51938,230.16866,667.9939
22,0.175,-232.23763,38.69266,673.24677,-76.68343,-129.85417,714.6463,-44.30232,230.46324,668.17523
23,0.183,-232.23763,38.69266,673.24677,-76.68343,-129.85417,714.6463,-44.2967,230.59653,668.06061
24,0.192,-232.58206,38.81471,673.27344,-76.68343,-129.85417,714.6463,-44.21182,230.33649,668.25641
25,0.2,-232.58206,38.81471,673.27344,-76.68343,-129.85417,714.6463,-43.90807,230.22687,668.29034
26,0.208,-232.58206,38.81471,673.27344,-76.68343,-129.85417,714.6463,-44.21182,230.33649,668.25641
27,0.217,-232.58206,38.81471,673.27344,-76.68343,-129.85417,714.6463,-43.90807,230.22687,668.29034
28,0.225,-232.58206,38.81471,673.27344,-76.68343,-129.85417,714.6463,-43.9986,230.35368,668.20923
29,0.233,-232.58206,38.81471,673.27344,-76.68343,-129.85417,714.6463,-43.90807,230.22687,668.29034
30,0.242,-232.71687,38.98466,673.35443,-76.68343,-129.85417,714.6463,-44.13072,229.79889,668.22363
31,0.25,-232.75937,38.66034,673.41034,-76.68343,-129.85417,714.6463,-44.13072,229.79889,668.22363
32,0.258,-232.58206,38.81471,673.27344,-76.68343,-129.85417,714.6463,-43.90807,230.22687,668.29034
33,0.267,-232.58206,38.81471,673.27344,-76.68343,-129.85417,714.6463,-43.90807,230.22687,668.29034
34,0.275,-232.58206,38.81471,673.27344,-76.68343,-129.85417,714.6463,-43.71379,230.11589,668.32782
35,0.283,-232.71687,38.98466,673.35443,-76.68343,-129.85417,714.6463,-43.71379,230.11589,668.32782
36,0.292,-232.71687,38.98466,673.35443,-76.68343,-129.85417,714.6463,-43.90807,230.22687,668.29034
37,0.3,-232.71687,38.98466,673.35443,-76.68343,-129.85417,714.6463,-43.93642,229.68788,668.26111
38,0.308,-232.89417,38.83029,673.49133,-76.68343,-129.85417,714.6463,-43.71379,230.11589,668.32782
39,0.317,-232.92751,38.87105,673.729,-76.68343,-129.85417,714.6463,-43.71379,230.11589,668.32782
40,0.325,-232.71065,39.37204,673.91223,-76.68343,-129.85417,714.6463,-43.71379,230.11589,668.32782
41,0.333,-232.92551,39.09415,673.91003,-76.68343,-129.85417,714.6463,-43.71379,230.11589,668.32782
42,0.342,-233.02733,39.33789,673.94305,-76.68343,-129.85417,714.6463,-43.71379,230.11589,668.32782
43,0.35,-232.98972,39.46141,674.08215,-76.68343,-129.85417,714.6463,-43.71379,230.11589,668.32782
44,0.358,-232.89258,39.16791,673.86212,-76.68343,-129.85417,714.6463,-43.71379,230.11589,668.32782
45,0.367,-232.98297,39.44642,674.27704,-76.76128,-129.98268,714.79163,-43.71379,230.11589,668.32782
46,0.375,-232.90091,39.07269,674.10657,-76.68343,-129.85417,714.6463,-43.71379,230.11589,668.32782
47,0.383,-233.20453,39.18352,674.07996,-76.68343,-129.85417,714.6463,-43.71379,230.11589,668.32782
48,0.392,-233.16693,39.30704,674.21899,-76.50756,-129.7381,714.69452,-43.71379,230.11589,668.32782
49,0.4,-233.16693,39.30704,674.21899,-76.68343,-129.85417,714.6463,-43.71379,230.11589,668.32782
50,0.408,-233.20453,39.18352,674.07996,-76.50756,-129.7381,714.69452,-43.71379,230.11589,668.32782
51,0.417,-233.16693,39.30704,674.21899,-76.50756,-129.7381,714.69452,-43.71379,230.11589,668.32782
52,0.425,-233.20453,39.18352,674.07996,-76.63809,-129.94101,714.57001,-43.71379,230.11589,668.32782
53,0.433,-232.98972,39.46141,674.08215,-76.68343,-129.85417,714.6463,-43.71379,230.11589,668.32782
54,0.442,-233.0206,39.32288,674.138,-76.68343,-129.85417,714.6463,-43.71379,230.11589,668.32782
55,0.45,-233.16017,39.29205,674.41388,-76.29471,-129.83888,714.74158,-43.71379,230.11589,668.32782
56,0.458,-232.80063,39.16584,674.367,-76.29471,-129.83888,714.74158,-43.71379,230.11589,668.32782
57,0.467,-232.80063,39.16584,674.367,-76.29471,-129.83888,714.74158,-43.64135,229.9895,668.41418
58,0.475,-233.11845,39.17414,674.5603,-76.24938,-129.92572,714.66528,-43.64135,229.9895,668.41418
59,0.483,-233.11845,39.17414,674.5603,-76.50756,-129.7381,714.69452,-43.64135,229.9895,668.41418
60,0.492,-232.9621,39.05429,674.83527,-76.18953,-129.91554,714.88354,-43.42904,229.87852,668.44666
61,0.5,-232.82101,38.84764,674.71478,-75.99699,-130.00198,714.90472,-43.42904,229.87852,668.44666
62,0.508,-232.30829,38.81981,674.82648,-75.99699,-130.00198,714.90472,-43.42904,229.87852,668.44666
63,0.517,-232.60252,38.92808,674.78839,-75.79286,-130.10762,714.98883,-43.42904,229.87852,668.44666
64,0.525,-232.52684,38.73937,674.75287,-75.95167,-130.08881,714.82849,-43.42904,229.87852,668.44666
65,0.533,-232.54042,39.12837,674.5871,-75.79286,-130.10762,714.98883,-43.42904,229.87852,668.44666
66,0.542,-232.17265,39.05515,674.93494,-75.79286,-130.10762,714.98883,-43.40735,229.74652,668.55286
67,0.55,-232.07425,39.03286,674.73358,-75.79286,-130.10762,714.98883,-43.42904,229.87852,668.44666
68,0.558,-231.95668,38.86767,674.64679,-75.79286,-130.10762,714.98883,-43.40735,229.74652,668.55286
69,0.567,-232.30829,38.81981,674.82648,-75.74754,-130.19443,714.9126,-43.42904,229.87852,668.44666
70,0.575,-232.60252,38.92808,674.78839,-75.52191,-130.11205,714.91357,-43.42904,229.87852,668.44666
71,0.583,-232.30829,38.81981,674.82648,-75.74754,-130.19443,714.9126,-43.42904,229.87852,668.44666
72,0.592,-232.07425,39.03286,674.73358,-75.74754,-130.19443,714.9126,-43.42904,229.87852,668.44666
73,0.6,-232.07425,39.03286,674.73358,-75.74754,-130.19443,714.9126,-43.42904,229.87852,668.44666
74,0.608,-231.95668,38.86767,674.64679,-75.79286,-130.10762,714.98883,-43.42904,229.87852,668.44666
75,0.617,-232.07425,39.03286,674.73358,-75.74754,-130.19443,714.9126,-43.40735,229.74652,668.55286
76,0.625,-232.07425,39.03286,674.73358,-75.74754,-130.19443,714.9126,-43.42904,229.87852,668.44666
77,0.633,-232.07425,39.03286,674.73358,-75.56721,-130.02524,714.98987,-43.42904,229.87852,668.44666
78,0.642,-232.07425,39.03286,674.73358,-75.74754,-130.19443,714.9126,-43.40735,229.74652,668.55286
79,0.65,-232.17265,39.05515,674.93494,-75.74754,-130.19443,714.9126,-43.40735,229.74652,668.55286
80,0.658,-231.89694,39.18726,674.59674,-75.99699,-130.00198,714.90472,-43.40735,229.74652,668.55286
81,0.667,-232.07425,39.03286,674.73358,-75.99699,-130.00198,714.90472,-43.40735,229.74652,668.55286
82,0.675,-232.36853,39.14112,674.69556,-76.18953,-129.91554,714.88354,-43.42904,229.87852,668.44666
83,0.683,-232.36853,39.14112,674.69556,-76.29471,-129.83888,714.74158,-43.42904,229.87852,668.44666
84,0.692,-232.36853,39.14112,674.69556,-76.29471,-129.83888,714.74158,-43.42904,229.87852,668.44666
85,0.7,-232.24619,39.0201,674.62512,-76.05247,-130.0126,714.68042,-43.42904,229.87852,668.44666
