Frame#,Time,L.Thigh.x,L.Thigh.y,L.Thigh.z,L.Knee.x,L.Knee.y,L.Knee.z,L.Knee.Medial.x,L.Knee.Medial.y,L.Knee.Medial.z
1,0,107.08173,345.09998,507.32236,202.79227,359.73752,446.60815,255.96965,230.35512,448.76886
2,0.008,106.85307,345.48703,507.51468,202.80313,359.70947,446.75439,255.81345,230.2081,448.55554
3,0.017,107.10558,345.33853,507.34036,202.97792,360.07959,446.64288,255.96965,230.35512,448.76886
4,0.025,106.77196,345.24039,506.89984,202.26614,360.2532,445.82822,255.81345,230.2081,448.55554
5,0.033,107.07814,345.53558,507.5202,202.77205,359.82925,446.57019,255.81345,230.2081,448.55554
6,0.042,106.75898,344.86914,507.25015,202.77205,359.82925,446.57019,255.96965,230.35512,448.76886
7,0.05,106.73155,345.06625,507.43002,202.54433,359.78354,446.6434,255.81345,230.2081,448.55554
8,0.058,106.73457,345.26346,507.27078,201.82312,359.89551,445.79474,255.81345,230.2081,448.55554
9,0.067,107.124,345.18301,507.57214,202.69681,359.76321,446.72781,255.96965,230.35512,448.76886
10,0.075,106.84698,345.4212,507.56509,202.69681,359.76321,446.72781,255.81345,230.2081,448.55554
11,0.083,106.67783,344.94376,507.20273,202.77205,359.82925,446.57019,255.81345,230.2081,448.55554
12,0.092,106.39948,345.01157,507.00507,201.98987,359.87192,445.89554,255.96965,230.35512,448.76886
13,0.1,106.95555,345.14951,507.43265,202.69681,359.76321,446.72781,255.81345,230.2081,448.55554
14,0.108,106.95555,345.14951,507.43265,202.69681,359.76321,446.72781,255.4951,229.97273,448.56833
15,0.117,106.96117,345.03387,507.51352,202.69681,359.76321,446.72781,255.96965,230.35512,448.76886
16,0.125,106.69643,345.16879,507.07144,201.98987,359.87192,445.89554,255.81345,230.2081,448.55554
17,0.133,106.92741,344.90265,507.38965,202.69681,359.76321,446.72781,255.81345,230.2081,448.55554
18,0.142,107.3462,345.08856,507.73218,202.80313,359.70947,446.75439,255.81345,230.2081,448.55554
19,0.15,107.49065,345.11636,507.71667,202.80313,359.70947,446.75439,255.81345,230.2081,448.55554
20,0.158,107.26227,345.11514,507.21027,202.166,359.48511,445.88477,255.81345,230.2081,448.55554
21,0.167,107.49109,345.32047,507.48944,202.85614,359.44934,446.72272,255.81345,230.2081,448.55554
22,0.175,107.42645,345.1644,507.53314,202.85614,359.44934,446.72272,255.81345,230.2081,448.55554
23,0.183,107.64067,345.30539,507.62436,202.7498,359.50308,446.69614,255.81345,230.2081,448.55554
24,0.192,107.12777,345.28354,507.07895,202.1048,359.80573,445.92822,255.81345,230.2081,448.55554
25,0.2,107.11002,345.05325,507.22949,202.25673,359.44821,445.75522,255.81345,230.2081,448.55554
26,0.208,107.57603,345.14935,507.66809,202.89861,359.68375,446.63474,255.96965,230.35512,448.76886
27,0.217,107.56322,345.1893,507.51718,203.13727,359.76578,446.63779,255.81345,230.2081,448.55554
28,0.225,107.21796,345.25504,506.9697,202.38109,360.18704,445.86093,255.96965,230.35512,448.76886
29,0.233,107.35175,345.24084,507.08551,202.44168,360.19089,445.758,255.58789,230.01572,448.3894
30,0.242,107.72604,345.33835,507.57578,203.14996,360.03238,446.57385,255.81345,230.2081,448.55554
31,0.25,107.12985,345.08774,507.26202,202.87837,359.77551,446.59677,255.81345,230.2081,448.55554
32,0.258,106.67188,345.10706,506.85013,202.11401,359.9502,445.6236,255.81345,230.2081,448.55554
33,0.267,107.35942,345.40497,507.43124,202.97792,360.07959,446.64288,255.81345,230.2081,448.55554
34,0.275,107.02444,345.41315,507.29294,202.75864,360.23471,446.5246,255.65135,230.11969,448.78162
35,0.283,107.15145,345.48422,507.13541,202.82436,360.24124,446.42899,256.14474,230.4194,448.61478
36,0.292,107.15145,345.48422,507.13541,202.72125,360.14319,446.55518,255.81345,230.2081,448.55554
37,0.3,106.92676,345.43323,507.13239,202.82545,360.09988,446.5585,255.96965,230.35512,448.76886
