Frame#,Time,R.Forearm.x,R.Forearm.y,R.Forearm.z,R.Ulna.x,R.Ulna.y,R.Ulna.z,R.Radius.x,R.Radius.y,R.Radius.z
1,0,622.4671,-192.59319,1370.7605,712.60925,-220.00502,1340.15247,746.19324,-145.98605,1373.40442
2,0.008,622.4671,-192.59319,1370.7605,712.60925,-220.00502,1340.15247,746.19324,-145.98605,1373.40442
3,0.017,622.4671,-192.59319,1370.7605,713.95392,-221.37796,1340.15552,745.57544,-146.18033,1373.52246
4,0.025,622.09363,-193.09857,1371.02722,712.60925,-220.00502,1340.15247,746.19324,-145.98605,1373.40442
5,0.033,622.4671,-192.59319,1370.7605,713.67438,-221.83182,1340.0636,745.28638,-146.73643,1372.78064
6,0.042,622.4671,-192.59319,1370.7605,713.95392,-221.37796,1340.15552,744.50012,-147.12811,1372.90918
7,0.05,622.4671,-192.59319,1370.7605,713.95392,-221.37796,1340.15552,745.28638,-146.73643,1372.78064
8,0.058,622.4671,-192.59319,1370.7605,712.60925,-220.00502,1340.15247,745.28638,-146.73643,1372.78064
9,0.067,622.4671,-192.59319,1370.7605,712.60925,-220.00502,1340.15247,744.50012,-147.12811,1372.90918
10,0.075,622.4671,-192.59319,1370.7605,713.95392,-221.37796,1340.15552,744.50012,-147.12811,1372.90918
11,0.083,622.4671,-192.59319,1370.7605,713.95392,-221.37796,1340.15552,745.28638,-146.73643,1372.78064
12,0.092,622.4671,-192.59319,1370.7605,712.60925,-220.00502,1340.15247,745.28638,-146.73643,1372.78064
13,0.1,622.4671,-192.59319,1370.7605,712.60925,-220.00502,1340.15247,745.28638,-146.73643,1372.78064
14,0.108,622.4671,-192.59319,1370.7605,713.95392,-221.37796,1340.15552,745.28638,-146.73643,1372.78064
15,0.117,622.4671,-192.59319,1370.7605,713.95392,-221.37796,1340.15552,745.28638,-146.73643,1372.78064
16,0.125,622.4671,-192.59319,1370.7605,713.67438,-221.83182,1340.0636,745.28638,-146.73643,1372.78064
17,0.133,622.4671,-192.59319,1370.7605,713.95392,-221.37796,1340.15552,744.50012,-147.12811,1372.90918
18,0.142,622.4671,-192.59319,1370.7605,712.31348,-220.43492,1340.05164,744.50012,-147.12811,1372.90918
19,0.15,622.4671,-192.59319,1370.7605,712.31348,-220.43492,1340.05164,744.50012,-147.12811,1372.90918
20,0.158,622.4671,-192.59319,1370.7605,713.67438,-221.83182,1340.0636,744.50012,-147.12811,1372.90918
21,0.167,622.4671,-192.59319,1370.7605,713.67438,-221.83182,1340.0636,744.50012,-147.12811,1372.90918
22,0.175,622.09363,-193.09857,1371.02722,713.67438,-221.83182,1340.0636,744.50012,-147.12811,1372.90918
23,0.183,622.4671,-192.59319,1370.7605,713.67438,-221.83182,1340.0636,744.0589,-147.2269,1372.75342
24,0.192,622.09363,-193.09857,1371.02722,713.67438,-221.83182,1340.0636,744.0589,-147.2269,1372.75342
25,0.2,622.09363,-193.09857,1371.02722,713.67438,-221.83182,1340.0636,744.0589,-147.2269,1372.75342
26,0.208,621.59937,-193.30452,1371.13623,713.67438,-221.83182,1340.0636,744.50012,-147.12811,1372.90918
27,0.217,621.82794,-192.96223,1370.87805,712.31348,-220.43492,1340.05164,744.0589,-147.2269,1372.75342
28,0.225,621.82794,-192.96223,1370.87805,713.67438,-221.83182,1340.0636,744.50012,-147.12811,1372.90918
29,0.233,621.5921,-192.89487,1370.97693,711.49622,-219.49773,1339.73181,744.0589,-147.2269,1372.75342
30,0.242,621.5921,-192.89487,1370.97693,712.6438,-220.61964,1339.67725,744.0589,-147.2269,1372.75342
31,0.25,621.05054,-193.14705,1371.28052,712.6438,-220.61964,1339.67725,744.0589,-147.2269,1372.75342
32,0.258,621.19867,-192.89549,1371.02771,712.6438,-220.61964,1339.67725,744.0589,-147.2269,1372.75342
33,0.267,621.19867,-192.89549,1371.02771,712.6438,-220.61964,1339.67725,744.0589,-147.2269,1372.75342
34,0.275,621.19867,-192.89549,1371.02771,712.6438,-220.61964,1339.67725,744.0589,-147.2269,1372.75342
35,0.283,621.19867,-192.89549,1371.02771,712.6438,-220.61964,1339.67725,744.0589,-147.2269,1372.75342
36,0.292,621.19867,-192.89549,1371.02771,712.6438,-220.61964,1339.67725,744.0589,-147.2269,1372.75342
37,0.3,621.19867,-192.89549,1371.02771,712.6438,-220.61964,1339.67725,744.0589,-147.2269,1372.75342
38,0.308,621.19867,-192.89549,1371.02771,712.6438,-220.61964,1339.67725,744.0589,-147.2269,1372.75342
