Frame#,Time,R.Wrist.x,R.Wrist.y,R.Wrist.z,R.Thumb.M1.x,R.Thumb.M1.y,R.Thumb.M1.z,R.Thumb.M2.x,R.Thumb.M2.y,R.Thumb.M2.z,R.Thumb.M3.x,R.Thumb.M3.y,R.Thumb.M3.z,R.Finger3.M1.x,R.Finger3.M1.y,R.Finger3.M1.z,R.Finger3.M2.x,R.Finger3.M2.y,R.Finger3.M2.z,R.Finger3.M3.x,R.Finger3.M3.y,R.Finger3.M3.z
1,0,397.17795,-165.02481,1387.17029,352.94479,-132.03387,1419.34668,357.00577,-96.16015,1440.01318,356.51657,-69.29793,1462.25024,414.49911,-70.58286,1394.3147,397.10556,-15.48083,1383.95996,387.57196,17.04324,1366.42053
2,0.008,397.17795,-165.02481,1387.17029,352.45297,-131.74799,1419.49487,357.2041,-97.64089,1440.19116,356.28998,-69.53945,1462.27258,414.8255,-70.18843,1394.36157,397.10556,-15.48083,1383.95996,387.57196,17.04324,1366.42053
3,0.017,397.17795,-165.02481,1387.17029,352.94278,-131.79807,1419.66772,357.25021,-97.42773,1440.40735,356.28998,-69.53945,1462.27258,414.40195,-69.21801,1394.323,397.10556,-15.48083,1383.95996,387.57196,17.04324,1366.42053
4,0.025,397.17795,-165.02481,1387.17029,353.43414,-132.03682,1419.58374,357.00577,-96.16015,1440.01318,356.28998,-69.53945,1462.27258,414.40195,-69.21801,1394.323,397.10556,-15.48083,1383.95996,387.57196,17.04324,1366.42053
5,0.033,397.17795,-165.02481,1387.17029,352.94479,-132.03387,1419.34668,357.2168,-97.40334,1440.50256,356.13861,-69.62057,1462.18921,414.40195,-69.21801,1394.323,397.10556,-15.48083,1383.95996,388.31879,17.32668,1366.27075
6,0.042,397.17795,-165.02481,1387.17029,352.94479,-132.03387,1419.34668,357.25021,-97.42773,1440.40735,356.12833,-69.61971,1462.54309,414.40195,-69.21801,1394.323,397.10556,-15.48083,1383.95996,387.57196,17.04324,1366.42053
7,0.05,397.17795,-165.02481,1387.17029,352.45297,-131.74799,1419.49487,357.2168,-97.40334,1440.50256,356.12833,-69.61971,1462.54309,414.40195,-69.21801,1394.323,397.10556,-15.48083,1383.95996,387.57196,17.04324,1366.42053
8,0.058,397.94614,-165.14474,1387.0675,353.43414,-132.03682,1419.58374,357.2041,-97.64089,1440.19116,355.97699,-69.70082,1462.45959,414.40195,-69.21801,1394.323,397.26871,-15.35935,1383.67004,387.57196,17.04324,1366.42053
9,0.067,396.845,-165.09236,1387.03833,352.94479,-132.03387,1419.34668,357.2041,-97.64089,1440.19116,355.97699,-69.70082,1462.45959,414.40195,-69.21801,1394.323,397.35049,-15.15985,1383.47681,387.57196,17.04324,1366.42053
10,0.075,397.17795,-165.02481,1387.17029,352.94479,-132.03387,1419.34668,357.2041,-97.64089,1440.19116,355.76041,-69.51042,1462.18982,414.40195,-69.21801,1394.323,396.58865,-14.75422,1382.91882,386.78345,17.09552,1365.3009
11,0.083,397.60294,-165.18669,1386.97217,352.83063,-131.3681,1418.91235,357.2041,-97.64089,1440.19116,355.53183,-69.11172,1462.05334,414.30692,-69.40362,1393.7655,395.8873,-15.01356,1382.48279,386.0271,16.84722,1365.16699
12,0.092,397.17795,-165.02481,1387.17029,352.83063,-131.3681,1418.91235,356.93283,-97.60859,1439.79761,355.31772,-68.85217,1461.82056,413.63913,-69.89134,1393.79272,396.42117,-15.6157,1381.65356,386.37619,17.00267,1364.78699
13,0.1,396.845,-165.09236,1387.03833,352.83063,-131.3681,1418.91235,356.93283,-97.60859,1439.79761,355.31772,-68.85217,1461.82056,413.80942,-69.80373,1393.65649,396.91229,-15.70718,1381.35815,386.75369,17.55939,1363.89453
14,0.108,396.845,-165.09236,1387.03833,352.45297,-131.74799,1419.49487,356.93283,-97.60859,1439.79761,355.31772,-68.85217,1461.82056,413.80942,-69.80373,1393.65649,397.77185,-15.79609,1380.89441,387.22964,17.84955,1363.9613
15,0.117,396.845,-165.09236,1387.03833,352.45297,-131.74799,1419.49487,356.72903,-96.35249,1439.53613,355.25629,-68.65933,1461.59741,413.63913,-69.89134,1393.79272,397.77185,-15.79609,1380.89441,387.31207,18.04952,1363.76782
16,0.125,396.93243,-164.87924,1387.17358,352.29791,-130.98267,1419.07837,356.72903,-96.35249,1439.53613,355.08426,-68.73428,1461.52588,414.04785,-69.48345,1393.64661,397.43979,-15.43108,1380.60229,387.31207,18.04952,1363.76782
17,0.133,397.26535,-164.81165,1387.30554,352.45297,-131.74799,1419.49487,356.72903,-96.35249,1439.53613,355.08426,-68.73428,1461.52588,413.81647,-69.69231,1394.15735,397.43979,-15.43108,1380.60229,387.31207,18.04952,1363.76782
18,0.142,397.26535,-164.81165,1387.30554,351.71628,-131.4373,1419.55688,357.07013,-97.88291,1439.78723,355.08426,-68.73428,1461.52588,414.0755,-69.61246,1394.27612,397.77185,-15.79609,1380.89441,387.31207,18.04952,1363.76782
19,0.15,396.93243,-164.87924,1387.17358,352.24103,-132.11375,1419.59302,356.97784,-97.43835,1439.95557,354.93808,-68.70008,1461.5979,414.0755,-69.61246,1394.27612,397.77185,-15.79609,1380.89441,387.31207,18.04952,1363.76782
20,0.158,397.26535,-164.81165,1387.30554,351.6478,-132.22282,1419.21826,357.07013,-97.88291,1439.78723,354.93808,-68.70008,1461.5979,413.82111,-69.49658,1394.39124,397.77185,-15.79609,1380.89441,387.31207,18.04952,1363.76782
21,0.167,397.26535,-164.81165,1387.30554,351.6828,-132.35684,1418.98132,356.67889,-97.50938,1439.9292,354.93808,-68.70008,1461.5979,413.82111,-69.49658,1394.39124,397.60739,-15.54725,1381.05469,387.86911,17.65307,1364.047
22,0.175,397.26535,-164.81165,1387.30554,351.43872,-131.87012,1419.73352,356.93283,-97.60859,1439.79761,354.93808,-68.70008,1461.5979,413.82111,-69.49658,1394.39124,396.91229,-15.70718,1381.35815,387.33447,17.1901,1364.19592
23,0.183,397.26535,-164.81165,1387.30554,351.71628,-131.4373,1419.55688,356.67889,-97.50938,1439.9292,354.99954,-68.89291,1461.82104,414.0755,-69.61246,1394.27612,396.42117,-15.6157,1381.65356,386.37619,17.00267,1364.78699
24,0.192,398.03354,-164.93159,1387.20276,352.77695,-132.38055,1419.36511,356.93283,-97.60859,1439.79761,354.99954,-68.89291,1461.82104,413.82111,-69.49658,1394.39124,396.33884,-15.03369,1382.10388,386.46555,17.07089,1364.81982
25,0.2,397.26535,-164.81165,1387.30554,352.18942,-133.1321,1419.19641,357.2041,-97.64089,1440.19116,354.99954,-68.89291,1461.82104,413.82111,-69.49658,1394.39124,396.58865,-14.75422,1382.91882,386.30096,16.94946,1365.10962
26,0.208,398.03354,-164.93159,1387.20276,351.88589,-132.14439,1419.4762,357.2041,-97.64089,1440.19116,355.31772,-68.85217,1461.82056,413.82111,-69.49658,1394.39124,397.10556,-15.48083,1383.95996,386.30096,16.94946,1365.10962
27,0.217,397.61325,-165.0493,1387.17627,351.6828,-132.35684,1418.98132,357.2041,-97.64089,1440.19116,355.53183,-69.11172,1462.05334,414.0755,-69.61246,1394.27612,397.10556,-15.48083,1383.95996,387.27533,17.11374,1366.75012
28,0.225,397.26318,-165.18291,1386.94482,352.77695,-132.38055,1419.36511,357.2041,-97.64089,1440.19116,355.76041,-69.51042,1462.18982,414.0755,-69.61246,1394.27612,396.42944,-15.51478,1384.43433,387.27533,17.11374,1366.75012
29,0.233,398.04865,-165.07391,1387.18225,352.78558,-131.66684,1418.84302,357.2041,-97.64089,1440.19116,355.31772,-68.85217,1461.82056,414.0755,-69.61246,1394.27612,396.42944,-15.51478,1384.43433,387.07849,16.89454,1367.03577
30,0.242,397.26892,-165.10657,1387.05823,352.18942,-133.1321,1419.19641,357.2041,-97.64089,1440.19116,355.54636,-69.25095,1461.95703,414.14755,-69.10211,1394.43811,396.42944,-15.51478,1384.43433,386.91562,17.26498,1367.31665
31,0.25,396.845,-165.09236,1387.03833,352.25931,-132.73863,1418.71069,356.93283,-97.60859,1439.79761,355.14569,-68.92711,1461.74902,414.0755,-69.61246,1394.27612,396.42944,-15.51478,1384.43433,386.91562,17.26498,1367.31665
32,0.258,396.845,-165.09236,1387.03833,352.25931,-132.73863,1418.71069,356.93283,-97.60859,1439.79761,354.99954,-68.89291,1461.82104,414.0755,-69.61246,1394.27612,396.42944,-15.51478,1384.43433,386.2366,17.61658,1367.47754
33,0.267,397.17056,-165.12292,1387.02454,349.53329,-131.86551,1418.77063,356.89526,-97.74612,1439.57715,355.14569,-68.92711,1461.74902,413.82111,-69.49658,1394.39124,396.42944,-15.51478,1384.43433,386.2366,17.61658,1367.47754
34,0.275,397.0318,-165.24663,1386.82849,350.19077,-132.15787,1418.63354,356.89526,-97.74612,1439.57715,355.08426,-68.73428,1461.52588,414.0755,-69.61246,1394.27612,396.42944,-15.51478,1384.43433,386.2366,17.61658,1367.47754
35,0.283,397.16211,-164.80707,1386.60437,352.25931,-132.73863,1418.71069,356.72903,-96.35249,1439.53613,354.93808,-68.70008,1461.5979,414.0755,-69.61246,1394.27612,396.42944,-15.51478,1384.43433,386.2037,18.0379,1367.38013
36,0.292,397.33154,-164.97685,1386.37,350.19077,-132.15787,1418.63354,356.89526,-97.74612,1439.57715,355.08426,-68.73428,1461.52588,414.14294,-69.29794,1394.20422,396.42944,-15.51478,1384.43433,386.2037,18.0379,1367.38013
37,0.3,397.69482,-165.0453,1386.3042,349.53329,-131.86551,1418.77063,356.68716,-98.22852,1439.38147,355.08426,-68.73428,1461.52588,414.0755,-69.61246,1394.27612,396.42944,-15.51478,1384.43433,386.2037,18.0379,1367.38013
38,0.308,397.23761,-165.09633,1386.18469,349.53329,-131.86551,1418.77063,356.71997,-98.24387,1439.29138,355.08426,-68.73428,1461.52588,413.81647,-69.69231,1394.15735,396.42944,-15.51478,1384.43433,386.2037,18.0379,1367.38013
39,0.317,397.56693,-164.81436,1386.1698,350.19077,-132.15787,1418.63354,356.1308,-96.30805,1438.98376,355.08426,-68.73428,1461.52588,413.47604,-69.77574,1393.63501,396.42944,-15.51478,1384.43433,386.2037,18.0379,1367.38013
40,0.325,397.45795,-164.65106,1385.58081,349.53329,-131.86551,1418.77063,356.71997,-98.24387,1439.29138,354.93808,-68.70008,1461.5979,413.64554,-69.71068,1393.53149,396.42944,-15.51478,1384.43433,386.2037,18.0379,1367.38013
41,0.333,397.79434,-164.70071,1385.54004,350.23743,-132.66737,1418.26099,356.68716,-98.22852,1439.38147,354.97647,-68.78633,1461.47424,413.48169,-69.61751,1393.40662,396.42944,-15.51478,1384.43433,385.5282,18.47543,1367.37622
42,0.342,397.53265,-164.78969,1385.38367,349.53329,-131.86551,1418.77063,356.44629,-98.31842,1439.04932,355.18503,-68.71938,1461.22485,413.72015,-69.29722,1393.39685,395.66766,-15.10912,1383.87659,385.39615,18.48981,1367.56934
43,0.35,397.59506,-164.83124,1384.90808,349.7561,-132.57553,1418.27051,356.44629,-98.31842,1439.04932,355.03381,-68.98072,1461.2677,413.64554,-69.71068,1393.53149,395.66766,-15.10912,1383.87659,385.39615,18.48981,1367.56934
44,0.358,397.47543,-165.13174,1384.45349,349.53329,-131.86551,1418.77063,356.1727,-98.39315,1438.80737,355.24036,-68.8117,1461.08997,413.48169,-69.61751,1393.40662,395.66766,-15.10912,1383.87659,385.56119,18.05409,1367.47363
45,0.367,397.66968,-164.96976,1384.71082,349.53329,-131.86551,1418.77063,355.60992,-96.44302,1438.58154,355.09714,-68.47088,1460.64758,413.48169,-69.61751,1393.40662,395.66766,-15.10912,1383.87659,385.00214,18.45065,1367.19446
46,0.375,397.47543,-165.13174,1384.45349,349.7561,-132.57553,1418.27051,356.1727,-98.39315,1438.80737,355.24036,-68.8117,1461.08997,413.54645,-69.81966,1393.3147,395.03229,-15.51524,1383.77307,384.96896,18.87204,1367.09705
47,0.383,397.47543,-165.13174,1384.45349,349.7561,-132.57553,1418.27051,356.09268,-98.55454,1438.81897,354.66766,-68.77306,1460.6239,413.48169,-69.61751,1393.40662,395.03229,-15.51524,1383.77307,384.48367,18.31381,1366.9436
48,0.392,397.25699,-165.19228,1384.23425,349.7561,-132.57553,1418.27051,356.1727,-98.39315,1438.80737,354.66394,-68.88174,1460.8479,413.11441,-69.81661,1392.88281,395.03229,-15.51524,1383.77307,384.48367,18.31381,1366.9436
49,0.4,397.25699,-165.19228,1384.23425,350.45712,-133.01469,1417.71204,356.1727,-98.39315,1438.80737,354.46027,-69.03141,1460.68091,413.33157,-69.75558,1392.78235,395.03229,-15.51524,1383.77307,384.48367,18.31381,1366.9436
50,0.408,397.25699,-165.19228,1384.23425,349.20642,-132.88002,1416.39026,356.1727,-98.39315,1438.80737,354.16449,-69.37846,1460.67346,413.33157,-69.75558,1392.78235,394.82108,-15.46024,1383.41895,384.44934,17.95645,1366.38269
