Frame#,Time,Top.Head.x,Top.Head.y,Top.Head.z,Front.Head.x,Front.Head.y,Front.Head.z,Rear.Head.x,Rear.Head.y,Rear.Head.z,Jaw.x,Jaw.y,Jaw.z
1,0,-232.93668,95.84138,1315.25867,-95.84693,94.41498,1244.28882,-317.45807,105.14701,1209.90955,-77.60027,88.31094,1091.75098
2,0.008,-232.93668,95.84138,1315.25867,-95.65988,94.28276,1244.06934,-317.45807,105.14701,1209.90955,-77.65067,88.87583,1091.79626
3,0.017,-232.87111,95.52794,1315.11829,-95.59782,94.53577,1244.24365,-317.64737,104.14716,1209.87244,-77.65067,88.87583,1091.79626
4,0.025,-232.58917,95.38251,1315.18286,-95.65988,94.28276,1244.06934,-317.32672,103.8224,1209.79211,-77.69401,88.71392,1091.51013
5,0.033,-232.58917,95.38251,1315.18286,-95.59782,94.53577,1244.24365,-317.23367,103.71692,1209.84583,-77.94093,89.29552,1091.40833
6,0.042,-232.48991,94.74342,1315.05457,-95.59782,94.53577,1244.24365,-317.15582,103.56642,1209.80017,-78.03091,89.64645,1091.22888
7,0.05,-232.43126,94.7437,1315.17786,-95.69455,94.86893,1244.35535,-317.23367,103.71692,1209.84583,-77.89282,89.83897,1091.39233
8,0.058,-232.43126,94.7437,1315.17786,-95.56335,94.82504,1244.48181,-317.15582,103.56642,1209.80017,-77.89437,89.74693,1091.49109
9,0.067,-232.909,94.14845,1314.94861,-95.56335,94.82504,1244.48181,-317.2489,103.67191,1209.74646,-77.98743,90.2618,1092.02148
10,0.075,-233.2086,94.88085,1314.57874,-95.56335,94.82504,1244.48181,-317.2489,103.67191,1209.74646,-77.98743,90.2618,1092.02148
11,0.083,-233.50652,94.75253,1314.49658,-95.81247,94.70426,1244.52698,-317.32236,103.78312,1209.67786,-77.53548,89.80197,1092.2356
12,0.092,-233.53116,94.89687,1314.51062,-95.81247,94.70426,1244.52698,-317.39905,103.77866,1209.46619,-77.5374,89.68697,1092.35889
13,0.1,-233.67122,94.97771,1314.49756,-95.19678,94.99026,1244.95154,-317.39905,103.77866,1209.46619,-77.36866,89.69366,1092.29321
14,0.108,-233.98175,94.88079,1314.97839,-95.87505,94.56934,1244.76794,-317.66998,104.08147,1209.24792,-77.35048,89.37595,1092.17224
15,0.117,-234.17128,94.73727,1315.00684,-96.01653,94.42097,1245.00659,-317.66907,104.24946,1209.08643,-77.35041,89.22312,1092.3302
16,0.125,-234.3177,94.94998,1315.18445,-96.01653,94.42097,1245.00659,-318.09375,104.89417,1209.06177,-77.80009,88.27031,1092.7616
17,0.133,-234.9124,95.21706,1315.10437,-95.95493,94.1306,1245.1748,-318.24844,104.74612,1208.47791,-77.73386,88.17259,1092.84314
18,0.142,-235.02167,95.02395,1314.92932,-95.92965,93.78485,1245.51123,-317.78247,104.36163,1208.22656,-77.73386,88.17259,1092.84314
19,0.15,-235.00359,95.24828,1314.99036,-95.92965,93.78485,1245.51123,-317.78247,104.36163,1208.22656,-77.28555,88.02539,1093.03882
20,0.158,-235.07594,94.82446,1315.21082,-96.09651,93.70863,1245.67554,-317.78247,104.36163,1208.22656,-77.28555,88.02539,1093.03882
21,0.167,-235.39603,94.73756,1315.1239,-96.39387,93.31271,1246.03833,-318.13989,104.46758,1208.14893,-76.89945,88.2434,1093.07629
22,0.175,-235.55766,94.40622,1315.28162,-96.39387,93.31271,1246.03833,-318.10208,103.963,1208.10461,-77.20869,87.76175,1093.14355
23,0.183,-235.55766,94.40622,1315.28162,-96.39387,93.31271,1246.03833,-318.09619,103.67091,1208.17334,-76.67487,88.20989,1093.28223
24,0.192,-235.55766,94.40622,1315.28162,-96.39387,93.31271,1246.03833,-317.8316,103.21805,1208.09558,-76.89945,88.2434,1093.07629
25,0.2,-235.55766,94.40622,1315.28162,-96.20323,93.7872,1245.83264,-317.81628,103.10236,1208.2301,-76.67487,88.20989,1093.28223
