Frame#,Time,R.Thigh.x,R.Thigh.y,R.Thigh.z,R.Thigh.Front.x,R.Thigh.Front.y,R.Thigh.Front.z,R.Knee.x,R.Knee.y,R.Knee.z,R.Knee.Medial.x,R.Knee.Medial.y,R.Knee.Medial.z
1,0,84.61316,-251.80295,537.33673,195.72821,-219.53789,545.19012,174.63733,-284.75339,461.48209,248.28119,-163.06226,458.93164
2,0.008,84.5099,-251.73433,537.31677,195.79214,-219.45697,545.12048,174.89178,-284.991,461.7655,248.41782,-162.86288,459.0441
3,0.017,84.45251,-251.8372,537.23822,195.79214,-219.45697,545.12048,174.89178,-284.991,461.7655,248.71867,-162.93559,459.20633
4,0.025,84.70798,-251.70755,537.46216,195.79214,-219.45697,545.12048,174.63733,-284.75339,461.48209,248.71867,-162.93559,459.20633
5,0.033,84.70798,-251.70755,537.46216,195.85623,-219.57985,545.12274,174.63733,-284.75339,461.48209,248.71867,-162.93559,459.20633
6,0.042,84.87106,-251.52585,537.44598,195.92274,-219.22446,545.16779,174.84506,-284.80478,461.38153,248.41782,-162.86288,459.0441
7,0.05,84.85999,-251.65771,537.54272,195.88763,-219.49284,545.27716,174.96501,-284.68823,461.48596,248.71867,-162.93559,459.20633
8,0.058,84.75143,-251.59854,537.5116,195.92274,-219.22446,545.16779,175.39108,-284.81464,461.82278,248.81232,-162.87866,459.10474
9,0.067,85.02306,-251.47601,537.52661,196.00972,-219.30095,545.31781,175.21947,-284.92584,461.76941,248.51147,-162.80595,458.94247
10,0.075,84.92012,-251.4068,537.5072,196.00972,-219.30095,545.31781,175.3295,-284.77408,461.65222,248.81232,-162.87866,459.10474
11,0.083,85.02306,-251.47601,537.52661,196.00972,-219.30095,545.31781,175.39108,-284.81464,461.82278,248.81232,-162.87866,459.10474
12,0.092,85.29095,-251.31824,537.54669,196.00972,-219.30095,545.31781,175.24667,-284.42517,461.42212,249.20976,-162.95642,459.05774
13,0.1,85.18943,-251.40689,537.4375,197.89102,-219.58325,545.67419,175.24667,-284.42517,461.42212,249.03108,-162.90216,459.01718
14,0.108,85.12458,-251.38736,537.63574,197.84581,-219.24252,545.54718,175.24667,-284.42517,461.42212,249.03108,-162.90216,459.01718
15,0.117,85.02306,-251.47601,537.52661,197.84985,-219.44087,545.83636,175.13663,-284.57703,461.53934,248.7775,-162.83827,458.86176
16,0.125,85.12458,-251.38736,537.63574,198.06641,-219.29663,545.63525,175.31779,-284.3002,461.74323,249.20976,-162.95642,459.05774
17,0.133,85.02164,-251.31815,537.61639,197.91602,-219.31142,545.66016,175.31874,-284.60748,461.80301,249.20976,-162.95642,459.05774
18,0.142,85.02164,-251.31815,537.61639,198.06641,-219.29663,545.63525,175.50018,-284.35556,461.64581,249.20976,-162.95642,459.05774
19,0.15,85.29095,-251.31824,537.54669,198.06641,-219.29663,545.63525,175.24574,-284.11786,461.36234,249.03108,-162.90216,459.01718
20,0.158,85.12458,-251.38736,537.63574,197.91602,-219.31142,545.66016,174.79315,-284.21164,461.69336,249.03108,-162.90216,459.01718
21,0.167,85.02164,-251.31815,537.61639,197.91602,-219.31142,545.66016,174.79221,-283.90433,461.63358,248.7775,-162.83827,458.86176
22,0.175,85.188,-251.24901,537.52728,197.91602,-219.31142,545.66016,174.79221,-283.90433,461.63358,248.35146,-162.81653,458.7966
23,0.183,85.0791,-251.19041,537.49554,197.84581,-219.24252,545.54718,174.79221,-283.90433,461.63358,248.69452,-162.79303,458.64163
24,0.192,84.91275,-251.25954,537.58466,197.89526,-219.20364,545.70972,174.59525,-284.01959,461.58334,248.44511,-162.75961,458.69498
25,0.2,84.91275,-251.25954,537.58466,197.84985,-219.44087,545.83636,174.59525,-284.01959,461.58334,248.60088,-162.84995,458.74326
26,0.208,84.91275,-251.25954,537.58466,197.84581,-219.24252,545.54718,174.59525,-284.01959,461.58334,248.60088,-162.84995,458.74326
27,0.217,84.91275,-251.25954,537.58466,197.77965,-219.37199,545.72339,174.79221,-283.90433,461.63358,248.60088,-162.84995,458.74326
28,0.225,85.0791,-251.19041,537.49554,197.63774,-219.45998,545.65979,174.59525,-284.01959,461.58334,248.35146,-162.81653,458.7966
29,0.233,84.91275,-251.25954,537.58466,197.63774,-219.45998,545.65979,174.32137,-284.10239,461.59204,248.35146,-162.81653,458.7966
30,0.242,84.91275,-251.25954,537.58466,197.73019,-219.41087,545.56091,174.32137,-284.10239,461.59204,248.35146,-162.81653,458.7966
31,0.25,84.81124,-251.34819,537.47546,197.73019,-219.41087,545.56091,174.36272,-284.32388,461.77515,248.60088,-162.84995,458.74326
32,0.258,84.81124,-251.34819,537.47546,197.36169,-219.5605,545.77844,174.32137,-284.10239,461.59204,248.35146,-162.81653,458.7966
33,0.267,84.74968,-251.44127,537.60083,197.29333,-219.69513,545.62427,174.32234,-284.40964,461.65182,248.60088,-162.84995,458.74326
34,0.275,84.64818,-251.52991,537.49164,197.55937,-219.73555,545.70563,174.48618,-284.4787,461.76031,248.60088,-162.84995,458.74326
