Frame#,Time,R.Forearm.x,R.Forearm.y,R.Forearm.z,R.Ulna.x,R.Ulna.y,R.Ulna.z,R.Radius.x,R.Radius.y,R.Radius.z
1,0,151.67221,-89.94685,969.93402,231.52597,-146.18889,928.18561,256.47491,-50.48481,922.07281
2,0.008,151.74825,-87.65656,969.59039,232.05315,-145.55257,929.31415,256.42664,-47.39693,923.06897
3,0.017,151.30266,-85.99432,969.94916,232.44597,-143.11104,930.45044,256.55835,-45.28504,923.73462
4,0.025,151.60052,-84.10355,970.53015,233.51744,-140.38335,931.01678,255.70453,-43.02308,923.94598
5,0.033,151.36856,-83.29597,971.27002,233.72678,-139.93236,932.21814,255.508,-41.53412,924.25739
6,0.042,150.50822,-82.02627,972.38849,235.11131,-137.84496,933.68048,256.34534,-38.47161,926.37085
7,0.05,150.49248,-80.47523,972.85968,233.95059,-133.93941,933.83154,255.60452,-36.26677,927.57324
8,0.058,150.966,-77.70522,973.56458,234.6467,-132.21182,934.4519,254.89828,-34.1772,928.05542
9,0.067,150.11575,-75.54237,974.06134,234.72852,-130.61142,935.8559,254.36711,-32.38042,929.05658
10,0.075,150.73793,-74.82829,974.51257,235.00581,-128.65968,936.73303,253.60188,-31.45473,930.33453
11,0.083,149.59543,-72.86116,976.20428,235.6913,-127.9444,938.81433,254.56822,-27.83009,932.26801
12,0.092,149.15022,-70.9315,976.87109,236.3004,-126.61336,940.16766,254.35733,-25.21526,933.37616
13,0.1,149.31895,-69.28201,977.70087,235.74402,-122.61407,941.49615,253.13795,-24.02837,934.50061
14,0.108,149.19902,-68.5721,978.92438,236.23323,-120.67901,941.71069,253.03522,-23.42693,936.60266
15,0.117,149.84633,-67.2171,979.70441,236.76508,-118.48286,943.52527,253.37709,-19.09498,938.15704
16,0.125,149.96025,-66.88757,982.05933,237.3672,-117.2697,946.38507,253.28059,-18.37606,939.17389
17,0.133,149.90971,-64.67535,983.49896,237.3784,-115.86165,946.93359,253.49602,-15.80553,941.3606
18,0.142,150.23801,-63.74039,984.60712,237.99557,-113.70957,949.40601,253.18182,-15.36157,943.39069
19,0.15,149.73242,-62.75757,986.35681,238.27419,-112.10926,950.6651,252.51567,-12.40705,945.4032
20,0.158,149.60405,-61.61967,987.1748,238.67354,-110.9678,952.89746,252.96417,-10.58248,947.00128
21,0.167,149.29431,-60.06628,987.71887,238.85692,-109.70445,955.46252,252.78085,-9.0629,949.93188
22,0.175,149.5896,-58.83797,991.2793,239.36327,-108.11198,957.22992,252.89511,-7.23242,951.65466
23,0.183,149.84473,-57.18933,992.76117,238.01544,-105.89621,958.91626,251.57776,-5.1167,954.30481
24,0.192,150.03584,-56.04597,994.86639,239.92839,-103.88506,963.11957,251.64072,-4.26032,955.71649
25,0.2,149.43025,-54.62669,995.53522,239.98558,-102.54042,965.71613,251.70822,-2.10774,958.55304
26,0.208,148.77406,-53.97378,997.56378,240.44543,-100.24517,968.49829,251.36023,0.3147,961.05493
27,0.217,148.89143,-52.38326,999.51245,240.10297,-99.68091,968.37531,251.36987,1.24114,963.07874
28,0.225,148.98735,-51.31127,1001.31708,240.12894,-98.29141,970.7063,250.91856,2.22644,965.83813
29,0.233,148.53526,-50.48413,1003.10583,240.96194,-96.94484,974.3147,250.91136,4.21183,967.89606
30,0.242,148.57678,-50.24164,1005.42249,241.44275,-95.82848,975.85217,250.31221,4.95629,971.30811
31,0.25,148.39359,-49.35175,1007.84375,241.19379,-93.98183,979.66058,250.14555,7.10963,973.63147
32,0.258,148.1834,-49.23977,1009.4624,241.53462,-92.18019,981.04913,250.08156,8.63858,977.20203
33,0.267,148.07091,-47.61023,1012.54523,241.39468,-91.70935,984.60553,250.21169,8.403,979.26971
34,0.275,148.32315,-46.99966,1013.96259,242.01883,-90.75861,987.13544,250.36732,9.40516,982.71893
35,0.283,147.94637,-46.40696,1016.23938,242.60103,-89.4487,989.15045,250.51953,8.38941,985.40698
36,0.292,147.53169,-45.08055,1019.49689,243.23033,-88.77552,992.94678,249.87172,13.29972,988.93591
37,0.3,146.63951,-44.45599,1021.82068,241.26932,-85.54849,994.85724,249.93161,13.8688,991.49121
38,0.308,147.25464,-44.54944,1024.50671,242.23926,-84.89299,997.68463,249.74339,14.76295,996.26654
39,0.317,146.89305,-43.55851,1026.54419,241.95647,-83.38668,999.13226,249.07956,14.71021,998.12598
40,0.325,146.43398,-42.9203,1029.08276,241.43842,-83.14806,1003.64789,248.93701,16.14823,1001.74878
41,0.333,146.66936,-42.15903,1031.66248,240.91322,-83.1959,1006.19598,248.0083,18.63007,1006.12854
42,0.342,146.11937,-41.24723,1034.48291,241.98058,-81.52852,1008.42255,248.39679,18.72599,1007.76349
43,0.35,145.5405,-40.09755,1035.82739,241.59598,-80.92316,1012.00549,248.08231,18.93505,1010.29956
44,0.358,145.34988,-39.58042,1039.19946,241.57983,-79.61822,1014.76453,247.40121,22.99396,1014.45288
45,0.367,145.32956,-38.41426,1040.70337,240.87273,-79.0059,1018.0708,247.34091,22.68185,1015.91901
46,0.375,143.98558,-38.04756,1043.60425,241.09004,-78.44554,1021.03973,247.02843,22.73312,1019.39581
47,0.383,144.72957,-37.74298,1046.08252,241.38338,-76.72485,1024.98547,246.76263,23.55877,1022.48254
48,0.392,143.64937,-37.17212,1048.52429,241.29793,-76.56538,1028.09131,246.36545,23.47536,1023.94141
49,0.4,143.58553,-37.49614,1050.08447,241.2942,-75.90016,1031.99939,246.07761,25.75363,1028.47034
50,0.408,143.20232,-35.88812,1053.40063,240.65073,-75.2244,1035.04785,245.38783,24.81751,1029.86963
51,0.417,141.92101,-35.24133,1055.42102,241.26851,-75.12928,1038.87891,245.04887,26.09024,1034.80884
52,0.425,142.14265,-34.83189,1057.32666,239.64371,-74.70519,1041.95178,245.16008,27.16645,1037.83044
53,0.433,141.371,-34.54885,1060.55481,239.4691,-72.79319,1045.21228,244.84872,27.08045,1040.59619
54,0.442,140.77573,-33.91516,1062.58557,238.74637,-73.7752,1049.13489,244.23599,28.31725,1044.49475
55,0.45,139.91806,-32.69162,1065.53052,238.09267,-70.32107,1052.1582,242.80951,30.28334,1047.83264
56,0.458,139.44832,-32.65675,1067.92261,238.14844,-71.22117,1055.71509,241.77826,29.13383,1051.42468
57,0.467,139.63882,-31.7786,1070.70667,238.33569,-70.43591,1059.06885,241.91437,30.29305,1054.14355
58,0.475,138.41583,-32.0658,1073.24792,238.29002,-70.1947,1062.37109,241.49783,30.63488,1058.28711
59,0.483,138.64403,-31.4414,1076.43274,237.86676,-68.70148,1065.90991,241.23045,31.10232,1062.5946
60,0.492,137.98189,-31.49921,1079.39001,237.17175,-69.68138,1069.02539,241.22632,32.79581,1065.18933
61,0.5,137.58951,-30.3463,1082.38428,237.43918,-67.82835,1071.72339,240.92432,33.08095,1069.62683
62,0.508,136.80339,-29.89716,1084.92041,236.86725,-67.95245,1076.02173,240.78021,35.33281,1072.62085
63,0.517,136.5697,-29.51662,1088.45801,237.47189,-66.42009,1079.08411,240.67343,34.69337,1076.69739
64,0.525,135.72058,-28.99562,1090.63672,236.81046,-66.6189,1083.23816,239.8822,36.0749,1079.61267
65,0.533,134.75661,-27.67606,1094.03943,235.76508,-65.92075,1086.15259,238.69846,36.44199,1084.00354
66,0.542,133.61565,-27.69541,1095.91553,234.05174,-64.699,1089.41138,237.4136,38.86937,1086.45544
67,0.55,134.36104,-26.92129,1099.39331,233.35614,-63.44513,1093.62024,236.63373,38.40636,1091.18298
68,0.558,132.81973,-26.56918,1101.80493,233.15894,-63.38802,1096.72461,236.22888,38.83699,1093.24133
69,0.567,131.38908,-25.50625,1104.32312,232.58435,-62.8884,1100.96497,235.69527,39.23832,1096.81946
70,0.575,130.75014,-24.46842,1107.06702,232.4357,-62.79192,1104.14648,234.8669,39.74765,1101.26636
71,0.583,130.26761,-23.96725,1109.37415,231.53754,-61.12466,1107.66858,233.57452,42.15577,1102.80298
72,0.592,128.92203,-23.45239,1112.56982,230.76668,-61.26401,1112.13086,232.52071,42.45675,1108.06653
73,0.6,129.01527,-22.44408,1114.97925,230.27269,-59.80515,1115.40332,232.1842,42.88956,1110.83765
74,0.608,127.75361,-22.74187,1117.92456,228.57811,-57.51895,1118.75916,231.07059,43.35535,1115.3335
75,0.617,127.41991,-21.50401,1120.76343,226.98535,-57.39799,1121.50366,230.98093,43.26149,1118.79382
76,0.625,126.65891,-21.47806,1123.56177,226.39279,-56.71402,1125.47437,229.19727,44.2103,1122.40369
77,0.633,125.33802,-21.09929,1126.38159,226.3232,-56.50558,1129.38867,228.08562,46.05605,1125.31921
78,0.642,124.50283,-20.7003,1129.40869,226.11067,-55.88808,1132.71997,227.06126,46.29843,1130.23743
79,0.65,123.74789,-20.38017,1132.58911,224.86232,-56.52576,1136.13904,226.83112,46.44116,1133.7312
80,0.658,123.2113,-20.01385,1134.72192,224.50082,-56.11833,1139.63965,226.01651,46.34126,1136.81006
81,0.667,122.47884,-19.15215,1138.55627,222.67456,-55.24472,1144.41455,224.69846,47.06459,1141.28845
82,0.675,121.57867,-19.8012,1140.40784,222.1933,-55.12718,1147.43835,222.98111,47.67141,1144.68433
83,0.683,120.33564,-19.28208,1144.60034,221.16949,-55.82754,1150.18384,222.68996,47.96664,1148.86328
84,0.692,118.99755,-17.53341,1147.04333,219.91988,-55.09185,1154.57446,221.50117,47.18318,1152.21228
85,0.7,118.55493,-18.32056,1150.38599,218.99213,-54.49862,1158.04431,221.12816,47.82751,1156.06873
86,0.708,117.60799,-17.55229,1153.18921,217.82353,-54.40093,1163.25134,218.94601,47.18373,1160.12329
87,0.717,117.10585,-17.19334,1155.7146,217.13551,-54.19594,1165.95825,217.84166,47.22195,1163.74097
88,0.725,115.23447,-15.86808,1158.95496,215.24203,-54.07933,1171.02698,216.8484,47.51778,1167.74988
89,0.733,113.53101,-16.79768,1161.97241,214.13382,-54.54049,1174.10962,215.89355,46.73329,1171.44336
90,0.742,113.08222,-17.03707,1165.31006,213.2296,-54.11504,1178.53687,215.22475,47.58361,1175.43018
91,0.75,111.15217,-17.4948,1167.98108,211.00633,-53.77646,1182.09998,213.83728,48.31504,1179.97302
92,0.758,110.62679,-16.43651,1171.16504,209.99966,-54.3133,1186.63916,212.33334,47.45186,1183.8374
93,0.767,108.98698,-16.39657,1174.47217,207.96568,-53.81195,1190.0625,210.6516,47.84992,1187.74097
94,0.775,107.74944,-16.35608,1177.21887,206.40764,-55.12973,1194.54309,210.05557,46.32773,1192.40649
95,0.783,106.47596,-17.6239,1180.96729,205.49117,-54.80995,1197.2854,207.37988,47.01878,1196.64844
96,0.792,105.29457,-18.86674,1183.82056,204.32782,-55.80809,1201.31274,207.16315,46.38471,1201.01965
97,0.8,104.26471,-17.90828,1186.75525,202.26254,-56.57059,1205.21887,205.22392,46.6965,1204.7406
98,0.808,102.4305,-18.54495,1189.73071,202.42346,-57.45675,1208.21375,203.54483,44.81482,1208.67334
99,0.817,101.44705,-19.54972,1192.87695,200.42947,-58.6236,1212.49121,200.88889,44.70175,1213.5415
100,0.825,100.01375,-20.89257,1195.60254,198.11803,-59.46994,1215.68469,200.09393,43.47094,1217.83484
101,0.833,98.16432,-21.78267,1199.12146,196.64244,-61.10313,1219.40161,198.33366,42.56332,1221.71655
102,0.842,97.22017,-21.93589,1202.05981,195.53984,-62.04428,1222.72546,196.66029,40.10324,1225.58093
103,0.85,95.66972,-22.93293,1205.03345,193.10118,-62.51622,1224.87891,195.59653,39.31391,1229.58032
