Frame#,Time,L.Thigh.x,L.Thigh.y,L.Thigh.z,L.Knee.x,L.Knee.y,L.Knee.z,L.Knee.Medial.x,L.Knee.Medial.y,L.Knee.Medial.z
1,0,105.29791,349.40442,507.14117,199.69835,364.82285,444.91891,255.15681,236.24344,447.36313
2,0.008,105.29791,349.40442,507.14117,199.7852,364.77823,444.73218,255.15681,236.24344,447.36313
3,0.017,105.29791,349.40442,507.14117,199.82283,364.90228,444.82367,254.96414,236.74438,446.99222
4,0.025,104.75631,349.56805,506.52972,199.22267,364.8421,443.83734,254.87212,236.58228,447.21533
5,0.033,105.29791,349.40442,507.14117,199.82283,364.90228,444.82367,255.15681,236.24344,447.36313
6,0.042,105.29791,349.40442,507.14117,199.88422,364.91501,444.72925,255.11592,236.86516,447.17316
7,0.05,105.25263,349.68729,507.21826,199.82283,364.90228,444.82367,254.87212,236.58228,447.21533
8,0.058,104.64042,349.7482,506.4881,199.14917,365.02567,443.71463,254.87212,236.58228,447.21533
9,0.067,105.29791,349.40442,507.14117,199.88422,364.91501,444.72925,254.87212,236.58228,447.21533
10,0.075,105.25263,349.68729,507.21826,200.00166,364.84622,444.61813,255.24886,236.40552,447.14001
11,0.083,105.25263,349.68729,507.21826,200.00166,364.84622,444.61813,254.92287,236.87199,447.57602
12,0.092,104.64042,349.7482,506.4881,199.27953,364.95868,443.65207,255.11592,236.86516,447.17316
13,0.1,104.68291,349.51953,506.42477,199.26118,365.0488,443.5116,255.02386,236.70305,447.39627
14,0.108,104.64042,349.7482,506.4881,199.13342,365.15869,443.63617,254.87991,237.10036,447.44464
15,0.117,104.64987,349.72565,506.27451,199.26118,365.0488,443.5116,254.77885,237.26936,447.62436
16,0.125,104.64987,349.72565,506.27451,199.26118,365.0488,443.5116,254.92287,236.87199,447.57602
17,0.133,104.64042,349.7482,506.4881,199.13342,365.15869,443.63617,255.02386,236.70305,447.39627
18,0.142,104.54604,349.89893,506.51038,199.26118,365.0488,443.5116,254.87991,237.10036,447.44464
19,0.15,104.64042,349.7482,506.4881,199.26118,365.0488,443.5116,254.92287,236.87199,447.57602
20,0.158,104.62888,349.9249,506.40173,199.13342,365.15869,443.63617,255.01494,237.0341,447.35291
21,0.167,104.5555,349.87634,506.29678,199.13342,365.15869,443.63617,254.97195,237.2625,447.2215
22,0.175,104.54604,349.89893,506.51038,199.13342,365.15869,443.63617,254.92287,236.87199,447.57602
23,0.183,104.64987,349.72565,506.27451,199.13342,365.15869,443.63617,254.77885,237.26936,447.62436
24,0.192,104.5555,349.87634,506.29678,199.13342,365.15869,443.63617,255.02386,236.70305,447.39627
25,0.2,104.62888,349.9249,506.40173,199.13342,365.15869,443.63617,255.06271,237.29665,446.9693
26,0.208,104.64987,349.72565,506.27451,199.13342,365.15869,443.63617,254.87212,236.58228,447.21533
27,0.217,104.54604,349.89893,506.51038,199.09004,365.01471,443.36789,255.11592,236.86516,447.17316
28,0.225,104.62888,349.9249,506.40173,199.26118,365.0488,443.5116,255.11592,236.86516,447.17316
29,0.233,104.64987,349.72565,506.27451,199.13342,365.15869,443.63617,254.96414,236.74438,446.99222
30,0.242,104.64987,349.72565,506.27451,199.26118,365.0488,443.5116,255.02386,236.70305,447.39627
31,0.25,104.61212,349.50186,506.10568,199.26495,364.936,443.59387,254.87212,236.58228,447.21533
32,0.258,104.69236,349.49695,506.21118,199.26495,364.936,443.59387,254.87212,236.58228,447.21533
33,0.267,104.64987,349.72565,506.27451,199.26118,365.0488,443.5116,254.87212,236.58228,447.21533
34,0.275,105.24539,349.65213,506.98026,200.00166,364.84622,444.61813,254.96414,236.74438,446.99222
35,0.283,104.64987,349.72565,506.27451,199.26118,365.0488,443.5116,255.11592,236.86516,447.17316
36,0.292,104.69236,349.49695,506.21118,199.26495,364.936,443.59387,254.96414,236.74438,446.99222
37,0.3,105.24539,349.65213,506.98026,200.00166,364.84622,444.61813,254.96414,236.74438,446.99222
38,0.308,104.64987,349.72565,506.27451,199.26495,364.936,443.59387,254.96414,236.74438,446.99222
39,0.317,104.69236,349.49695,506.21118,199.15176,365.06854,443.77661,255.11592,236.86516,447.17316
40,0.325,104.64987,349.72565,506.27451,199.26118,365.0488,443.5116,255.02386,236.70305,447.39627
41,0.333,104.76575,349.5455,506.31613,199.16748,364.93552,443.8551,254.87212,236.58228,447.21533
42,0.342,105.29067,349.36923,506.90314,199.88422,364.91501,444.72925,254.96414,236.74438,446.99222
43,0.35,104.54198,349.5166,506.11691,199.14917,365.02567,443.71463,255.11592,236.86516,447.17316
44,0.358,104.598,349.64767,506.23346,199.13342,365.15869,443.63617,255.11592,236.86516,447.17316
45,0.367,104.4995,349.7453,506.18027,199.15176,365.06854,443.77661,254.96414,236.74438,446.99222
46,0.375,104.68291,349.51953,506.42477,198.96228,365.1246,443.49246,255.11592,236.86516,447.17316
47,0.383,104.68291,349.51953,506.42477,198.97803,364.99158,443.57095,254.96414,236.74438,446.99222
48,0.392,104.64042,349.7482,506.4881,199.14917,365.02567,443.71463,255.02386,236.70305,447.39627
49,0.4,104.58855,349.67026,506.44705,198.77562,365.02374,443.66534,254.87212,236.58228,447.21533
50,0.408,104.68291,349.51953,506.42477,198.97803,364.99158,443.57095,255.02386,236.70305,447.39627
51,0.417,105.29791,349.40442,507.14117,199.84161,364.86819,444.50894,254.96414,236.74438,446.99222
52,0.425,104.68291,349.51953,506.42477,199.14917,365.02567,443.71463,254.96414,236.74438,446.99222
53,0.433,105.29067,349.36923,506.90314,199.74518,364.94934,444.72781,254.96414,236.74438,446.99222
54,0.442,104.68291,349.51953,506.42477,199.00272,365.06934,443.70749,254.87212,236.58228,447.21533
55,0.45,105.29791,349.40442,507.14117,199.82283,364.90228,444.82367,254.96414,236.74438,446.99222
56,0.458,105.29791,349.40442,507.14117,199.68378,364.93661,444.8222,254.87212,236.58228,447.21533
57,0.467,105.29791,349.40442,507.14117,199.82283,364.90228,444.82367,254.96414,236.74438,446.99222
58,0.475,105.29791,349.40442,507.14117,199.7852,364.77823,444.73218,254.96414,236.74438,446.99222
59,0.483,105.29791,349.40442,507.14117,199.82283,364.90228,444.82367,254.96414,236.74438,446.99222
60,0.492,105.29791,349.40442,507.14117,199.82283,364.90228,444.82367,255.15681,236.24344,447.36313
61,0.5,104.75631,349.56805,506.52972,199.22267,364.8421,443.83734,255.15681,236.24344,447.36313
62,0.508,105.29791,349.40442,507.14117,199.91289,364.60187,444.71899,255.15681,236.24344,447.36313
63,0.517,105.29791,349.40442,507.14117,199.8983,364.71567,444.62231,255.15681,236.24344,447.36313
64,0.525,105.29791,349.40442,507.14117,200.02737,364.68237,444.625,255.15681,236.24344,447.36313
65,0.533,104.78503,349.39615,506.5495,199.22267,364.8421,443.83734,255.15681,236.24344,447.36313
66,0.542,105.33414,349.19415,507.15799,200.1077,364.57507,444.62601,255.15681,236.24344,447.36313
67,0.55,105.33414,349.19415,507.15799,200.04195,364.56857,444.72168,255.15681,236.24344,447.36313
68,0.558,104.72234,349.45609,506.45276,199.44626,364.66748,443.8461,255.15681,236.24344,447.36313
69,0.567,104.75106,349.28418,506.47253,199.44626,364.66748,443.8461,255.24886,236.40552,447.14001
70,0.575,104.75106,349.28418,506.47253,199.44626,364.66748,443.8461,255.15681,236.24344,447.36313
71,0.583,105.33414,349.19415,507.15799,200.1077,364.57507,444.62601,255.24886,236.40552,447.14001
72,0.592,104.75106,349.28418,506.47253,199.38565,364.6637,443.9491,255.15681,236.24344,447.36313
73,0.6,104.91351,349.2565,506.47073,199.44626,364.66748,443.8461,255.15681,236.24344,447.36313
74,0.608,104.87954,349.1445,506.39374,199.6244,364.63589,443.90836,255.24886,236.40552,447.14001
75,0.617,105.51604,348.82895,507.13354,200.34348,364.46155,444.79974,255.24886,236.40552,447.14001
76,0.625,105.51604,348.82895,507.13354,200.50903,364.33011,445.08078,255.15681,236.24344,447.36313
77,0.633,105.51604,348.82895,507.13354,200.56239,364.26813,445.12646,255.34906,235.90446,447.60934
78,0.642,105.51604,348.82895,507.13354,200.58781,364.20554,444.80917,255.34906,235.90446,447.60934
79,0.65,105.51604,348.82895,507.13354,200.55505,364.01898,445.08301,255.34906,235.90446,447.60934
80,0.658,105.51604,348.82895,507.13354,200.49664,364.26163,445.22211,255.34906,235.90446,447.60934
81,0.667,105.51604,348.82895,507.13354,200.63441,364.07819,445.20248,255.34906,235.90446,447.60934
82,0.675,105.51604,348.82895,507.13354,200.45795,364.2561,445.16928,255.55145,235.49754,447.71628
83,0.683,105.51604,348.82895,507.13354,200.55505,364.01898,445.08301,255.4678,235.67665,447.15881
84,0.692,105.51604,348.82895,507.13354,200.63441,364.07819,445.20248,255.55145,235.49754,447.71628
85,0.7,105.51604,348.82895,507.13354,200.59067,364.25333,445.33444,255.55145,235.49754,447.71628
86,0.708,105.51604,348.82895,507.13354,200.31374,364.04617,444.87491,255.55145,235.49754,447.71628
87,0.717,105.51604,348.82895,507.13354,200.4173,364.20239,445.10263,255.55145,235.49754,447.71628
88,0.725,105.51604,348.82895,507.13354,200.54037,364.08646,445.09015,255.44115,236.06653,447.38626
89,0.733,105.51604,348.82895,507.13354,200.49664,364.26163,445.22211,255.34906,235.90446,447.60934
90,0.742,105.51604,348.82895,507.13354,200.21666,364.28329,444.96121,255.34906,235.90446,447.60934
91,0.75,105.51604,348.82895,507.13354,200.27002,364.22134,445.0069,255.34906,235.90446,447.60934
92,0.758,105.36813,349.03757,507.22235,200.13005,364.36819,445.03128,255.19987,235.93613,447.28604
93,0.767,105.33414,349.19415,507.15799,200.19115,364.53995,444.96548,255.15681,236.24344,447.36313
94,0.775,105.33414,349.19415,507.15799,200.04195,364.56857,444.72168,255.15681,236.24344,447.36313
95,0.783,105.29791,349.40442,507.14117,200.04195,364.56857,444.72168,255.24886,236.40552,447.14001
96,0.792,104.75106,349.28418,506.47253,199.38565,364.6637,443.9491,255.24886,236.40552,447.14001
97,0.8,104.75631,349.56805,506.52972,199.24954,364.70593,443.94101,255.15681,236.24344,447.36313
98,0.808,105.29791,349.40442,507.14117,200.02737,364.68237,444.625,255.15681,236.24344,447.36313
99,0.817,105.29791,349.40442,507.14117,199.82283,364.90228,444.82367,254.87212,236.58228,447.21533
100,0.825,104.75631,349.56805,506.52972,199.28326,364.84589,443.73434,254.87212,236.58228,447.21533
101,0.833,105.29067,349.36923,506.90314,199.88422,364.91501,444.72925,255.15681,236.24344,447.36313
102,0.842,105.29067,349.36923,506.90314,199.96404,364.72217,444.52661,255.30853,236.36421,447.54401
103,0.85,105.29791,349.40442,507.14117,199.88422,364.91501,444.72925,255.02386,236.70305,447.39627
104,0.858,104.76575,349.5455,506.31613,199.16748,364.93552,443.8551,254.87212,236.58228,447.21533
105,0.867,104.76575,349.5455,506.31613,199.07718,364.62662,443.65833,254.87991,237.10036,447.44464
106,0.875,105.29067,349.36923,506.90314,199.97131,364.707,444.68854,255.02386,236.70305,447.39627
107,0.883,105.29067,349.36923,506.90314,200.00166,364.84622,444.61813,255.30853,236.36421,447.54401
108,0.892,105.08008,349.6749,506.86868,200.00166,364.84622,444.61813,254.92287,236.87199,447.57602
109,0.9,105.29067,349.36923,506.90314,200.00166,364.84622,444.61813,255.40059,236.52631,447.32092
110,0.908,105.29067,349.36923,506.90314,199.85185,364.76993,444.80194,255.15681,236.24344,447.36313
111,0.917,105.24539,349.65213,506.98026,199.97131,364.707,444.68854,254.87212,236.58228,447.21533
112,0.925,105.24539,349.65213,506.98026,199.88422,364.91501,444.72925,255.15681,236.24344,447.36313
113,0.933,105.29067,349.36923,506.90314,200.00166,364.84622,444.61813,254.87212,236.58228,447.21533
114,0.942,105.29067,349.36923,506.90314,199.82283,364.90228,444.82367,255.15681,236.24344,447.36313
115,0.95,104.79747,349.87857,506.36731,199.11151,364.92404,443.95663,255.15681,236.24344,447.36313
116,0.958,105.29791,349.40442,507.14117,199.8374,364.78851,444.92035,254.7664,236.72501,447.36224
117,0.967,105.25263,349.68729,507.21826,199.80121,364.61438,445.01001,255.15681,236.24344,447.36313
118,0.975,105.29791,349.40442,507.14117,199.78772,364.74609,444.9017,254.7664,236.72501,447.36224
119,0.983,105.19721,349.591,507.16702,199.64603,364.64032,444.99997,254.62646,236.64415,447.60974
120,0.992,105.19721,349.591,507.16702,199.82283,364.90228,444.82367,254.62646,236.64415,447.60974
121,1,105.03189,349.61377,507.05545,199.68378,364.93661,444.8222,254.46997,236.49719,447.39597
122,1.008,105.19721,349.591,507.16702,199.68378,364.93661,444.8222,254.7664,236.72501,447.36224
123,1.017,105.19721,349.591,507.16702,199.68378,364.93661,444.8222,254.7664,236.72501,447.36224
