Frame#,Time,L.Heel.x,L.Heel.y,L.Heel.z,L.Toe.x,L.Toe.y,L.Toe.z,L.MedFoot.x,L.MedFoot.y,L.MedFoot.z
1,0,174.0385,134.54921,59.92476,407.80716,167.05006,48.60437,347.23694,131.65987,74.2399
2,0.008,173.96324,134.71788,60.28099,407.86169,167.32219,48.66786,347.23694,131.65987,74.2399
3,0.017,173.96324,134.71788,60.28099,407.88193,167.24597,48.52651,347.2106,131.7433,74.16978
4,0.025,174.04907,134.79536,59.94611,407.90781,167.38196,48.62957,347.2106,131.7433,74.16978
5,0.033,173.94215,134.60381,60.06464,407.90781,167.38196,48.62957,347.23694,131.65987,74.2399
6,0.042,174.11285,134.49844,60.16392,407.80716,167.05006,48.60437,347.20584,131.53719,73.85902
7,0.05,173.91605,134.4688,60.19123,407.78693,167.12628,48.7457,347.23694,131.65987,74.2399
8,0.058,173.84483,134.45198,60.08733,407.78693,167.12628,48.7457,347.12436,131.63414,74.10069
9,0.067,174.06386,134.60547,60.28068,407.83304,167.18605,48.70741,347.14597,131.3446,73.86008
10,0.075,174.04518,134.68942,60.06428,407.90781,167.38196,48.62957,347.20584,131.53719,73.85902
11,0.083,174.1356,134.85756,59.88881,407.90781,167.38196,48.62957,347.23221,131.45374,73.92915
12,0.092,174.20642,134.8842,59.99054,407.80045,167.14577,48.70033,347.23221,131.45374,73.92915
13,0.1,174.18723,134.85217,60.00527,407.80045,167.14577,48.70033,347.23221,131.45374,73.92915
14,0.108,174.10959,134.70766,60.11333,407.77621,166.9827,48.66425,347.02722,131.52333,73.82185
15,0.117,173.96869,134.67397,59.91201,407.84454,167.1743,48.63058,347.02722,131.52333,73.82185
16,0.125,174.23195,134.80298,59.74892,407.91931,167.37021,48.55275,347.02722,131.52333,73.82185
17,0.133,174.07204,134.74754,59.89738,408.01883,167.5997,48.41066,347.02722,131.52333,73.82185
18,0.142,174.10144,134.93344,59.66213,408.01883,167.5997,48.41066,347.02722,131.52333,73.82185
19,0.15,174.12128,134.84903,59.70448,407.97272,167.53996,48.44895,347.00089,131.60677,73.75172
20,0.158,174.22289,134.72971,59.69909,407.97272,167.53996,48.44895,347.02722,131.52333,73.82185
21,0.167,174.10318,134.95564,59.66468,408.01883,167.5997,48.41066,347.02722,131.52333,73.82185
22,0.175,174.29584,134.76878,59.80555,407.97272,167.53996,48.44895,347.08051,131.57478,73.65861
23,0.183,174.24104,134.97719,59.80928,407.97272,167.53996,48.44895,347.08051,131.57478,73.65861
24,0.192,174.17023,134.95056,59.70755,407.91742,167.40494,48.46644,347.08051,131.57478,73.65861
25,0.2,174.12122,135.05759,59.82434,407.96686,167.47574,48.42566,347.08051,131.57478,73.65861
26,0.208,174.12122,135.05759,59.82434,408.01883,167.5997,48.41066,347.08051,131.57478,73.65861
27,0.217,174.22289,134.72971,59.69909,408.01883,167.5997,48.41066,347.08051,131.57478,73.65861
28,0.225,174.12128,134.84903,59.70448,408.03906,167.52348,48.26929,347.08051,131.57478,73.65861
29,0.233,174.12128,134.84903,59.70448,408.01883,167.5997,48.41066,347.08051,131.57478,73.65861
30,0.242,174.12128,134.84903,59.70448,408.01883,167.5997,48.41066,347.05417,131.65819,73.58849
31,0.25,174.12122,135.05759,59.82434,408.03024,167.64488,48.49892,347.08545,131.71548,73.68828
32,0.258,174.1559,135.15088,59.64301,408.05051,167.56865,48.35755,346.97931,131.82703,73.45492
33,0.267,174.13484,135.03674,59.42661,407.97272,167.53996,48.44895,346.97931,131.82703,73.45492
34,0.275,174.17062,134.95084,59.5115,407.99295,167.46375,48.30759,346.97931,131.82703,73.45492
35,0.283,174.09941,134.93398,59.40758,407.99295,167.46375,48.30759,347.08051,131.57478,73.65861
36,0.292,174.27222,134.83151,59.50611,408.05051,167.56865,48.35755,347.08545,131.71548,73.68828
37,0.3,174.12128,134.84903,59.70448,408.05051,167.56865,48.35755,347.08051,131.57478,73.65861
38,0.308,174.17062,134.95084,59.5115,408.09662,167.62839,48.31926,347.08545,131.71548,73.68828
39,0.317,174.17023,134.95056,59.70755,408.09662,167.62839,48.31926,346.95297,131.91043,73.3848
40,0.325,174.12122,135.05759,59.82434,408.09662,167.62839,48.31926,347.08545,131.71548,73.68828
41,0.333,174.09723,135.13518,59.78276,408.09662,167.62839,48.31926,347.08545,131.71548,73.68828
42,0.342,174.22185,134.94518,59.82401,408.05051,167.56865,48.35755,347.08545,131.71548,73.68828
43,0.35,174.12122,135.05759,59.82434,408.09662,167.62839,48.31926,347.08545,131.71548,73.68828
44,0.358,174.12128,134.84903,59.70448,408.03906,167.52348,48.26929,347.05417,131.65819,73.58849
45,0.367,174.12128,134.84903,59.70448,407.99295,167.46375,48.30759,347.08051,131.57478,73.65861
46,0.375,174.05008,134.83218,59.60056,407.89682,167.64561,48.304,347.08051,131.57478,73.65861
47,0.383,174.14992,134.69058,59.59264,407.74728,167.71349,48.23631,347.14844,131.66872,73.74895
48,0.392,174.12128,134.84903,59.70448,407.74728,167.71349,48.23631,347.11569,131.60072,73.64179
49,0.4,174.04832,134.80991,59.59802,407.7934,167.77322,48.19801,347.11569,131.60072,73.64179
50,0.408,174.14992,134.69058,59.59264,407.7934,167.77322,48.19801,347.05008,131.54671,73.81639
51,0.417,174.22289,134.72971,59.69909,407.55786,167.6203,48.34174,347.00089,131.60677,73.75172
52,0.425,174.12128,134.84903,59.70448,407.98569,167.35373,48.37311,347.00562,131.81288,74.06248
53,0.433,174.17361,134.62823,59.89201,408.03906,167.52348,48.26929,347.03198,131.72945,74.1326
54,0.442,174.15263,134.47198,59.80444,407.99295,167.46375,48.30759,347.00089,131.60677,73.75172
55,0.45,174.07204,134.74754,59.89738,407.88193,167.24597,48.52651,347.03326,131.87151,74.08136
56,0.458,174.07204,134.74754,59.89738,407.93958,167.29398,48.4114,347.05447,131.78371,74.15343
57,0.467,173.84483,134.45198,60.08733,407.57877,167.39081,48.40526,347.05447,131.78371,74.15343
58,0.475,173.91605,134.4688,60.19123,407.50024,167.57231,48.45683,347.26593,131.72229,74.26049
59,0.483,173.96324,134.71788,60.28099,407.72827,167.32294,48.47296,347.26593,131.72229,74.26049
60,0.492,174.10857,134.55627,60.02436,407.88193,167.24597,48.52651,347.23694,131.65987,74.2399
61,0.5,173.94215,134.60381,60.06464,407.92804,167.30574,48.48821,347.2106,131.7433,74.16978
62,0.508,173.94215,134.60381,60.06464,407.90781,167.38196,48.62957,347.23694,131.65987,74.2399
63,0.517,174.09714,134.72916,60.25489,407.88193,167.24597,48.52651,347.20584,131.53719,73.85902
64,0.525,173.96324,134.71788,60.28099,407.85327,167.10983,48.56607,347.26593,131.72229,74.26049
65,0.533,173.94215,134.60381,60.06464,407.85327,167.10983,48.56607,347.26593,131.72229,74.26049
66,0.542,174.01224,134.61086,60.16423,407.6998,167.22169,48.65377,347.24469,131.8101,74.18843
67,0.55,174.01224,134.61086,60.16423,407.66998,167.13829,48.7775,347.26593,131.72229,74.26049
68,0.558,174.0833,134.48763,60.25129,407.86169,167.32219,48.66786,347.26593,131.72229,74.26049
69,0.567,174.09714,134.72916,60.25489,407.86169,167.32219,48.66786,347.26593,131.72229,74.26049
70,0.575,173.94215,134.60381,60.06464,407.86169,167.32219,48.66786,347.24469,131.8101,74.18843
71,0.583,174.10857,134.55627,60.02436,407.78693,167.12628,48.7457,347.26593,131.72229,74.26049
72,0.592,173.98325,134.47368,60.07453,407.83304,167.18605,48.70741,347.26151,131.48529,73.92345
73,0.6,174.04277,134.49139,60.06433,407.72827,167.2558,48.75811,347.26151,131.48529,73.92345
74,0.608,174.13911,134.43681,59.92445,407.815,167.47159,48.67815,347.24469,131.8101,74.18843
75,0.617,174.10857,134.55627,60.02436,407.815,167.47159,48.67815,347.2403,131.57312,73.85138
76,0.625,174.09015,134.66525,59.95599,407.93787,167.46347,48.64194,347.00089,131.60677,73.75172
77,0.633,174.02008,134.6582,59.8564,407.93787,167.46347,48.64194,347.26151,131.48529,73.92345
78,0.642,174.1356,134.85756,59.88881,407.93787,167.46347,48.64194,347.05008,131.54671,73.81639
79,0.65,174.02493,134.4395,60.008,407.75137,167.52374,48.76675,347.05008,131.54671,73.81639
80,0.658,174.13939,134.56862,60.01129,407.86169,167.32219,48.66786,347.05008,131.54671,73.81639
81,0.667,174.23624,134.74516,59.88849,408.01883,167.5997,48.41066,347.02884,131.63452,73.74432
82,0.675,174.29713,134.77646,59.46771,407.97272,167.53996,48.44895,346.97025,131.8065,73.82124
83,0.683,174.14197,134.8329,59.61994,408.09952,167.73949,48.39962,347.02884,131.63452,73.74432
