Frame#,Time,V.Sacral.x,V.Sacral.y,V.Sacral.z,R.ASIS.x,R.ASIS.y,R.ASIS.z,L.ASIS.x,L.ASIS.y,L.ASIS.z
1,0,-343.14685,52.33661,625.39618,-247.31027,-147.19058,603.44781,-212.76457,231.07471,606.13239
2,0.008,-343.07297,52.32324,625.54272,-247.31027,-147.19058,603.44781,-212.5778,231.2374,606.0481
3,0.017,-343.07297,52.32324,625.54272,-247.31027,-147.19058,603.44781,-212.29732,231.67891,606.23718
4,0.025,-343.07297,52.32324,625.54272,-247.31027,-147.19058,603.44781,-212.2563,231.16589,606.35095
5,0.033,-343.07297,52.32324,625.54272,-247.31027,-147.19058,603.44781,-212.31525,231.22102,606.1698
6,0.042,-343.07297,52.32324,625.54272,-247.31027,-147.19058,603.44781,-212.27736,230.99843,606.39215
7,0.05,-343.07297,52.32324,625.54272,-247.09599,-147.19574,603.46576,-212.44305,231.00317,606.4353
8,0.058,-343.07297,52.32324,625.54272,-247.55148,-147.19588,603.52637,-212.27736,230.99843,606.39215
9,0.067,-343.02097,52.29299,625.867,-247.31027,-147.19058,603.44781,-212.27736,230.99843,606.39215
10,0.075,-342.93988,52.30253,625.67181,-247.31027,-147.19058,603.44781,-212.17583,231.16821,606.14056
11,0.083,-342.57693,52.45026,625.48767,-247.09599,-147.19574,603.46576,-211.95731,231.36633,606.07947
12,0.092,-342.57693,52.45026,625.48767,-247.09599,-147.19574,603.46576,-212.12302,231.37111,606.12262
13,0.1,-342.59854,52.24308,625.6701,-247.09599,-147.19574,603.46576,-212.17583,231.16821,606.14056
14,0.108,-342.59854,52.24308,625.6701,-247.41899,-147.21526,603.37488,-212.17583,231.16821,606.14056
15,0.117,-342.82556,52.27126,625.72516,-247.09599,-147.19574,603.46576,-212.36258,231.00552,606.22485
16,0.125,-342.59854,52.24308,625.6701,-246.99011,-146.99133,603.60052,-212.41209,231.23265,606.00494
17,0.133,-342.46262,52.41901,625.54095,-246.99011,-146.99133,603.60052,-212.19356,231.43077,605.94391
18,0.142,-342.57693,52.45026,625.48767,-247.09599,-147.19574,603.46576,-212.47502,231.39752,606.06055
19,0.15,-342.68967,52.44717,625.59601,-247.20439,-146.98621,603.58264,-212.19356,231.43077,605.94391
20,0.158,-342.46262,52.41901,625.54095,-247.20439,-146.98621,603.58264,-212.19356,231.43077,605.94391
21,0.167,-342.43921,52.43936,625.34473,-247.09886,-147.01604,603.52759,-212.51294,231.19635,606.07227
22,0.175,-342.57516,52.26344,625.47382,-246.99011,-146.99133,603.60052,-212.9915,231.29341,606.04388
23,0.183,-342.43921,52.43936,625.34473,-247.09886,-147.01604,603.52759,-212.9915,231.29341,606.04388
24,0.192,-342.43921,52.43936,625.34473,-246.99011,-146.99133,603.60052,-212.47502,231.39752,606.06055
25,0.2,-342.86975,52.54441,625.02924,-246.99011,-146.99133,603.60052,-212.7354,231.30583,605.97815
26,0.208,-342.62927,52.51445,624.97693,-246.89661,-146.97552,603.44672,-212.916,231.30884,606.02747
27,0.217,-342.51492,52.48318,625.03027,-247.00537,-147.00021,603.37378,-212.98029,231.37065,605.98132
28,0.225,-342.91373,52.51952,625.21741,-247.21112,-146.99475,603.35205,-212.7354,231.30583,605.97815
29,0.233,-342.91373,52.51952,625.21741,-247.39886,-146.98726,603.30945,-213.47708,230.96085,605.99725
30,0.242,-342.86975,52.54441,625.02924,-247.10239,-146.97008,603.42499,-213.47708,230.96085,605.99725
31,0.25,-342.86975,52.54441,625.02924,-247.10239,-146.97008,603.42499,-213.09938,231.33592,606.05243
32,0.258,-342.62927,52.51445,624.97693,-247.00537,-147.00021,603.37378,-213.09938,231.33592,606.05243
33,0.267,-342.62927,52.51445,624.97693,-247.21112,-146.99475,603.35205,-213.09938,231.33592,606.05243
34,0.275,-342.94363,52.55783,624.88269,-247.21112,-146.99475,603.35205,-213.09938,231.33592,606.05243
35,0.283,-342.94363,52.55783,624.88269,-247.39886,-146.98726,603.30945,-213.25198,231.16136,605.9165
36,0.292,-342.94363,52.55783,624.88269,-247.39886,-146.98726,603.30945,-213.47708,230.96085,605.99725
37,0.3,-342.94363,52.55783,624.88269,-247.39886,-146.98726,603.30945,-213.66035,231.15019,606.13556
38,0.308,-342.94363,52.55783,624.88269,-247.39886,-146.98726,603.30945,-213.66035,231.15019,606.13556
39,0.317,-343.18765,52.58984,624.87061,-247.39886,-146.98726,603.30945,-213.8143,231.14047,606.15198
40,0.325,-343.18765,52.58984,624.87061,-247.29015,-146.96262,603.38239,-213.65111,231.4687,606.4071
41,0.333,-343.18765,52.58984,624.87061,-247.53783,-147.17596,603.03888,-213.85756,231.05264,606.04889
42,0.342,-343.18765,52.58984,624.87061,-247.53783,-147.17596,603.03888,-214.05147,231.08826,606.06799
43,0.35,-343.3349,52.39497,624.99231,-247.53783,-147.17596,603.03888,-214.27661,230.88782,606.14868
44,0.358,-343.34875,52.17864,624.96014,-247.53783,-147.17596,603.03888,-214.60483,230.9819,606.44189
45,0.367,-343.34875,52.17864,624.96014,-247.53783,-147.17596,603.03888,-214.60483,230.9819,606.44189
46,0.375,-343.34875,52.17864,624.96014,-247.53783,-147.17596,603.03888,-214.7406,231.0753,606.57599
47,0.383,-343.34875,52.17864,624.96014,-247.53783,-147.17596,603.03888,-214.69699,230.93515,606.51788
48,0.392,-343.34875,52.17864,624.96014,-247.53783,-147.17596,603.03888,-214.69699,230.93515,606.51788
49,0.4,-343.46481,52.05496,624.76068,-247.53783,-147.17596,603.03888,-214.83275,231.02853,606.65192
50,0.408,-343.44461,52.14769,625.04858,-247.53783,-147.17596,603.03888,-214.83275,231.02853,606.65192
51,0.417,-343.49738,52.04906,624.95624,-247.53783,-147.17596,603.03888,-215.10182,231.20599,606.60687
52,0.425,-343.55429,51.92667,625.06183,-247.3363,-147.16815,602.94214,-215.19398,231.15921,606.6828
53,0.433,-343.55429,51.92667,625.06183,-247.13547,-147.17426,602.97052,-215.19398,231.15921,606.6828
54,0.442,-343.55429,51.92667,625.06183,-247.14391,-147.17499,602.97827,-215.19398,231.15921,606.6828
