Frame#,Time,Top.Head.x,Top.Head.y,Top.Head.z,Front.Head.x,Front.Head.y,Front.Head.z,Rear.Head.x,Rear.Head.y,Rear.Head.z,Jaw.x,Jaw.y,Jaw.z
1,0,-167.08582,-30.38026,1253.15149,-19.58758,-22.49169,1184.10327,-256.21008,-39.02676,1162.52625,-26.69044,-21.56306,1017.63879
2,0.008,-167.22078,-29.99385,1253.26038,-19.58758,-22.49169,1184.10327,-256.20578,-39.07125,1162.75891,-26.91529,-21.55518,1017.83691
3,0.017,-167.22078,-29.99385,1253.26038,-19.58758,-22.49169,1184.10327,-256.013,-38.86229,1162.81519,-26.23607,-20.47227,1017.97925
4,0.025,-167.41473,-29.86485,1253.22559,-19.58758,-22.49169,1184.10327,-256.00482,-38.33422,1162.75757,-26.42397,-20.73839,1017.82538
5,0.033,-167.41473,-29.86485,1253.22559,-19.58758,-22.49169,1184.10327,-256.11868,-38.49352,1162.67285,-26.16919,-20.54682,1017.68939
6,0.042,-167.48511,-29.74278,1253.26392,-19.66098,-22.28798,1184.63379,-256.04749,-38.32504,1163.11316,-26.33548,-20.33163,1017.48956
7,0.05,-167.48511,-29.74278,1253.26392,-19.67867,-22.64137,1184.60205,-256.08517,-38.83342,1162.80835,-26.33548,-20.33163,1017.48956
8,0.058,-167.60562,-29.70581,1253.32825,-19.66098,-22.28798,1184.63379,-256.01398,-38.66497,1163.24854,-26.34404,-20.10316,1017.61298
9,0.067,-167.95892,-29.66937,1253.48645,-19.76377,-22.23572,1184.71448,-256.16064,-39.12521,1163.27454,-26.34682,-20.49796,1017.71844
10,0.075,-167.99181,-29.70747,1253.63037,-19.78145,-22.58912,1184.68274,-256.54477,-39.08765,1163.57263,-26.2774,-19.90845,1017.69977
11,0.083,-167.99181,-29.70747,1253.63037,-19.78145,-22.58912,1184.68274,-256.4465,-38.91138,1163.67847,-26.2774,-19.90845,1017.69977
12,0.092,-168.32433,-30.52759,1253.66821,-19.78145,-22.58912,1184.68274,-256.64856,-38.96654,1163.44885,-26.34404,-20.10316,1017.61298
13,0.1,-168.22099,-30.61141,1253.48608,-19.9805,-22.91347,1184.75549,-256.5441,-39.01537,1163.01257,-26.34404,-20.10316,1017.61298
14,0.108,-168.33194,-30.66601,1253.41711,-20.08751,-23.16934,1184.85059,-256.58914,-38.92158,1162.86646,-26.34404,-20.10316,1017.61298
15,0.117,-168.43704,-30.99261,1253.38049,-20.02362,-23.5807,1184.80884,-256.58914,-38.92158,1162.86646,-26.33548,-20.33163,1017.48956
16,0.125,-168.10796,-31.05473,1253.24548,-20.12638,-23.52847,1184.8894,-256.78134,-38.86235,1162.73401,-26.33548,-20.33163,1017.48956
17,0.133,-168.17084,-31.28866,1253.27649,-20.02362,-23.5807,1184.80884,-256.89355,-38.92048,1162.64758,-26.17695,-19.78632,1017.67346
18,0.142,-168.42342,-31.45802,1253.38281,-20.02362,-23.5807,1184.80884,-256.89355,-38.92048,1162.64758,-26.33611,-20.29195,1017.52527
19,0.15,-168.43051,-31.65608,1253.26257,-20.02362,-23.5807,1184.80884,-256.89355,-38.92048,1162.64758,-26.33611,-20.29195,1017.52527
20,0.158,-168.52895,-31.74611,1253.19409,-19.9326,-23.4313,1184.31018,-256.89355,-38.92048,1162.64758,-26.37163,-20.72296,1017.61127
21,0.167,-168.52895,-31.74611,1253.19409,-20.02362,-23.5807,1184.80884,-256.89355,-38.92048,1162.64758,-26.91529,-21.55518,1017.83691
22,0.175,-168.08659,-31.80379,1253.16003,-19.82556,-23.17536,1184.21497,-257.05804,-39.17506,1162.74841,-26.91529,-21.55518,1017.83691
23,0.183,-168.18501,-31.89381,1253.09143,-20.00688,-23.47704,1184.14355,-256.9119,-39.09497,1162.61157,-26.91529,-21.55518,1017.83691
24,0.192,-168.37845,-32.17679,1253.0199,-19.9326,-23.4313,1184.31018,-256.92651,-39.44831,1162.59961,-26.48214,-20.6457,1017.39935
25,0.2,-168.28001,-32.0868,1253.0885,-19.86959,-23.17093,1184.0603,-257.00748,-39.34148,1162.72583,-26.754,-21.28528,1017.63538
26,0.208,-168.43051,-31.65608,1253.26257,-19.86959,-23.17093,1184.0603,-256.81525,-39.4007,1162.85828,-26.754,-21.28528,1017.63538
27,0.217,-168.43051,-31.65608,1253.26257,-19.86959,-23.17093,1184.0603,-256.6153,-39.40581,1163.10486,-26.34682,-20.49796,1017.71844
28,0.225,-168.33026,-31.49956,1253.31995,-19.86959,-23.17093,1184.0603,-256.48929,-39.6064,1163.12476,-26.34682,-20.49796,1017.71844
29,0.233,-168.33026,-31.49956,1253.31995,-19.96064,-23.32053,1184.55896,-256.76212,-39.57412,1163.27295,-26.34682,-20.49796,1017.71844
30,0.242,-168.01231,-31.64923,1253.3374,-19.96064,-23.32053,1184.55896,-256.76212,-39.57412,1163.27295,-26.37902,-20.66468,1017.58215
31,0.25,-167.98761,-31.77307,1253.38257,-19.96064,-23.32053,1184.55896,-256.57025,-39.49956,1163.2511,-26.83784,-21.15929,1018.06549
32,0.258,-168.18626,-32.01964,1253.25671,-19.86959,-23.17093,1184.0603,-256.76245,-39.38751,1163.52722,-26.71659,-21.5966,1017.70422
33,0.267,-168.33026,-31.49956,1253.31995,-19.86959,-23.17093,1184.0603,-256.80719,-39.48037,1163.12683,-26.80823,-21.47148,1017.49115
34,0.275,-168.62399,-31.93911,1253.19104,-19.86959,-23.17093,1184.0603,-256.91446,-39.51437,1163.02551,-26.80823,-21.47148,1017.49115
35,0.283,-168.20184,-32.22937,1252.93921,-19.86959,-23.17093,1184.0603,-257.00714,-39.47526,1162.88013,-26.80823,-21.47148,1017.49115
36,0.292,-168.20184,-32.22937,1252.93921,-19.86959,-23.17093,1184.0603,-256.73431,-39.50753,1162.73193,-26.80823,-21.47148,1017.49115
37,0.3,-168.14439,-32.58026,1252.83777,-19.86959,-23.17093,1184.0603,-256.81525,-39.4007,1162.85828,-26.80823,-21.47148,1017.49115
38,0.308,-168.00804,-32.35824,1252.97388,-19.86959,-23.17093,1184.0603,-256.73605,-40.36964,1162.91223,-26.80823,-21.47148,1017.49115
39,0.317,-168.14439,-32.58026,1252.83777,-19.86959,-23.17093,1184.0603,-256.62875,-40.33566,1163.01355,-26.87701,-21.15664,1017.44983
40,0.325,-168.04596,-32.49029,1252.90637,-19.86959,-23.17093,1184.0603,-256.47992,-40.55042,1163.28333,-26.19172,-20.86482,1017.54803
41,0.333,-168.14439,-32.58026,1252.83777,-19.86959,-23.17093,1184.0603,-256.23914,-39.84588,1163.30554,-26.93745,-20.57619,1017.13116
42,0.342,-168.04723,-32.61609,1253.07153,-19.91356,-23.1667,1183.90564,-256.32526,-39.96449,1163.41467,-26.93745,-20.57619,1017.13116
43,0.35,-168.04723,-32.61609,1253.07153,-19.67049,-22.84646,1183.98743,-256.23914,-39.84588,1163.30554,-26.93745,-20.57619,1017.13116
44,0.358,-168.04723,-32.61609,1253.07153,-19.86959,-23.17093,1184.0603,-256.33356,-40.66879,1163.34033,-27.17609,-20.47185,1017.14484
45,0.367,-168.17705,-32.95426,1252.9458,-19.86959,-23.17093,1184.0603,-256.33356,-40.66879,1163.34033,-27.28217,-19.82313,1017.22668
46,0.375,-168.07988,-32.99014,1253.17957,-19.63162,-22.48723,1183.94849,-256.33698,-40.85166,1163.49194,-26.81443,-20.70491,1017.31683
47,0.383,-168.04723,-32.61609,1253.07153,-19.67049,-22.84646,1183.98743,-256.33698,-40.85166,1163.49194,-26.01273,-20.5178,1017.90094
48,0.392,-168.04723,-32.61609,1253.07153,-19.67049,-22.84646,1183.98743,-256.23914,-39.84588,1163.30554,-26.1703,-20.59996,1017.59821
49,0.4,-168.15349,-32.68555,1253.11401,-19.63162,-22.48723,1183.94849,-256.19656,-39.8551,1162.95007,-26.17141,-21.10995,1017.47455
50,0.408,-168.04723,-32.61609,1253.07153,-19.67049,-22.84646,1183.98743,-256.19656,-39.8551,1162.95007,-26.06392,-21.2188,1017.63837
51,0.417,-168.10846,-32.83297,1253.0658,-19.86959,-23.17093,1184.0603,-256.19656,-39.8551,1162.95007,-26.08862,-21.42238,1017.70538
52,0.425,-168.15585,-32.75317,1253.13586,-19.86959,-23.17093,1184.0603,-256.24258,-40.02869,1163.45715,-26.08064,-21.69234,1017.84009
53,0.433,-168.15585,-32.75317,1253.13586,-19.86959,-23.17093,1184.0603,-256.24258,-40.02869,1163.45715,-26.08862,-21.42238,1017.70538
54,0.442,-168.18848,-33.12717,1253.24402,-19.86959,-23.17093,1184.0603,-256.33356,-40.66879,1163.34033,-26.08064,-21.69234,1017.84009
55,0.45,-168.18848,-33.12717,1253.24402,-19.86959,-23.17093,1184.0603,-256.51089,-40.46968,1163.13831,-26.00898,-20.94418,1017.87268
56,0.458,-168.10846,-32.83297,1253.0658,-19.86959,-23.17093,1184.0603,-256.20004,-40.03791,1163.10168,-26.13319,-20.65474,1017.69672
57,0.467,-168.24411,-33.00554,1253.07507,-19.86959,-23.17093,1184.0603,-256.33328,-40.03484,1162.93701,-26.32761,-20.54677,1017.69885
58,0.475,-168.24411,-33.00554,1253.07507,-19.86959,-23.17093,1184.0603,-256.54126,-39.95828,1162.89526,-26.35419,-20.05554,1017.79645
59,0.483,-168.34755,-33.27893,1253.2262,-19.86959,-23.17093,1184.0603,-256.20004,-40.03791,1163.10168,-26.35419,-20.05554,1017.79645
60,0.492,-168.3503,-33.65402,1253.22168,-19.83071,-22.81173,1184.02136,-256.41025,-40.58034,1163.07874,-27.61371,-19.75455,1017.25195
61,0.5,-168.3503,-33.65402,1253.22168,-20.01801,-22.65334,1184.48242,-256.36313,-40.70208,1163.35242,-27.61371,-19.75455,1017.25195
62,0.508,-168.19498,-33.33168,1253.28625,-19.81895,-22.32897,1184.40967,-256.52997,-40.87162,1163.11353,-27.42851,-19.83543,1017.43781
63,0.517,-168.17001,-33.40322,1253.20251,-19.7749,-22.33334,1184.56445,-256.60043,-40.77114,1163.39893,-27.61371,-19.75455,1017.25195
64,0.525,-168.20534,-33.41061,1253.40662,-19.7749,-22.33334,1184.56445,-256.60043,-40.77114,1163.39893,-27.86551,-19.6794,1017.16205
65,0.533,-168.19516,-33.36356,1253.27368,-19.7749,-22.33334,1184.56445,-256.60043,-40.77114,1163.39893,-27.86551,-19.6794,1017.16205
66,0.542,-168.19975,-32.86267,1253.10291,-19.7749,-22.33334,1184.56445,-256.4194,-40.15345,1163.04614,-27.61371,-19.75455,1017.25195
67,0.55,-168.19975,-32.86267,1253.10291,-19.7749,-22.33334,1184.56445,-256.33328,-40.03484,1162.93701,-27.61371,-19.75455,1017.25195
68,0.558,-168.14439,-32.58026,1252.83777,-19.7749,-22.33334,1184.56445,-256.20004,-40.03791,1163.10168,-27.61371,-19.75455,1017.25195
69,0.567,-168.1783,-33.08008,1253.11108,-19.7749,-22.33334,1184.56445,-256.38089,-40.4346,1162.99036,-27.42851,-19.83543,1017.43781
70,0.575,-168.1783,-33.08008,1253.11108,-19.7749,-22.33334,1184.56445,-256.4267,-40.4291,1162.87549,-27.11031,-19.90521,1017.43176
71,0.583,-168.14566,-32.70606,1253.00305,-19.7749,-22.33334,1184.56445,-256.30389,-39.88913,1162.84875,-26.9107,-19.86836,1017.37012
72,0.592,-168.14439,-32.58026,1252.83777,-19.7749,-22.33334,1184.56445,-256.30389,-39.88913,1162.84875,-26.9107,-19.86836,1017.37012
73,0.6,-168.14439,-32.58026,1252.83777,-19.7749,-22.33334,1184.56445,-256.30389,-39.88913,1162.84875,-26.9107,-19.86836,1017.37012
74,0.608,-168.05348,-32.46921,1252.78076,-19.6838,-22.18362,1184.06555,-256.30389,-39.88913,1162.84875,-26.9107,-19.86836,1017.37012
75,0.617,-168.14439,-32.58026,1252.83777,-19.6838,-22.18362,1184.06555,-256.30389,-39.88913,1162.84875,-26.9107,-19.86836,1017.37012
76,0.625,-167.72368,-31.96423,1252.9884,-19.66611,-21.83023,1184.09717,-256.23914,-39.84588,1163.30554,-26.9107,-19.86836,1017.37012
77,0.633,-167.6037,-31.78957,1253.01221,-19.52078,-21.63232,1183.99878,-256.33356,-40.66879,1163.34033,-27.03375,-19.73957,1017.18445
