Frame#,Time,L.Thigh.x,L.Thigh.y,L.Thigh.z,L.Knee.x,L.Knee.y,L.Knee.z,L.Knee.Medial.x,L.Knee.Medial.y,L.Knee.Medial.z
1,0,206.36214,281.13412,590.33984,351.16104,285.38303,540.38635,350.25851,144.18225,511.44922
2,0.008,206.38293,281.0835,590.39313,350.69382,285.49527,540.47198,350.25851,144.18225,511.44922
3,0.017,206.27167,281.29834,590.38568,350.56418,285.54285,540.35834,350.72159,144.08653,511.36749
4,0.025,206.34247,281.47653,590.52161,350.56418,285.54285,540.35834,350.72159,144.08653,511.36749
5,0.033,206.31003,281.66409,590.54254,350.69366,285.50336,540.32739,350.72159,144.08653,511.36749
6,0.042,206.14757,281.64691,590.37433,350.56009,285.81366,540.38251,350.25851,144.18225,511.44922
7,0.05,206.14757,281.64691,590.37433,350.56009,285.81366,540.38251,350.25851,144.18225,511.44922
8,0.058,206.14757,281.64691,590.37433,350.56009,285.81366,540.38251,350.25851,144.18225,511.44922
9,0.067,206.25441,281.75879,590.48071,350.56009,285.81366,540.38251,350.46002,144.33804,511.61948
10,0.075,206.25441,281.75879,590.48071,350.67712,285.96857,540.47437,350.25851,144.18225,511.44922
11,0.083,206.25441,281.75879,590.48071,350.66748,285.94824,540.59924,350.25851,144.18225,511.44922
12,0.092,206.16125,281.6843,590.5827,350.56009,285.81366,540.38251,350.25851,144.18225,511.44922
13,0.1,206.26813,281.7962,590.68909,350.67712,285.96857,540.47437,350.46002,144.33804,511.61948
14,0.108,206.25441,281.75879,590.48071,350.67712,285.96857,540.47437,350.45444,144.354,511.62531
15,0.117,206.26813,281.7962,590.68909,350.67712,285.96857,540.47437,350.54602,144.40431,511.44089
16,0.125,206.26813,281.7962,590.68909,350.61694,286.07516,540.59747,350.54004,144.51572,511.81192
17,0.133,206.26813,281.7962,590.68909,350.61694,286.07516,540.59747,350.57047,144.55154,511.71381
18,0.142,206.28163,281.83356,590.89746,350.6073,286.05484,540.72235,350.45444,144.354,511.62531
19,0.15,206.17474,281.72168,590.79108,350.65839,285.93921,540.9068,350.57047,144.55154,511.71381
20,0.158,206.26813,281.7962,590.68909,350.61694,286.07516,540.59747,350.57047,144.55154,511.71381
21,0.167,206.26813,281.7962,590.68909,350.61694,286.07516,540.59747,350.65604,144.71327,511.90036
22,0.175,206.26813,281.7962,590.68909,350.61694,286.07516,540.59747,350.54004,144.51572,511.81192
23,0.183,206.0056,281.83554,590.72015,350.61694,286.07516,540.59747,350.40063,144.53053,511.81702
24,0.192,206.26813,281.7962,590.68909,350.61694,286.07516,540.59747,350.51663,144.7281,511.90549
25,0.2,205.88503,281.68625,590.40546,350.61694,286.07516,540.59747,350.70901,144.93881,511.73773
26,0.208,206.0056,281.83554,590.72015,350.6073,286.05484,540.72235,350.57047,144.55154,511.71381
27,0.217,206.0191,281.87289,590.92853,350.6073,286.05484,540.72235,350.57047,144.55154,511.71381
28,0.225,206.16125,281.6843,590.5827,350.66748,285.94824,540.59924,350.45444,144.354,511.62531
29,0.233,205.99188,281.79816,590.51184,350.61694,286.07516,540.59747,350.51663,144.7281,511.90549
