Frame#,Time,R.Biceps.Lateral.x,R.Biceps.Lateral.y,R.Biceps.Lateral.z
1,0,2096.65601,154.7113,1414.60242
2,0.008,2091.7959,154.13075,1415.22461
3,0.017,2086.70117,152.9093,1415.56799
4,0.025,2081.02808,153.41736,1416.0448
5,0.033,2075.94336,153.11832,1415.28235
6,0.042,2069.97974,153.52428,1414.48096
7,0.05,2064.40845,152.77425,1415.08569
8,0.058,2059.5957,151.85564,1415.28198
9,0.067,2053.61279,151.34256,1415.01746
10,0.075,2047.90759,151.93559,1414.03503
11,0.083,2042.67578,151.29601,1413.81433
12,0.092,2036.95715,150.07993,1413.27112
13,0.1,2031.63794,148.85013,1412.35571
14,0.108,2026.44568,147.76016,1412.33496
15,0.117,2020.38672,147.66287,1411.93518
16,0.125,2014.64795,147.34276,1410.87061
17,0.133,2008.6615,146.75523,1410.0752
18,0.142,2004.32861,144.33194,1409.96118
19,0.15,1997.75232,143.54243,1409.61572
20,0.158,1991.73254,142.61053,1408.11194
21,0.167,1986.90881,140.60918,1407.44177
22,0.175,1981.24158,137.70108,1406.45093
23,0.183,1975.24792,137.34985,1405.84167
24,0.192,1969.49194,136.56723,1404.9906
25,0.2,1964.7876,134.74774,1403.68945
26,0.208,1957.41174,133.26343,1403.03076
27,0.217,1952.13855,130.83589,1402.27246
28,0.225,1946.57837,127.62651,1401.25842
29,0.233,1941.44861,125.63895,1400.57385
30,0.242,1936.25354,123.54045,1399.34033
31,0.25,1929.87769,121.20744,1398.87341
32,0.258,1923.03381,118.8598,1399.04077
33,0.267,1918.38293,115.8287,1399.32922
34,0.275,1911.79688,115.05163,1399.18298
35,0.283,1905.25977,111.7122,1400.72668
36,0.292,1899.25696,109.96574,1401.9574
37,0.3,1893.23389,108.046,1401.65186
38,0.308,1886.9928,105.64315,1403.41357
39,0.317,1880.93567,104.14223,1404.80591
40,0.325,1875.17017,101.83907,1405.77393
41,0.333,1868.40723,98.80743,1407.79333
42,0.342,1863.64282,97.32034,1409.28162
43,0.35,1857.02979,94.67467,1411.16626
44,0.358,1851.14197,92.93594,1411.84167
45,0.367,1844.18518,90.16782,1413.26575
46,0.375,1839.00024,87.1875,1413.55713
47,0.383,1832.10901,85.54391,1414.13428
48,0.392,1826.32043,83.3782,1415.75439
49,0.4,1820.7373,81.21452,1416.95203
50,0.408,1814.5531,79.03178,1416.83594
51,0.417,1808.58154,76.41792,1417.27368
52,0.425,1802.5835,74.40392,1417.54114
53,0.433,1796.20776,72.73795,1416.89685
54,0.442,1790.86389,70.45311,1417.53125
55,0.45,1784.28772,68.82889,1417.56299
56,0.458,1778.89294,67.10967,1417.68713
57,0.467,1771.77197,65.74998,1418.65381
58,0.475,1766.89099,64.10127,1419.65564
59,0.483,1761.17371,62.52252,1419.84302
60,0.492,1755.18298,61.45854,1419.38306
61,0.5,1749.13257,59.42559,1419.47375
62,0.508,1743.11902,57.59373,1419.67407
63,0.517,1737.47266,56.19211,1419.61987
64,0.525,1731.94983,55.25405,1420.28296
65,0.533,1726.88367,53.52497,1421.23901
66,0.542,1721.40027,53.38434,1420.35046
67,0.55,1715.47107,51.61996,1420.39246
68,0.558,1710.08215,50.50316,1420.85437
69,0.567,1704.3208,48.65565,1421.47241
70,0.575,1698.67834,47.48945,1421.12244
71,0.583,1693.58374,46.13318,1421.85828
72,0.592,1687.47949,45.94987,1421.39746
73,0.6,1682.05261,43.98943,1421.2937
74,0.608,1675.55176,43.06175,1421.06445
75,0.617,1669.85315,41.86636,1421.22021
76,0.625,1663.49219,40.83105,1420.47412
77,0.633,1657.93396,39.23163,1420.48596
78,0.642,1651.84875,38.29619,1420.4436
79,0.65,1645.47339,37.98302,1419.83826
80,0.658,1639.72644,36.92056,1419.25122
81,0.667,1633.87329,36.2893,1419.13489
82,0.675,1627.16174,35.55312,1418.79907
83,0.683,1620.63806,34.90999,1418.44055
84,0.692,1615.23242,34.33538,1417.37585
85,0.7,1608.88318,33.50651,1416.93115
86,0.708,1602.6427,33.15304,1416.69189
87,0.717,1596.22998,32.57593,1416.47461
88,0.725,1590.16675,32.44595,1415.36169
89,0.733,1584.00769,32.08595,1414.58472
90,0.742,1577.77783,31.44133,1414.08215
91,0.75,1571.30481,31.99848,1413.28418
92,0.758,1566.87109,31.71741,1412.5835
93,0.767,1560.08496,32.3322,1411.10876
94,0.775,1554.5929,32.14091,1410.5249
95,0.783,1548.60986,33.01941,1409.62659
96,0.792,1542.17834,33.31189,1408.60522
97,0.8,1536.27234,33.07436,1407.60632
98,0.808,1529.68237,33.28336,1406.15295
99,0.817,1524.06165,32.92189,1405.23889
100,0.825,1518.34033,33.83549,1404.15723
101,0.833,1511.70569,35.30048,1403.29858
102,0.842,1505.34802,35.76466,1402.33826
103,0.85,1498.88208,36.55758,1401.37659
104,0.858,1492.40552,36.78582,1400.43335
105,0.867,1485.78198,37.64914,1399.66406
106,0.875,1479.40442,37.93334,1397.26184
107,0.883,1472.78552,38.54536,1397.05139
108,0.892,1465.84631,39.44672,1396.50574
109,0.9,1459.2948,40.40993,1397.27856
110,0.908,1451.92151,42.07633,1397.42664
111,0.917,1446.00098,41.40303,1397.01477
112,0.925,1437.88501,41.02604,1398.09277
113,0.933,1430.15112,41.01556,1398.1377
114,0.942,1423.07556,42.61112,1398.78198
115,0.95,1416.0769,43.48814,1400.0022
116,0.958,1409.68274,43.57262,1401.53748
117,0.967,1403.08276,44.30994,1401.54773
118,0.975,1396.24304,45.49052,1403.21191
119,0.983,1388.49487,44.61711,1403.60852
120,0.992,1381.62488,43.92751,1404.50439
121,1,1374.53992,44.44309,1405.57666
122,1.008,1368.21094,44.41477,1405.5332
123,1.017,1361.22131,45.51537,1406.78613
124,1.025,1354.73047,46.06504,1407.71924
125,1.033,1346.70251,45.74434,1407.41455
126,1.042,1338.96558,45.57231,1408.61865
127,1.05,1332.58276,45.5715,1409.28406
128,1.058,1325.14465,45.99564,1410.60828
129,1.067,1318.46777,46.86169,1410.34143
130,1.075,1311.37061,46.90565,1410.26355
131,1.083,1305.54688,46.6521,1410.80029
132,1.092,1297.56335,47.81875,1411.95532
133,1.1,1291.09009,48.0836,1412.73828
134,1.108,1285.14172,48.64841,1413.60498
135,1.117,1278.52246,48.51022,1413.73132
136,1.125,1272.70911,48.31591,1413.90125
137,1.133,1266.43347,48.44305,1414.93323
138,1.142,1258.89868,49.27882,1416.08984
139,1.15,1252.80249,49.38707,1416.17188
140,1.158,1245.91187,47.93187,1415.75635
141,1.167,1239.85986,48.72179,1416.04553
142,1.175,1233.26648,48.82197,1416.09448
143,1.183,1227.29883,48.26236,1416.15857
144,1.192,1220.77344,48.55966,1415.89319
145,1.2,1213.98865,47.6654,1416.83118
146,1.208,1206.6051,47.78075,1416.90283
147,1.217,1200.02136,48.40054,1416.71362
148,1.225,1194.04663,47.99493,1415.94885
149,1.233,1188.25916,47.75174,1416.65247
150,1.242,1180.67639,48.47385,1415.86865
151,1.25,1174.22302,47.50792,1416.27039
152,1.258,1167.27148,46.99382,1415.18213
153,1.267,1160.21045,48.02584,1415.28918
154,1.275,1154.01965,47.58366,1414.65002
155,1.283,1148.06421,46.75787,1414.00439
156,1.292,1141.08276,46.2522,1413.66211
157,1.3,1133.11328,46.25367,1412.96191
158,1.308,1126.80188,45.01756,1412.80164
159,1.317,1120.81421,44.38726,1412.55981
160,1.325,1113.26001,43.13157,1411.18665
161,1.333,1106.41016,41.99401,1411.43457
162,1.342,1099.46411,41.02163,1409.65601
163,1.35,1092.84717,40.7916,1409.55737
164,1.358,1085.48059,39.00501,1408.70837
165,1.367,1078.88196,39.32972,1407.94165
166,1.375,1071.65051,38.09212,1406.90918
167,1.383,1064.96057,35.85847,1406.01978
168,1.392,1057.98401,34.36562,1404.38477
169,1.4,1051.18359,33.38298,1404.43835
170,1.408,1044.74622,32.50981,1403.80298
171,1.417,1037.20166,30.91498,1403.52808
172,1.425,1029.62915,29.94831,1402.44727
173,1.433,1023.26862,26.9461,1401.41223
174,1.442,1016.52185,24.77981,1400.57214
175,1.45,1009.10657,23.7439,1400.65149
176,1.458,1001.97675,22.14768,1400.04309
177,1.467,996.13239,18.72888,1400.3949
178,1.475,988.05829,17.47604,1400.12671
179,1.483,980.41699,16.30179,1401.15649
180,1.492,973.69977,13.98325,1402.3418
181,1.5,966.72601,12.42493,1403.51367
182,1.508,958.99792,9.86029,1405.4563
183,1.517,951.17981,9.12994,1406.5459
184,1.525,944.46338,8.78571,1407.27441
185,1.533,937.39471,6.4616,1408.67896
186,1.542,930.17743,5.0952,1409.32019
187,1.55,923.02997,3.35028,1410.95642
188,1.558,915.966,1.56907,1413.17603
189,1.567,909.05127,-0.05645,1413.44312
190,1.575,902.04706,-1.21824,1414.02087
191,1.583,894.80365,-3.19047,1414.44556
192,1.592,887.75592,-4.39291,1416.0116
193,1.6,880.38965,-6.03983,1416.91687
194,1.608,872.0368,-7.1303,1416.8595
195,1.617,866.10303,-8.00403,1417.02649
196,1.625,859.17737,-9.81447,1418.60095
197,1.633,851.13873,-11.95619,1418.42297
198,1.642,843.34589,-13.23215,1418.72461
199,1.65,837.68304,-14.52023,1419.52271
200,1.658,829.10962,-15.0638,1419.52502
201,1.667,822.74445,-15.57438,1419.46533
202,1.675,816.35864,-16.42032,1419.31348
203,1.683,809.19037,-17.58108,1420.71411
204,1.692,802.83234,-18.55197,1421.31665
205,1.7,795.34985,-18.84694,1421.12354
206,1.708,788.79559,-19.65862,1421.02307
207,1.717,782.53894,-20.21007,1421.44922
208,1.725,776.01788,-21.36382,1422.2804
209,1.733,769.63452,-21.55495,1421.8927
210,1.742,762.64038,-21.37611,1421.64697
211,1.75,756.35992,-22.43684,1422.28333
212,1.758,749.38928,-22.60954,1422.66785
213,1.767,743.24005,-22.85596,1422.25317
214,1.775,736.22235,-23.05483,1421.9967
215,1.783,730.08606,-24.528,1422.51392
216,1.792,723.28412,-24.15181,1423.15356
217,1.8,716.80139,-25.2503,1422.4646
218,1.808,709.026,-24.47568,1421.64636
219,1.817,703.31604,-25.35906,1421.39294
220,1.825,696.15027,-24.58675,1421.67188
221,1.833,689.76288,-25.30166,1421.57068
222,1.842,682.78503,-25.37942,1420.70227
223,1.85,675.09314,-24.90452,1420.16174
224,1.858,668.73413,-25.49795,1419.48523
225,1.867,662.15991,-25.39337,1419.42822
226,1.875,654.82239,-25.57829,1419.44482
227,1.883,648.34821,-24.76819,1417.32544
228,1.892,640.29797,-25.46516,1417.79456
229,1.9,633.79614,-24.12286,1417.35291
230,1.908,627.46655,-24.45235,1416.23621
231,1.917,620.19495,-23.72874,1415.06396
232,1.925,613.45874,-23.04589,1413.74158
233,1.933,606.1369,-23.11908,1413.5907
234,1.942,599.07025,-22.26549,1412.25073
235,1.95,591.22595,-21.08766,1410.90662
236,1.958,585.81799,-20.15129,1410.34753
237,1.967,578.76343,-19.62517,1409.30298
238,1.975,571.98199,-19.96406,1407.9574
239,1.983,564.11713,-18.01512,1406.31079
240,1.992,557.53101,-16.84026,1405.42944
241,2,550.67657,-15.72617,1404.15405
242,2.008,543.06903,-14.00146,1402.93823
243,2.017,535.50983,-13.63359,1401.33057
244,2.025,528.6441,-13.60948,1400.36584
245,2.033,521.94995,-11.64435,1398.39014
246,2.042,514.06091,-10.54992,1397.84375
247,2.05,506.34628,-8.90701,1396.61865
248,2.058,499.12646,-7.87933,1395.39734
249,2.067,491.53918,-6.66685,1394.45605
250,2.075,483.64954,-5.77588,1395.16479
251,2.083,475.64096,-5.23578,1394.96704
252,2.092,467.54675,-3.47102,1395.35645
253,2.1,459.40353,-1.05784,1396.3208
254,2.108,451.70572,-0.84631,1396.57751
255,2.117,444.71021,0.29456,1397.33276
256,2.125,437.1636,1.14695,1398.45935
257,2.133,429.70151,2.62893,1398.44714
258,2.142,421.97482,3.52291,1399.89038
259,2.15,415.03809,5.55678,1400.6012
260,2.158,407.82108,5.92888,1400.99854
261,2.167,400.20334,6.1008,1403.19617
262,2.175,393.08493,7.02776,1403.22595
263,2.183,385.36646,8.65936,1404.17053
264,2.192,378.08188,8.58074,1404.60889
265,2.2,370.47702,10.92901,1405.17517
266,2.208,362.9628,11.08913,1406.77527
267,2.217,356.24533,12.27755,1407.11597
268,2.225,349.15924,12.63336,1407.82581
269,2.233,341.9964,13.83344,1408.46606
270,2.242,334.55121,14.63137,1408.91345
271,2.25,327.70047,15.61081,1409.53345
272,2.258,320.5018,17.23386,1410.04749
273,2.267,313.5336,16.79289,1410.50989
274,2.275,306.39209,18.70798,1411.52405
275,2.283,300.4046,18.8093,1412.00769
276,2.292,293.18411,20.54596,1413.0719
277,2.3,285.83975,21.21421,1413.22693
278,2.308,279.69824,21.91475,1413.16638
279,2.317,273.05759,22.94962,1413.87744
280,2.325,265.78354,22.78123,1414.41553
281,2.333,259.69693,22.97697,1414.71301
282,2.342,252.82022,24.59648,1415.11877
283,2.35,246.2693,24.06172,1415.79956
284,2.358,239.49829,23.2933,1415.3147
285,2.367,233.08968,25.72043,1416.02197
286,2.375,226.12949,25.52588,1415.84778
287,2.383,219.44017,25.80644,1416.07507
288,2.392,212.46797,26.1828,1416.05261
289,2.4,206.46805,26.51003,1415.60986
290,2.408,198.53247,26.43029,1416.07605
291,2.417,193.23799,27.55492,1415.4729
292,2.425,185.67607,27.56485,1415.1637
293,2.433,178.71747,26.68204,1415.44788
294,2.442,172.34839,26.71003,1414.71082
295,2.45,165.47882,27.31875,1414.75476
296,2.458,158.29077,27.59341,1413.76807
297,2.467,151.81573,28.61451,1414.11804
298,2.475,144.99208,27.47559,1413.19556
299,2.483,138.09694,26.46226,1412.7998
300,2.492,130.87192,26.84209,1412.31213
301,2.5,123.56149,27.1508,1411.89404
302,2.508,116.92362,25.59624,1411.77551
303,2.517,110.31651,24.79562,1410.49036
304,2.525,103.07994,24.37834,1409.32019
305,2.533,96.63643,23.78903,1408.8783
306,2.542,89.99035,21.81197,1408.70313
307,2.55,83.06894,20.68452,1407.45276
308,2.558,76.83963,19.97677,1406.78552
309,2.567,69.8118,19.05754,1406.63293
310,2.575,62.86172,18.12309,1405.56921
311,2.583,56.41296,16.27102,1404.21033
312,2.592,49.74934,15.11162,1404.42627
313,2.6,42.77073,12.1343,1402.58325
314,2.608,35.93852,12.18766,1403.09802
315,2.617,28.76867,10.38813,1402.37329
316,2.625,22.81586,8.94297,1401.44702
317,2.633,15.97046,6.31226,1400.17004
318,2.642,9.16909,5.46971,1400.04468
319,2.65,1.3421,3.22382,1400.68274
320,2.658,-4.65337,1.50856,1400.94177
321,2.667,-13.1559,-0.97473,1401.82715
322,2.675,-19.16339,-0.76876,1402.42236
323,2.683,-25.92933,-1.03757,1403.5968
324,2.692,-33.32577,-3.09512,1404.26233
325,2.7,-39.94422,-4.97015,1405.91345
326,2.708,-46.61135,-5.75877,1406.41919
327,2.717,-53.79971,-6.84293,1407.58252
328,2.725,-61.07074,-7.00691,1408.50293
329,2.733,-67.5975,-9.33479,1409.69141
330,2.742,-73.93785,-9.56709,1410.87427
331,2.75,-80.36446,-11.1843,1411.3158
332,2.758,-88.13734,-11.6542,1412.05176
333,2.767,-95.20583,-12.51278,1412.04822
334,2.775,-102.74569,-15.08478,1413.26697
335,2.783,-108.70797,-14.93781,1413.34302
336,2.792,-116.40571,-16.39529,1413.40833
337,2.8,-123.56298,-16.34294,1414.87878
338,2.808,-129.94023,-17.51952,1414.75061
339,2.817,-137.0018,-18.48944,1414.89661
340,2.825,-144.50185,-19.78807,1415.22705
341,2.833,-150.92342,-20.21892,1415.21277
342,2.842,-157.39101,-21.40866,1415.94055
343,2.85,-164.03131,-22.37329,1416.18701
344,2.858,-171.53027,-22.0236,1416.06726
345,2.867,-177.31012,-22.39641,1416.50098
346,2.875,-184.23248,-23.57215,1416.97815
347,2.883,-191.38495,-23.61335,1416.55945
348,2.892,-198.3166,-22.60756,1416.70459
349,2.9,-205.27016,-24.28661,1417.36731
350,2.908,-211.55234,-23.8335,1417.53198
351,2.917,-218.30145,-23.48195,1417.20728
352,2.925,-225.31964,-24.37879,1417.53052
353,2.933,-232.43224,-24.38454,1417.18176
354,2.942,-239.23416,-25.15471,1417.03528
355,2.95,-245.32663,-24.35338,1417.12354
356,2.958,-252.26501,-25.18862,1416.97217
357,2.967,-258.73764,-25.178,1416.89893
358,2.975,-265.76019,-25.18778,1416.49036
359,2.983,-272.81439,-24.72559,1416.3562
360,2.992,-279.21655,-24.10301,1416.48486
361,3,-285.97134,-24.95243,1415.64294
362,3.008,-293.05093,-25.14457,1415.0719
363,3.017,-300.83423,-24.21412,1415.00232
364,3.025,-307.414,-25.06769,1414.43518
365,3.033,-314.35153,-24.05206,1413.71155
366,3.042,-321.651,-24.04912,1412.87585
367,3.05,-328.11023,-22.80147,1412.60437
368,3.058,-335.42422,-22.69052,1412.31738
369,3.067,-342.69604,-22.31886,1410.75037
370,3.075,-349.69751,-22.2189,1410.27942
371,3.083,-356.54263,-20.30065,1408.42358
372,3.092,-364.2403,-20.38517,1407.67712
373,3.1,-370.33374,-18.89734,1406.43372
374,3.108,-377.91165,-18.1344,1405.81604
375,3.117,-384.85635,-16.86374,1404.1062
376,3.125,-392.01675,-16.20009,1403.38428
377,3.133,-398.35242,-15.08433,1401.41284
378,3.142,-405.89719,-12.74117,1400.26355
379,3.15,-412.49323,-12.78356,1399.41711
380,3.158,-419.27158,-10.81341,1397.18701
381,3.167,-427.13785,-10.7956,1396.1853
382,3.175,-433.56439,-8.45505,1394.53296
383,3.183,-440.31476,-7.2674,1393.02222
384,3.192,-447.99631,-4.41501,1392.17126
385,3.2,-454.79645,-3.7049,1392.28003
386,3.208,-463.08926,-1.85652,1390.50183
387,3.217,-470.02881,-1.13179,1390.78455
388,3.225,-477.92264,0.35129,1391.4812
389,3.233,-486.07303,3.22954,1392.00354
390,3.242,-492.5394,4.24418,1392.46106
391,3.25,-499.59601,3.61718,1392.33008
392,3.258,-508.09509,6.86992,1392.36731
393,3.267,-516.05347,6.70568,1393.42029
394,3.275,-521.67273,9.02477,1393.94885
395,3.283,-530.20917,8.81075,1394.95935
396,3.292,-536.36877,12.05566,1394.6532
397,3.3,-544.1933,11.02062,1396.27673
398,3.308,-550.59894,13.55007,1397.20496
399,3.317,-559.59784,13.18067,1397.95923
400,3.325,-566.07184,17.32728,1398.55139
401,3.333,-573.54346,16.46946,1398.89514
402,3.342,-579.7771,19.36324,1399.24109
403,3.35,-587.90375,19.50494,1400.30249
404,3.358,-596.41791,20.04152,1400.76147
405,3.367,-602.63086,21.47723,1400.95642
406,3.375,-609.42163,21.36992,1400.91418
407,3.383,-617.40674,23.11566,1402.00256
408,3.392,-624.06598,23.18979,1402.63232
409,3.4,-631.80396,25.86669,1402.94849
410,3.408,-638.53094,26.32346,1403.4342
411,3.417,-645.10559,25.76668,1404.3689
412,3.425,-651.5968,28.85435,1404.58777
413,3.433,-658.99188,28.04541,1405.49829
414,3.442,-665.15417,30.36475,1405.23767
415,3.45,-672.57684,29.48382,1406.24194
416,3.458,-678.21082,30.13047,1406.44849
417,3.467,-685.0993,31.97761,1406.63989
418,3.475,-692.07111,32.43778,1407.59814
419,3.483,-698.21661,32.82658,1407.52124
420,3.492,-705.07416,34.24363,1408.51587
421,3.5,-710.67413,34.61583,1408.37134
422,3.508,-716.51447,34.9216,1408.58655
423,3.517,-724.06824,35.83375,1408.3844
424,3.525,-730.1532,36.31478,1408.47095
425,3.533,-735.91376,36.67844,1408.49377
426,3.542,-743.01776,37.63594,1407.89197
427,3.55,-748.86853,38.19795,1408.18567
428,3.558,-755.99933,37.74084,1408.27783
429,3.567,-762.25598,38.21174,1408.07617
430,3.575,-769.36292,40.432,1406.54724
431,3.583,-775.95355,38.82857,1407.31189
432,3.592,-782.38574,37.83372,1406.73108
433,3.6,-789.01849,38.1393,1406.85852
434,3.608,-795.2182,38.01075,1406.5603
435,3.617,-802.39899,38.68197,1405.57617
436,3.625,-808.35339,38.9005,1405.8877
437,3.633,-816.07111,37.56724,1404.9668
438,3.642,-822.11993,37.38548,1403.96057
439,3.65,-828.41949,37.78123,1403.98987
440,3.658,-834.34558,38.1241,1403.1283
441,3.667,-841.55786,36.57707,1402.16333
442,3.675,-848.80927,36.15236,1401.31006
443,3.683,-854.02631,34.47456,1400.22107
444,3.692,-861.24347,34.23732,1400.02942
445,3.7,-866.6532,33.60437,1398.54126
446,3.708,-873.59082,32.72255,1397.98682
447,3.717,-880.81445,31.46406,1397.8186
448,3.725,-886.7757,30.27553,1397.14575
449,3.733,-894.052,29.25977,1395.35022
450,3.742,-899.57581,28.58703,1395.06714
451,3.75,-905.96826,27.22634,1394.87903
452,3.758,-912.15088,25.49269,1395.38318
453,3.767,-918.36938,25.50801,1395.29675
454,3.775,-925.55463,24.10635,1395.27185
455,3.783,-933.12872,22.8385,1396.42517
456,3.792,-939.85516,22.08477,1396.95007
457,3.8,-947.57776,20.93412,1397.8916
458,3.808,-952.58307,20.30565,1398.51306
459,3.817,-957.63947,18.60339,1398.78101
460,3.825,-964.37299,18.21014,1399.79773
461,3.833,-971.21997,16.8413,1400.86292
462,3.842,-977.53912,16.32668,1402.77625
