Frame#,Time,L.Heel.x,L.Heel.y,L.Heel.z
45,0.367,1646.59644,237.22174,869.7265
46,0.375,1641.13074,240.66489,869.74524
47,0.383,1635.9115,235.62195,869.51758
48,0.392,1632.93457,233.23199,868.60083
49,0.4,1629.65564,234.28743,868.78302
50,0.408,1621.87402,231.20305,866.24042
51,0.417,1618.59265,227.64944,866.80975
52,0.425,1616.13379,228.84492,866.83832
53,0.433,1612.80005,231.33493,867.84436
54,0.442,1605.61353,224.66257,863.0957
55,0.45,1605.2251,224.67473,865.22449
56,0.458,1599.75134,227.09853,865.29767
57,0.467,1598.18762,225.74129,863.43732
58,0.475,1594.76489,222.31322,863.25122
59,0.483,1592.14551,220.84402,861.07617
60,0.492,1588.27747,225.44295,862.54993
61,0.5,1583.85828,220.83293,859.19
62,0.508,1581.51978,218.79488,858.7002
63,0.517,1577.047,217.57991,858.17737
64,0.525,1573.19116,218.00172,858.13782
65,0.533,1570.67517,215.93448,857.33173
66,0.542,1570.56262,216.41759,857.01642
67,0.55,1565.99487,216.64658,855.31915
68,0.558,1563.31897,216.79477,853.89874
69,0.567,1561.77417,216.34758,853.03632
70,0.575,1558.63953,213.92601,852.0722
71,0.583,1556.52832,215.56937,850.85797
72,0.592,1551.9281,215.42206,850.60052
73,0.6,1549.74841,213.7666,848.70953
74,0.608,1544.40369,212.62558,848.00073
75,0.617,1541.43701,213.60623,848.18768
76,0.625,1539.63062,213.11224,847.82288
77,0.633,1536.66931,214.0928,848.01013
78,0.642,1532.00623,213.40793,847.72986
79,0.65,1529.9989,211.33047,846.13495
80,0.658,1525.50806,212.11024,845.67151
81,0.667,1522.91589,212.83803,844.43646
82,0.675,1520.17236,211.49181,843.68018
83,0.683,1512.93665,212.23744,843.23047
84,0.692,1511.21252,211.07204,843.85931
85,0.7,1507.00171,212.02579,842.20166
86,0.708,1501.71838,211.19307,840.56439
87,0.717,1496.51904,210.57976,839.47784
88,0.725,1493.3783,210.55258,838.90863
89,0.733,1487.89294,209.91608,838.75397
90,0.742,1480.50305,210.22823,838.00916
91,0.75,1475.72888,211.02698,836.28833
92,0.758,1471.35364,210.8266,835.59729
93,0.767,1465.20959,209.6498,835.60736
94,0.775,1459.48364,211.28699,835.75092
95,0.783,1454.27966,210.64769,835.83099
96,0.792,1447.40271,209.36696,833.87128
97,0.8,1440.30432,210.26959,833.09576
98,0.808,1434.66846,209.40273,832.86823
99,0.817,1428.10986,209.50385,831.59991
100,0.825,1418.29041,207.22806,829.1424
101,0.833,1411.33704,208.21178,829.16687
102,0.842,1403.5946,207.42908,828.08136
103,0.85,1397.09595,209.06599,828.09454
104,0.858,1388.06128,206.90172,826.88965
105,0.867,1382.05945,208.23129,827.73981
106,0.875,1371.67957,206.70418,827.37122
107,0.883,1364.62146,207.46385,827.62695
108,0.892,1354.75818,207.15773,826.76825
109,0.9,1347.2616,207.4297,825.91547
110,0.908,1337.94128,206.35046,826.15002
111,0.917,1326.52405,204.78844,824.95221
112,0.925,1319.67773,207.882,825.88782
113,0.933,1308.16833,207.71106,825.63843
114,0.942,1301.72839,208.82912,826.1192
115,0.95,1291.94324,207.20029,827.23187
116,0.958,1284.60815,208.59822,830.28546
117,0.967,1272.80432,206.90187,830.70673
118,0.975,1262.69104,207.37122,831.3623
119,0.983,1256.19702,206.73413,832.03656
120,0.992,1244.297,206.42584,835.32294
121,1,1233.7218,205.66449,836.32355
122,1.008,1225.1687,207.49873,837.7204
123,1.017,1216.47815,206.15129,839.35791
124,1.025,1206.53943,205.18013,840.89124
125,1.033,1196.39172,206.58472,842.89655
126,1.042,1185.52771,205.48788,844.72479
127,1.05,1175.34595,206.7338,845.80859
128,1.058,1167.66638,207.21834,847.29785
129,1.067,1158.38196,205.9807,848.80261
130,1.075,1147.4718,208.41615,850.41638
131,1.083,1138.4314,206.88252,850.44916
132,1.092,1126.96216,206.69434,851.10876
133,1.1,1117.76868,206.45485,853.37286
134,1.108,1108.94067,207.87421,855.00842
135,1.117,1100.15979,205.66377,855.10944
136,1.125,1090.27148,206.05212,854.97961
137,1.133,1081.34924,204.80196,855.70605
138,1.142,1072.80762,203.35408,856.95172
139,1.15,1063.54199,204.40793,858.15698
140,1.158,1054.47766,203.85735,859.30487
141,1.167,1045.28711,202.53778,860.43292
142,1.175,1035.30103,200.6364,860.52167
143,1.183,1027.41821,201.44557,860.66968
144,1.192,1019.76398,199.94688,861.20374
145,1.2,1010.67847,198.19684,862.22089
146,1.208,1001.84924,198.42464,864.67505
147,1.217,993.06635,198.37234,865.29675
148,1.225,983.96161,197.11653,866.3291
149,1.233,975.00439,194.92888,867.0907
150,1.242,967.49988,194.11342,867.47247
151,1.25,960.43933,193.22371,868.26105
152,1.258,950.78351,192.03123,869.15125
153,1.267,943.01794,189.11681,869.88574
154,1.275,936.11707,190.99504,871.13776
155,1.283,926.78052,189.16525,871.27209
156,1.292,917.09918,187.54309,871.55853
157,1.3,912.25525,187.38191,872.09204
158,1.308,903.22571,185.98135,872.66724
159,1.317,895.19043,183.49481,872.22382
160,1.325,887.92896,184.34015,872.34338
161,1.333,880.82593,181.9019,872.53326
162,1.342,873.65125,178.29567,871.95477
163,1.35,864.63837,176.37892,872.57745
164,1.358,858.71875,178.01474,872.67712
165,1.367,851.19641,176.13879,873.06342
166,1.375,843.35339,175.86137,872.63123
167,1.383,837.05048,175.7962,872.58014
168,1.392,829.87152,173.1039,872.65533
169,1.4,820.63049,170.85692,871.87787
170,1.408,815.76428,171.39409,871.32666
171,1.417,808.27203,169.97919,871.21094
172,1.425,801.31232,169.57214,870.73328
173,1.433,796.16608,168.79556,869.03271
174,1.442,787.08014,166.03073,869.71375
175,1.45,781.56464,166.14732,868.88739
176,1.458,774.87555,164.88126,868.15991
177,1.467,768.57227,162.20636,868.24725
178,1.475,762.89673,162.62498,867.47778
179,1.483,755.85065,161.51503,867.37122
180,1.492,749.40826,161.49052,867.63336
181,1.5,744.07062,162.0107,867.89801
182,1.508,738.3952,159.01547,867.36243
183,1.517,732.82367,160.05832,866.81488
184,1.525,727.85236,158.8447,867.41248
185,1.533,722.40857,159.12061,868.01758
186,1.542,717.4057,156.79646,867.65546
187,1.55,712.11737,157.43507,868.07147
188,1.558,706.13879,158.37558,867.95764
189,1.567,701.43677,156.55534,869.93622
190,1.575,696.1297,157.05646,869.91632
191,1.583,690.07416,155.20276,869.88824
192,1.592,686.58502,156.84717,869.91443
193,1.6,681.50415,154.36058,869.95197
194,1.608,676.77441,156.36339,869.78918
195,1.617,673.20624,154.33685,869.45221
196,1.625,669.15747,154.43365,869.58112
197,1.633,664.71747,155.82909,868.81238
198,1.642,660.23633,152.68167,868.14441
199,1.65,656.49194,153.98326,867.47003
200,1.658,652.11456,155.55324,866.60181
201,1.667,647.45343,154.35835,865.62555
202,1.675,643.36053,154.70047,865.44904
203,1.683,640.56018,154.87668,863.32599
204,1.692,636.41687,154.40245,862.91071
205,1.7,632.4621,154.41422,860.56085
206,1.708,629.27057,153.46198,859.65424
207,1.717,625.565,155.36432,858.84009
208,1.725,621.83014,153.17339,857.12585
209,1.733,617.25452,154.11983,855.90674
210,1.742,615.46826,155.48524,853.79913
211,1.75,612.0946,154.70801,853.67242
212,1.758,606.9873,154.51169,852.11755
213,1.767,605.31073,154.95102,850.25269
214,1.775,602.08862,155.60999,848.97253
215,1.783,598.49084,155.40089,847.95221
216,1.792,593.45313,154.43974,846.6283
217,1.8,591.01685,156.22986,845.18903
218,1.808,588.53119,156.92979,843.96179
219,1.817,582.70618,156.02814,843.74237
220,1.825,579.44196,155.90015,842.38757
221,1.833,577.54181,158.52376,840.06763
222,1.842,571.44818,156.8672,839.25641
223,1.85,568.83466,155.64522,838.62402
224,1.858,564.13153,158.49556,836.96631
225,1.867,559.00177,159.58992,836.18768
226,1.875,554.88483,158.33104,835.0257
227,1.883,551.5318,159.589,834.90686
228,1.892,545.50488,158.62791,832.09637
229,1.9,540.64252,159.5015,831.8064
230,1.908,535.93451,159.7429,830.21661
231,1.917,531.47827,160.40735,830.58313
232,1.925,525.97913,159.23476,828.89154
233,1.933,521.45483,161.41362,828.54712
234,1.942,515.29919,160.56712,827.69214
235,1.95,509.83191,161.52284,826.44379
236,1.958,502.76535,162.7413,825.07361
237,1.967,496.48984,163.95172,824.69196
238,1.975,490.45129,165.93425,825.39117
239,1.983,482.51581,164.99432,824.11823
240,1.992,476.15189,165.55852,822.90942
241,2,469.7876,166.50633,821.69843
242,2.008,462.26556,167.28593,820.44476
243,2.017,454.59296,169.21263,819.203
244,2.025,447.65179,167.87207,818.30939
245,2.033,438.64056,170.81564,817.97235
246,2.042,431.53308,170.61232,816.91174
247,2.05,423.29709,171.7173,816.52777
248,2.058,414.69968,173.47629,815.46997
249,2.067,406.24945,175.67607,815.77747
250,2.075,397.15485,176.131,814.64764
251,2.083,388.77988,176.26714,813.81604
252,2.092,380.01846,177.7338,814.16724
253,2.1,370.6239,178.39752,814.888
254,2.108,360.44189,180.31908,813.82855
255,2.117,352.89163,181.35426,814.56964
256,2.125,342.60559,182.84393,814.82245
257,2.133,333.19809,184.76549,816.21228
258,2.142,322.78583,185.59172,816.1123
259,2.15,313.83481,185.36217,817.28809
260,2.158,303.57431,186.34625,819.35553
261,2.167,293.76117,188.66383,820.92163
262,2.175,283.12592,189.60869,823.11182
263,2.183,272.45715,190.02267,824.46124
264,2.192,262.46155,189.7746,826.60016
265,2.2,252.25816,190.23399,827.41486
266,2.208,241.5824,192.29236,829.4718
267,2.217,231.37749,192.5313,829.43585
268,2.225,220.10521,195.63863,833.41516
269,2.233,209.3044,194.55716,834.08112
270,2.242,200.02454,194.95793,835.77124
271,2.25,190.2659,194.01166,836.51031
272,2.258,177.21336,194.51097,837.54224
273,2.267,167.71677,196.26648,839.28381
274,2.275,157.23639,196.16377,839.94818
275,2.283,146.81747,196.10219,841.44318
276,2.292,135.82239,196.24866,842.42352
277,2.3,125.93771,195.32884,843.0285
278,2.308,116.45692,194.94676,844.36816
279,2.317,106.1161,195.15413,845.33148
280,2.325,95.28973,194.64732,847.53479
281,2.333,84.68845,194.43456,847.66229
282,2.342,75.52859,193.68724,848.63062
283,2.35,65.49871,193.632,850.74219
284,2.358,55.8113,193.71188,853.2229
285,2.367,45.17342,192.87584,854.16516
286,2.375,36.05786,193.31779,855.27039
287,2.383,26.23546,191.11957,856.54584
288,2.392,16.63238,189.96964,857.90979
289,2.4,6.78809,188.9722,859.52692
290,2.408,-3.14533,188.02814,860.36743
291,2.417,-12.68769,189.21281,863.28778
292,2.425,-20.89649,186.98529,863.14227
293,2.433,-30.24967,186.28838,865.77191
294,2.442,-40.57621,186.40489,865.8866
295,2.45,-48.47709,185.2894,866.78778
296,2.458,-57.6671,185.00682,867.61127
297,2.467,-65.9757,183.11031,868.66052
298,2.475,-74.05261,182.52257,870.40765
299,2.483,-82.52365,181.8806,871.0141
300,2.492,-90.78506,180.18448,871.12042
301,2.5,-99.62137,180.28502,872.07605
302,2.508,-108.02782,178.26428,872.87085
303,2.517,-115.46989,176.77226,872.56555
304,2.525,-124.33264,177.05528,872.71454
305,2.533,-130.13866,175.75993,873.28082
306,2.542,-138.23795,175.07043,874.08636
307,2.55,-146.48071,173.9184,874.50476
308,2.558,-152.88913,172.52362,874.33148
309,2.567,-161.84851,173.13678,873.25098
310,2.575,-168.43144,170.7933,873.46741
311,2.583,-174.48714,169.8175,873.12933
312,2.592,-182.82062,170.10931,872.28241
313,2.6,-189.3707,167.66599,871.34326
314,2.608,-195.63239,166.32584,871.13782
315,2.617,-201.59686,166.6953,870.01758
316,2.625,-208.94356,166.28551,869.60645
317,2.633,-214.99802,165.05014,868.4707
318,2.642,-221.93982,163.38142,867.77301
319,2.65,-227.63228,163.78488,867.34631
320,2.658,-232.76306,162.94524,867.2746
321,2.667,-238.34473,160.89629,865.17688
322,2.675,-245.28728,160.29607,865.0882
323,2.683,-248.94969,161.31238,864.31354
324,2.692,-255.26213,160.68719,864.21344
325,2.7,-258.57449,159.56995,863.78192
326,2.708,-263.694,158.94334,863.25317
327,2.717,-268.65222,159.03268,862.80121
328,2.725,-274.18369,157.63588,862.1579
329,2.733,-278.82312,157.82851,861.36981
330,2.742,-283.05304,157.46614,861.14929
331,2.75,-286.41495,156.11972,860.13025
332,2.758,-291.40872,154.2906,859.81396
333,2.767,-297.1644,155.13165,859.77582
334,2.775,-300.63812,154.36459,858.68066
335,2.783,-306.08011,154.95245,858.53259
336,2.792,-309.57376,153.07692,857.0481
337,2.8,-314.10184,154.35738,855.85352
338,2.808,-317.31842,152.00127,855.495
339,2.817,-321.82666,153.00459,855.0636
340,2.825,-325.63602,152.43178,853.8905
341,2.833,-330.11993,152.8602,853.00208
342,2.842,-334.51395,151.91878,852.71173
343,2.85,-338.12598,153.16843,852.14081
344,2.858,-341.85376,152.6881,850.22253
345,2.867,-346.47745,153.78154,849.59064
346,2.875,-349.10626,152.86174,848.85211
347,2.883,-354.33661,153.41846,847.99469
348,2.892,-356.72995,153.21591,847.61176
349,2.9,-361.3588,153.9735,846.73993
350,2.908,-364.23087,154.01459,845.44208
351,2.917,-368.7142,154.81384,844.45734
352,2.925,-370.76791,154.60208,844.40308
353,2.933,-376.98651,155.12465,842.80585
354,2.942,-379.49051,154.66017,842.35138
355,2.95,-384.11066,155.87898,842.05591
356,2.958,-386.73828,155.61716,839.62946
357,2.967,-391.51141,157.48393,838.49207
358,2.975,-394.48373,157.0191,838.36224
359,2.983,-399.0036,157.1927,837.02881
360,2.992,-403.27609,158.39877,835.94037
361,3,-407.95056,157.92886,836.57745
362,3.008,-411.33209,159.13371,834.74591
363,3.017,-415.19666,158.56549,833.00128
364,3.025,-418.84885,159.80986,832.03937
365,3.033,-422.23514,159.33746,831.50653
366,3.042,-427.3093,160.50949,830.52856
367,3.05,-433.78519,160.96454,830.60126
368,3.058,-437.94128,162.99826,829.3457
369,3.067,-444.19455,164.39885,828.74133
370,3.075,-448.76559,165.36354,827.21082
371,3.083,-453.82956,165.47214,826.48047
372,3.092,-457.64761,166.06633,825.14868
373,3.1,-464.3038,166.83871,824.19177
374,3.108,-469.47235,168.25912,823.20856
375,3.117,-476.15897,169.17984,822.60187
376,3.125,-482.32556,169.21077,821.29816
377,3.133,-486.4769,169.31267,819.61938
378,3.142,-492.97571,171.81589,818.70746
379,3.15,-499.86966,171.9715,818.81281
380,3.158,-505.78812,174.18483,816.17694
381,3.167,-512.52112,175.0004,815.88428
382,3.175,-518.92908,176.29671,814.57953
383,3.183,-527.56458,177.75708,812.51233
384,3.192,-534.31213,178.19319,811.58612
385,3.2,-541.15436,178.90787,811.02374
386,3.208,-547.99414,180.21532,811.35382
387,3.217,-554.22302,181.41747,808.71533
388,3.225,-563.06946,183.31729,808.34503
389,3.233,-571.31702,185.23421,808.34375
390,3.242,-578.44995,186.26303,808.18634
391,3.25,-586.89917,186.91202,807.78979
392,3.258,-595.79175,188.04581,808.80646
393,3.267,-602.23138,189.56602,809.25226
394,3.275,-611.51556,192.22147,809.79309
395,3.283,-619.78937,192.67732,810.54529
396,3.292,-628.13116,195.42113,812.60272
397,3.3,-635.44244,196.36745,812.8457
398,3.308,-644.133,196.64868,815.09601
399,3.317,-653.73792,199.28084,818.06915
400,3.325,-662.24219,199.70795,818.85089
401,3.333,-671.11743,201.83925,818.83215
402,3.342,-679.72961,203.491,821.35107
403,3.35,-688.16742,204.28847,822.71021
404,3.358,-697.78717,205.71359,822.6369
405,3.367,-706.07391,206.87311,824.60059
406,3.375,-714.23566,207.29294,825.35425
407,3.383,-724.32037,208.15431,825.85968
408,3.392,-735.9079,209.43159,827.41125
409,3.4,-742.16486,209.33965,827.78253
410,3.408,-750.42578,210.51305,828.60449
411,3.417,-760.47491,210.66348,829.32239
412,3.425,-769.16388,210.99332,829.27826
413,3.433,-778.81274,211.64778,829.34277
414,3.442,-787.21417,209.91513,830.47473
415,3.45,-795.61005,210.78856,830.26782
416,3.458,-804.83026,211.15973,830.75958
417,3.467,-813.27087,211.03326,832.06262
418,3.475,-822.19574,210.66974,832.18823
419,3.483,-830.20477,210.84877,832.94501
420,3.492,-839.97095,210.13638,833.50439
421,3.5,-848.52716,209.56561,834.11316
422,3.508,-857.16559,209.3423,835.74945
423,3.517,-865.8396,208.99202,835.37286
424,3.525,-874.04663,208.04733,837.20081
425,3.533,-882.47278,208.50781,837.98315
426,3.542,-891.02515,207.84001,838.54919
427,3.55,-899.9632,208.1261,838.57269
428,3.558,-908.30225,206.88553,839.9173
429,3.567,-916.16357,207.18604,840.57007
430,3.575,-924.9314,206.56726,840.54266
431,3.583,-933.1015,205.10886,840.56763
432,3.592,-941.21356,204.41061,841.50751
433,3.6,-949.11066,203.73181,841.9032
434,3.608,-957.86169,203.38383,842.04083
435,3.617,-965.83563,203.56741,842.84503
436,3.625,-972.73114,202.79657,842.17279
437,3.633,-981.12079,201.42603,842.19525
438,3.642,-990.05005,201.55231,843.19348
439,3.65,-996.47839,200.02069,843.32977
440,3.658,-1004.76733,199.3317,843.2641
441,3.667,-1013.19995,197.95192,843.67706
442,3.675,-1019.70831,197.62622,843.61597
443,3.683,-1027.03101,197.10483,843.47052
444,3.692,-1034.5238,196.14696,842.97107
445,3.7,-1042.08655,195.73215,843.59924
446,3.708,-1049.99597,194.73259,844.29163
447,3.717,-1056.52527,194.07433,843.98218
448,3.725,-1063.3844,192.8522,844.20282
449,3.733,-1071.15601,192.33257,845.0368
450,3.742,-1078.81824,191.58839,845.01624
451,3.75,-1085.1709,191.24335,844.47852
452,3.758,-1092.53699,191.35966,844.49414
453,3.767,-1098.30872,190.38739,844.96747
454,3.775,-1104.85791,189.65869,844.61084
455,3.783,-1111.52966,189.33629,845.54346
456,3.792,-1117.02307,188.41522,845.03473
457,3.8,-1123.28284,188.58049,844.95032
458,3.808,-1128.31555,188.04596,845.06683
459,3.817,-1134.70398,187.26381,846.33459
460,3.825,-1139.93555,187.35312,846.18903
461,3.833,-1146.68372,187.1747,847.28162
462,3.842,-1151.91882,187.59471,847.33051
