Frame#,Time,Top.Head.x,Top.Head.y,Top.Head.z,Jaw.x,Jaw.y,Jaw.z
54,0.442,1671.96094,55.25457,1628.78979,1564.78906,42.29176,1511.20923
55,0.45,1666.95667,54.35608,1629.70752,1560.88257,38.68354,1510.81091
56,0.458,1661.33948,52.30546,1629.75464,1552.31348,39.66581,1513.96545
57,0.467,1654.73938,50.67682,1629.79382,1547.99011,35.83669,1513.01685
58,0.475,1650.52686,48.26683,1629.42932,1543.99292,31.71077,1512.71167
59,0.483,1644.64355,47.7903,1629.9425,1536.59741,33.99768,1513.52393
60,0.492,1638.50671,46.01706,1629.69092,1530.02917,32.50886,1514.79834
61,0.5,1633.82056,42.98589,1630.3269,1524.82886,31.66284,1514.20544
62,0.508,1626.99829,42.19699,1630.85742,1520.62708,27.9202,1513.33496
63,0.517,1620.11987,41.14717,1630.10205,1512.39307,29.32131,1514.06995
64,0.525,1615.67432,39.32568,1630.65576,1508.42224,25.46321,1515.15149
65,0.533,1609.08459,39.2137,1630.50574,1500.44214,26.16276,1514.53259
66,0.542,1602.5647,36.77839,1630.97437,1496.30652,23.0571,1513.13562
67,0.55,1597.24854,34.96406,1631.10754,1488.50256,24.4394,1513.24341
68,0.558,1590.67261,35.0699,1630.31689,1484.85986,21.17822,1512.66016
69,0.567,1585.60229,33.40361,1631.30176,1476.57056,21.37445,1514.87048
70,0.575,1578.74133,34.44415,1631.35449,1473.06824,18.31982,1513.77551
71,0.583,1573.86731,32.43723,1631.49341,1466.6366,20.70463,1514.02478
72,0.592,1567.81921,30.5753,1630.19006,1460.99402,16.29022,1512.99731
73,0.6,1562.54871,29.06017,1630.94592,1454.46106,17.78187,1513.53308
74,0.608,1556.65576,28.22062,1630.97241,1451.36743,13.8494,1512.74109
75,0.617,1550.28174,28.54268,1629.9917,1443.95313,17.01023,1514.81042
76,0.625,1544.86646,28.32385,1630.82214,1437.06555,14.95296,1513.53296
77,0.633,1539.31213,27.11371,1629.91724,1431.85913,13.94538,1512.94177
78,0.642,1533.0946,26.87704,1629.42896,1424.75635,15.06454,1513.28381
79,0.65,1527.58093,27.32574,1629.80847,1420.12158,12.19149,1513.65063
80,0.658,1522.55396,25.58709,1629.92749,1413.36853,13.49692,1513.60046
81,0.667,1515.28479,24.37611,1628.58813,1407.86475,12.50391,1513.27136
82,0.675,1510.99438,24.33581,1628.8667,1403.80188,12.95686,1512.64722
83,0.683,1505.00134,23.63196,1627.81848,1395.79883,13.49935,1511.79297
84,0.692,1498.26184,23.90021,1627.51111,1392.1908,10.15721,1510.7489
85,0.7,1493.0249,23.68266,1627.4386,1385.16516,12.01425,1512.01453
86,0.708,1486.94775,22.28469,1626.92773,1377.00427,12.99619,1512.54883
87,0.717,1481.297,21.77951,1625.88281,1371.58081,11.31308,1511.46716
88,0.725,1475.177,22.67844,1626.10754,1367.48633,12.15973,1510.21191
89,0.733,1469.65979,21.83743,1624.88745,1358.97351,12.13343,1509.48376
90,0.742,1464.13586,20.99554,1623.66785,1356.14709,10.21219,1508.70483
91,0.75,1456.9104,21.67911,1623.97839,1347.77075,9.85477,1506.89832
92,0.758,1450.60815,22.50485,1622.30151,1340.60571,10.89696,1507.92676
93,0.767,1444.0531,21.62217,1621.64795,1333.99463,13.67087,1509.77026
94,0.775,1438.7356,21.56104,1620.42822,1329.47058,9.52537,1505.58569
95,0.783,1432.67603,22.08335,1620.16614,1323.35522,11.26843,1504.59558
96,0.792,1427.33154,21.32752,1619.01709,1316.05359,12.31399,1505.65698
97,0.8,1420.02563,22.80462,1618.03503,1310.48938,10.97985,1504.06543
98,0.808,1414.10901,22.55586,1616.62268,1306.43103,11.83109,1503.05249
99,0.817,1407.12488,23.85702,1617.32861,1299.37,13.19953,1502.88623
100,0.825,1400.33752,24.97079,1616.06848,1291.71106,12.82298,1500.16846
101,0.833,1396.70142,25.40638,1614.61816,1286.24951,16.27747,1500.12756
102,0.842,1389.31323,26.87677,1612.39014,1280.349,15.24193,1498.58716
103,0.85,1383.76282,27.05658,1612.72925,1274.9635,13.78959,1497.71521
104,0.858,1377.27039,26.61479,1610.60852,1268.21863,16.20736,1496.53003
105,0.867,1370.81628,28.26445,1610.53979,1261.51111,17.24865,1495.86108
106,0.875,1363.0636,29.66255,1610.31189,1254.6698,18.20175,1494.72461
107,0.883,1357.33862,29.42046,1609.703,1248.64648,20.32914,1495.0769
108,0.892,1350.67273,30.5983,1609.67273,1241.29651,21.11041,1497.81628
109,0.9,1346.65747,30.51283,1609.14502,1235.63757,19.95716,1497.22327
110,0.908,1338.13452,31.77685,1610.24084,1230.22412,19.11074,1496.21045
111,0.917,1334.74841,34.13816,1611.96594,1222.74316,20.17839,1496.84448
112,0.925,1326.33337,35.15656,1611.2395,1216.27319,22.153,1498.27344
113,0.933,1318.72571,35.91383,1610.9187,1209.0968,23.61953,1500.70618
114,0.942,1311.91565,37.1782,1613.59729,1201.6842,24.1071,1501.88708
115,0.95,1305.50586,38.63653,1613.54565,1195.20508,26.07836,1501.83972
116,0.958,1299.31934,38.4749,1615.11157,1186.99756,26.03508,1503.17114
117,0.967,1292.19885,41.71205,1617.56824,1180.90356,27.23042,1504.9884
118,0.975,1285.22498,40.36853,1617.60864,1176.67712,24.92748,1503.62402
119,0.983,1278.56104,39.66238,1618.82092,1170.30627,24.20009,1506.0387
120,0.992,1271.56238,40.88245,1619.23962,1161.53992,26.14663,1506.86035
121,1,1264.27783,41.78492,1620.65332,1161.56018,17.15649,1504.78918
122,1.008,1256.95142,42.28866,1621.36475,1152.75122,18.89682,1505.6488
123,1.017,1251.75696,42.82272,1623.41345,1144.13513,21.76108,1509.32056
124,1.025,1244.74402,42.21685,1623.90283,1132.82935,28.69589,1511.59082
125,1.033,1237.52844,42.82896,1624.2406,1125.66345,28.63928,1511.71045
126,1.042,1231.46936,41.35271,1624.6908,1119.59314,25.79858,1512.08423
127,1.05,1224.91907,42.85514,1625.08801,1112.61401,28.48816,1512.56531
128,1.058,1218.02429,42.51652,1625.91394,1105.16882,30.04354,1513.38428
129,1.067,1213.64954,39.86173,1627.99231,1099.53174,23.57124,1516.99731
130,1.075,1206.69653,40.78805,1627.849,1091.52197,28.25975,1517.15991
131,1.083,1200.25232,40.42999,1628.43567,1084.50781,26.7184,1518.25928
132,1.092,1193.11121,39.52757,1628.63855,1078.0957,27.36577,1517.28516
133,1.1,1187.17456,39.07177,1630.1145,1072.56909,24.90353,1517.68677
134,1.108,1179.94922,39.33294,1630.38232,1067.1377,23.41042,1517.69666
135,1.117,1174.08423,38.55569,1629.42102,1061.71582,21.89492,1517.7041
136,1.125,1163.505,40.26965,1628.90906,1051.82251,27.46959,1519.00378
137,1.133,1157.49622,39.59474,1632.02808,1045.33081,28.1285,1518.32373
138,1.142,1149.89063,40.11398,1629.92969,1037.42725,27.82724,1519.4137
139,1.15,1145.25793,38.52579,1629.59546,1031.60022,26.3637,1519.8783
140,1.158,1139.3866,37.38218,1631.12061,1024.8988,26.65948,1518.23889
141,1.167,1131.36584,40.17058,1631.57092,1018.59631,24.61839,1517.77698
142,1.175,1123.41724,40.19212,1631.1582,1012.08716,25.0823,1518.55347
143,1.183,1115.34631,40.53777,1631.24792,1004.68262,25.7458,1517.74915
144,1.192,1109.89734,39.37779,1631.14758,997.1759,26.09235,1518.93201
145,1.2,1103.70996,36.8364,1630.31763,991.62524,24.02377,1518.57202
146,1.208,1096.93176,37.68303,1631.60999,985.04132,25.27723,1517.84961
147,1.217,1090.35522,38.01696,1631.40417,977.49396,21.79457,1517.1803
148,1.225,1082.39661,38.27639,1630.56274,972.41046,24.26701,1516.90955
149,1.233,1077.33594,36.32472,1630.99817,964.05463,22.88408,1516.81543
150,1.242,1070.34558,35.6994,1630.46033,960.23761,23.3022,1516.16724
151,1.25,1063.2074,35.64943,1630.79749,950.58185,21.75627,1515.69531
152,1.258,1056.22815,36.59033,1629.4176,945.74475,21.95464,1517.3573
153,1.267,1049.69287,37.03176,1629.17188,938.51227,21.74144,1516.61694
154,1.275,1042.78845,33.78793,1629.78687,933.23328,20.99021,1516.05591
155,1.283,1036.96436,34.26064,1629.7594,925.31909,19.76387,1514.60229
156,1.292,1029.75977,34.04739,1628.83252,917.98022,20.44151,1514.26001
157,1.3,1022.65802,33.57235,1627.27576,910.85919,20.57412,1514.51868
158,1.308,1015.14276,33.74938,1626.45569,903.91278,20.00156,1514.12036
159,1.317,1007.59412,33.34961,1624.85132,898.35785,20.50278,1513.82739
160,1.325,1003.10504,30.6149,1626.41235,891.92401,19.08456,1513.26746
161,1.333,996.0163,30.93291,1625.76318,884.19342,18.88072,1511.87366
162,1.342,988.98163,30.34138,1624.50183,878.1991,17.20483,1511.50635
163,1.35,982.04132,30.25684,1623.53247,870.96527,17.22091,1511.06689
164,1.358,974.13623,29.61759,1622.85193,864.45386,18.23887,1510.45435
165,1.367,969.85553,26.97259,1621.36719,856.25543,15.96098,1508.11047
166,1.375,961.89191,26.7239,1621.61047,851.44952,15.97425,1508.82117
167,1.383,955.21014,26.64514,1620.85181,843.34198,14.62348,1507.50806
168,1.392,947.43219,25.1752,1620.4353,834.69397,12.37483,1506.95667
169,1.4,939.4248,25.37007,1619.09888,830.04224,14.92095,1506.26855
170,1.408,935.22095,21.46552,1617.93079,823.29938,10.80077,1505.85571
171,1.417,927.46155,21.36711,1616.89868,813.61334,8.16497,1503.88171
172,1.425,919.17737,19.64555,1616.38416,808.1109,9.34788,1504.29358
173,1.433,912.00629,19.05909,1617.27026,800.43195,7.88961,1503.61047
174,1.442,904.58826,18.85044,1615.64392,793.23688,5.40118,1503.48682
175,1.45,899.76508,15.12706,1613.82153,786.66748,6.71689,1501.50964
176,1.458,892.11157,14.22858,1616.31702,780.19055,4.49242,1501.32886
177,1.467,883.93048,12.30018,1615.25049,771.88989,2.60312,1501.34351
178,1.475,876.38507,12.45818,1614.96204,765.50598,-0.86082,1502.66675
179,1.483,867.96411,9.33937,1616.66711,758.99481,0.52138,1503.40381
180,1.492,862.11877,7.83222,1616.63403,751.02545,-1.18378,1505.46924
181,1.5,855.39783,5.89592,1619.13855,743.2179,-5.00347,1505.224
182,1.508,848.51398,4.75589,1620.35266,737.21979,-3.31361,1507.62708
183,1.517,839.79529,3.56515,1622.30688,729.82623,-4.6892,1508.64954
184,1.525,832.75085,2.07871,1623.68091,722.00092,-7.6355,1509.75549
185,1.533,825.40198,-1.59476,1623.73511,712.76447,-9.73301,1511.06238
186,1.542,818.75635,-3.03939,1625.48206,706.43988,-12.8087,1511.94653
187,1.55,812.05621,-4.0103,1626.34216,700.27521,-11.68761,1514.02649
188,1.558,804.26221,-4.93338,1628.65784,693.09363,-13.99095,1514.59778
189,1.567,796.88696,-5.28438,1628.70996,685.21539,-16.1217,1517.01135
190,1.575,791.91772,-10.02556,1630.56738,679.54736,-17.3172,1518.79187
191,1.583,784.46411,-9.73423,1631.12195,672.69006,-16.22104,1517.81323
192,1.592,777.45313,-10.65029,1632.58081,665.03662,-18.64354,1520.36157
193,1.6,770.56262,-11.23014,1631.94116,658.23224,-20.73595,1520.67578
194,1.608,763.64948,-11.72275,1634.41357,652.01343,-19.62131,1521.11646
195,1.617,757.45673,-13.25077,1634.18237,643.6958,-21.71332,1521.98633
196,1.625,751.63159,-14.59535,1633.71814,635.68353,-21.79552,1524.1073
197,1.633,745.4978,-14.86524,1635.31921,631.59045,-21.32932,1524.73315
198,1.642,737.94067,-15.78453,1635.15149,623.70551,-23.4388,1524.55798
199,1.65,730.78607,-17.12341,1636.33997,614.80103,-23.82148,1524.78369
200,1.658,722.91412,-18.62278,1635.96375,608.07605,-25.75693,1525.39502
201,1.667,716.55426,-18.15893,1635.07666,602.54266,-24.46267,1526.07617
202,1.675,709.51221,-19.054,1635.73718,593.95508,-25.32307,1525.99963
203,1.683,701.24945,-19.41087,1637.14417,588.55249,-23.46865,1526.04712
204,1.692,694.79736,-19.87558,1635.8009,581.45837,-27.17756,1526.35535
205,1.7,687.92133,-20.15377,1636.9812,574.77863,-23.99231,1527.27356
206,1.708,680.0127,-21.22427,1636.76208,567.69196,-25.57537,1524.57202
207,1.717,673.07483,-21.27511,1636.47009,559.30524,-26.60828,1524.45251
208,1.725,666.92426,-21.49525,1637.68018,553.05951,-25.91164,1524.27173
209,1.733,658.78473,-21.84121,1637.47327,545.72949,-26.49428,1524.88184
210,1.742,651.81049,-21.93969,1636.46973,540.13281,-26.99098,1525.03589
211,1.75,644.95746,-22.293,1636.34106,534.2569,-26.62333,1525.33569
212,1.758,638.06317,-22.66219,1636.71667,525.10583,-28.50133,1524.38452
213,1.767,630.88483,-22.65504,1637.75415,520.77252,-27.39323,1523.59241
214,1.775,624.18066,-23.21315,1637.69141,512.76636,-27.71176,1522.7594
215,1.783,617.4693,-23.03513,1636.73083,506.74521,-26.45849,1523.46082
216,1.792,610.18121,-23.7917,1636.7605,499.16199,-27.44653,1523.38013
217,1.8,603.36365,-22.99097,1635.06433,492.54276,-28.97361,1522.46313
218,1.808,597.10638,-23.05453,1636.28198,486.59534,-26.64106,1522.09888
219,1.817,590.73322,-24.01961,1636.25378,479.47247,-26.17537,1522.58496
220,1.825,582.44745,-24.68282,1635.85974,472.29407,-25.57017,1521.599
221,1.833,577.31262,-24.39475,1635.6814,465.2005,-27.55389,1521.56128
222,1.842,571.54327,-22.97323,1635.11218,457.56958,-28.5173,1521.43372
223,1.85,563.42468,-23.46479,1634.2533,453.00684,-26.55494,1520.69141
224,1.858,557.13312,-24.33133,1633.95728,446.46613,-26.99238,1521.49109
225,1.867,550.07874,-22.38595,1633.16235,439.37158,-26.78124,1519.76233
226,1.875,543.30334,-21.86753,1632.49731,431.70413,-27.62494,1519.38892
227,1.883,537.19604,-22.30146,1631.29175,425.52533,-26.39165,1518.6499
228,1.892,528.66675,-21.51189,1631.62451,417.48233,-25.0881,1518.45374
229,1.9,522.56012,-22.22537,1630.45447,409.95297,-27.29401,1516.44836
230,1.908,515.9024,-19.45547,1629.97583,405.29077,-25.22295,1515.79126
231,1.917,508.58148,-19.78507,1629.91785,397.32126,-26.18696,1515.40332
232,1.925,500.56561,-20.20388,1627.77966,389.50549,-24.00697,1514.11902
233,1.933,493.92398,-19.91226,1626.7301,383.59317,-22.88836,1514.6051
234,1.942,488.92206,-17.68805,1627.10535,377.05124,-21.76507,1512.8938
235,1.95,480.35776,-18.01494,1624.45398,369.06833,-23.02014,1511.80127
236,1.958,473.86322,-17.74693,1624.55396,362.46906,-20.02342,1511.96948
237,1.967,467.40955,-18.4909,1622.85315,355.28839,-20.67936,1508.95996
238,1.975,460.68094,-15.70152,1621.72095,347.56198,-21.56219,1507.77649
239,1.983,452.49405,-15.65998,1620.83276,342.05637,-20.06856,1507.02478
240,1.992,445.68219,-13.99574,1620.18054,334.80927,-18.6383,1507.20447
241,2,439.83105,-13.01067,1619.11462,327.7998,-17.70952,1504.9884
242,2.008,432.50931,-12.07105,1616.90088,320.76233,-17.55055,1504.45923
243,2.017,425.56018,-12.15159,1615.89587,314.17993,-14.71501,1503.03442
244,2.025,418.14847,-9.13901,1615.51074,306.30988,-14.1567,1501.9519
245,2.033,411.21487,-9.53714,1613.33752,299.47144,-14.56578,1501.17078
246,2.042,403.48752,-10.31637,1612.66919,291.37402,-13.07846,1499.76672
247,2.05,396.80411,-6.50619,1612.21191,285.42664,-12.94268,1499.90381
248,2.058,389.93216,-5.56812,1611.57666,277.89685,-9.02506,1499.08667
249,2.067,382.22687,-3.8783,1611.24084,270.23953,-8.77578,1499.32703
250,2.075,376.24185,-4.14648,1611.15479,263.8988,-7.52544,1498.97656
251,2.083,368.15634,-2.43738,1610.69092,254.28067,-7.66951,1498.94641
252,2.092,360.78,-0.02451,1611.63086,248.66068,-4.91253,1500.61267
253,2.1,353.55493,1.92951,1612.55481,239.92151,-4.43168,1501.25708
254,2.108,345.78522,1.75892,1612.73596,232.3744,-1.85789,1501.25488
255,2.117,339.64612,3.1164,1612.66455,224.78929,0.05451,1503.63306
256,2.125,329.80698,4.09326,1613.88367,216.86331,-1.3259,1503.63025
257,2.133,322.65558,6.51508,1615.14026,207.8569,3.2237,1503.50781
258,2.142,315.81207,9.40726,1616.31909,201.14861,2.98053,1505.04187
259,2.15,306.62897,8.02183,1616.57825,191.94917,3.5334,1505.06409
260,2.158,299.46552,9.27935,1617.71838,186.38026,5.10531,1506.55872
261,2.167,292.37256,13.19074,1619.20618,179.40834,6.03236,1506.82422
262,2.175,284.42712,13.25793,1620.38208,172.00905,8.80768,1507.68042
263,2.183,276.95383,16.17365,1621.53369,163.7256,8.45762,1508.66406
264,2.192,269.33698,15.76989,1621.02417,156.26315,10.02852,1508.41772
265,2.2,260.84082,14.71013,1622.92798,150.01201,10.73027,1510.6626
266,2.208,255.92113,17.10093,1623.07446,143.5818,11.80112,1511.14075
267,2.217,248.43835,17.23198,1624.00635,135.35626,12.28564,1512.38318
268,2.225,241.42131,17.98126,1624.76599,128.15709,11.43659,1513.01111
269,2.233,234.39975,17.17175,1624.06714,121.50211,10.27636,1513.87622
270,2.242,226.82576,17.78617,1625.23376,114.19331,12.41058,1514.84937
271,2.25,220.97571,18.50367,1626.75671,107.19026,12.81448,1514.51868
272,2.258,213.68013,17.56785,1627.32373,99.94334,12.2871,1516.82178
273,2.267,206.09796,18.63308,1629.48157,93.32042,10.49658,1516.60291
274,2.275,200.17783,17.37701,1628.01819,85.70119,12.67118,1516.29407
275,2.283,192.69661,18.18922,1628.77612,78.38419,13.6549,1517.33728
276,2.292,184.39351,21.25375,1630.47632,71.7982,12.45786,1517.15771
277,2.3,179.62924,21.72492,1629.77356,65.48729,13.03172,1517.29944
278,2.308,170.91899,20.64252,1629.47827,57.51183,11.59945,1517.00586
279,2.317,161.83887,19.06022,1629.28809,50.5857,12.30844,1518.25183
280,2.325,156.6899,19.85864,1631.3623,43.69127,11.02275,1517.01147
281,2.333,148.3513,20.03447,1630.05115,36.95925,12.04733,1517.53271
282,2.342,141.43115,19.4978,1630.85181,29.91178,12.36013,1517.25476
283,2.35,134.33177,20.67089,1630.87378,22.27088,11.40882,1517.34973
284,2.358,128.77757,20.60358,1631.6405,17.65775,12.0921,1516.65308
285,2.367,121.28345,21.20358,1632.33655,10.37464,10.66115,1518.14209
286,2.375,113.40038,18.95852,1631.31531,3.6079,11.8588,1517.92529
287,2.383,107.14629,19.39303,1631.18518,-3.41374,12.11333,1516.8667
288,2.392,98.75307,20.02995,1631.63977,-9.699,11.65794,1515.60303
289,2.4,92.90539,19.1507,1629.9137,-17.26029,9.49942,1516.01294
290,2.408,87.26588,19.54018,1630.26978,-24.20087,9.74181,1516.18506
291,2.417,79.84077,20.31985,1630.9668,-31.01726,11.62708,1515.72791
292,2.425,73.29365,18.94427,1629.83521,-36.97453,10.4909,1514.92151
293,2.433,65.15845,18.47438,1630.11084,-44.1263,9.66747,1513.9082
294,2.442,60.4553,20.37829,1629.90466,-51.37534,10.94944,1515.23096
295,2.45,52.11667,19.16144,1629.43896,-58.46545,8.44638,1514.63342
296,2.458,44.93266,17.15772,1627.68884,-64.56434,8.51143,1514.12305
297,2.467,38.7902,18.39894,1628.26306,-72.36343,9.56972,1513.66101
298,2.475,32.68884,18.00701,1627.79749,-79.00429,6.18878,1511.90198
299,2.483,24.59125,15.72602,1626.76086,-85.75556,7.72474,1513.17261
300,2.492,17.78367,15.72614,1625.55359,-91.42294,7.31533,1512.52295
301,2.5,11.8614,17.68908,1626.44641,-99.68247,7.26452,1512.1615
302,2.508,3.9366,16.75368,1626.25232,-106.4948,6.55242,1510.83984
303,2.517,-2.56303,14.03123,1624.89722,-113.38766,5.00628,1509.50537
304,2.525,-9.23409,14.54333,1625.07678,-120.47041,6.18573,1509.07495
305,2.533,-16.606,12.80498,1624.49341,-127.05872,3.94905,1509.30481
306,2.542,-23.60915,12.81062,1623.36011,-133.67737,3.67639,1508.79138
307,2.55,-29.97557,10.66468,1623.20337,-140.18208,1.90085,1507.24036
308,2.558,-36.37937,10.48201,1622.92188,-148.9044,2.49598,1506.24438
309,2.567,-43.88229,9.50109,1620.90759,-154.54918,0.96754,1505.97913
310,2.575,-51.53693,8.32163,1620.25903,-160.39079,0.77411,1505.31873
311,2.583,-58.89776,6.6612,1618.49622,-168.28729,0.14091,1505.35925
312,2.592,-63.00061,8.17136,1619.17737,-175.04991,-0.79112,1505.04468
313,2.6,-69.53175,6.16705,1618.07056,-181.97241,-2.62523,1503.90637
314,2.608,-77.34323,3.14315,1616.7793,-188.43497,-4.23916,1502.6217
315,2.617,-84.69039,1.41736,1616.05261,-195.06693,-5.94708,1501.84314
316,2.625,-90.47982,0.55685,1615.49695,-202.4716,-5.64455,1501.2334
317,2.633,-97.90195,0.20786,1615.66626,-209.05009,-7.81147,1501.99951
318,2.642,-104.92766,-2.17089,1614.31934,-214.91051,-9.05161,1501.55896
319,2.65,-112.47839,-3.61329,1615.90613,-222.29065,-9.46668,1501.22888
320,2.658,-119.51008,-6.88625,1616.7699,-230.43614,-12.17539,1501.927
321,2.667,-125.37378,-7.68487,1617.01221,-235.57109,-12.08817,1503.05664
322,2.675,-131.88553,-7.42664,1619.74548,-242.59445,-13.80371,1504.38257
323,2.683,-140.09151,-8.46571,1619.84937,-250.35834,-16.43462,1504.71155
324,2.692,-145.16096,-12.53328,1621.20874,-257.71149,-16.7182,1506.98022
325,2.7,-153.91592,-14.39377,1622.073,-263.75494,-18.56637,1507.14551
326,2.708,-160.19981,-13.70982,1623.05127,-270.88763,-20.95069,1508.39648
327,2.717,-167.16179,-14.76959,1623.90051,-277.88632,-21.37708,1508.98059
328,2.725,-174.87712,-15.95303,1623.86658,-285.57333,-22.58505,1510.28967
329,2.733,-181.74568,-19.34801,1626.07153,-291.61884,-23.5572,1509.6156
330,2.742,-188.05801,-21.87363,1626.63599,-297.94571,-25.67973,1511.172
331,2.75,-195.09415,-23.61877,1626.82886,-304.47513,-26.76171,1511.55042
332,2.758,-200.23526,-23.15407,1627.82324,-313.19949,-27.683,1512.9978
333,2.767,-210.70404,-23.08803,1629.7561,-318.58926,-28.9529,1512.70886
334,2.775,-215.71626,-24.29945,1630.03137,-326.38309,-30.05513,1514.17236
335,2.783,-223.01482,-22.93535,1631.59412,-334.12485,-30.20659,1513.98718
336,2.792,-229.30408,-25.11163,1630.56641,-339.39246,-31.04661,1515.62659
337,2.8,-237.27077,-25.24293,1631.64954,-345.58987,-32.52134,1515.06287
338,2.808,-242.63045,-25.60418,1631.68665,-353.21594,-32.51407,1515.10803
339,2.817,-249.69125,-28.47051,1631.55542,-360.52182,-32.56476,1517.53625
340,2.825,-257.09308,-26.93521,1633.7052,-366.73462,-31.44741,1517.55017
341,2.833,-261.8385,-27.75575,1631.58435,-373.6741,-33.14074,1517.4032
342,2.842,-268.05325,-29.78796,1632.40247,-380.23441,-34.52602,1518.17432
343,2.85,-273.32193,-29.68274,1631.92822,-388.17218,-33.6174,1517.57666
344,2.858,-283.36084,-30.04857,1633.11511,-393.68869,-34.90724,1517.60999
345,2.867,-290.34384,-31.20922,1632.63757,-401.45886,-34.72795,1518.27856
346,2.875,-296.78381,-30.16635,1633.30615,-408.90424,-35.96993,1517.66577
347,2.883,-303.12457,-30.25985,1632.93896,-414.9595,-35.87597,1517.06897
348,2.892,-310.50201,-30.76225,1632.63062,-422.35199,-35.0979,1516.7981
349,2.9,-319.18274,-30.61217,1632.39526,-428.83731,-34.98371,1517.39026
