Frame#,Time,L.Thumb.M2.x,L.Thumb.M2.y,L.Thumb.M2.z,L.Finger3.M2.x,L.Finger3.M2.y,L.Finger3.M2.z
24,0.192,2057.4436,227.62682,1227.948,1914.76013,349.55521,1163.35376
25,0.2,2051.11621,225.55994,1226.72107,1907.85657,345.42148,1163.00354
26,0.208,2044.94031,223.98737,1225.71692,1901.8988,347.05862,1162.15918
27,0.217,2038.46973,222.68436,1224.62842,1894.17993,342.08188,1161.14478
28,0.225,2033.12024,219.97729,1224.43152,1889.39331,344.02493,1160.81287
29,0.233,2027.65161,217.15948,1223.2406,1881.82166,338.5123,1160.05371
30,0.242,2019.91174,215.42401,1221.65466,1880.05066,338.63425,1159.40918
31,0.25,2014.56091,212.15686,1220.46802,1871.32764,334.19617,1158.79578
32,0.258,2008.86035,210.47597,1219.31201,1867.52979,335.27493,1158.14551
33,0.267,2002.49817,208.1803,1220.56885,1860.28552,330.26718,1157.72742
34,0.275,1994.9043,205.43776,1219.95825,1857.08313,330.79269,1157.47986
35,0.283,1990.36353,202.83282,1220.54199,1848.42542,326.53986,1157.15601
36,0.292,1982.59314,201.5735,1221.46326,1843.77222,324.1041,1158.86926
37,0.3,1976.82031,200.24297,1222.05713,1837.15283,322.11914,1159.62671
38,0.308,1969.49487,196.99066,1223.88684,1829.245,318.7402,1160.60913
39,0.317,1963.02612,195.31471,1223.7511,1826.18713,318.14597,1163.27954
40,0.325,1957.93469,192.85226,1225.99341,1817.22729,313.61646,1164.85156
41,0.333,1951.06604,191.10515,1227.13623,1813.88501,314.39609,1164.82349
42,0.342,1944.02856,188.59909,1228.74329,1806.71716,309.83038,1167.17102
43,0.35,1937.94055,186.58092,1230.11829,1800.02148,307.60239,1169.80945
44,0.358,1932.13794,184.24348,1231.43213,1793.95056,306.16504,1169.6571
45,0.367,1925.37463,181.59377,1232.70581,1788.08789,302.55322,1171.36951
46,0.375,1918.99414,178.70341,1233.53503,1781.31482,299.96774,1172.9668
47,0.383,1913.70898,176.30244,1233.7688,1773.05054,296.60538,1173.49316
48,0.392,1907.54944,174.43767,1235.28918,1770.60095,296.26825,1175.55286
49,0.4,1901.4165,171.93584,1236.16248,1763.71948,293.51071,1176.74304
50,0.408,1895.93347,169.38589,1236.401,1760.5564,293.93124,1177.00366
51,0.417,1888.69397,166.86018,1237.31641,1753.94788,289.12018,1176.38733
52,0.425,1883.83655,164.56361,1237.56958,1748.86328,288.85718,1176.92554
53,0.433,1878.0675,163.48997,1237.83313,1741.78149,285.68799,1177.88831
54,0.442,1872.71655,160.439,1238.34265,1738.65576,283.71997,1177.68018
55,0.45,1867.55396,158.29408,1238.69177,1734.17688,281.27234,1178.96741
56,0.458,1861.15002,157.7668,1239.01672,1727.28723,281.19257,1178.93384
57,0.467,1857.01489,154.85159,1239.99854,1723.80859,278.8873,1178.6062
58,0.475,1850.38525,153.35576,1240.10828,1720.51416,277.40903,1178.92346
59,0.483,1844.68628,151.44919,1239.90112,1716.02466,277.51437,1178.51636
60,0.492,1838.65662,150.80508,1240.7948,1710.49426,275.62378,1179.58435
61,0.5,1834.56958,147.93085,1241.20239,1707.84448,273.96878,1179.71338
62,0.508,1828.20203,147.63522,1241.30176,1703.07385,274.41647,1180.28845
63,0.517,1822.86096,144.82307,1242.04968,1695.84546,271.26819,1179.85791
64,0.525,1818.00134,143.43604,1241.7085,1695.02222,271.07199,1180.15723
65,0.533,1812.28162,141.99629,1243.13318,1688.61755,269.5592,1180.11304
66,0.542,1806.92737,141.51761,1242.86658,1683.30042,268.95346,1179.948
67,0.55,1802.3783,138.70195,1242.66711,1682.19629,268.41031,1181.00696
68,0.558,1796.32751,136.50729,1243.51538,1677.27209,265.56927,1179.43762
69,0.567,1791.10962,136.56638,1243.30078,1670.06702,265.20981,1180.51685
70,0.575,1785.7782,133.75566,1243.09656,1663.78711,263.61359,1182.06653
71,0.583,1781.06543,132.44942,1243.72864,1661.35254,262.74292,1182.17627
72,0.592,1775.04236,130.99184,1243.8501,1654.63867,260.57153,1181.4574
73,0.6,1769.32239,130.3304,1243.57104,1652.43176,262.05219,1181.20178
74,0.608,1765.15552,128.66422,1243.61462,1645.39648,259.99966,1181.79175
75,0.617,1758.7135,127.59623,1243.37866,1642.69202,258.82834,1181.68823
76,0.625,1752.92041,126.22807,1243.724,1637.44055,257.4758,1180.38159
77,0.633,1747.71851,124.93228,1243.33423,1633.35315,257.9902,1181.89111
78,0.642,1741.99463,124.79544,1243.302,1630.60034,257.50604,1181.49756
79,0.65,1735.75769,123.17043,1243.07239,1623.65454,257.27203,1181.04321
80,0.658,1730.03943,122.19868,1242.87292,1620.03833,255.9117,1180.96814
81,0.667,1725.03235,120.46205,1242.15125,1614.7843,257.05963,1181.97668
82,0.675,1719.51233,120.59347,1241.86133,1608.22083,252.85864,1180.50452
83,0.683,1712.89685,120.41644,1241.88403,1604.25562,253.60698,1180.49304
84,0.692,1707.9137,119.25731,1240.93921,1599.05945,254.07346,1180.12915
85,0.7,1700.60376,118.1272,1240.37073,1593.36047,252.24103,1179.40308
86,0.708,1693.82825,117.89707,1240.46069,1589.14978,253.28557,1178.94543
87,0.717,1688.38892,117.57369,1239.45129,1582.80444,254.40451,1178.65466
88,0.725,1682.88025,115.25923,1239.12537,1576.50952,251.95473,1177.55542
89,0.733,1675.69519,115.3037,1237.11975,1570.96265,252.21031,1177.00769
90,0.742,1670.74829,115.34904,1238.17029,1564.98267,251.46844,1175.94373
91,0.75,1664.3645,115.37698,1236.65369,1559.39368,250.98167,1175.11035
92,0.758,1659.01685,113.99689,1235.86108,1553.75928,250.85674,1174.67871
93,0.767,1651.97266,114.37783,1234.92761,1546.84875,250.93277,1174.09473
94,0.775,1645.48474,114.42245,1233.3241,1542.34192,250.87982,1173.32458
95,0.783,1638.29492,115.52932,1231.70349,1536.34912,250.07977,1170.90222
96,0.792,1630.69202,116.06481,1229.76257,1529.36023,251.006,1170.06104
97,0.8,1625.35669,115.87453,1229.17517,1523.479,250.76781,1169.10095
98,0.808,1618.06848,115.42103,1227.30286,1518.24561,251.47935,1168.33923
99,0.817,1614.23682,116.34013,1227.26331,1511.01794,250.58102,1167.32776
100,0.825,1606.24902,117.1244,1225.30908,1505.15039,251.04179,1165.57373
101,0.833,1600.59045,118.12006,1224.41418,1498.95056,252.48874,1164.30811
102,0.842,1592.67505,117.80213,1222.3136,1490.5542,252.37024,1163.12463
103,0.85,1585.87439,119.02223,1221.46777,1483.71558,252.19716,1162.80591
104,0.858,1577.65088,119.51875,1219.39038,1475.60889,251.81204,1161.16577
105,0.867,1571.35229,119.25022,1218.36658,1469.52161,251.83389,1160.03564
106,0.875,1563.91138,118.78354,1217.02551,1463.03503,253.49406,1159.37695
107,0.883,1555.83801,119.95304,1215.02527,1454.88391,253.5209,1157.80066
108,0.892,1550.17651,119.34298,1214.26257,1446.74927,254.30055,1155.91919
109,0.9,1542.54639,120.15005,1213.578,1439.92993,254.99219,1155.41919
110,0.908,1535.83154,120.06312,1213.70679,1433.66382,254.51035,1156.28564
111,0.917,1528.4989,119.87731,1213.55896,1427.29346,256.02911,1156.9563
112,0.925,1521.58923,120.71491,1214.50195,1417.11646,255.31459,1155.55652
113,0.933,1514.56018,120.88071,1214.43262,1411.27441,255.78596,1157.04089
114,0.942,1507.10681,120.79359,1215.49097,1402.46948,256.61752,1156.40112
115,0.95,1500.30334,121.64415,1215.76062,1394.74707,255.41838,1156.80725
116,0.958,1492.76624,121.56184,1217.1864,1387.24377,256.57614,1158.97791
117,0.967,1485.78918,121.40852,1217.89929,1378.19263,256.37125,1159.93359
118,0.975,1478.27808,121.98985,1218.58911,1371.2334,258.54544,1160.07141
119,0.983,1471.57227,122.82291,1218.86731,1361.69202,256.0838,1161.25024
120,0.992,1464.1261,121.5026,1219.99597,1354.62769,258.5018,1162.10852
121,1,1456.72729,123.27741,1220.92261,1345.71619,256.30457,1163.28308
122,1.008,1448.78088,123.43221,1220.99133,1338.69751,257.82739,1164.4552
123,1.017,1440.84778,123.2618,1221.94836,1329.46326,257.16577,1164.9635
124,1.025,1433.29602,124.78754,1222.55371,1322.28479,258.42822,1165.63525
125,1.033,1425.93335,124.74918,1223.19165,1314.56152,257.96301,1166.41101
126,1.042,1418.52271,126.15873,1223.62769,1305.48169,259.19818,1166.56042
127,1.05,1411.54529,126.44345,1224.67383,1296.82227,257.70966,1167.9696
128,1.058,1404.13635,126.62156,1225.61084,1289.2334,258.88867,1168.38416
129,1.067,1397.47754,127.38512,1226.46948,1281.40649,258.11136,1168.68701
130,1.075,1390.49304,127.81543,1227.25806,1272.48022,260.26071,1168.68542
131,1.083,1383.43298,129.05684,1227.78894,1263.13269,258.65186,1169.06543
132,1.092,1377.40454,129.31721,1228.87732,1256.31885,260.24313,1170.00793
133,1.1,1370.15613,129.79462,1228.86499,1246.30872,258.41934,1169.54102
134,1.108,1363.30981,130.60326,1229.92542,1237.81921,258.75815,1169.25671
135,1.117,1356.45215,131.07021,1230.52881,1230.01965,258.64963,1169.97388
136,1.125,1349.45935,131.36528,1231.89587,1219.76172,257.22855,1170.03027
137,1.133,1343.25232,131.91574,1232.21521,1213.69043,258.55719,1170.40198
138,1.142,1336.84448,132.35939,1232.79431,1204.00623,257.19193,1171.52917
139,1.15,1330.41443,133.23094,1232.92603,1197.04053,258.22156,1171.67126
140,1.158,1323.56885,132.2674,1233.56946,1188.40259,256.96405,1172.12708
141,1.167,1316.84424,132.91402,1233.47571,1180.83484,258.65128,1173.21558
142,1.175,1310.39233,133.52448,1234.19666,1172.49597,256.6951,1172.86877
143,1.183,1304.73816,133.05878,1234.38867,1166.51306,257.92007,1172.54016
144,1.192,1297.79492,134.28984,1235.07507,1157.47717,256.50613,1172.71765
145,1.2,1291.05103,134.20372,1234.56824,1151.229,257.99631,1173.48389
146,1.208,1283.77441,135.05255,1234.85522,1142.43726,255.60681,1173.86267
147,1.217,1277.35608,134.47348,1235.17737,1137.38062,257.28262,1173.26672
148,1.225,1271.18518,135.13289,1235.52637,1130.12659,255.67848,1173.03137
149,1.233,1264.23218,134.46049,1235.02478,1122.39807,256.53867,1173.05103
150,1.242,1256.84277,134.65529,1234.95105,1115.46167,255.9137,1172.74487
151,1.25,1250.32825,134.53754,1234.81921,1106.58325,253.28877,1172.47363
152,1.258,1243.8114,134.25592,1234.33447,1100.85608,255.2128,1171.73145
153,1.267,1236.60889,134.58125,1234.13293,1092.17395,253.63499,1171.02844
154,1.275,1230.64124,134.76729,1233.48279,1086.7793,253.48715,1171.90857
155,1.283,1223.29663,133.57489,1233.50452,1080.13403,251.6524,1169.83704
156,1.292,1217.14563,133.32793,1232.84521,1072.62,252.23709,1170.27612
157,1.3,1210.4165,132.39583,1232.69934,1065.73401,251.16925,1169.36694
158,1.308,1203.99841,132.37984,1232.5376,1058.67957,252.6788,1169.19409
159,1.317,1196.51819,132.10327,1232.39722,1051.51135,249.48705,1167.95093
160,1.325,1190.45618,130.92365,1230.64233,1047.16492,249.55222,1167.33777
161,1.333,1183.90149,129.71262,1229.94238,1039.44312,248.35683,1167.48694
162,1.342,1176.66895,129.40065,1229.66016,1032.72046,248.68146,1166.45691
163,1.35,1170.87512,128.08101,1228.64868,1025.27466,248.05475,1165.58459
164,1.358,1164.40063,127.62923,1227.65576,1018.40057,247.89067,1164.61279
165,1.367,1156.88721,126.29335,1227.13745,1012.71228,245.59853,1164.09009
166,1.375,1149.68201,124.23473,1226.18787,1005.58099,244.14946,1162.63843
167,1.383,1143.12366,122.73585,1225.09814,998.86163,244.29669,1161.86768
168,1.392,1136.77173,120.83412,1224.15051,992.02277,243.65775,1161.36694
169,1.4,1130.35449,119.66403,1223.97046,986.95099,243.10371,1160.91724
170,1.408,1122.92859,118.4147,1223.09924,979.42944,241.43474,1161.00684
171,1.417,1114.94385,116.88236,1222.22888,973.80579,241.29916,1160.13904
172,1.425,1107.61816,115.9118,1221.24451,964.83746,239.8614,1159.79126
173,1.433,1102.43567,113.68821,1220.89941,959.89099,237.36296,1159.32776
174,1.442,1094.45032,111.0517,1219.85815,953.60773,235.69724,1158.62708
175,1.45,1087.31775,109.00912,1218.41211,946.11023,234.70155,1158.68359
176,1.458,1080.80481,107.27555,1217.42896,939.38849,232.89017,1158.23596
177,1.467,1072.52637,105.67982,1217.41492,933.12531,231.9637,1157.99194
178,1.475,1065.88965,104.12887,1217.97375,926.37158,230.34206,1159.18591
179,1.483,1059.0343,101.4526,1217.73621,918.66199,228.94139,1159.29114
180,1.492,1051.99353,99.59229,1220.02429,912.29028,228.81833,1160.74841
181,1.5,1043.59253,98.26374,1220.73413,906.04376,226.16119,1161.33594
182,1.508,1037.24695,96.90219,1221.17334,899.51855,223.41058,1163.07129
183,1.517,1028.76843,95.93128,1222.96545,893.50226,223.7144,1164.28967
184,1.525,1021.80951,93.6422,1224.8031,886.19257,221.81644,1166.02075
185,1.533,1012.92639,93.30456,1225.43994,879.78119,219.24698,1167.32275
186,1.542,1006.52551,91.2607,1226.78821,872.78479,219.7981,1170.73303
187,1.55,999.26813,89.82669,1228.79968,865.7276,217.17989,1171.28552
188,1.558,992.00775,88.78754,1229.1084,858.84442,216.41203,1172.49268
189,1.567,985.71069,86.76945,1230.24609,850.62628,216.15433,1174.87573
190,1.575,977.67883,84.24664,1230.97888,845.19366,213.84218,1176.37537
191,1.583,971.30463,83.00184,1231.64465,837.65912,211.31641,1176.63293
192,1.592,965.14722,79.7919,1233.12659,832.76007,211.46573,1177.32336
193,1.6,957.62122,78.35094,1233.5072,826.71503,209.72363,1178.77295
194,1.608,951.28699,76.91245,1234.03442,821.57227,209.22595,1179.44141
195,1.617,944.06915,75.60851,1234.08728,815.65729,208.05037,1179.22791
196,1.625,937.64838,72.95978,1235.18469,810.79742,207.38472,1179.88672
197,1.633,932.31842,71.32669,1235.27075,804.71906,206.31038,1180.90295
198,1.642,925.14392,70.67719,1237.21448,799.38623,205.16495,1181.17126
199,1.65,917.54944,68.80625,1236.53467,795.55273,203.81383,1180.90015
200,1.658,912.56879,66.28687,1237.42859,789.29736,203.11148,1180.62744
201,1.667,906.41364,65.01301,1237.64343,784.83893,202.97643,1180.9834
202,1.675,899.3313,64.47781,1239.11096,778.65588,201.05276,1180.84583
203,1.683,892.88702,63.60841,1239.00549,773.31879,201.2908,1181.70508
204,1.692,887.27057,62.48411,1239.48413,766.84283,199.51498,1181.2312
205,1.7,880.27264,61.43975,1239.83899,762.24231,199.66547,1181.36792
206,1.708,874.01855,59.78269,1239.78101,756.96204,197.94838,1181.90222
207,1.717,868.04388,59.62294,1239.77112,752.18628,197.68518,1181.73035
208,1.725,863.01202,58.29534,1240.10144,746.32941,196.54849,1182.67908
209,1.733,856.0415,57.31557,1241.40759,741.96234,196.38947,1183.1134
210,1.742,849.15765,56.89299,1240.86499,735.78925,195.67001,1182.97729
211,1.75,843.91174,55.59507,1240.75464,731.69006,194.9895,1183.10876
212,1.758,837.07007,55.18073,1240.84363,725.61115,194.52483,1182.16113
213,1.767,831.27399,55.07655,1241.203,719.39294,194.20906,1182.71191
214,1.775,824.7019,55.08256,1241.79163,713.69391,194.69627,1182.57056
215,1.783,818.91992,54.03449,1241.48816,709.46191,192.30833,1182.23035
216,1.792,811.53125,52.19555,1241.2019,704.89288,192.8687,1182.11279
217,1.8,805.44128,52.95573,1242.04858,698.76379,192.72821,1182.24805
218,1.808,798.93915,51.6753,1241.46741,693.94684,192.45245,1182.29541
219,1.817,792.78345,51.4434,1240.53821,687.41284,191.73679,1180.96094
220,1.825,785.72552,51.50299,1240.83813,681.88995,191.42459,1180.84338
221,1.833,779.28931,50.34465,1240.26733,675.85699,190.48929,1180.92603
222,1.842,772.62183,50.57176,1240.52844,670.62463,191.53139,1180.16541
223,1.85,765.87299,50.22706,1239.55542,663.45844,190.20593,1180.3092
224,1.858,760.0058,49.50079,1239.59167,658.31506,191.0471,1178.49939
225,1.867,752.26715,49.12789,1238.02209,651.69012,191.59482,1178.08728
226,1.875,745.99927,50.56634,1239.21265,646.42615,191.18085,1177.68176
227,1.883,739.34393,49.2254,1238.26721,639.78729,190.76901,1177.42896
228,1.892,732.09302,49.2337,1236.42163,633.54346,192.02562,1176.52368
229,1.9,725.27344,49.61484,1237.23242,626.60217,191.94244,1175.86499
230,1.908,718.37012,49.95481,1235.44592,620.64911,192.653,1175.10974
231,1.917,710.76526,50.62856,1234.52051,616.0108,192.8376,1174.44885
232,1.925,704.22992,50.77929,1234.40002,608.3562,192.88448,1174.23877
233,1.933,697.18927,52.25116,1232.72827,602.44434,192.78203,1171.8573
234,1.942,689.90845,52.59325,1232.94617,595.78931,193.53717,1172.28357
235,1.95,683.20374,52.44748,1230.31824,589.35333,193.91127,1170.901
236,1.958,675.06415,53.75161,1229.01672,583.9071,193.94217,1170.10388
237,1.967,667.97961,53.99926,1227.36072,576.91498,196.66096,1169.17688
238,1.975,662.26617,54.32965,1226.75488,569.96826,197.46832,1167.69788
239,1.983,653.6485,55.10917,1225.02393,563.33899,198.10583,1166.69739
240,1.992,646.90326,56.23841,1223.14966,557.53625,198.50496,1165.87012
241,2,640.11792,56.43855,1222.06934,549.70837,199.03773,1164.3136
242,2.008,632.22162,59.07551,1221.28625,542.87842,200.57042,1164.02197
243,2.017,624.26007,60.80035,1218.6604,535.89636,201.68452,1161.70728
244,2.025,616.52954,61.3642,1217.70471,528.92627,203.34055,1160.75354
245,2.033,610.46912,60.34867,1216.29907,521.05713,203.43439,1160.19226
246,2.042,601.33655,62.01775,1215.57886,514.72485,204.8694,1159.0509
247,2.05,593.34418,64.26814,1212.99524,506.75687,205.12166,1157.61707
248,2.058,586.38483,65.08356,1212.17786,499.22729,206.99246,1155.97424
249,2.067,579.51227,65.59447,1211.41284,490.47638,209.31743,1155.72217
250,2.075,570.83722,66.66648,1211.25964,482.27399,209.47295,1154.31262
251,2.083,563.92664,69.09084,1211.35437,474.72556,211.2869,1154.7207
252,2.092,555.86359,67.99963,1212.05957,467.50064,211.65324,1153.9541
253,2.1,547.95331,69.26978,1212.14465,458.62711,212.47101,1153.99695
254,2.108,539.5426,70.62225,1211.54626,450.28491,214.21393,1154.53174
255,2.117,533.69971,69.92078,1213.30652,441.22046,214.76173,1154.43311
256,2.125,525.48492,72.2807,1214.55713,433.13223,216.4512,1155.10669
257,2.133,518.65381,71.80286,1214.60681,425.31458,217.31108,1155.64807
258,2.142,510.42194,72.32526,1215.70557,417.37393,217.66974,1156.98315
259,2.15,502.59558,74.17887,1215.6189,408.94788,220.31747,1158.82458
260,2.158,493.92206,75.94085,1217.46851,399.36554,220.15564,1158.97095
261,2.167,486.36792,76.72722,1218.3551,391.78659,221.19411,1159.50012
262,2.175,479.62781,75.62881,1218.55579,383.31476,221.72203,1161.91589
263,2.183,471.17957,79.67289,1219.30811,375.43271,222.81886,1161.91028
264,2.192,463.37189,81.83652,1219.44128,365.62286,224.52695,1163.67004
265,2.2,455.24377,82.14172,1220.39905,357.92719,225.85954,1163.66431
266,2.208,448.25586,83.23791,1221.60254,350.08591,227.27943,1163.98315
267,2.217,440.03906,84.59447,1222.22229,340.30713,228.30997,1165.72876
268,2.225,432.24689,87.52296,1222.85571,332.02466,228.87657,1166.08154
269,2.233,426.07761,89.62415,1223.81128,323.50003,230.19873,1167.44312
270,2.242,418.21689,89.53454,1224.8678,314.02884,230.53442,1167.11963
271,2.25,411.35898,91.55248,1224.90698,304.06152,231.46657,1166.97827
272,2.258,403.45471,92.10265,1226.38586,295.9873,231.80403,1168.11768
273,2.267,396.80902,93.4369,1227.52466,287.52386,233.17329,1169.01868
274,2.275,389.87885,94.96997,1227.46155,277.27753,233.75961,1169.01355
275,2.283,382.33896,97.57665,1228.4502,268.83505,234.03752,1168.45642
276,2.292,375.52625,96.60646,1229.05493,259.60187,233.70097,1169.15381
277,2.3,367.4191,97.89253,1229.18481,251.31718,235.44626,1169.78662
278,2.308,361.4653,100.36916,1229.81934,242.2137,235.70456,1170.25293
279,2.317,355.17361,99.88247,1230.12732,233.43773,236.65717,1170.47986
280,2.325,347.42346,102.3192,1231.04919,224.32693,235.88916,1170.62903
281,2.333,341.36829,102.95348,1231.46008,216.03661,237.4274,1171.82971
282,2.342,333.25879,106.26778,1232.18127,207.17641,236.48515,1171.59326
283,2.35,327.68192,105.01738,1231.8468,198.73622,237.77414,1172.1106
284,2.358,319.98837,105.46297,1232.91296,191.44286,237.737,1172.73889
285,2.367,313.117,107.91565,1233.42151,183.22762,238.70518,1173.08447
286,2.375,307.61642,107.04756,1233.0072,174.54057,238.83229,1173.13855
287,2.383,299.50162,108.43244,1233.26379,166.43277,240.28229,1173.00391
288,2.392,293.02542,110.66144,1233.90686,159.30357,238.94601,1173.87036
289,2.4,286.08994,109.91549,1233.51379,151.16985,239.8094,1173.63916
290,2.408,279.28659,109.98424,1234.09497,142.8887,239.78365,1173.14734
291,2.417,271.94183,111.20412,1234.22498,136.22318,239.59029,1172.63232
292,2.425,265.39429,111.47838,1234.00964,129.30402,239.53287,1172.47864
293,2.433,257.91772,111.01141,1233.66589,120.57948,239.5668,1172.30933
294,2.442,252.30238,110.44696,1233.34363,113.44106,240.7932,1172.39954
295,2.45,244.02444,112.52698,1233.43396,105.51894,239.5533,1171.82825
296,2.458,238.48392,111.4649,1232.47827,98.61326,238.96381,1170.94653
297,2.467,231.06702,112.13229,1232.4939,91.2625,239.22009,1171.22571
298,2.475,223.71788,112.82566,1231.3512,84.30033,239.40756,1170.78845
299,2.483,217.3071,110.48493,1231.61743,77.35641,238.49687,1169.82605
300,2.492,210.93575,109.74628,1230.3866,69.2495,238.2818,1169.41833
301,2.5,204.54449,110.84264,1229.89685,62.73572,238.34146,1169.07983
302,2.508,197.01892,109.22456,1230.05652,55.80796,237.43716,1168.23511
303,2.517,189.27319,109.23506,1230.47522,49.39205,236.71693,1167.302
304,2.525,184.43465,109.61131,1228.78516,40.58044,236.31981,1167.37195
305,2.533,175.62724,108.22479,1226.99597,35.23433,236.13307,1166.2644
306,2.542,169.3672,106.26937,1227.35999,28.39632,235.03653,1166.12231
307,2.55,162.16484,106.29288,1227.10083,20.62102,233.40535,1165.77344
308,2.558,156.2925,104.24976,1225.76831,14.78059,232.47643,1164.52063
309,2.567,148.69998,103.44773,1224.22839,8.14493,232.63922,1164.01892
310,2.575,142.45848,103.22562,1223.0686,0.41292,231.98978,1163.20959
311,2.583,135.41061,100.30086,1221.9967,-4.65538,231.14314,1162.85461
312,2.592,128.43893,99.96294,1222.43433,-12.89067,229.51437,1161.51392
313,2.6,121.30258,97.64158,1220.34277,-17.42667,227.85089,1161.47144
314,2.608,115.70696,94.90625,1219.57874,-24.72667,226.66745,1161.30542
315,2.617,106.98385,96.88823,1219.29028,-30.56314,224.95216,1161.03088
316,2.625,101.31847,93.7023,1218.78784,-37.36252,224.02281,1159.37671
317,2.633,94.71674,91.16669,1215.82214,-43.5874,224.61028,1159.92212
318,2.642,86.34715,90.47073,1216.396,-50.61289,222.35707,1160.19373
319,2.65,80.36068,88.01862,1215.59595,-57.19148,220.77489,1160.71472
320,2.658,72.07272,89.64223,1216.10815,-63.71035,219.742,1161.24231
321,2.667,64.82053,86.93182,1216.11646,-69.34025,217.81696,1160.84167
322,2.675,58.05136,83.85758,1218.05798,-76.56721,217.00787,1162.07104
323,2.683,49.24801,83.29841,1218.52393,-82.30598,215.72269,1163.97217
324,2.692,42.18794,83.43945,1220.1189,-88.88082,213.72397,1165.2439
325,2.7,35.83319,83.75855,1221.37964,-95.86274,212.94691,1165.92822
326,2.708,28.40958,82.26046,1221.5907,-103.50652,212.99437,1167.20142
327,2.717,21.87621,80.16518,1223.25305,-111.0047,210.72729,1168.19836
328,2.725,14.44869,81.37502,1223.85474,-117.67812,208.99739,1170.53467
329,2.733,6.817,80.53593,1224.02307,-124.66669,208.11038,1171.10315
330,2.742,0.6737,78.39812,1224.84082,-132.27071,207.35886,1172.16724
331,2.75,-7.05255,76.43492,1225.06299,-138.74683,204.73375,1173.54688
332,2.758,-13.31065,75.71245,1226.37805,-145.54895,205.22078,1174.50171
333,2.767,-20.15599,74.87039,1227.41895,-151.60141,204.61104,1174.79675
334,2.775,-26.37309,74.68531,1227.81189,-157.00238,203.30154,1174.96326
335,2.783,-33.95324,72.36962,1227.61987,-163.04309,203.30351,1175.56042
336,2.792,-40.29549,72.06928,1228.01221,-167.90843,201.68806,1176.65967
337,2.8,-46.56748,69.66802,1227.84192,-173.39459,200.97412,1176.38452
338,2.808,-52.98526,66.4193,1229.49536,-179.43088,199.59445,1176.69385
339,2.817,-60.80201,66.37473,1230.67383,-184.85693,199.57266,1176.91895
340,2.825,-65.9893,64.06439,1229.97717,-190.07585,199.46442,1176.20776
341,2.833,-73.72855,64.86623,1229.98865,-196.2915,198.67924,1176.87903
342,2.842,-78.90018,63.82586,1231.19165,-201.45686,197.85092,1177.15186
343,2.85,-84.9895,62.55594,1231.74841,-206.37022,197.91518,1176.91296
344,2.858,-91.07459,61.18555,1231.41418,-212.90572,196.22224,1177.61316
345,2.867,-96.32938,60.52533,1231.94043,-218.48784,195.55196,1177.79749
346,2.875,-102.85178,61.21299,1234.16138,-224.45451,196.55148,1177.93921
347,2.883,-109.32896,60.35081,1233.56213,-229.1777,196.20293,1177.57678
348,2.892,-116.63704,58.32106,1231.87756,-234.89085,195.39078,1176.83569
349,2.9,-122.56956,59.61213,1233.72961,-239.47064,194.52989,1176.75562
350,2.908,-128.34587,56.60943,1232.35852,-245.36674,195.61255,1177.47937
351,2.917,-134.7269,57.9759,1233.17285,-251.46304,194.98032,1177.49451
352,2.925,-139.97574,56.12804,1233.29614,-256.05081,194.26877,1176.99219
353,2.933,-147.76538,54.31606,1234.3822,-262.15149,193.92584,1177.00891
