Frame#,Time,L.Clavicle.x,L.Clavicle.y,L.Clavicle.z,R.Scapula.x,R.Scapula.y,R.Scapula.z
176,1.458,1008.67474,26.74229,1515.88135,818.56354,12.13785,1360.27795
177,1.467,1001.25464,25.34203,1517.47168,811.60736,10.66288,1360.49951
178,1.475,994.3382,23.44683,1517.33716,804.47559,9.55058,1359.82556
179,1.483,986.98425,20.94293,1517.68323,798.0069,7.79251,1361.49109
180,1.492,978.6264,19.34754,1519.67224,789.33392,7.67407,1361.76672
181,1.5,972.72906,17.07056,1519.97668,784.09204,7.32155,1364.26038
182,1.508,964.44885,15.53856,1522.15002,775.01709,3.95799,1365.17017
183,1.517,957.95575,13.92221,1522.875,768.00885,1.71374,1365.7428
184,1.525,949.70709,11.20135,1523.95776,759.17902,-1.76666,1367.25537
185,1.533,942.50372,10.51837,1525.38293,753.48779,0.52812,1369.68286
186,1.542,935.06042,8.74983,1526.30103,746.48016,-1.05423,1371.64941
187,1.55,927.9903,7.46171,1528.05481,738.24359,-3.80911,1371.5918
188,1.558,921.19952,6.81047,1529.40747,732.02185,-5.09209,1373.69055
189,1.567,914.66937,4.69822,1530.98926,723.61157,-4.84984,1375.63257
190,1.575,907.23846,4.03073,1532.28198,717.60498,-8.07894,1376.45386
191,1.583,900.0755,3.06012,1532.44788,710.77454,-9.39383,1376.09912
192,1.592,894.60742,0.84984,1533.69373,703.76672,-9.36582,1378.07605
193,1.6,886.77338,-0.032,1533.96082,696.74658,-10.6905,1377.6261
194,1.608,879.23529,-1.25237,1533.66711,689.97754,-12.32939,1379.82959
195,1.617,873.88306,-3.65746,1534.82092,681.93713,-12.29883,1380.24268
196,1.625,866.19452,-3.25508,1534.74072,675.60559,-11.57847,1381.60828
197,1.633,859.82861,-5.48079,1535.53918,666.71082,-13.54535,1382.13464
198,1.642,852.37054,-4.97136,1534.06006,660.18567,-13.52634,1383.21057
199,1.65,844.90466,-6.54193,1534.43066,651.90173,-15.73944,1383.26404
200,1.658,839.00677,-8.42796,1535.13525,644.97229,-16.59319,1382.49622
201,1.667,831.16724,-7.80791,1534.42688,638.86316,-15.23354,1382.98071
202,1.675,824.32745,-10.24316,1534.83008,631.11279,-16.35876,1383.18201
203,1.683,816.95898,-9.06136,1534.62817,624.71271,-19.00933,1383.30664
204,1.692,810.72437,-11.6957,1535.15918,618.08746,-19.05232,1383.11682
205,1.7,803.5318,-11.87532,1535.61658,609.85376,-18.32534,1382.85266
206,1.708,795.72668,-13.34786,1536.31299,604.2973,-18.81271,1383.44275
207,1.717,790.04633,-13.36443,1537.06763,598.88049,-19.18122,1383.77881
208,1.725,783.44989,-13.36241,1537.64917,591.93262,-20.15258,1383.82837
209,1.733,775.98785,-13.67301,1538.28723,584.2796,-19.77559,1382.85437
210,1.742,770.10449,-14.03492,1538.51111,578.52222,-20.41953,1382.14172
211,1.75,762.95459,-14.64708,1538.42322,572.54199,-20.21898,1381.74915
212,1.758,755.34723,-14.68559,1538.05334,566.72528,-19.86447,1382.78955
213,1.767,748.96881,-16.37403,1539.08618,560.08051,-20.18289,1382.88049
214,1.775,742.13818,-15.40296,1539.12805,553.04572,-20.10681,1382.92896
215,1.783,736.96613,-16.79556,1538.80188,546.26733,-21.37147,1381.88257
216,1.792,728.008,-16.30768,1538.76941,540.6947,-19.46894,1381.49451
217,1.8,721.5321,-17.48091,1538.38928,533.2337,-21.39021,1381.57349
218,1.808,714.62848,-15.80773,1538.10388,526.07483,-20.93944,1382.27625
219,1.817,709.03937,-16.38522,1538.18738,520.55023,-20.74742,1382.05859
220,1.825,701.29694,-15.90655,1537.87317,513.64606,-19.40853,1381.68982
221,1.833,695.24701,-16.95976,1537.26721,504.36276,-21.60543,1379.24646
222,1.842,688.65808,-16.73182,1536.63232,498.47964,-21.30619,1378.71765
223,1.85,681.51947,-16.28561,1536.55786,492.34271,-21.16435,1379.88977
224,1.858,674.76428,-15.89264,1535.83459,484.69434,-20.88292,1379.88916
225,1.867,668.45428,-15.31549,1535.35229,478.72742,-19.61997,1378.28247
226,1.875,661.41357,-15.53824,1535.04199,473.31528,-18.68536,1379.1134
227,1.883,653.58313,-15.49095,1533.7074,464.1965,-19.15345,1377.62549
228,1.892,647.42078,-16.35987,1533.26123,457.38113,-16.99011,1376.96411
229,1.9,640.50488,-13.71119,1531.82715,450.88733,-17.31367,1376.1958
230,1.908,633.6189,-14.14376,1531.80713,443.80002,-17.8552,1374.76941
231,1.917,626.51849,-13.9593,1530.65906,436.84296,-17.43408,1374.61487
232,1.925,619.43951,-13.50264,1529.69263,431.45941,-16.59537,1374.64771
233,1.933,612.83521,-13.3755,1529.16711,422.00116,-15.70062,1373.073
234,1.942,605.05194,-10.75061,1528.24316,415.75458,-15.67877,1372.08374
235,1.95,599.60034,-12.56351,1527.36987,410.07782,-14.70336,1371.66333
236,1.958,591.63239,-11.34682,1524.9895,401.54745,-16.40931,1369.36328
237,1.967,584.92456,-11.31958,1524.4762,395.11795,-15.089,1367.75122
238,1.975,578.05127,-10.02958,1523.45398,388.36874,-11.80287,1367.81506
239,1.983,570.81873,-7.63361,1523.17432,380.75284,-12.10485,1366.75208
240,1.992,563.90131,-8.63783,1521.5321,374.56967,-11.11662,1366.10132
241,2,556.78467,-7.06525,1519.86816,367.07004,-10.12011,1363.68433
242,2.008,549.85541,-4.7333,1517.84229,359.65723,-9.64338,1363.27454
243,2.017,542.77936,-5.12299,1517.71423,354.07648,-9.20621,1362.02832
244,2.025,536.32288,-3.98934,1516.49231,344.70718,-5.22292,1361.04541
245,2.033,528.61304,-0.89533,1516.27856,338.97757,-4.8079,1360.39636
246,2.042,521.65955,-1.58691,1514.53015,331.52786,-7.36212,1357.64258
247,2.05,515.05823,0.15465,1512.98206,323.70609,-3.18267,1357.5835
248,2.058,507.45721,2.27264,1512.10938,316.97021,-4.42865,1356.401
249,2.067,499.30045,2.0529,1510.85229,308.19119,0.08943,1356.54297
250,2.075,492.30295,4.54776,1511.02454,301.87363,1.20059,1356.48462
251,2.083,485.16638,7.02303,1511.21301,292.54794,2.56046,1357.68298
252,2.092,476.97528,8.25028,1511.5304,286.46472,2.7827,1358.15015
253,2.1,469.38989,8.84186,1512.32446,277.53802,5.22101,1358.66357
254,2.108,461.9751,9.7469,1511.52673,268.82721,7.27427,1359.33118
255,2.117,453.7861,11.96402,1512.73413,261.21637,8.52006,1359.7533
256,2.125,446.29974,13.36628,1513.3186,252.80998,10.19855,1360.45313
257,2.133,438.6077,12.2442,1514.17993,245.85814,11.13241,1360.97693
258,2.142,431.0726,14.77216,1515.26514,237.66698,10.22882,1362.24817
259,2.15,422.75369,16.42305,1516.83606,230.71867,14.29755,1364.55066
260,2.158,416.09491,15.58118,1518.77905,223.86551,13.31913,1364.01514
261,2.167,408.57672,16.6145,1519.17627,216.77808,14.51828,1365.7428
262,2.175,401.21545,19.05476,1520.95508,209.59068,15.87942,1366.06262
263,2.183,394.5556,18.57426,1522.52063,201.97745,15.35477,1365.54724
264,2.192,385.98837,19.92613,1523.18848,195.72607,15.01718,1367.55334
265,2.2,379.72202,20.72352,1523.68298,188.1893,17.79736,1367.54102
266,2.208,372.29361,21.60672,1524.73621,180.81374,19.643,1370.45935
267,2.217,365.20157,23.00771,1524.74524,174.70087,18.8808,1370.57861
268,2.225,357.81372,23.02449,1524.76636,166.02856,20.66675,1371.3009
269,2.233,350.62933,24.18274,1525.63416,158.94611,19.0707,1372.14526
270,2.242,344.36731,24.23051,1525.80054,151.02933,21.22728,1372.50623
271,2.25,336.01205,25.28167,1525.85693,143.39157,18.89485,1373.59216
272,2.258,329.65741,24.04704,1526.77039,137.89322,20.64002,1373.91455
273,2.267,322.74896,25.62945,1527.52307,129.7244,19.83766,1373.75317
274,2.275,314.69788,25.94482,1527.94763,122.66096,20.02978,1375.37976
275,2.283,308.66376,26.39331,1528.81665,116.11481,20.76548,1373.97791
276,2.292,301.43802,27.70717,1528.77673,110.39681,19.92502,1374.46509
277,2.3,293.49835,27.75075,1529.41577,102.32855,19.40411,1374.61755
278,2.308,287.58701,28.10406,1530.28564,95.60671,19.69782,1375.4696
279,2.317,278.8822,28.29621,1530.61328,89.87371,20.30724,1375.5448
280,2.325,273.29898,28.22609,1531.52808,82.79718,19.48084,1375.42627
281,2.333,267.3848,30.00727,1532.30103,76.47491,18.96954,1376.3606
282,2.342,259.80411,30.19764,1532.45178,71.15219,20.29461,1376.67358
283,2.35,252.23029,30.46908,1533.14368,63.15433,19.64489,1376.44543
284,2.358,246.02405,29.25508,1533.83667,57.0405,21.97473,1375.84644
285,2.367,239.64346,30.71871,1534.1604,50.29403,21.36919,1375.89063
286,2.375,232.45769,32.10003,1534.18176,44.34599,20.93974,1376.20435
287,2.383,225.34294,32.654,1533.60278,37.88373,20.72546,1375.30908
288,2.392,218.36441,30.2694,1534.90234,29.49385,21.85667,1375.58276
289,2.4,211.21033,32.8215,1533.04797,23.45071,21,1375.33496
290,2.408,204.79771,31.52397,1532.66467,16.71289,20.1864,1375.44409
291,2.417,198.37486,31.06157,1532.46851,11.00852,21.88587,1375.07837
292,2.425,191.22342,31.11105,1532.69287,2.48231,20.92461,1374.42957
293,2.433,184.35628,32.00122,1531.71729,-3.51863,20.06729,1374.28821
294,2.442,176.58881,29.43851,1532.51904,-8.41812,20.50372,1374.32568
295,2.45,170.81566,31.86242,1532.2085,-18.04297,20.03247,1374.03894
296,2.458,163.95729,29.35229,1531.97498,-24.73872,19.58435,1373.74341
297,2.467,157.09999,29.14036,1531.60962,-30.65926,19.26968,1373.45935
298,2.475,150.19765,29.4283,1531.83264,-36.27038,18.52783,1372.77625
299,2.483,143.02676,29.11673,1530.7207,-44.50624,20.00842,1372.59277
300,2.492,137.09618,27.74569,1529.75854,-51.72281,17.35124,1370.73022
301,2.5,129.13484,29.11394,1529.91199,-57.49814,17.88998,1370.0437
302,2.508,122.79561,27.6071,1529.3728,-64.61692,17.69675,1370.76978
303,2.517,116.05248,26.39518,1528.4978,-72.36568,18.05947,1370.08374
304,2.525,109.56848,25.60993,1528.44067,-78.81832,16.24594,1369.78503
305,2.533,101.29458,23.71368,1526.5426,-84.69449,15.33896,1368.74182
306,2.542,95.52581,24.09523,1526.27747,-93.52821,14.69546,1367.05188
307,2.55,89.00729,22.29467,1525.44604,-99.74857,14.42511,1366.92188
308,2.558,81.53015,22.45624,1525.41785,-106.20074,12.70134,1365.93506
309,2.567,74.19306,21.46646,1524.48669,-113.15837,12.49009,1365.27417
310,2.575,68.43141,21.7785,1522.578,-119.51098,12.31598,1364.6272
311,2.583,62.10162,19.58759,1522.61951,-127.45647,9.95384,1364.18909
312,2.592,54.2816,17.01693,1521.94055,-133.84895,8.98818,1363.8866
313,2.6,46.8014,16.18268,1520.93335,-140.29422,7.80539,1362.99377
314,2.608,40.83606,13.65141,1520.44958,-147.97894,6.22981,1361.32678
315,2.617,34.69861,12.46871,1520.65906,-154.06239,4.70683,1361.14722
316,2.625,28.39927,12.13437,1519.39026,-160.42957,3.12653,1359.67004
317,2.633,20.30025,10.88408,1519.18726,-167.23421,3.72817,1360.41919
318,2.642,13.99252,7.76848,1519.01819,-173.24799,2.19704,1359.90991
319,2.65,6.7211,6.01842,1519.21436,-181.22473,-0.21771,1360.30127
320,2.658,1.12911,2.92958,1519.89905,-187.28268,-0.8437,1361.62476
321,2.667,-8.14382,3.29063,1519.95654,-193.37463,-3.07566,1362.23926
322,2.675,-14.66096,3.40251,1520.64063,-201.77686,-5.1351,1362.75293
323,2.683,-20.32715,1.79115,1521.00293,-210.0154,-5.40001,1364.55762
324,2.692,-27.24509,-1.22844,1524.15491,-216.50058,-6.91479,1365.53735
325,2.7,-35.04972,-3.29481,1524.99255,-222.3924,-8.72773,1366.26794
326,2.708,-42.47951,-4.69265,1526.01111,-229.59441,-11.4098,1366.58691
327,2.717,-49.50017,-5.99821,1526.71729,-236.85928,-10.99069,1368.39941
328,2.725,-54.41941,-6.52295,1528.03564,-243.35353,-12.30741,1368.47766
329,2.733,-63.07735,-6.34021,1528.51526,-249.05484,-13.84997,1370.07483
330,2.742,-69.758,-8.15632,1530.21509,-257.3656,-14.34576,1369.58167
331,2.75,-77.17392,-9.10949,1530.83167,-263.04962,-15.19293,1371.16394
332,2.758,-83.62209,-11.69444,1532.69104,-268.81891,-15.32381,1371.57434
333,2.767,-89.05722,-10.02927,1532.05627,-276.31717,-16.24294,1372.82544
334,2.775,-96.7011,-12.91168,1532.66345,-283.3913,-17.81102,1373.08533
335,2.783,-104.03714,-14.6107,1533.32336,-289.77017,-18.61235,1374.92786
336,2.792,-110.34706,-13.40648,1533.42114,-297.07196,-20.20781,1375.01318
337,2.8,-116.87769,-14.66175,1534.35742,-304.91443,-20.72648,1374.49707
338,2.808,-123.28174,-15.30108,1534.24878,-311.64581,-21.86403,1375.63232
339,2.817,-130.62425,-15.9395,1533.82837,-319.34439,-22.1925,1375.92139
340,2.825,-138.77202,-14.51008,1534.13367,-325.35837,-22.59068,1375.48462
341,2.833,-144.56564,-16.5478,1534.57813,-332.12875,-22.24006,1376.42566
342,2.842,-150.60733,-16.94635,1535.3324,-339.87125,-21.82454,1377.72717
343,2.85,-157.89314,-16.31723,1534.45703,-346.37451,-23.32084,1377.24805
344,2.858,-166.6579,-17.9102,1535.27832,-353.48813,-24.42503,1376.93542
345,2.867,-172.70781,-18.37008,1535.33362,-359.5751,-23.89657,1377.26331
346,2.875,-179.49199,-17.0793,1535.0387,-366.64099,-23.97201,1377.30933
347,2.883,-185.69142,-18.67776,1536.00891,-374.12027,-23.29957,1377.31604
348,2.892,-191.60614,-19.97676,1536.62622,-380.68942,-22.72067,1377.96375
349,2.9,-198.3913,-20.68082,1537.03552,-387.21274,-23.85557,1377.32568
350,2.908,-206.38223,-20.89085,1536.80493,-393.64575,-24.80558,1376.5061
