Frame#,Time,R.Heel.x,R.Heel.y,R.Heel.z
60,0.492,1667.70288,295.20602,900.09778
61,0.5,1665.48389,293.95456,899.93622
62,0.508,1662.54419,292.02194,899.01947
63,0.517,1657.22253,291.63177,899.34332
64,0.525,1656.23389,291.48752,899.36548
65,0.533,1653.37732,290.82053,899.38422
66,0.542,1647.40784,287.3447,897.91608
67,0.55,1645.9856,288.77554,898.37128
68,0.558,1642.40808,287.25769,898.01489
69,0.567,1640.71155,288.51151,897.75537
70,0.575,1635.4126,285.18863,897.27863
71,0.583,1637.19531,282.18091,898.0871
72,0.592,1633.29907,281.60571,898.29132
73,0.6,1631.42053,282.08054,898.71899
74,0.608,1626.25989,279.58386,897.84149
75,0.617,1622.65649,279.76123,898.10254
76,0.625,1620.88464,280.09421,898.04022
77,0.633,1616.88489,280.19104,897.70496
78,0.642,1614.3042,278.00562,897.39587
79,0.65,1610.56763,277.17795,897.96216
80,0.658,1604.92029,277.53506,897.63287
81,0.667,1603.84644,277.74243,897.65674
82,0.675,1598.51233,275.38596,897.02924
83,0.683,1593.66907,275.11646,896.78278
84,0.692,1592.17566,276.42334,897.09485
85,0.7,1586.79895,276.84271,896.92877
86,0.708,1581.39099,273.98227,895.90155
87,0.717,1578.84106,275.30481,895.20966
88,0.725,1574.61877,275.25909,894.8009
89,0.733,1568.09607,273.05408,893.32739
90,0.742,1563.32996,273.41666,893.18134
91,0.75,1558.54639,272.73911,892.03534
92,0.758,1551.68176,272.42761,892.37109
93,0.767,1545.89221,273.29883,892.25031
94,0.775,1540.62158,271.83136,891.18506
95,0.783,1534.427,271.44089,888.28137
96,0.792,1528.5686,271.71997,887.24231
97,0.8,1522.20984,270.04095,886.57971
98,0.808,1516.27209,270.82822,886.21387
99,0.817,1507.93665,270.7225,885.42767
100,0.825,1500.51208,270.64474,884.89008
101,0.833,1494.64539,271.14008,883.24011
102,0.842,1487.70032,269.95547,881.95514
103,0.85,1480.36804,270.36234,880.42297
104,0.858,1471.67004,269.99112,879.88464
105,0.867,1464.77747,270.60669,877.42706
106,0.875,1457.18445,269.72177,876.40399
107,0.883,1448.69727,270.39496,875.40173
108,0.892,1439.85046,269.10968,875.47705
109,0.9,1431.14038,270.27194,874.55994
110,0.908,1422.84485,269.13174,874.13702
111,0.917,1414.52637,270.67044,874.52423
112,0.925,1404.79187,269.47485,873.73761
113,0.933,1396.96887,271.08127,873.69464
114,0.942,1386.33643,269.19427,874.12549
115,0.95,1379.27307,271.1073,874.4472
116,0.958,1368.77344,271.21939,877.17542
117,0.967,1358.73853,270.72891,877.19983
118,0.975,1349.79004,270.90637,878.77667
119,0.983,1340.05237,269.87143,878.89972
120,0.992,1330.53772,271.58304,879.51935
121,1,1322.52454,271.67883,881.78638
122,1.008,1313.00586,272.23044,883.76715
123,1.017,1302.91663,270.71469,883.99097
124,1.025,1293.625,271.84882,884.31726
125,1.033,1284.63696,272.10416,885.35101
126,1.042,1274.38806,272.05154,886.11969
127,1.05,1264.73108,272.38669,888.60925
128,1.058,1255.65588,271.48404,888.19592
129,1.067,1245.25208,272.12512,888.81573
130,1.075,1235.55273,272.25717,890.01038
131,1.083,1226.66895,272.91895,890.52997
132,1.092,1216.78772,273.12973,890.7735
133,1.1,1206.11877,272.41855,891.16803
134,1.108,1198.13977,273.46127,892.31415
135,1.117,1188.16833,273.06506,893.22009
136,1.125,1177.77356,272.11041,892.88678
137,1.133,1168.84998,272.44214,893.48553
138,1.142,1160.04041,271.8541,893.93536
139,1.15,1149.48523,271.1814,894.13904
140,1.158,1141.41504,272.1127,895.0332
141,1.167,1132.13538,271.45578,896.07031
142,1.175,1122.61609,271.39288,896.85968
143,1.183,1114.35229,270.01144,897.03259
144,1.192,1105.36841,269.20276,898.16022
145,1.2,1096.5636,269.39853,898.7934
146,1.208,1088.89307,268.92703,898.42645
147,1.217,1079.36292,267.54962,898.84601
148,1.225,1071.34668,267.43979,898.30975
149,1.233,1063.25,266.75256,898.40735
150,1.242,1053.90369,265.297,898.7901
151,1.25,1047.16931,264.87329,899.11279
152,1.258,1038.48462,264.069,899.56854
153,1.267,1030.16846,262.72226,897.76465
154,1.275,1022.85217,263.40793,898.9361
155,1.283,1014.3562,261.71957,899.11304
156,1.292,1006.43164,259.78427,899.19958
157,1.3,999.08997,259.62421,898.38519
158,1.308,990.01288,258.93839,898.24109
159,1.317,983.2854,256.00922,898.06256
160,1.325,977.07397,255.86679,898.12305
161,1.333,968.76154,254.75314,897.80835
162,1.342,961.06854,251.77466,896.91913
163,1.35,954.55829,252.75859,896.55396
164,1.358,946.28534,251.04138,897.17603
165,1.367,939.11816,249.00139,896.35852
166,1.375,932.37994,249.75468,895.09253
167,1.383,924.7691,247.25203,894.97498
168,1.392,917.36627,245.8819,894.52899
169,1.4,910.10834,246.33099,893.38519
170,1.408,903.55017,245.07893,892.55316
171,1.417,895.89026,244.06598,892.69745
172,1.425,889.33289,244.04597,893.0481
173,1.433,882.58698,241.02827,891.8125
174,1.442,875.56177,240.84312,892.10779
175,1.45,869.67603,239.02316,891.69507
176,1.458,862.25922,236.96616,891.83099
177,1.467,856.22552,237.14912,891.45862
178,1.475,849.42078,235.88062,890.81372
179,1.483,843.09961,234.84543,891.39539
180,1.492,837.44263,235.06877,891.88513
181,1.5,831.61755,232.9227,892.98077
182,1.508,826.24396,233.09744,892.73108
183,1.517,819.953,231.46768,895.17352
184,1.525,814.60382,232.15298,896.03424
185,1.533,809.78674,230.6366,896.4682
186,1.542,804.85614,229.69994,898.82941
187,1.55,798.71796,229.92821,900.58856
188,1.558,794.3938,228.83473,900.98334
189,1.567,790.32898,228.21851,901.69269
190,1.575,784.94525,226.67778,902.46753
191,1.583,780.43646,227.11562,903.29858
192,1.592,774.13226,225.08925,904.04944
193,1.6,770.24591,225.32585,904.66443
194,1.608,765.40533,223.62456,904.46729
195,1.617,761.48743,223.64098,904.86823
196,1.625,756.62372,222.3376,905.38336
197,1.633,752.07928,221.74652,905.05927
198,1.642,748.32819,221.38231,905.61169
199,1.65,744.07086,220.16817,905.24713
200,1.658,739.89685,220.54521,905.44666
201,1.667,735.43768,220.25522,905.61884
202,1.675,731.60107,218.80994,903.89288
203,1.683,728.76056,218.85704,903.30151
204,1.692,724.091,217.85995,903.36932
205,1.7,720.87939,217.13437,902.30237
206,1.708,718.2569,218.82857,902.14166
207,1.717,714.50909,216.98376,902.38409
208,1.725,710.83136,216.31779,900.74915
209,1.733,707.82404,216.59094,901.16156
210,1.742,703.28265,216.65782,899.91199
211,1.75,699.72412,216.04845,899.89673
212,1.758,696.91028,216.62703,899.29315
213,1.767,692.54956,216.22398,899.60992
214,1.775,688.14276,214.93709,898.79449
215,1.783,686.06854,215.72606,898.08881
216,1.792,681.68335,215.96432,898.11761
217,1.8,677.79608,215.50003,897.71484
218,1.808,673.7818,215.01535,896.45508
219,1.817,669.44995,215.35394,896.61798
220,1.825,665.46918,215.62125,895.92267
221,1.833,661.771,215.68538,895.94916
222,1.842,657.69128,215.40854,895.80475
223,1.85,652.93011,215.06949,895.29822
224,1.858,648.79364,215.95355,893.38855
225,1.867,644.7287,214.7095,892.94305
226,1.875,640.24274,214.40567,892.04608
227,1.883,635.96674,215.99989,892.23438
228,1.892,630.85925,215.45181,890.86548
229,1.9,625.22229,217.04022,890.7063
230,1.908,620.21124,215.3757,889.37537
231,1.917,614.61139,216.94748,889.17645
232,1.925,610.59552,216.40648,888.44562
233,1.933,604.68207,216.37254,887.80566
234,1.942,598.8349,219.27924,886.79218
235,1.95,592.61353,217.73357,886.24451
236,1.958,587.84351,218.81619,886.22095
237,1.967,581.96973,218.2543,884.35596
238,1.975,574.14795,219.92055,883.0351
239,1.983,568.81622,219.70976,882.36316
240,1.992,562.6582,220.89374,881.46448
241,2,554.73572,220.80774,879.60938
242,2.008,548.30444,222.14177,878.315
243,2.017,541.14484,222.76244,878.28461
244,2.025,533.5993,223.40683,876.79639
245,2.033,525.91486,224.48979,875.43365
246,2.042,517.76697,225.0621,874.85791
247,2.05,510.74689,226.42212,873.25958
248,2.058,502.37872,227.82855,872.95044
249,2.067,493.59109,228.19333,871.05194
250,2.075,485.33258,228.9791,870.43634
251,2.083,477.36505,230.36804,870.2265
252,2.092,469.01074,230.53757,868.724
253,2.1,459.55511,232.55952,869.21161
254,2.108,450.22235,233.21596,869.05853
255,2.117,440.5014,234.6283,869.68854
256,2.125,430.83154,235.21255,869.88403
257,2.133,421.43112,237.0824,870.61432
258,2.142,412.62799,237.36002,871.26782
259,2.15,402.48834,238.82779,872.58838
260,2.158,392.16791,240.43677,873.47943
261,2.167,381.63354,240.96216,874.84741
262,2.175,372.06375,242.37387,875.58734
263,2.183,362.384,242.79843,877.05676
264,2.192,352.84067,244.56168,878.02356
265,2.2,342.69897,245.14851,879.63257
266,2.208,332.15848,247.43436,879.65363
267,2.217,321.33926,247.24243,880.99286
268,2.225,312.65887,248.79562,882.1449
269,2.233,302.28174,249.20676,883.08875
270,2.242,291.24786,251.4084,883.57813
271,2.25,280.66956,251.22704,884.63672
272,2.258,270.24945,250.42601,885.06049
273,2.267,259.44699,251.22783,886.10626
274,2.275,248.91316,252.77867,885.20648
275,2.283,238.64966,254.51923,886.25507
276,2.292,228.36436,254.40741,886.08722
277,2.3,217.51277,255.29115,887.73932
278,2.308,205.64072,254.95654,888.52136
279,2.317,195.86072,256.2056,889.48706
280,2.325,185.37192,257.59192,889.7785
281,2.333,175.5145,256.57822,891.48779
282,2.342,165.01656,256.98615,891.49792
283,2.35,154.19304,256.94,891.96454
284,2.358,144.74924,256.08307,892.70544
285,2.367,134.23546,256.79242,894.18713
286,2.375,124.70347,256.38467,894.24335
287,2.383,115.51591,256.62796,895.5838
288,2.392,105.59076,256.98502,896.10913
289,2.4,96.14746,256.83435,895.71539
290,2.408,86.5138,256.54315,896.40613
291,2.417,76.78342,255.66643,897.31726
292,2.425,67.78945,255.9212,897.6452
293,2.433,58.39933,256.21985,898.10095
294,2.442,49.49393,254.88429,898.87085
295,2.45,40.84895,255.36484,898.67651
296,2.458,32.56916,251.96799,899.38159
297,2.467,24.00823,251.45636,899.08411
298,2.475,14.73964,252.34908,898.72034
299,2.483,7.10453,251.76009,898.49548
300,2.492,-1.54041,250.73077,898.58307
301,2.5,-9.32277,249.27878,898.77979
302,2.508,-17.8337,249.59137,899.3761
303,2.517,-25.09625,248.65874,898.84955
304,2.525,-33.48954,248.2077,898.64764
305,2.533,-40.85496,246.40324,898.367
306,2.542,-48.5156,244.09274,897.44147
307,2.55,-56.71975,244.16827,897.56604
308,2.558,-64.44662,243.44054,896.63947
309,2.567,-70.50273,241.5554,896.75592
310,2.575,-76.07289,240.45201,895.6861
311,2.583,-85.22979,240.28134,896.0639
312,2.592,-91.06935,239.76736,895.3302
313,2.6,-97.75755,236.68941,894.61395
314,2.608,-105.52036,237.01631,894.3703
315,2.617,-111.11839,236.22499,893.80365
316,2.625,-117.45358,235.19604,893.80756
317,2.633,-124.45257,234.03421,893.60132
318,2.642,-130.82869,234.03685,892.56683
319,2.65,-136.92969,233.09778,892.8847
320,2.658,-142.5883,233.04842,892.51392
321,2.667,-148.40785,230.97087,891.99542
322,2.675,-154.06111,229.21202,891.96167
323,2.683,-159.76207,229.08842,892.45447
324,2.692,-164.56702,228.01564,892.64777
325,2.7,-168.84546,227.07089,893.02063
326,2.708,-175.0242,226.12637,893.9516
327,2.717,-179.35373,225.8868,896.43805
328,2.725,-184.09204,225.21585,896.24084
329,2.733,-189.21964,224.54576,896.59534
330,2.742,-193.54303,223.79228,896.92346
331,2.75,-198.08253,222.5526,896.61267
332,2.758,-202.00098,221.59152,897.07465
333,2.767,-207.08955,221.51341,897.4798
334,2.775,-212.48689,221.74174,897.52808
335,2.783,-217.81514,220.80147,897.0116
336,2.792,-220.87773,219.38518,897.26855
337,2.8,-226.18262,219.38463,897.67175
338,2.808,-230.83865,219.37486,896.65051
339,2.817,-236.03362,218.68611,896.62646
340,2.825,-238.89941,218.41129,896.84357
341,2.833,-243.59834,218.52,896.59491
342,2.842,-246.57707,218.16866,896.74365
343,2.85,-251.32137,217.62038,896.37653
344,2.858,-255.43817,217.55321,895.90656
345,2.867,-259.82489,217.36388,895.53137
346,2.875,-263.94202,217.2504,895.66003
347,2.883,-266.70407,216.75232,895.05042
348,2.892,-269.2438,216.18578,894.21881
349,2.9,-274.74063,216.89703,894.3454
350,2.908,-277.9325,216.63489,893.3468
351,2.917,-282.5845,216.88428,893.39349
352,2.925,-285.54184,216.62115,893.27631
353,2.933,-289.00195,216.49001,892.95026
354,2.942,-294.09201,216.77371,892.71381
355,2.95,-297.59378,216.4771,891.84637
356,2.958,-300.18753,216.84454,892.40344
357,2.967,-305.78998,218.82097,891.78131
358,2.975,-309.23743,218.96339,891.5564
359,2.983,-313.01367,217.66148,890.69232
360,2.992,-316.94937,218.33281,889.76642
361,3,-321.50134,218.25854,889.2005
362,3.008,-325.828,219.25488,888.16266
363,3.017,-330.70929,218.69049,887.94031
364,3.025,-333.49628,219.23354,887.63464
365,3.033,-339.30078,218.55164,887.61517
366,3.042,-343.09668,219.42044,886.50476
367,3.05,-347.92593,219.38535,886.46704
368,3.058,-353.371,220.60031,885.67609
369,3.067,-357.86032,220.76294,884.55054
370,3.075,-363.52591,221.32329,884.06653
371,3.083,-368.96628,222.39473,883.6441
372,3.092,-372.20389,222.65843,882.64716
373,3.1,-377.57233,221.68636,881.19171
374,3.108,-384.48526,223.53674,880.96021
375,3.117,-388.37601,224.74278,879.63007
376,3.125,-394.93555,224.22157,878.82349
377,3.133,-401.25839,227.2063,877.35822
378,3.142,-406.50452,226.92947,875.81671
379,3.15,-412.50314,227.7354,874.35468
380,3.158,-419.04105,229.45825,873.40094
381,3.167,-426.25635,230.09827,872.06372
382,3.175,-431.68857,230.85617,871.14471
383,3.183,-439.14984,231.5921,868.65479
384,3.192,-445.27734,231.75571,867.54016
385,3.2,-453.35693,234.05844,866.68854
386,3.208,-459.1633,235.89594,866.40497
387,3.217,-468.05292,237.20166,865.08466
388,3.225,-474.966,237.4084,864.7796
389,3.233,-482.31265,238.61562,863.92749
390,3.242,-490.78748,239.3855,863.83215
391,3.25,-498.59787,240.27936,864.271
392,3.258,-505.7485,242.00882,865.13599
393,3.267,-514.10529,243.61261,864.56665
394,3.275,-522.19238,245.43625,865.98615
395,3.283,-530.10144,246.36267,867.11829
396,3.292,-538.67249,247.43651,867.69696
397,3.3,-546.68408,247.89014,868.77869
398,3.308,-554.96686,249.66591,869.90863
399,3.317,-563.09302,249.65224,870.65167
400,3.325,-571.3576,252.02,871.95691
401,3.333,-579.40381,252.21428,872.01105
402,3.342,-588.56415,255.40544,873.60162
403,3.35,-596.3064,255.18234,874.26282
404,3.358,-605.31488,256.69354,874.47131
405,3.367,-614.94635,258.02814,875.10638
406,3.375,-622.90118,259.01376,876.73199
407,3.383,-631.67169,259.84521,876.11444
408,3.392,-640.73462,260.83691,876.83569
409,3.4,-650.8045,263.51941,877.27338
410,3.408,-657.63397,263.64865,877.71613
411,3.417,-668.04047,265.56949,878.2998
412,3.425,-678.18439,265.85367,878.146
413,3.433,-686.38293,267.27026,879.08459
414,3.442,-696.29547,267.10391,877.93445
415,3.45,-703.73645,266.52017,877.46411
416,3.458,-711.77374,268.38104,878.32062
417,3.467,-717.50549,267.37503,878.47986
418,3.475,-732.90204,269.10696,880.51605
419,3.483,-743.38324,269.7037,882.05066
420,3.492,-750.67023,270.92447,881.51154
421,3.5,-759.49982,270.44373,882.43665
422,3.508,-768.57446,271.32605,883.16498
423,3.517,-776.64355,270.43481,882.8855
424,3.525,-787.30341,271.37445,883.75787
425,3.533,-794.49744,271.6969,883.71661
426,3.542,-803.57428,271.35434,883.78925
427,3.55,-812.39319,271.73041,883.96991
428,3.558,-820.4541,271.17197,883.84485
429,3.567,-827.96729,270.7963,883.88397
430,3.575,-837.9519,270.92038,883.4209
431,3.583,-845.92871,270.37909,883.36365
432,3.592,-853.64648,270.27301,883.27167
433,3.6,-860.92657,270.3486,882.57159
434,3.608,-871.10742,269.89163,882.4281
435,3.617,-878.74677,269.34467,882.43811
436,3.625,-885.84735,269.19986,882.03461
437,3.633,-892.99994,268.77164,882.37274
438,3.642,-900.17609,267.6109,881.80377
439,3.65,-907.76648,266.73694,881.83105
440,3.658,-915.841,265.77924,881.65686
441,3.667,-922.89362,264.85153,881.10675
442,3.675,-930.47583,264.28232,880.61633
443,3.683,-938.35956,264.47729,880.26617
444,3.692,-946.12402,264.67825,880.57532
445,3.7,-952.99249,262.49933,879.66205
446,3.708,-960.11603,261.33408,879.19568
447,3.717,-967.40607,260.92719,878.62164
448,3.725,-974.4436,259.90628,878.43079
449,3.733,-981.55872,259.41043,878.44293
450,3.742,-988.77844,259.19055,878.26758
451,3.75,-996.18414,258.9122,878.03522
452,3.758,-1002.07422,257.60437,877.82043
453,3.767,-1008.05505,257.27582,877.91699
454,3.775,-1015.53973,256.57114,878.24695
455,3.783,-1020.8548,255.17749,878.03271
456,3.792,-1026.65308,254.17668,879.02405
457,3.8,-1033.0968,254.64119,879.53656
458,3.808,-1039.37451,253.49979,880.04034
459,3.817,-1044.28711,252.05583,881.64545
460,3.825,-1050.5376,252.66101,882.84723
461,3.833,-1056.41833,251.59535,883.88818
462,3.842,-1063.13049,250.74976,884.57587
