Frame#,Time,L.Thigh.x,L.Thigh.y,L.Thigh.z
126,1.042,1207.64648,226.35979,879.00098
127,1.05,1198.00635,226.20407,881.4187
128,1.058,1189.1958,226.582,883.04749
129,1.067,1179.29187,227.53999,883.53864
130,1.075,1169.91931,227.60478,884.63794
131,1.083,1160.61792,226.94679,886.37268
132,1.092,1149.99756,227.07761,887.0672
133,1.1,1140.70374,227.42188,887.59485
134,1.108,1132.83508,227.08527,888.229
135,1.117,1122.38574,225.31155,888.44232
136,1.125,1112.5658,225.65436,889.2373
137,1.133,1103.96741,225.07347,890.26331
138,1.142,1094.68127,224.04208,891.29309
139,1.15,1086.54419,224.03979,892.54791
140,1.158,1077.84985,223.33499,893.34064
141,1.167,1067.72009,223.17091,893.51312
142,1.175,1059.20483,222.24989,894.466
143,1.183,1050.57031,220.66515,894.73785
144,1.192,1041.92273,220.14278,896.4267
145,1.2,1032.82104,220.13773,897.46039
146,1.208,1024.82678,218.94955,897.6767
147,1.217,1016.58154,218.90097,898.64301
148,1.225,1008.19635,216.62451,898.90198
149,1.233,999.56549,216.55734,899.12219
150,1.242,992.27637,215.80278,900.25519
151,1.25,983.6759,216.2599,900.98596
152,1.258,976.02625,213.68187,901.34363
153,1.267,967.31116,211.88916,902.26587
154,1.275,959.28436,211.99208,902.53436
155,1.283,951.65906,210.8007,902.60803
156,1.292,943.74786,210.32895,903.06903
157,1.3,936.90521,207.69984,903.02692
158,1.308,928.21149,206.59459,902.95447
159,1.317,921.16351,206.29079,903.06781
160,1.325,913.04309,205.63187,902.72797
161,1.333,905.92975,204.1004,903.81519
162,1.342,898.44116,202.40446,903.51843
163,1.35,891.23743,201.42557,903.44208
164,1.358,884.45227,201.06021,902.77136
165,1.367,876.94061,199.22636,902.86353
166,1.375,869.45154,197.24644,902.18939
167,1.383,862.86646,196.20409,902.57684
168,1.392,854.88733,195.33051,902.20459
169,1.4,848.53473,194.44981,901.54364
170,1.408,841.38733,193.11145,900.66632
171,1.417,835.05005,191.41432,901.22675
172,1.425,827.83276,191.52667,900.48138
173,1.433,820.73993,190.31288,899.77118
174,1.442,813.82452,189.9883,900.01782
175,1.45,807.43597,188.57927,900.12939
176,1.458,800.73041,186.55652,899.42773
177,1.467,794.34937,186.47925,898.7981
178,1.475,787.48401,186.16925,898.64856
179,1.483,781.97687,184.38506,898.35669
180,1.492,775.75977,183.3866,898.22723
181,1.5,769.50836,182.2406,898.09326
182,1.508,763.59058,181.42213,898.07336
183,1.517,758.09564,181.55325,898.01556
184,1.525,752.63568,180.92729,898.83081
185,1.533,747.52612,180.06242,899.43512
186,1.542,742.10352,178.47067,900.1781
187,1.55,736.1991,178.2502,900.84271
188,1.558,731.20282,178.20753,901.64301
189,1.567,726.1535,177.20276,902.83112
190,1.575,720.81598,178.15662,903.11676
191,1.583,715.46124,176.59363,903.1344
192,1.592,710.76831,177.78773,902.82361
193,1.6,705.45807,175.25864,903.31128
194,1.608,701.98236,175.54065,902.86005
195,1.617,696.82574,174.05923,902.87842
196,1.625,692.09821,174.25626,902.8302
197,1.633,687.22278,174.22676,902.75653
198,1.642,683.96271,173.409,901.75861
199,1.65,678.9671,174.13179,901.57117
200,1.658,675.46112,173.33992,901.25531
201,1.667,670.83844,173.55151,900.04559
202,1.675,667.46088,173.85316,899.13306
203,1.683,662.96991,172.99335,898.62524
204,1.692,658.76355,173.10938,897.55396
205,1.7,655.11646,173.07347,896.67474
206,1.708,652.00702,173.31015,895.36322
207,1.717,647.44354,173.54092,894.67084
208,1.725,643.80652,172.80013,893.81262
209,1.733,639.88538,172.66422,892.23407
210,1.742,636.89557,171.39735,890.94409
211,1.75,632.97632,173.1306,889.88812
212,1.758,628.99493,173.23932,888.99341
213,1.767,625.87677,172.94859,887.8902
214,1.775,621.22278,173.50737,887.08698
215,1.783,618.05774,171.92226,885.70605
216,1.792,613.74957,173.23019,884.19275
217,1.8,609.6828,171.85599,884.21637
218,1.808,606.48413,172.69023,882.96924
219,1.817,602.97748,173.65842,881.60437
220,1.825,598.76422,173.15396,880.44281
221,1.833,594.25946,172.91916,879.19373
222,1.842,591.07782,173.70471,878.77515
223,1.85,586.66797,173.23663,877.35083
224,1.858,582.08118,173.52612,876.73566
225,1.867,577.7597,174.63272,875.17035
226,1.875,573.19519,173.65143,874.05231
227,1.883,568.5304,174.29802,873.54901
228,1.892,563.91699,175.20921,872.66846
229,1.9,558.10571,175.44522,871.62415
230,1.908,553.72461,175.90398,870.51447
231,1.917,547.54236,177.06502,870.00909
232,1.925,542.76544,176.71346,869.67401
233,1.933,537.88654,177.21771,868.95532
234,1.942,531.76343,177.89096,867.28387
235,1.95,526.21509,177.95731,866.55347
236,1.958,520.40729,178.73982,866.13818
237,1.967,514.03503,179.54279,864.98364
238,1.975,507.24759,181.51662,863.81134
239,1.983,500.39072,181.23169,862.90131
240,1.992,494.14279,183.22292,861.60309
241,2,487.39597,183.45091,861.10785
242,2.008,481.00946,184.7599,859.93921
243,2.017,471.98322,184.87051,858.66223
244,2.025,465.67166,186.64209,857.9787
245,2.033,457.38049,187.06371,857.71722
246,2.042,449.22485,187.86095,856.82617
247,2.05,442.06329,188.62683,855.45593
248,2.058,433.06186,189.54393,854.73676
249,2.067,425.14426,190.94177,854.08557
250,2.075,416.90262,192.81169,853.29413
251,2.083,407.7861,194.38185,852.71741
252,2.092,398.27701,195.28444,852.80664
253,2.1,389.97437,196.21437,852.27972
254,2.108,380.15222,197.34029,852.61127
255,2.117,370.27127,198.7226,853.27374
256,2.125,361.60776,198.86314,853.68365
257,2.133,351.47525,199.72574,854.10651
258,2.142,341.65689,201.33665,854.90955
259,2.15,332.49448,202.6021,856.46179
260,2.158,323.27777,203.51552,857.8974
261,2.167,312.7384,203.97124,859.80011
262,2.175,302.78864,205.28557,860.14929
263,2.183,293.1554,205.65085,862.5351
264,2.192,283.94766,207.40202,864.04077
265,2.2,272.5415,207.88583,865.37427
266,2.208,262.81699,208.54863,866.79883
267,2.217,251.98625,209.39488,868.96222
268,2.225,242.33995,209.53969,869.44958
269,2.233,232.61761,210.88646,871.15735
270,2.242,222.11089,211.29201,872.40198
271,2.25,211.46004,212.72325,874.56439
272,2.258,200.25717,213.09451,874.88086
273,2.267,190.38351,213.45956,875.41858
274,2.275,179.77037,213.55988,876.9483
275,2.283,169.4778,214.32079,878.04395
276,2.292,159.56308,214.55531,878.84784
277,2.3,149.01892,214.21944,880.25336
278,2.308,138.71127,213.83092,880.46649
279,2.317,128.23822,213.40067,881.46765
280,2.325,118.00086,213.40251,882.6358
281,2.333,109.03531,213.19441,884.09033
282,2.342,98.37119,212.69504,885.68115
283,2.35,88.89755,212.67978,886.44012
284,2.358,79.28522,212.10852,887.995
285,2.367,69.33681,210.87294,888.883
286,2.375,59.10247,210.33731,890.06213
287,2.383,50.21764,211.48676,891.31335
288,2.392,40.56838,210.61711,892.3147
289,2.4,30.7954,210.15007,893.84088
290,2.408,22.2724,208.4265,894.77362
291,2.417,12.40754,208.47432,895.88416
292,2.425,3.20352,207.4066,897.07001
293,2.433,-4.91767,207.01894,897.74213
294,2.442,-14.4169,205.63811,898.91913
295,2.45,-22.18681,204.85461,899.76208
296,2.458,-31.96051,205.01193,900.32904
297,2.467,-39.12972,203.6244,901.29413
298,2.475,-48.45092,202.7617,901.72565
299,2.483,-56.19416,202.28004,902.12024
300,2.492,-65.11272,201.97339,902.54132
301,2.5,-73.09763,199.94922,903.03571
302,2.508,-80.28909,199.44353,903.38782
303,2.517,-88.51208,199.10884,903.90961
304,2.525,-95.68208,197.7282,903.47363
305,2.533,-104.35506,197.4977,903.98041
306,2.542,-111.84245,196.61961,904.21124
307,2.55,-118.73524,195.51564,904.0907
308,2.558,-126.70479,194.80725,903.8335
309,2.567,-132.65738,193.45099,903.28253
310,2.575,-140.81255,193.35004,903.16095
311,2.583,-147.43687,192.24054,902.81934
312,2.592,-154.87526,190.0993,902.28998
313,2.6,-161.01843,189.22272,901.71844
314,2.608,-167.29459,188.96794,901.29156
315,2.617,-174.27119,188.52425,900.49481
316,2.625,-180.64406,186.6862,900.04315
317,2.633,-187.39941,185.71246,898.79468
318,2.642,-193.36586,184.93439,898.55182
319,2.65,-199.55452,184.96002,897.90674
320,2.658,-205.62715,183.65259,897.43555
321,2.667,-211.90648,182.8472,896.74158
322,2.675,-217.57755,181.94656,896.00848
323,2.683,-222.54305,181.88512,896.15332
324,2.692,-227.83849,180.41103,895.99469
325,2.7,-233.39754,179.83719,895.6524
326,2.708,-238.13145,178.72299,895.84552
327,2.717,-243.19469,179.4984,896.01538
328,2.725,-248.10889,177.91838,895.40723
329,2.733,-253.22997,176.35597,895.28418
330,2.742,-257.83005,175.89099,895.50696
331,2.75,-262.72052,175.70462,894.71906
332,2.758,-267.85117,175.21803,894.65759
333,2.767,-272.64981,176.05479,894.02881
334,2.775,-278.0834,174.1898,893.34064
335,2.783,-282.01492,173.80087,892.76819
336,2.792,-285.92868,173.31619,892.29486
337,2.8,-290.35464,172.97769,891.89856
338,2.808,-295.25131,172.79866,891.21558
339,2.817,-299.45245,172.3643,890.90161
340,2.825,-302.63391,171.86215,890.05737
341,2.833,-307.25961,172.00906,888.44501
342,2.842,-312.50574,171.59508,887.89563
343,2.85,-316.10852,171.09752,888.07928
344,2.858,-319.34351,170.71964,887.29926
345,2.867,-323.49307,171.13869,887.00372
346,2.875,-327.78339,171.15289,885.86755
347,2.883,-332.3172,171.94958,884.82471
348,2.892,-335.29465,171.60486,883.79065
349,2.9,-339.28098,171.92455,882.61688
350,2.908,-344.03436,172.29132,882.58679
351,2.917,-346.60675,171.76474,882.0423
352,2.925,-350.82224,172.5898,881.56653
353,2.933,-355.31934,173.13092,880.83801
354,2.942,-360.19894,173.15643,879.84338
355,2.95,-362.9675,173.83435,879.11243
356,2.958,-367.75378,173.47466,879.0824
357,2.967,-369.81995,174.28555,877.68817
358,2.975,-374.27841,174.19734,875.88446
359,2.983,-378.86954,174.5379,874.86658
360,2.992,-383.03287,174.92113,874.26984
361,3,-386.67258,175.03566,874.14093
362,3.008,-390.85095,175.29221,873.35333
363,3.017,-396.38397,176.54648,872.99426
364,3.025,-400.74588,177.87775,871.30865
365,3.033,-405.38641,177.46474,871.10864
366,3.042,-408.92786,177.53867,869.08679
367,3.05,-414.42343,177.90497,868.70538
368,3.058,-417.96472,178.70856,867.89136
369,3.067,-424.1087,180.04562,867.151
370,3.075,-429.61472,180.98567,866.56073
371,3.083,-435.19724,182.29022,865.50256
372,3.092,-440.47415,182.95692,864.63416
373,3.1,-445.95154,183.75137,863.50854
374,3.108,-451.11469,184.90021,861.78717
375,3.117,-456.80771,184.92435,861.79816
376,3.125,-462.51923,186.20576,860.86102
377,3.133,-468.29138,186.97708,859.40216
378,3.142,-474.2934,187.81725,858.38531
379,3.15,-480.78546,189.45972,857.27313
380,3.158,-486.68469,190.97433,856.30402
381,3.167,-494.45624,192.23975,854.70178
382,3.175,-500.26584,192.81955,853.56116
383,3.183,-506.31256,193.62485,852.50287
384,3.192,-514.12787,194.88757,850.90778
385,3.2,-522.27631,195.94702,849.93018
386,3.208,-528.86298,196.76846,849.89648
387,3.217,-535.50806,198.82307,848.02087
388,3.225,-542.90985,200.40916,847.7644
389,3.233,-550.92059,201.188,847.4046
390,3.242,-557.95178,202.23567,846.59253
391,3.25,-566.53302,202.89639,846.60175
392,3.258,-574.51587,205.2804,846.80042
393,3.267,-582.27655,206.17337,848.83356
394,3.275,-591.42578,207.86993,849.22711
395,3.283,-599.05786,209.73427,850.28949
396,3.292,-608.50238,210.93771,851.05762
397,3.3,-615.62463,211.47141,853.29456
398,3.308,-625.01263,213.53302,854.35901
399,3.317,-632.41498,214.04457,855.13934
400,3.325,-642.15277,215.9193,856.77094
401,3.333,-649.10712,217.14679,857.5332
402,3.342,-658.57446,218.92722,858.26318
403,3.35,-665.99878,220.08594,861.34924
404,3.358,-675.54175,221.30484,861.71393
405,3.367,-683.75446,221.9722,861.88452
406,3.375,-692.97308,223.05447,863.13654
407,3.383,-702.66595,224.10637,864.04047
408,3.392,-710.88416,225.28969,864.36035
409,3.4,-720.65741,226.82509,865.599
410,3.408,-728.63788,226.7563,865.45801
411,3.417,-737.4361,227.20515,865.90497
412,3.425,-746.67865,228.55733,866.46283
413,3.433,-756.77179,228.09175,867.6709
414,3.442,-764.83435,229.10973,868.35632
415,3.45,-773.19812,227.88858,867.80402
416,3.458,-783.06128,228.45407,869.1358
417,3.467,-791.36707,228.06824,869.57892
418,3.475,-799.68243,227.57484,869.55664
419,3.483,-809.31537,228.625,870.18121
420,3.492,-817.61133,227.68478,871.14142
421,3.5,-826.28076,227.8119,871.40692
422,3.508,-835.8338,228.11494,872.11316
423,3.517,-843.35461,228.11433,872.7431
424,3.525,-852.30145,226.83615,873.29657
425,3.533,-861.19226,227.12454,874.21765
426,3.542,-869.37097,226.49953,874.52795
427,3.55,-876.30029,226.42926,874.83429
428,3.558,-885.78046,226.03369,875.75385
429,3.567,-893.90088,225.84018,875.96454
430,3.575,-903.13879,225.99756,876.95123
431,3.583,-910.67358,224.93465,876.99884
432,3.592,-918.34674,223.91841,877.30103
433,3.6,-927.06415,223.28221,877.33398
434,3.608,-933.95734,223.11333,877.54803
435,3.617,-942.5874,223.28085,877.0813
436,3.625,-949.91461,222.11217,877.33868
437,3.633,-957.79742,221.62469,877.25763
438,3.642,-965.55212,221.39334,877.63605
439,3.65,-974.43018,220.92531,877.44806
440,3.658,-980.86749,219.56424,877.83759
441,3.667,-989.10962,218.88773,877.54193
442,3.675,-995.89899,218.25119,877.78992
443,3.683,-1003.53107,217.59471,877.62189
444,3.692,-1010.86389,216.74408,877.92426
445,3.7,-1018.2923,216.15343,877.06952
446,3.708,-1025.45508,214.90076,877.29315
447,3.717,-1032.01404,214.11792,877.40173
448,3.725,-1039.16943,213.65216,877.5907
449,3.733,-1045.53381,212.46962,877.46643
450,3.742,-1052.83643,211.8231,877.92847
451,3.75,-1059.7168,211.27371,877.85938
452,3.758,-1066.06165,210.60741,877.77838
453,3.767,-1072.94885,210.11125,877.56879
454,3.775,-1079.48682,209.82938,877.32465
455,3.783,-1085.4906,209.27544,877.44629
456,3.792,-1091.70728,208.30243,877.58417
457,3.8,-1097.67346,207.52347,878.29907
458,3.808,-1103.6886,207.19606,879.27686
459,3.817,-1109.79675,206.54181,879.62079
460,3.825,-1115.62292,206.51138,879.9281
461,3.833,-1121.24182,206.74786,880.72217
462,3.842,-1126.86279,206.95044,881.64545
