Frame#,Time,R.Wrist.x,R.Wrist.y,R.Wrist.z,R.Thumb.M1.x,R.Thumb.M1.y,R.Thumb.M1.z,R.Thumb.M2.x,R.Thumb.M2.y,R.Thumb.M2.z,R.Thumb.M3.x,R.Thumb.M3.y,R.Thumb.M3.z,R.Finger3.M1.x,R.Finger3.M1.y,R.Finger3.M1.z,R.Finger3.M2.x,R.Finger3.M2.y,R.Finger3.M2.z,R.Finger3.M3.x,R.Finger3.M3.y,R.Finger3.M3.z
1,0,402.11133,-178.86247,1404.90393,361.7728,-146.13315,1416.71814,347.69281,-105.06641,1426.8844,354.27069,-52.64721,1437.9906,438.34335,-98.45356,1396.25085,422.25043,-43.22918,1347.41602,400.03403,-9.12342,1314.51514
2,0.008,401.9288,-178.91241,1405.05322,362.41464,-146.05249,1416.80688,348.37735,-103.13155,1425.36011,355.41806,-51.61831,1437.72253,439.75528,-99.66994,1396.91235,423.13831,-42.80847,1347.6604,401.82379,-9.65795,1314.87122
3,0.017,401.68982,-179.35449,1405.8562,362.4248,-146.21651,1416.55518,348.98581,-102.05882,1425.13623,356.18701,-50.2935,1437.10583,439.67532,-100.64904,1397.23059,426.75458,-44.6782,1348.07166,404.05197,-10.01014,1314.96289
4,0.025,402.15872,-179.46265,1405.68896,362.74313,-146.13525,1416.66248,349.93472,-101.6349,1424.8645,357.67117,-50.15549,1436.56445,440.12332,-101.07632,1397.76135,427.4017,-44.18901,1348.89087,406.20117,-10.34293,1315.57703
5,0.033,402.26062,-179.48827,1405.80823,361.65445,-145.18762,1415.97974,350.81598,-100.5888,1424.44336,357.36093,-48.97824,1435.66809,441.34723,-102.43544,1398.59375,430.95575,-45.51283,1348.97119,410.91376,-11.19965,1314.95068
6,0.042,402.02655,-179.74654,1405.93481,363.48105,-145.90607,1416.18384,351.70139,-100.43863,1424.28809,359.25861,-50.03554,1435.0376,442.53543,-102.91804,1399.24133,432.86584,-45.72812,1349.80835,412.34872,-11.82973,1314.8551
7,0.05,401.85934,-181.19164,1405.7583,363.46854,-146.31413,1416.23877,351.70139,-100.43863,1424.28809,363.38022,-51.76346,1431.35059,443.03204,-103.39056,1399.4917,434.19183,-47.00692,1349.45947,416.01755,-12.20388,1314.93152
8,0.058,401.83661,-181.28256,1405.91052,363.9765,-146.31808,1415.95325,351.77341,-100.53864,1424.04395,363.08826,-51.61516,1431.12781,444.10223,-104.23337,1399.08069,436.53333,-47.56965,1349.70532,417.72568,-13.00289,1314.62512
9,0.067,402.36987,-181.86543,1406.43762,364.29602,-146.72684,1415.90527,351.3595,-101.2343,1422.34473,358.66528,-49.28343,1432.677,444.43921,-104.19251,1398.93298,438.06192,-48.32919,1349.07031,420.13715,-14.13934,1313.53552
10,0.075,402.51511,-181.82312,1406.39319,364.8266,-147.44096,1415.72314,350.99655,-101.93563,1422.27014,357.8689,-48.95629,1431.20117,444.77942,-104.5148,1398.81226,438.49533,-48.18183,1348.30786,421.79904,-14.53236,1313.17664
11,0.083,402.30573,-182.24605,1406.79114,364.95038,-147.76678,1416.20117,350.00122,-102.41314,1421.34509,360.82996,-52.43183,1428.01538,445.17007,-105.28846,1398.62085,439.60086,-49.75643,1348.2666,423.52539,-15.35509,1313.16785
12,0.092,402.07129,-182.69003,1407.36633,364.9325,-148.38536,1415.95105,349.73911,-102.37868,1420.83264,359.98181,-51.9864,1427.64404,445.35031,-105.6341,1398.35217,439.49179,-50.23233,1348.21753,424.4628,-15.80453,1312.54565
13,0.1,402.20743,-182.74515,1407.49963,364.91641,-149.66982,1416.17639,349.16379,-102.9142,1420.96436,354.76984,-50.70743,1425.06665,444.97406,-105.65044,1398.34949,439.28036,-50.90664,1347.83716,423.92386,-16.51916,1312.53296
14,0.108,402.20743,-182.74515,1407.49963,365.08109,-149.54723,1416.35498,349.04224,-103.06975,1421.35791,354.19186,-51.20253,1426.11853,444.73871,-105.85397,1398.3512,439.18597,-50.87089,1347.64331,421.49649,-16.14254,1311.76599
15,0.117,402.31342,-182.75496,1407.59399,365.27982,-149.0172,1416.96814,348.00574,-104.04842,1421.85193,353.9248,-51.14904,1426.37329,444.3912,-105.44458,1398.1001,437.38977,-50.2536,1347.3324,420.43823,-16.7037,1311.30823
16,0.125,402.31342,-182.75496,1407.59399,364.87543,-149.0061,1417.00708,348.62131,-104.35259,1422.72986,353.52722,-52.80455,1427.93628,444.09573,-105.17336,1398.11816,436.44574,-50.50888,1347.31641,418.65112,-16.43462,1310.47351
17,0.133,402.31342,-182.75496,1407.59399,364.87543,-149.0061,1417.00708,348.96729,-104.19376,1422.87524,354.69312,-53.82707,1429.79797,442.75876,-105.13168,1397.84875,434.40555,-50.26928,1347.10339,416.62204,-16.13271,1310.67737
18,0.142,402.31342,-182.75496,1407.59399,364.87543,-149.0061,1417.00708,348.36224,-104.62206,1424.03333,354.84708,-53.16194,1430.3208,441.7616,-105.04229,1397.86865,432.94141,-49.38052,1346.08069,413.54065,-16.52565,1310.62354
19,0.15,402.17828,-182.71355,1407.65112,364.78265,-148.76878,1417.10925,348.19632,-105.27539,1424.57715,353.79092,-52.82867,1433.74902,441.53625,-104.49798,1397.53967,431.71048,-48.49889,1345.99304,410.90344,-15.7779,1310.86487
20,0.158,402.20743,-182.74515,1407.49963,364.64975,-148.46864,1417.36218,348.40472,-104.91681,1425.20667,352.88718,-54.26681,1434.25806,441.12308,-103.26456,1397.28394,429.06763,-48.0299,1346.375,409.56573,-15.37998,1311.375
21,0.167,401.75433,-182.56393,1407.29834,364.32162,-148.38602,1417.50647,348.40472,-104.91681,1425.20667,353.51355,-53.16813,1435.51648,441.0054,-102.87716,1397.61108,427.61792,-48.57879,1346.5863,406.50262,-15.01917,1311.7113
22,0.175,401.75433,-182.56393,1407.29834,363.77023,-147.75499,1417.80603,348.18802,-104.77583,1425.64709,353.59445,-53.19461,1435.86316,440.93372,-102.84195,1397.70288,427.16214,-48.37362,1347.25452,405.76572,-15.03259,1312.05994
23,0.183,401.75433,-182.56393,1407.29834,363.56595,-147.42097,1417.68298,348.60898,-104.6159,1425.7561,358.87354,-56.18822,1433.56775,440.82156,-102.93639,1397.82922,427.17465,-48.02643,1347.88525,404.96146,-14.47984,1312.67395
24,0.192,401.85577,-181.67679,1407.64014,363.23767,-147.33832,1417.82727,348.41776,-104.18271,1425.55908,359.2919,-56.23978,1434.57593,440.76596,-102.90647,1398.04333,427.15094,-47.51844,1348.29468,405.16873,-14.45991,1313.73767
