Frame#,Time,R.Heel.x,R.Heel.y,R.Heel.z,R.Toe.x,R.Toe.y,R.Toe.z,R.MedFoot.x,R.MedFoot.y,R.MedFoot.z
1,0,83.97143,-177.47115,54.11408,319.15308,-202.38698,42.7747,257.36719,-158.39093,80.04053
2,0.008,83.97143,-177.47115,54.11408,319.08627,-202.21962,42.78469,257.36719,-158.39093,80.04053
3,0.017,84.25554,-176.94499,54.00402,319.29092,-202.25108,42.81156,257.36719,-158.39093,80.04053
4,0.025,84.25554,-176.94499,54.00402,319.29092,-202.25108,42.81156,257.36719,-158.39093,80.04053
5,0.033,84.12708,-177.17122,54.04442,319.29092,-202.25108,42.81156,257.36719,-158.39093,80.04053
6,0.042,83.97143,-177.47115,54.11408,319.23178,-202.07547,42.82974,256.65277,-159.23306,79.8591
7,0.05,84.11536,-177.05446,54.3166,319.39737,-202.13452,42.85763,257.36719,-158.39093,80.04053
8,0.058,84.11536,-177.05446,54.3166,319.22702,-202.2928,42.75836,257.36719,-158.39093,80.04053
9,0.067,84.24382,-177.02563,54.16796,319.39261,-202.35184,42.78624,257.36719,-158.39093,80.04053
10,0.075,84.25554,-176.94499,54.00402,319.23178,-202.07547,42.82974,257.4133,-158.47563,80.1673
11,0.083,84.24382,-177.02563,54.16796,319.15848,-202.18988,42.83968,257.4133,-158.47563,80.1673
12,0.092,83.9867,-177.29207,54.36334,319.091,-202.00227,42.85608,256.73004,-159.20599,80.05666
13,0.1,84.11536,-177.25186,54.20837,319.23178,-202.07547,42.82974,256.73004,-159.20599,80.05666
14,0.108,83.9867,-177.29207,54.36334,319.44485,-202.30078,42.83443,256.73004,-159.20599,80.05666
15,0.117,84.25554,-176.94499,54.00402,319.23178,-202.07547,42.82974,257.4133,-158.47563,80.1673
16,0.125,84.11536,-177.05446,54.3166,319.22702,-202.2928,42.75836,256.69775,-159.31367,79.98522
17,0.133,84.12943,-176.96472,54.14532,319.091,-202.00227,42.85608,257.4133,-158.47563,80.1673
18,0.142,84.12708,-177.17122,54.04442,319.15848,-202.18988,42.83968,256.69775,-159.31367,79.98522
19,0.15,84.25554,-176.94499,54.00402,319.39737,-202.13452,42.85763,257.43201,-158.73749,80.18822
20,0.158,84.24382,-177.02563,54.16796,319.39737,-202.13452,42.85763,257.52982,-158.50937,80.26201
21,0.167,84.11536,-177.25186,54.20837,319.29092,-202.25108,42.81156,257.52982,-158.50937,80.26201
22,0.175,84.00078,-177.20233,54.19205,319.091,-202.00227,42.85608,257.45895,-158.63672,80.25793
23,0.183,84.12708,-177.17122,54.04442,319.23178,-202.07547,42.82974,257.4133,-158.47563,80.1673
24,0.192,84.13873,-177.09042,53.88043,319.29092,-202.25108,42.81156,257.59302,-158.07773,79.93638
25,0.2,84.36678,-176.96158,54.07926,319.39737,-202.13452,42.85763,257.56573,-158.42294,80.16035
26,0.208,84.37651,-177.23576,54.12525,319.29092,-202.25108,42.81156,257.45895,-158.63672,80.25793
27,0.217,84.37651,-177.23576,54.12525,319.39737,-202.13452,42.85763,257.52982,-158.50937,80.26201
28,0.225,84.25635,-177.28009,54.27364,319.33725,-202.20474,43.0165,257.52982,-158.50937,80.26201
29,0.233,84.25636,-176.89763,54.05083,319.42514,-202.23982,42.97248,257.5029,-158.61014,80.1923
30,0.242,84.37843,-176.88078,53.91527,319.39737,-202.13452,42.85763,257.56097,-158.23694,80.00642
31,0.25,84.27036,-177.1902,54.10229,319.39737,-202.13452,42.85763,257.66345,-158.02682,79.90437
32,0.258,84.27036,-177.1902,54.10229,319.29092,-202.25108,42.81156,257.70956,-158.11147,80.0311
33,0.267,84.13873,-177.09042,53.88043,319.29092,-202.25108,42.81156,257.55307,-158.1331,79.99961
34,0.275,84.26719,-176.8642,53.84003,319.04535,-201.94725,43.04261,257.59259,-158.15417,79.90028
35,0.283,84.24996,-177.10703,53.95566,319.29092,-202.25108,42.81156,257.59259,-158.15417,79.90028
36,0.292,84.51664,-176.92874,53.92086,319.44485,-202.30078,42.83443,257.53406,-158.33772,79.9367
37,0.3,84.51664,-176.92874,53.92086,319.39737,-202.13452,42.85763,257.48053,-158.44798,80.01833
38,0.308,84.37843,-176.88078,53.91527,319.42514,-202.23982,42.97248,257.59988,-158.15552,79.99973
39,0.317,84.12769,-177.13524,54.09755,319.29092,-202.25108,42.81156,257.49115,-158.33676,80.05214
40,0.325,84.01479,-177.11244,54.02071,319.44485,-202.30078,42.83443,257.49115,-158.33676,80.05214
41,0.333,84.38817,-177.15497,53.96125,319.39737,-202.13452,42.85763,257.49115,-158.33676,80.05214
42,0.342,84.27819,-177.13971,53.88303,319.23178,-202.07547,42.82974,257.49115,-158.33676,80.05214
43,0.35,84.01479,-177.11244,54.02071,319.15848,-202.18988,42.83968,257.45786,-158.17972,79.96893
44,0.358,84.14344,-176.87483,53.97398,319.091,-202.00227,42.85608,257.38553,-158.31305,79.96362
45,0.367,84.01479,-177.11244,54.02071,319.04684,-202.00887,42.91027,257.45786,-158.17972,79.96893
46,0.375,84.01479,-177.11244,54.02071,319.15848,-202.18988,42.83968,256.78799,-158.89085,79.70322
47,0.383,84.27819,-177.13971,53.88303,319.44485,-202.30078,42.83443,256.93405,-158.80821,79.8708
48,0.392,84.24996,-177.10703,53.95566,319.203,-202.21599,42.85558,256.97794,-158.73723,79.72816
49,0.4,84.13873,-177.09042,53.88043,319.23178,-202.07547,42.82974,256.90186,-158.63388,79.77798
50,0.408,84.26719,-176.8642,53.84003,319.29092,-202.25108,42.81156,256.98444,-158.50554,79.57384
51,0.417,84.26719,-176.8642,53.84003,319.15848,-202.18988,42.83968,256.94055,-158.57651,79.71646
52,0.425,84.01479,-177.11244,54.02071,319.29092,-202.25108,42.81156,256.94577,-158.5629,79.63536
53,0.433,84.01479,-177.11244,54.02071,319.13953,-202.03168,42.87368,256.94055,-158.57651,79.71646
54,0.442,84.13873,-177.09042,53.88043,319.29092,-202.25108,42.81156,256.94055,-158.57651,79.71646
55,0.45,84.26719,-176.8642,53.84003,319.091,-202.00227,42.85608,256.98444,-158.50554,79.57384
56,0.458,84.14344,-176.87483,53.97398,319.29092,-202.25108,42.81156,256.94055,-158.57651,79.71646
57,0.467,84.14344,-176.87483,53.97398,319.28552,-202.44817,42.74659,256.98444,-158.50554,79.57384
58,0.475,84.26719,-176.8642,53.84003,319.22702,-202.2928,42.75836,256.90186,-158.63388,79.77798
59,0.483,84.26719,-176.8642,53.84003,319.29092,-202.25108,42.81156,256.87857,-158.74876,79.49517
