Frame#,Time,L.Forearm.x,L.Forearm.y,L.Forearm.z,L.Ulna.x,L.Ulna.y,L.Ulna.z,L.Radius.x,L.Radius.y,L.Radius.z
1,0,156.6145,427.17639,1377.55029,227.19514,447.67612,1303.0719,274.28799,376.51974,1367.5498
2,0.008,156.6145,427.17639,1377.55029,227.19514,447.67612,1303.0719,274.28799,376.51974,1367.5498
3,0.017,156.6145,427.17639,1377.55029,227.19514,447.67612,1303.0719,274.28799,376.51974,1367.5498
4,0.025,156.6145,427.17639,1377.55029,227.19514,447.67612,1303.0719,274.45929,377.47235,1367.40063
5,0.033,156.6145,427.17639,1377.55029,227.19514,447.67612,1303.0719,274.45929,377.47235,1367.40063
6,0.042,156.6145,427.17639,1377.55029,226.62827,447.79541,1302.98254,274.12399,376.35617,1367.38428
7,0.05,156.6145,427.17639,1377.55029,226.62827,447.79541,1302.98254,274.29456,377.28763,1367.22888
8,0.058,156.33168,426.99915,1377.46838,226.62827,447.79541,1302.98254,274.45929,377.47235,1367.40063
9,0.067,156.6145,427.17639,1377.55029,226.62827,447.79541,1302.98254,274.29456,377.28763,1367.22888
10,0.075,156.52403,426.95035,1378.04053,226.62827,447.79541,1302.98254,274.29456,377.28763,1367.22888
11,0.083,156.52403,426.95035,1378.04053,226.62827,447.79541,1302.98254,274.29456,377.28763,1367.22888
12,0.092,156.52403,426.95035,1378.04053,226.62827,447.79541,1302.98254,274.29456,377.28763,1367.22888
13,0.1,156.1093,426.70053,1377.92932,226.62827,447.79541,1302.98254,273.84448,377.42676,1367.33154
14,0.108,156.1093,426.70053,1377.92932,227.31979,449.15506,1303.29578,273.84448,377.42676,1367.33154
15,0.117,156.1093,426.70053,1377.92932,226.62827,447.79541,1302.98254,273.84448,377.42676,1367.33154
16,0.125,156.1093,426.70053,1377.92932,227.31979,449.15506,1303.29578,273.84448,377.42676,1367.33154
17,0.133,156.1093,426.70053,1377.92932,227.31979,449.15506,1303.29578,273.86359,378.29013,1367.2854
18,0.142,156.21921,426.6311,1378.03601,227.31979,449.15506,1303.29578,273.86359,378.29013,1367.2854
19,0.15,156.1093,426.70053,1377.92932,226.62827,447.79541,1302.98254,274.02838,378.47485,1367.45715
20,0.158,155.94627,426.65845,1378.12012,226.62827,447.79541,1302.98254,273.86359,378.29013,1367.2854
21,0.167,155.44182,427.61441,1378.52405,226.62827,447.79541,1302.98254,274.02838,378.47485,1367.45715
22,0.175,155.60455,427.90137,1377.98865,226.62827,447.79541,1302.98254,274.02838,378.47485,1367.45715
23,0.183,155.35677,428.00308,1377.97815,226.62827,447.79541,1302.98254,274.02838,378.47485,1367.45715
24,0.192,155.35677,428.00308,1377.97815,226.785,447.97171,1303.34473,274.02838,378.47485,1367.45715
25,0.2,155.33946,428.17148,1378.28357,226.785,447.97171,1303.34473,273.91235,378.75467,1367.61841
26,0.208,155.37785,428.20502,1378.16589,227.28008,448.98224,1303.61719,273.91235,378.75467,1367.61841
27,0.217,155.33946,428.17148,1378.28357,227.05809,449.05048,1303.78528,273.91235,378.75467,1367.61841
28,0.225,155.33946,428.17148,1378.28357,226.53011,448.02393,1303.56006,273.80045,378.88834,1367.91846
29,0.233,155.33946,428.17148,1378.28357,227.11981,449.3924,1304.09363,273.80045,378.88834,1367.91846
30,0.242,155.31837,427.96954,1378.09583,226.53011,448.02393,1303.56006,273.80045,378.88834,1367.91846
31,0.25,155.33946,428.17148,1378.28357,226.53011,448.02393,1303.56006,273.83997,378.79205,1367.72168
32,0.258,155.33946,428.17148,1378.28357,226.53011,448.02393,1303.56006,273.72803,378.92572,1368.02173
33,0.267,155.33946,428.17148,1378.28357,227.11981,449.3924,1304.09363,273.72803,378.92572,1368.02173
