Frame#,Time,R.Heel.x,R.Heel.y,R.Heel.z,R.Toe.x,R.Toe.y,R.Toe.z,R.MedFoot.x,R.MedFoot.y,R.MedFoot.z
1,0,38.46756,-78.31586,41.95812,241.30704,-126.28171,41.34834,192.82907,-86.04562,63.70917
2,0.008,37.92891,-78.55228,41.97882,241.44366,-126.26804,41.28237,193.04576,-86.06857,63.71464
3,0.017,37.71684,-78.91383,41.80547,241.44366,-126.26804,41.28237,193.04576,-86.06857,63.71464
4,0.025,38.46756,-78.31586,41.95812,241.66939,-126.36303,41.48958,192.75848,-85.94735,63.62974
5,0.033,38.46756,-78.31586,41.95812,241.44366,-126.26804,41.28237,192.82907,-86.04562,63.70917
6,0.042,37.92891,-78.55228,41.97882,241.44366,-126.26804,41.28237,192.82907,-86.04562,63.70917
7,0.05,37.92891,-78.55228,41.97882,241.08134,-126.18671,41.14112,193.04576,-86.06857,63.71464
8,0.058,37.92891,-78.55228,41.97882,241.44366,-126.26804,41.28237,193.04576,-86.06857,63.71464
9,0.067,37.92891,-78.55228,41.97882,241.44366,-126.26804,41.28237,193.04576,-86.06857,63.71464
10,0.075,37.71684,-78.91383,41.80547,241.61766,-125.95636,41.76645,192.82907,-86.04562,63.70917
11,0.083,37.92891,-78.55228,41.97882,241.66939,-126.36303,41.48958,193.04576,-86.06857,63.71464
12,0.092,37.92891,-78.55228,41.97882,241.52553,-126.21516,41.5977,192.75848,-85.94735,63.62974
13,0.1,37.71684,-78.91383,41.80547,241.08134,-126.18671,41.14112,192.82907,-86.04562,63.70917
14,0.108,37.92891,-78.55228,41.97882,241.23093,-126.17561,41.35731,192.84715,-85.89412,63.80465
15,0.117,37.92891,-78.55228,41.97882,241.52553,-126.21516,41.5977,192.97516,-85.97028,63.63521
16,0.125,37.92891,-78.55228,41.97882,241.52553,-126.21516,41.5977,192.82907,-86.04562,63.70917
17,0.133,37.92891,-78.55228,41.97882,240.93748,-126.03881,41.24924,192.82907,-86.04562,63.70917
18,0.142,37.71684,-78.91383,41.80547,241.52553,-126.21516,41.5977,192.82907,-86.04562,63.70917
19,0.15,37.92891,-78.55228,41.97882,241.29979,-126.12015,41.39049,192.82907,-86.04562,63.70917
20,0.158,37.92891,-78.55228,41.97882,241.1503,-126.01237,41.53904,192.82907,-86.04562,63.70917
21,0.167,37.71684,-78.91383,41.80547,241.16319,-126.13383,41.45646,192.75848,-85.94735,63.62974
22,0.175,37.92891,-78.55228,41.97882,240.86861,-126.09428,41.21605,192.82907,-86.04562,63.70917
23,0.183,37.92891,-78.55228,41.97882,241.02963,-125.78001,41.41801,193.04576,-86.06857,63.71464
24,0.192,37.92891,-78.55228,41.97882,240.94063,-126.04951,41.52673,193.04576,-86.06857,63.71464
25,0.2,37.92891,-78.55228,41.97882,240.98038,-125.81988,41.67912,192.82907,-86.04562,63.70917
26,0.208,37.71684,-78.91383,41.80547,240.94063,-126.04951,41.52673,192.75848,-85.94735,63.62974
27,0.217,38.46756,-78.31586,41.95812,241.18649,-125.80497,41.786,192.82907,-86.04562,63.70917
28,0.225,37.92891,-78.55228,41.97882,240.87177,-125.97945,41.6875,192.82907,-86.04562,63.70917
29,0.233,37.71684,-78.91383,41.80547,240.98038,-125.81988,41.67912,193.04576,-86.06857,63.71464
30,0.242,37.92891,-78.55228,41.97882,240.87177,-125.97945,41.6875,192.82907,-86.04562,63.70917
31,0.25,37.71684,-78.91383,41.80547,240.87177,-125.97945,41.6875,192.97516,-85.97028,63.63521
32,0.258,37.92891,-78.55228,41.97882,240.64604,-125.88439,41.48029,192.82907,-86.04562,63.70917
33,0.267,37.92891,-78.55228,41.97882,240.91151,-125.74979,41.83987,192.82907,-86.04562,63.70917
34,0.275,37.92891,-78.55228,41.97882,240.9247,-125.67157,42.09217,192.75848,-85.94735,63.62974
35,0.283,37.92891,-78.55228,41.97882,241.04968,-126.13765,42.26785,192.82907,-86.04562,63.70917
36,0.292,37.92891,-78.55228,41.97882,241.04634,-126.05492,42.50188,192.82907,-86.04562,63.70917
37,0.3,37.71684,-78.91383,41.80547,240.63084,-125.3553,42.34957,192.34546,-85.5214,63.64708
