Frame#,Time,R.Biceps.Lateral.x,R.Biceps.Lateral.y,R.Biceps.Lateral.z,R.Elbow.x,R.Elbow.y,R.Elbow.z,R.Elbow.Medial.x,R.Elbow.Medial.y,R.Elbow.Medial.z
1,0,-262.86789,-285.03461,947.547,-189.47708,-394.67648,910.49487,-203.5753,-390.79794,829.26434
2,0.008,-262.87457,-285.0473,947.35394,-189.47708,-394.67648,910.49487,-203.34601,-390.62637,829.10626
3,0.017,-262.87366,-284.87286,947.27112,-189.2429,-395.00754,910.25769,-203.51605,-390.17691,828.7113
4,0.025,-262.87735,-284.65811,947.05597,-188.70512,-395.05646,909.79211,-203.48915,-389.57272,828.47321
5,0.033,-262.89966,-284.24704,946.96899,-188.70512,-395.05646,909.79211,-203.60184,-389.22723,828.22644
6,0.042,-262.89966,-284.24704,946.96899,-188.54784,-394.53079,909.35901,-203.38608,-389.31934,828.22156
7,0.05,-262.89966,-284.24704,946.96899,-188.67371,-394.41333,908.85913,-203.19643,-389.39896,828.21027
8,0.058,-263.02948,-284.15979,946.91364,-188.48436,-394.20624,908.9469,-203.20299,-389.40692,828.26666
9,0.067,-263.02948,-284.15979,946.91364,-188.48436,-394.20624,908.9469,-203.34715,-389.1463,828.32336
10,0.075,-262.80341,-283.95993,946.95129,-189.3306,-394.35489,909.93939,-203.56293,-389.05423,828.32825
11,0.083,-262.84665,-283.98047,947.32465,-189.49271,-394.08151,910.42761,-203.71613,-389.14059,828.44012
12,0.092,-263.16473,-284.07608,947.63452,-189.79626,-394.02728,910.65558,-203.65091,-389.72098,828.74347
13,0.1,-263.49588,-284.25385,947.61481,-189.79626,-394.02728,910.65558,-203.93765,-390.21198,829.21106
14,0.108,-263.76163,-284.04123,947.96851,-189.95422,-393.69922,910.86444,-204.47749,-390.09546,829.50739
15,0.117,-263.96649,-283.96051,948.00305,-189.89439,-393.81177,911.41919,-205.05333,-390.40018,829.78424
16,0.125,-264.50052,-283.72458,948.61444,-189.81734,-393.87445,911.5647,-206.00983,-390.76675,830.29608
17,0.133,-264.86414,-284.02383,949.11896,-190.83817,-394.0148,911.862,-206.00983,-390.76675,830.29608
18,0.142,-264.8548,-284.021,948.81268,-190.19185,-393.92981,912.7121,-205.88081,-390.84253,830.40027
19,0.15,-264.8548,-284.021,948.81268,-189.95561,-393.84427,912.71014,-205.97932,-391.42316,830.8363
20,0.158,-265.76709,-283.28885,948.38336,-190.06154,-393.93451,912.95996,-205.97932,-391.42316,830.8363
21,0.167,-265.87549,-283.44931,948.46259,-190.65724,-393.50964,913.34619,-206.48074,-391.60193,831.12634
22,0.175,-265.57419,-283.94043,948.48206,-190.71246,-393.68582,913.3623,-206.48074,-391.60193,831.12634
23,0.183,-265.4191,-283.67307,948.26959,-191.09612,-393.73633,912.7616,-206.57993,-391.32239,830.75336
24,0.192,-265.2933,-283.64572,947.9491,-191.11462,-393.92566,912.40594,-206.27005,-391.20688,830.43439
25,0.2,-265.37595,-283.3374,947.31934,-190.5352,-394.12662,911.92822,-206.20149,-390.83011,830.26727
26,0.208,-265.08792,-283.78082,947.24438,-190.64545,-394.12585,911.34265,-206.35695,-390.92426,830.15247
27,0.217,-265.34595,-283.26944,946.85162,-191.11761,-393.66205,910.79425,-206.29408,-391.02411,829.83337
28,0.225,-264.96588,-283.56647,946.47736,-190.51617,-393.77328,910.55255,-206.27617,-391.00745,829.53107
29,0.233,-264.59128,-284.56442,946.15356,-190.63574,-393.68591,910.43445,-205.90636,-390.79501,829.24469
30,0.242,-264.42239,-284.38583,945.92615,-190.37337,-393.84888,909.85638,-205.59268,-390.82526,828.67706
31,0.25,-264.07788,-284.28848,945.82806,-189.5827,-393.99161,909.1178,-205.60249,-390.77515,827.91486
32,0.258,-263.56927,-283.81784,945.72278,-188.95308,-394.22086,908.13824,-205.52211,-389.2854,827.04431
33,0.267,-263.52048,-283.72058,945.61072,-189.12668,-393.82428,907.36658,-205.22418,-388.63834,826.54126
34,0.275,-263.38837,-283.55072,945.59076,-189.09877,-393.53302,906.88208,-204.7242,-388.70151,826.08551
35,0.283,-263.38837,-283.55072,945.59076,-189.04228,-393.51837,906.68304,-204.67944,-388.8063,825.53815
36,0.292,-263.11304,-283.86014,945.60797,-189.04228,-393.51837,906.68304,-204.67944,-388.8063,825.53815
37,0.3,-263.29211,-283.65353,945.56757,-189.05194,-393.67844,906.55548,-204.67944,-388.8063,825.53815
38,0.308,-263.29211,-283.65353,945.56757,-189.04228,-393.51837,906.68304,-204.63701,-388.64383,825.76355
39,0.317,-263.11304,-283.86014,945.60797,-189.04228,-393.51837,906.68304,-204.63701,-388.64383,825.76355
40,0.325,-263.11304,-283.86014,945.60797,-188.95651,-393.9021,907.19043,-204.82115,-388.56525,826.2948
41,0.333,-263.20926,-283.75732,945.63123,-188.38834,-393.70825,907.31622,-205.60791,-389.44592,827.03308
42,0.342,-263.42053,-283.63336,945.72125,-188.58122,-393.63928,908.25867,-206.16006,-390.10153,827.38818
43,0.35,-263.39017,-284.02441,945.76324,-188.71721,-393.52768,908.39148,-206.2849,-390.47037,827.61511
44,0.358,-263.59186,-284.00253,945.90289,-188.49608,-393.8826,908.61023,-206.15939,-390.94107,828.33234
45,0.367,-264.04703,-283.98932,945.92065,-188.48436,-394.20624,908.9469,-206.34319,-391.09647,828.58447
46,0.375,-264.35248,-284.75867,946.14844,-189.14885,-394.0741,909.07587,-206.48575,-391.49405,828.94086
47,0.383,-264.35248,-284.75867,946.14844,-189.61267,-394.12347,910.13983,-206.70102,-391.64182,828.92334
48,0.392,-264.35248,-284.75867,946.14844,-188.88455,-394.6723,909.94348,-206.63065,-391.83026,829.159
49,0.4,-264.35248,-284.75867,946.14844,-188.29524,-394.36523,909.07953,-206.56023,-391.81995,829.02313
50,0.408,-263.96835,-284.47058,946.14868,-188.48436,-394.20624,908.9469,-206.48569,-391.67981,828.65466
51,0.417,-264.11383,-284.90738,946.05145,-188.37262,-393.95499,908.77136,-206.3298,-391.64227,828.37067
52,0.425,-263.47754,-284.827,946.03809,-188.01086,-394.202,908.55151,-206.26585,-391.56821,827.98529
53,0.433,-262.83072,-284.30179,945.65118,-188.35622,-394.07394,907.4884,-206.3295,-391.22977,827.2395
54,0.442,-262.45166,-284.45966,945.6272,-188.63605,-394.26566,906.81378,-205.14673,-389.93771,825.77771
55,0.45,-262.25827,-284.33807,945.55096,-188.28223,-393.8642,906.52954,-205.24164,-389.90225,825.02747
56,0.458,-262.23279,-284.39658,945.15277,-188.31746,-393.58755,905.8642,-204.53139,-389.1106,824.65387
57,0.467,-262.108,-284.38089,944.99701,-188.20009,-393.42035,905.50555,-203.90533,-388.9483,823.80389
58,0.475,-262.108,-284.38089,944.99701,-188.45918,-393.04837,904.80511,-203.78117,-388.60638,823.52472
59,0.483,-262.69275,-284.20538,944.40552,-188.66103,-393.11722,904.4823,-204.12405,-388.24692,822.87976
60,0.492,-262.61389,-284.26773,944.2016,-189.43709,-393.76715,903.80206,-204.23488,-387.68497,822.76849
61,0.5,-262.90671,-284.44992,944.03589,-189.44644,-393.85443,903.42578,-203.92349,-387.49344,822.51654
62,0.508,-262.60986,-284.29562,943.50751,-189.59508,-393.80209,903.56213,-203.92349,-387.49344,822.51654
63,0.517,-263.0314,-284.40671,943.97443,-190.23714,-393.66974,903.67542,-204.17455,-387.68909,822.65283
64,0.525,-263.58325,-284.67972,944.04828,-190.14423,-393.78494,904.01349,-204.34457,-388.47681,823.04108
65,0.533,-263.586,-284.70569,944.18109,-190.6136,-394.36987,904.00659,-204.52583,-388.82996,823.04254
