Frame#,Time,C7.x,C7.y,C7.z,R.Shoulder.x,R.Shoulder.y,R.Shoulder.z,L.Shoulder.x,L.Shoulder.y,L.Shoulder.z
1,0,111.84924,18.61782,1587.44287,215.12589,-146.64241,1560.68835,192.41882,192.32025,1570.81238
2,0.008,112.64347,19.312,1587.00293,215.12589,-146.64241,1560.68835,192.5955,192.53288,1570.78613
3,0.017,112.64347,19.312,1587.00293,215.12589,-146.64241,1560.68835,192.41882,192.32025,1570.81238
4,0.025,112.64347,19.312,1587.00293,215.04373,-146.43367,1560.82068,192.5955,192.53288,1570.78613
5,0.033,112.86626,19.3094,1587.32019,215.21066,-146.27477,1560.92957,192.41882,192.32025,1570.81238
6,0.042,112.86626,19.3094,1587.32019,215.54791,-146.45183,1560.61975,192.41882,192.32025,1570.81238
7,0.05,112.86626,19.3094,1587.32019,215.38098,-146.61072,1560.51086,192.41882,192.32025,1570.81238
8,0.058,113.26513,19.41842,1587.22852,215.29282,-146.48354,1560.79724,192.41882,192.32025,1570.81238
9,0.067,113.26513,19.41842,1587.22852,215.12589,-146.64241,1560.68835,192.80313,192.47519,1570.82202
10,0.075,113.53615,20.06438,1587.6886,215.54791,-146.45183,1560.61975,192.79781,192.52846,1570.7749
11,0.083,113.53615,20.06438,1587.6886,215.29282,-146.48354,1560.79724,192.60866,192.30182,1570.80566
12,0.092,113.67564,20.18223,1587.84839,215.54791,-146.45183,1560.61975,192.80313,192.47519,1570.82202
13,0.1,113.67564,20.18223,1587.84839,215.54791,-146.45183,1560.61975,192.80313,192.47519,1570.82202
14,0.108,113.44999,19.61495,1587.42151,215.35806,-146.39145,1560.41211,193.02066,192.73666,1570.78894
15,0.117,113.44999,19.61495,1587.42151,215.29881,-146.40199,1560.64307,193.02066,192.73666,1570.78894
16,0.125,113.67564,20.18223,1587.84839,215.5898,-146.30403,1560.38196,193.02066,192.73666,1570.78894
17,0.133,113.67564,20.18223,1587.84839,215.54791,-146.45183,1560.61975,193.02066,192.73666,1570.78894
18,0.142,113.67564,20.18223,1587.84839,215.38098,-146.61072,1560.51086,193.02066,192.73666,1570.78894
19,0.15,113.67564,20.18223,1587.84839,215.42285,-146.46292,1560.27319,193.02066,192.73666,1570.78894
20,0.158,113.67564,20.18223,1587.84839,215.51913,-146.1974,1560.17041,193.02066,192.73666,1570.78894
21,0.167,113.44999,19.61495,1587.42151,215.56694,-146.08469,1560.28333,193.02066,192.73666,1570.78894
22,0.175,113.67564,20.18223,1587.84839,215.35217,-146.35629,1560.06152,193.02066,192.73666,1570.78894
23,0.183,113.67564,20.18223,1587.84839,215.35217,-146.35629,1560.06152,193.02066,192.73666,1570.78894
24,0.192,113.67564,20.18223,1587.84839,215.35217,-146.35629,1560.06152,193.02066,192.73666,1570.78894
25,0.2,113.67564,20.18223,1587.84839,215.37506,-146.57561,1560.16028,193.02066,192.73666,1570.78894
26,0.208,113.67564,20.18223,1587.84839,215.37506,-146.57561,1560.16028,193.02066,192.73666,1570.78894
27,0.217,113.67564,20.18223,1587.84839,215.35217,-146.35629,1560.06152,192.80313,192.47519,1570.82202
28,0.225,113.44999,19.61495,1587.42151,215.35217,-146.35629,1560.06152,192.64305,192.40691,1570.71277
29,0.233,113.44999,19.61495,1587.42151,215.49196,-146.01561,1560.25806,192.45543,192.25467,1570.67786
30,0.242,113.44999,19.61495,1587.42151,215.49196,-146.01561,1560.25806,192.45543,192.25467,1570.67786
31,0.25,113.2272,19.61746,1587.10425,215.24223,-146.22168,1560.12012,192.45543,192.25467,1570.67786
32,0.258,113.26513,19.41842,1587.22852,215.24223,-146.22168,1560.12012,192.45543,192.25467,1570.67786
33,0.267,113.44999,19.61495,1587.42151,215.24223,-146.22168,1560.12012,192.45543,192.25467,1570.67786
34,0.275,113.26513,19.41842,1587.22852,215.24223,-146.22168,1560.12012,192.45543,192.25467,1570.67786
35,0.283,113.26513,19.41842,1587.22852,215.24223,-146.22168,1560.12012,192.45543,192.25467,1570.67786
36,0.292,113.04236,19.42101,1586.91113,215.24223,-146.22168,1560.12012,192.45543,192.25467,1570.67786
37,0.3,113.04236,19.42101,1586.91113,215.24223,-146.22168,1560.12012,192.43297,192.10381,1570.4447
38,0.308,113.04236,19.42101,1586.91113,215.22942,-146.32176,1559.99597,192.45543,192.25467,1570.67786
39,0.317,113.26513,19.41842,1587.22852,215.24223,-146.22168,1560.12012,192.43297,192.10381,1570.4447
40,0.325,113.04236,19.42101,1586.91113,215.22595,-146.4209,1559.88013,192.43297,192.10381,1570.4447
41,0.333,113.04236,19.42101,1586.91113,215.22942,-146.32176,1559.99597,192.43297,192.10381,1570.4447
42,0.342,113.04236,19.42101,1586.91113,215.19914,-146.53122,1559.77588,192.43297,192.10381,1570.4447
43,0.35,113.04236,19.42101,1586.91113,215.20261,-146.4321,1559.8916,192.43297,192.10381,1570.4447
44,0.358,113.04236,19.42101,1586.91113,215.19914,-146.53122,1559.77588,192.43726,191.85709,1570.43518
45,0.367,113.04236,19.42101,1586.91113,215.222,-146.75053,1559.87451,192.43297,192.10381,1570.4447
46,0.375,113.04236,19.42101,1586.91113,215.222,-146.75053,1559.87451,192.43726,191.85709,1570.43518
47,0.383,113.04236,19.42101,1586.91113,215.19914,-146.53122,1559.77588,191.86261,191.94009,1570.34351
48,0.392,113.04236,19.42101,1586.91113,215.19914,-146.53122,1559.77588,192.43726,191.85709,1570.43518
49,0.4,113.04236,19.42101,1586.91113,215.222,-146.75053,1559.87451,191.67271,191.95845,1570.35022
50,0.408,113.04236,19.42101,1586.91113,215.222,-146.75053,1559.87451,191.86261,191.94009,1570.34351
51,0.417,113.04236,19.42101,1586.91113,215.222,-146.75053,1559.87451,191.86261,191.94009,1570.34351
52,0.425,113.19483,19.26773,1586.56226,215.222,-146.75053,1559.87451,191.54004,191.97443,1570.16687
53,0.433,113.19483,19.26773,1586.56226,215.222,-146.75053,1559.87451,191.54004,191.97443,1570.16687
54,0.442,113.04236,19.42101,1586.91113,215.222,-146.75053,1559.87451,191.66476,191.8398,1570.10022
55,0.45,112.68571,19.16772,1586.74207,215.02066,-146.99182,1559.91418,191.66476,191.8398,1570.10022
56,0.458,112.68571,19.16772,1586.74207,215.02066,-146.99182,1559.91418,191.48825,192.11842,1570.06421
57,0.467,112.68571,19.16772,1586.74207,215.02066,-146.99182,1559.91418,191.54004,191.97443,1570.16687
58,0.475,112.68571,19.16772,1586.74207,214.52364,-146.76134,1559.83325,191.61299,191.98378,1569.99768
59,0.483,112.68571,19.16772,1586.74207,215.02066,-146.99182,1559.91418,191.48825,192.11842,1570.06421
60,0.492,112.5228,18.89634,1586.87659,215.02066,-146.99182,1559.91418,191.48825,192.11842,1570.06421
61,0.5,112.5228,18.89634,1586.87659,214.52364,-146.76134,1559.83325,191.46239,192.02769,1569.948
62,0.508,112.5228,18.89634,1586.87659,214.1264,-146.67479,1559.91125,191.33766,192.16234,1570.01453
63,0.517,112.5228,18.89634,1586.87659,215.02066,-146.99182,1559.91418,191.33766,192.16234,1570.01453
64,0.525,112.5228,18.89634,1586.87659,215.02066,-146.99182,1559.91418,191.0392,192.12871,1569.85217
65,0.533,112.5228,18.89634,1586.87659,215.02066,-146.99182,1559.91418,191.0392,192.12871,1569.85217
66,0.542,112.5228,18.89634,1586.87659,214.02003,-146.76622,1559.83545,191.17886,192.07014,1569.43005
67,0.55,112.5228,18.89634,1586.87659,213.89514,-146.55956,1559.83276,191.0392,192.12871,1569.85217
68,0.558,112.17268,18.71289,1586.81592,213.63213,-146.28329,1559.82813,191.17886,192.07014,1569.43005
