Frame#,Time,L.Forearm.x,L.Forearm.y,L.Forearm.z,L.Ulna.x,L.Ulna.y,L.Ulna.z,L.Radius.x,L.Radius.y,L.Radius.z
1,0,625.00018,225.92691,1539.7876,681.88617,302.98904,1495.82458,771.31622,253.39799,1510.81348
2,0.008,625.00018,225.92691,1539.7876,681.88617,302.98904,1495.82458,771.25977,253.47821,1511.51636
3,0.017,624.76965,226.13541,1540.02136,681.88617,302.98904,1495.82458,771.31171,253.14955,1511.03027
4,0.025,624.47919,226.27904,1540.16211,681.88617,302.98904,1495.82458,771.25977,253.47821,1511.51636
5,0.033,624.76965,226.13541,1540.02136,681.88617,302.98904,1495.82458,771.31171,253.14955,1511.03027
6,0.042,624.76965,226.13541,1540.02136,682.04462,302.57114,1496.00769,771.25977,253.47821,1511.51636
7,0.05,624.7796,226.26015,1540.18494,682.04462,302.57114,1496.00769,771.43915,253.36911,1511.60461
8,0.058,625.00647,225.965,1540.1814,682.04462,302.57114,1496.00769,771.43915,253.36911,1511.60461
9,0.067,625.21692,225.79964,1540.64941,682.04462,302.57114,1496.00769,771.43915,253.36911,1511.60461
10,0.075,625.23309,225.8026,1540.63757,682.04462,302.57114,1496.00769,771.7616,253.28528,1511.58435
11,0.083,625.34399,225.71603,1540.72314,682.04462,302.57114,1496.00769,772.5033,252.03207,1511.50769
12,0.092,625.34399,225.71603,1540.72314,682.04462,302.57114,1496.00769,772.38922,251.88528,1511.63086
13,0.1,625.22498,225.57831,1540.82617,682.04462,302.57114,1496.00769,771.7616,253.28528,1511.58435
14,0.108,625.04321,227.3367,1541.01245,682.39984,302.61069,1496.22754,772.64899,251.89706,1511.77905
15,0.117,625.22498,225.57831,1540.82617,682.39984,302.61069,1496.22754,772.64899,251.89706,1511.77905
16,0.125,625.34399,225.71603,1540.72314,682.39984,302.61069,1496.22754,772.64899,251.89706,1511.77905
17,0.133,625.34399,225.71603,1540.72314,682.39984,302.61069,1496.22754,773.51178,249.31198,1511.83948
18,0.142,625.09253,226.99054,1541.18701,682.75513,302.65073,1496.44739,772.82904,251.99498,1511.97681
19,0.15,625.22498,225.57831,1540.82617,682.75513,302.65073,1496.44739,772.82904,251.99498,1511.97681
20,0.158,625.38947,225.40327,1540.96948,682.75513,302.65073,1496.44739,772.82904,251.99498,1511.97681
21,0.167,625.27045,225.26555,1541.07251,682.75513,302.65073,1496.44739,771.9245,253.96362,1512.96143
22,0.175,625.30865,225.31902,1540.97156,682.75513,302.65073,1496.44739,772.82904,251.99498,1511.97681
23,0.183,625.30865,225.31902,1540.97156,682.85944,302.38483,1496.60571,772.82904,251.99498,1511.97681
24,0.192,625.27045,225.26555,1541.07251,682.85944,302.38483,1496.60571,772.64899,251.89706,1511.77905
25,0.2,625.30865,225.31902,1540.97156,682.85944,302.38483,1496.60571,772.82904,251.99498,1511.97681
26,0.208,625.02924,226.68742,1541.41223,682.39984,302.61069,1496.22754,772.62708,252.02031,1512.07617
27,0.217,625.27045,225.26555,1541.07251,682.39984,302.61069,1496.22754,772.44702,251.92239,1511.87842
28,0.225,625.27045,225.26555,1541.07251,682.39984,302.61069,1496.22754,771.7514,253.93727,1513.05139
29,0.233,625.02924,226.68742,1541.41223,682.75513,302.65073,1496.44739,772.62708,252.02031,1512.07617
30,0.242,625.27045,225.26555,1541.07251,682.39984,302.61069,1496.22754,772.28571,251.55745,1511.91528
31,0.25,625.02295,225.40642,1541.21643,682.39984,302.61069,1496.22754,772.28571,251.55745,1511.91528
32,0.258,625.02295,225.40642,1541.21643,682.50409,302.34485,1496.38586,772.3764,252.11115,1512.02466
33,0.267,625.27045,225.26555,1541.07251,682.50409,302.34485,1496.38586,771.40094,253.50751,1512.92847
34,0.275,625.02295,225.40642,1541.21643,682.50409,302.34485,1496.38586,772.29199,252.04742,1512.1366
35,0.283,625.27045,225.26555,1541.07251,682.50409,302.34485,1496.38586,771.40094,253.50751,1512.92847
36,0.292,625.02295,225.40642,1541.21643,682.50409,302.34485,1496.38586,771.93884,251.49287,1511.89258
