Frame#,Time,L.Biceps.Lateral.x,L.Biceps.Lateral.y,L.Biceps.Lateral.z,L.Elbow.x,L.Elbow.y,L.Elbow.z,L.Elbow.Medial.x,L.Elbow.Medial.y,L.Elbow.Medial.z
1,0,246.7137,421.56155,1242.89294,222.58946,425.30435,1067.69934,187.19757,342.62668,1064.80042
2,0.008,246.81453,421.71777,1243.04004,222.6387,425.62589,1067.52649,187.04611,342.66827,1065.4093
3,0.017,247.61572,421.72366,1243.27991,221.15865,425.34943,1067.56372,187.04611,342.66827,1065.4093
4,0.025,247.56081,421.96964,1243.29529,219.81148,425.23608,1067.92798,187.04611,342.66827,1065.4093
5,0.033,246.7946,422.08856,1243.47095,218.71817,424.00079,1067.76917,188.13547,341.41653,1065.55359
6,0.042,246.6082,422.26004,1243.6532,217.02721,423.97012,1067.2981,190.06244,339.81586,1065.9303
7,0.05,245.89168,422.63416,1244.14124,215.87592,423.92505,1067.46912,190.74211,338.87735,1065.94312
8,0.058,245.43755,422.51193,1244.30713,214.89783,423.75797,1067.46411,191.21237,338.43774,1065.53406
9,0.067,244.63275,422.82193,1244.4519,214.13011,422.89243,1067.62463,191.0808,337.1217,1065.93604
10,0.075,243.74974,422.67749,1244.77588,213.66403,422.47424,1067.87109,191.19516,337.01047,1066.15894
11,0.083,243.40385,422.4599,1244.8512,212.70183,422.51978,1068.75244,191.0808,337.1217,1065.93604
12,0.092,242.22911,422.72388,1244.99353,212.71797,422.28812,1069.27368,191.0808,337.1217,1065.93604
13,0.1,241.00644,422.92053,1245.38806,212.37863,422.1171,1069.3573,189.80486,336.46262,1065.64307
14,0.108,241.06195,422.65332,1245.224,212.2196,421.92587,1069.34436,189.44711,336.38458,1066.19788
15,0.117,240.91768,422.63699,1245.2605,211.61412,421.91553,1068.87183,189.35001,336.15863,1066.73303
16,0.125,240.86218,422.90424,1245.42456,211.50986,421.74762,1068.7135,188.43076,335.10794,1067.34546
17,0.133,240.86218,422.90424,1245.42456,211.5249,420.608,1068.18481,188.86998,335.58469,1067.40283
18,0.142,241.06195,422.65332,1245.224,211.43327,420.57703,1067.77087,189.20766,334.85748,1067.34668
19,0.15,241.29901,422.59839,1245.08337,212.73839,419.9726,1067.55603,189.20355,334.52258,1067.151
20,0.158,242.33302,422.32742,1244.74402,213.84145,419.54599,1067.86206,189.78749,334.38168,1066.93835
21,0.167,243.2729,422.55716,1244.45935,214.77289,419.56812,1067.67834,190.97789,334.22946,1066.66357
22,0.175,243.71909,422.53833,1244.38489,215.7334,420.48734,1067.75183,190.97789,334.22946,1066.66357
23,0.183,245.27805,422.30304,1243.56702,217.40521,421.06226,1067.3689,191.19263,335.59396,1066.56653
24,0.192,245.99603,422.28375,1243.17859,218.5242,421.59058,1066.94214,190.66588,337.30298,1065.7218
25,0.2,246.14873,422.30066,1243.14063,220.12442,423.12476,1067.33154,190.41324,338.25159,1065.85413
26,0.208,246.90324,422.45148,1242.91711,221.30998,424.20963,1066.97632,188.80803,340.25079,1065.57422
27,0.217,247.60194,422.23169,1242.78601,222.2701,425.19604,1067.17151,187.04611,342.66827,1065.4093
28,0.225,248.2738,422.12491,1242.76855,222.60231,425.66064,1067.60962,187.96696,344.0542,1065.18323
29,0.233,248.86469,422.00415,1243.03516,222.23451,426.48218,1067.91199,187.18819,344.30389,1065.18225
30,0.242,249.68596,422.19742,1243.38025,221.45595,426.85272,1068.33228,187.18819,344.30389,1065.18225
31,0.25,249.75569,422.90402,1243.42847,220.42357,426.4801,1068.12659,187.49573,344.49332,1065.59229
32,0.258,249.80531,423.44189,1243.7627,218.88606,426.2077,1067.55603,187.77435,344.22321,1065.67529
33,0.267,249.80531,423.44189,1243.7627,218.49838,425.87296,1067.80225,188.69588,342.65283,1066.00354
34,0.275,248.92545,423.29431,1243.85889,216.66823,425.37634,1067.37866,189.78862,340.77206,1065.75891
35,0.283,248.41609,424.01083,1244.66162,215.51244,424.76837,1067.47839,190.92415,339.10992,1065.84778
36,0.292,247.87889,423.82831,1244.64148,214.61447,423.62341,1068.34644,191.62741,338.25647,1065.74841
37,0.3,246.59753,423.99066,1245.14526,213.52933,423.04758,1069.61743,192.98491,337.12686,1066.94922
38,0.308,245.99471,423.31003,1245.69861,212.90131,421.87497,1069.73071,193.50519,335.63013,1067.41968
39,0.317,245.61462,422.57455,1246.30493,212.94719,421.67868,1070.21899,195.00972,334.5036,1068.02856
40,0.325,244.78584,422.5007,1246.72119,212.25822,420.82404,1070.80811,194.76653,333.92358,1068.11975
41,0.333,244.50223,422.10083,1246.86768,211.78035,420.35938,1071.28186,195.35829,332.85562,1068.28918
42,0.342,244.20781,421.51349,1247.44189,211.89015,419.31042,1071.30957,196.40736,330.86322,1069.3407
43,0.35,244.25285,421.25583,1247.33862,211.53188,418.50089,1071.23291,196.40736,330.86322,1069.3407
44,0.358,244.45387,420.98654,1247.58789,211.8344,417.92392,1070.96887,196.40736,330.86322,1069.3407
45,0.367,244.99583,421.19696,1247.87036,214.9054,417.55582,1070.48035,196.70642,330.91348,1069.58789
46,0.375,246.24077,421.39584,1247.45483,216.01265,417.52374,1070.31262,196.56236,330.62076,1069.79773
47,0.383,246.38286,421.40179,1247.43433,216.84427,418.02167,1070.42505,197.0352,331.23859,1069.58459
48,0.392,247.9157,421.72598,1247.07764,218.84471,418.20605,1070.28491,196.73611,331.18835,1069.3374
49,0.4,248.89418,421.57529,1246.52661,220.21986,419.53592,1069.99841,197.14233,332.43765,1068.77649
50,0.408,250.10571,421.97208,1246.12341,223.07864,420.53101,1069.41589,194.55339,335.14606,1069.14026
51,0.417,251.44759,421.97342,1245.30029,224.94304,421.05411,1069.34509,194.03206,336.79163,1068.55017
52,0.425,253.03415,421.92404,1244.37781,226.05637,421.92914,1069.16907,193.35844,337.90543,1068.46643
53,0.433,253.47807,421.93506,1244.28186,226.64262,423.27408,1069.02759,191.79306,340.46576,1068.48608
54,0.442,254.03667,421.90274,1244.08191,226.8187,423.59476,1068.91687,191.54358,342.7608,1067.39075
55,0.45,254.66191,422.21524,1244.16064,226.33879,425.1886,1068.71423,190.96136,343.6272,1067.55444
56,0.458,254.8933,422.51959,1244.21887,225.87096,426.22281,1069.04626,190.64171,343.93118,1067.62292
57,0.467,254.35695,422.95383,1244.39722,225.77391,426.3822,1068.95264,190.96887,344.25632,1067.61938
58,0.475,253.95665,423.03058,1244.5166,223.61934,426.18951,1068.89819,190.96887,344.25632,1067.61938
59,0.483,253.53127,424.14532,1245.328,221.78505,426.9957,1069.29382,190.96887,344.25632,1067.61938
60,0.492,252.94931,424.0491,1245.8573,221.69585,427.28879,1069.80029,192.05315,343.86102,1067.83533
61,0.5,251.96324,424.28174,1246.29297,221.02252,427.40176,1070.10022,192.05315,343.86102,1067.83533
62,0.508,251.10814,424.70883,1246.55286,219.05363,427.59216,1070.82458,191.9953,343.20529,1067.64685
63,0.517,250.24615,425.22491,1246.71631,217.9888,427.32648,1071.1427,192.7496,342.91934,1068.0929
64,0.525,250.07915,424.74805,1247.10754,217.21478,427.13998,1071.302,192.72958,342.21274,1068.32898
65,0.533,249.62189,424.97116,1247.94629,216.48413,426.83862,1072.24207,192.19365,341.19958,1069.31897
66,0.542,249.51779,424.78931,1248.21326,215.79514,426.54495,1072.5343,192.46567,341.05878,1069.64771
67,0.55,249.20441,423.37717,1248.41003,214.75259,426.25702,1072.66309,192.29137,338.97321,1070.40588
68,0.558,248.92728,422.83563,1248.63708,214.61205,425.73236,1072.69519,192.29137,338.97321,1070.40588
69,0.567,249.28348,422.81879,1248.90967,214.37914,425.4837,1072.68176,194.20039,338.5553,1070.45532
70,0.575,249.24152,422.80151,1249.3136,214.02507,423.65976,1072.80237,194.32881,337.86017,1070.4043
71,0.583,249.47653,422.80185,1249.0542,214.80838,423.67633,1073.0542,195.45334,336.90646,1070.63623
72,0.592,249.87679,422.72464,1248.93481,215.49936,423.52802,1073.14063,195.45334,336.90646,1070.63623
73,0.6,249.81584,422.69067,1248.68945,216.65042,424.14578,1072.85413,195.45334,336.90646,1070.63623
74,0.608,250.27094,422.65176,1248.53992,217.17159,424.11856,1073.08362,195.45334,336.90646,1070.63623
75,0.617,250.42142,422.50961,1248.00732,217.68143,425.15555,1072.87598,195.48633,338.20297,1070.271
76,0.625,250.70044,422.37833,1247.67102,218.41197,425.60123,1072.4696,193.26335,338.65091,1070.07996
77,0.633,251.51862,422.16229,1247.57153,219.95634,425.92087,1072.56409,191.65663,340.33981,1070.23376
78,0.642,252.18813,422.46005,1246.86096,220.61433,426.12509,1072.60803,191.26628,340.95062,1070.17126
79,0.65,252.10674,423.43365,1246.7179,220.78207,426.29205,1072.58521,190.99803,342.70523,1070.23718
80,0.658,252.12962,424.05533,1246.60901,220.54784,426.60068,1071.8291,189.45465,344.20636,1070.22913
81,0.667,252.41132,424.36499,1246.61267,219.09674,425.94189,1071.33276,188.29195,344.74088,1070.16174
82,0.675,252.41132,424.36499,1246.61267,218.06416,425.85852,1071.20007,189.01331,344.57468,1070.21704
83,0.683,252.39824,424.57309,1246.44189,217.70453,425.94214,1070.849,188.52216,342.51251,1070.23926
84,0.692,251.76178,425.06628,1246.41553,217.43419,426.18677,1070.74463,191.1066,342.0134,1069.36548
85,0.7,251.31818,425.08359,1246.42419,217.24452,426.55753,1070.45459,190.99916,340.92603,1068.92188
86,0.708,250.76456,425.17728,1246.15649,217.44621,426.54861,1070.271,192.54912,340.68509,1068.0896
87,0.717,250.31189,425.06677,1246.07434,217.59756,426.10254,1069.90491,193.53319,340.91382,1067.78479
88,0.725,249.68488,424.9447,1246.0343,217.71385,425.90869,1070.02368,194.01208,340.14136,1067.0564
89,0.733,249.66472,425.19434,1246.08374,217.70206,425.93597,1070.21399,194.24127,340.47443,1066.24792
90,0.742,249.68488,424.9447,1246.0343,217.89423,425.92352,1070.21143,194.60611,340.57715,1066.56494
91,0.75,249.68488,424.9447,1246.0343,217.88242,425.95099,1070.40173,194.5592,340.05859,1067.13684
92,0.758,249.81648,424.85782,1246.15637,218.58255,425.70184,1070.35291,196.41737,340.09314,1067.74304
93,0.767,250.71187,424.33875,1246.39246,220.35017,424.95367,1070.48279,196.14047,339.06271,1067.83569
94,0.775,251.11084,424.29446,1246.38452,221.21312,424.09238,1070.56079,197.18268,338.92526,1068.3175
95,0.783,252.41457,423.83487,1246.37842,221.6862,423.45837,1070.51099,198.78212,337.96072,1068.25635
96,0.792,252.94972,423.78177,1246.21204,222.20311,423.19931,1070.00403,200.54085,337.81332,1068.72437
