Frame#,Time,R.Forearm.x,R.Forearm.y,R.Forearm.z,R.Ulna.x,R.Ulna.y,R.Ulna.z,R.Radius.x,R.Radius.y,R.Radius.z
1,0,334.81607,-39.5528,972.33582,293.33408,-69.29863,889.6413,364.96533,-18.7021,866.21356
2,0.008,335.32227,-39.13021,972.39886,293.41953,-69.23052,889.87463,365.47702,-18.74882,866.26294
3,0.017,335.52267,-39.19528,972.05481,294.44583,-69.20158,890.2677,365.75638,-18.47108,866.23248
4,0.025,336.29529,-39.02613,972.0824,294.7486,-69.61134,890.03748,366.16711,-18.40817,866.39038
5,0.033,336.90631,-39.33239,972.07538,295.42114,-69.64939,890.10028,366.38208,-18.30234,866.5589
6,0.042,336.90631,-39.33239,972.07538,295.73444,-69.616,889.97687,366.98325,-18.32522,866.65515
7,0.05,336.92874,-39.25608,972.14484,295.87738,-68.99838,890.09351,366.98325,-18.32522,866.65515
8,0.058,336.92874,-39.25608,972.14484,296.32315,-68.73338,890.0376,367.41641,-17.40331,866.16156
9,0.067,337.5802,-39.29664,972.43085,297.68896,-69.24464,889.92401,367.64532,-16.98463,866.14191
10,0.075,337.89081,-38.47723,971.96466,298.29099,-69.15874,889.59955,367.81192,-17.02218,865.99933
11,0.083,338.07465,-38.27718,971.83563,298.28934,-68.94733,889.71478,367.81192,-17.02218,865.99933
12,0.092,338.48621,-37.90358,971.86432,298.53223,-68.67293,889.41339,367.89249,-16.98463,865.80444
13,0.1,339.21298,-37.70563,971.75098,298.78937,-68.68031,889.41504,367.89249,-16.98463,865.80444
14,0.108,338.55966,-37.88168,971.69531,298.79102,-68.89174,889.2998,368.54205,-17.30275,865.56342
15,0.117,338.55966,-37.88168,971.69531,298.81351,-68.65909,888.99841,368.70892,-17.05715,865.63477
16,0.125,338.83905,-37.72229,971.79999,299.02411,-68.49665,888.87152,368.94379,-17.03654,865.25836
17,0.133,338.55966,-37.88168,971.69531,299.04865,-68.38409,888.79712,369.11032,-16.77969,865.0636
18,0.142,338.55966,-37.88168,971.69531,299.13263,-68.49605,888.44684,369.11032,-16.77969,865.0636
19,0.15,338.71463,-37.76635,971.44946,298.16367,-68.12971,888.05072,369.11032,-16.77969,865.0636
20,0.158,338.49551,-38.00047,971.3913,297.99332,-68.06216,888.11371,368.82959,-17.06917,865.11481
21,0.167,338.32257,-38.24384,971.49487,297.78897,-67.90623,887.97705,368.56094,-17.25078,864.979
22,0.175,338.04877,-38.47238,971.32294,297.51361,-67.738,887.96899,368.45554,-17.45546,865.18317
23,0.183,338.10178,-38.29214,971.48694,297.51361,-67.738,887.96899,368.45554,-17.45546,865.18317
24,0.192,337.86261,-38.19736,971.69031,297.18692,-67.42361,888.0116,368.45554,-17.45546,865.18317
25,0.2,337.86261,-38.19736,971.69031,296.92169,-67.40859,888.01764,368.45554,-17.45546,865.18317
26,0.208,337.86261,-38.19736,971.69031,296.79803,-67.21561,887.74548,368.45554,-17.45546,865.18317
