Frame#,Time,L.Forearm.x,L.Forearm.y,L.Forearm.z,L.Ulna.x,L.Ulna.y,L.Ulna.z,L.Radius.x,L.Radius.y,L.Radius.z
1,0,-184.66737,274.88739,687.51062,-169.68593,281.79037,607.78821,-113.45873,217.62253,643.1546
2,0.008,-185.0661,274.97656,686.85864,-169.68593,281.79037,607.78821,-113.68805,217.63521,643.14215
3,0.017,-185.11105,274.9415,686.55603,-169.54282,281.77094,607.45001,-113.68805,217.63521,643.14215
4,0.025,-185.11105,274.9415,686.55603,-169.73906,281.57095,607.30994,-113.63091,217.8741,643.29126
5,0.033,-185.12779,274.57968,686.12518,-169.54195,281.51303,607.00989,-113.63091,217.8741,643.29126
6,0.042,-185.12779,274.57968,686.12518,-169.54195,281.51303,607.00989,-113.63091,217.8741,643.29126
7,0.05,-185.12779,274.57968,686.12518,-169.85545,281.38879,607.36768,-113.68805,217.63521,643.14215
8,0.058,-185.12779,274.57968,686.12518,-169.65836,281.33087,607.06769,-113.68805,217.63521,643.14215
9,0.067,-185.12779,274.57968,686.12518,-169.85545,281.38879,607.36768,-113.68805,217.63521,643.14215
10,0.075,-185.12779,274.57968,686.12518,-169.65836,281.33087,607.06769,-113.68805,217.63521,643.14215
11,0.083,-185.12779,274.57968,686.12518,-169.85545,281.38879,607.36768,-113.68805,217.63521,643.14215
12,0.092,-185.12779,274.57968,686.12518,-169.85545,281.38879,607.36768,-114.01237,217.53908,643.1062
13,0.1,-185.45122,274.18958,686.12872,-169.85545,281.38879,607.36768,-113.68805,217.63521,643.14215
14,0.108,-185.45122,274.18958,686.12872,-169.65836,281.33087,607.06769,-114.01237,217.53908,643.1062
15,0.117,-185.45122,274.18958,686.12872,-169.80144,281.3504,607.40594,-113.68805,217.63521,643.14215
16,0.125,-185.75801,274.25995,686.30841,-169.85545,281.38879,607.36768,-114.01237,217.53908,643.1062
17,0.133,-185.75801,274.25995,686.30841,-169.85545,281.38879,607.36768,-113.68805,217.63521,643.14215
18,0.142,-185.75801,274.25995,686.30841,-169.85545,281.38879,607.36768,-114.01237,217.53908,643.1062
19,0.15,-185.45122,274.18958,686.12872,-169.65836,281.33087,607.06769,-114.01237,217.53908,643.1062
20,0.158,-185.45122,274.18958,686.12872,-170.14952,281.42065,607.3725,-114.01237,217.53908,643.1062
21,0.167,-185.75801,274.25995,686.30841,-170.5062,281.35992,606.74677,-114.01237,217.53908,643.1062
22,0.175,-185.75801,274.25995,686.30841,-170.5062,281.35992,606.74677,-114.01237,217.53908,643.1062
23,0.183,-186.03168,274.34521,686.23785,-170.84845,281.26294,606.87189,-114.19516,217.38771,642.98187
24,0.192,-186.30971,274.57501,686.02924,-171.07628,281.3157,606.57385,-113.95525,217.77794,643.25525
25,0.2,-186.2113,274.45844,686.13678,-171.40233,281.37473,606.7475,-114.1475,218.2522,643.06567
26,0.208,-186.2113,274.45844,686.13678,-171.56956,281.81766,606.65833,-113.95525,217.77794,643.25525
27,0.217,-186.03168,274.34521,686.23785,-171.20338,281.73724,606.98749,-114.37756,217.63547,643.21149
28,0.225,-186.03168,274.34521,686.23785,-171.05821,281.89215,607.16241,-114.48737,217.71027,643.31451
29,0.233,-185.7489,274.58792,686.43823,-171.05821,281.89215,607.16241,-114.37756,217.63547,643.21149
30,0.242,-185.78258,275.50156,687.08441,-170.45985,281.88306,607.62146,-114.25951,218.3278,643.16986
31,0.25,-185.57095,275.30606,687.83057,-170.78592,281.94266,607.79517,-114.60058,218.27507,643.18414
32,0.258,-185.91527,275.36435,687.70837,-170.78592,281.94266,607.79517,-114.39317,218.41061,643.28644
33,0.267,-185.57095,275.30606,687.83057,-170.78592,281.94266,607.79517,-114.39317,218.41061,643.28644
34,0.275,-185.7271,275.28748,688.12274,-170.78592,281.94266,607.79517,-114.6004,217.95627,643.70245
35,0.283,-185.7271,275.28748,688.12274,-170.78592,281.94266,607.79517,-114.6004,217.95627,643.70245
36,0.292,-185.7271,275.28748,688.12274,-170.78592,281.94266,607.79517,-114.26349,218.52982,643.58337
37,0.3,-185.7271,275.28748,688.12274,-170.78592,281.94266,607.79517,-114.26349,218.52982,643.58337
38,0.308,-185.7271,275.28748,688.12274,-170.78592,281.94266,607.79517,-114.26349,218.52982,643.58337
39,0.317,-185.7271,275.28748,688.12274,-170.78592,281.94266,607.79517,-114.26349,218.52982,643.58337
40,0.325,-185.7271,275.28748,688.12274,-170.78592,281.94266,607.79517,-114.26349,218.52982,643.58337
41,0.333,-185.7271,275.28748,688.12274,-170.78592,281.94266,607.79517,-114.30058,218.0683,643.7605
42,0.342,-185.7271,275.28748,688.12274,-170.78592,281.94266,607.79517,-114.30058,218.0683,643.7605
43,0.35,-185.7271,275.28748,688.12274,-170.78592,281.94266,607.79517,-114.56335,218.41772,643.52533
44,0.358,-185.7271,275.28748,688.12274,-170.78592,281.94266,607.79517,-114.26349,218.52982,643.58337
45,0.367,-185.7271,275.28748,688.12274,-170.78592,281.94266,607.79517,-114.56335,218.41772,643.52533
46,0.375,-185.7271,275.28748,688.12274,-170.78592,281.94266,607.79517,-114.26349,218.52982,643.58337
47,0.383,-185.7271,275.28748,688.12274,-170.78592,281.94266,607.79517,-114.6004,217.95627,643.70245
48,0.392,-186.26425,274.78076,688.05652,-170.78592,281.94266,607.79517,-114.89429,217.68925,643.57233
49,0.4,-186.55557,274.74847,688.02997,-170.87814,281.78766,608.04291,-115.10434,217.56351,643.48114
50,0.408,-186.55557,274.74847,688.02997,-170.87814,281.78766,608.04291,-115.04935,217.64352,643.38824
