Frame#,Time,R.Clavicle.x,R.Clavicle.y,R.Clavicle.z,L.Clavicle.x,L.Clavicle.y,L.Clavicle.z,R.Scapula.x,R.Scapula.y,R.Scapula.z,L.Scapula.x,L.Scapula.y,L.Scapula.z,R.Scap.Inf.x,R.Scap.Inf.y,R.Scap.Inf.z
1,0,-257.4097,-55.17873,987.7019,-265.55255,87.3498,972.76367,-393.43707,-91.39526,966.3418,-413.1788,78.91973,968.97052,-416.78183,-72.87531,888.96698
2,0.008,-257.46411,-55.43254,987.48083,-265.34921,87.39894,972.66028,-393.43707,-91.39526,966.3418,-413.19608,78.53023,969.03979,-416.78183,-72.87531,888.96698
3,0.017,-257.4097,-55.17873,987.7019,-265.04282,87.35287,972.65558,-393.43707,-91.39526,966.3418,-412.9288,78.35322,969.24542,-416.78183,-72.87531,888.96698
4,0.025,-257.46411,-55.43254,987.48083,-265.04282,87.35287,972.65558,-393.43707,-91.39526,966.3418,-413.06213,78.4632,969.16614,-416.78183,-72.87531,888.96698
5,0.033,-257.46411,-55.43254,987.48083,-265.04153,86.92039,972.19666,-393.43707,-91.39526,966.3418,-412.9288,78.35322,969.24542,-416.78183,-72.87531,888.96698
6,0.042,-257.46411,-55.43254,987.48083,-265.04153,86.92039,972.19666,-393.43707,-91.39526,966.3418,-412.9288,78.35322,969.24542,-416.78183,-72.87531,888.96698
7,0.05,-257.46411,-55.43254,987.48083,-265.04153,86.92039,972.19666,-393.43707,-91.39526,966.3418,-412.9632,78.24065,969.39185,-416.78183,-72.87531,888.96698
8,0.058,-257.46411,-55.43254,987.48083,-265.04153,86.92039,972.19666,-393.43707,-91.39526,966.3418,-413.0816,78.0393,969.48547,-416.78183,-72.87531,888.96698
9,0.067,-257.13907,-55.39892,986.95056,-265.04153,86.92039,972.19666,-393.43707,-91.39526,966.3418,-413.0816,78.0393,969.48547,-416.78183,-72.87531,888.96698
10,0.075,-257.13907,-55.39892,986.95056,-265.04153,86.92039,972.19666,-393.43707,-91.39526,966.3418,-413.0816,78.0393,969.48547,-416.78183,-72.87531,888.96698
11,0.083,-257.13907,-55.39892,986.95056,-265.04153,86.92039,972.19666,-393.43707,-91.39526,966.3418,-413.04721,78.1519,969.33911,-416.78183,-72.87531,888.96698
12,0.092,-257.46411,-55.43254,987.48083,-265.04153,86.92039,972.19666,-393.43707,-91.39526,966.3418,-413.04721,78.1519,969.33911,-416.78183,-72.87531,888.96698
13,0.1,-257.46411,-55.43254,987.48083,-265.04153,86.92039,972.19666,-393.43707,-91.39526,966.3418,-413.0816,78.0393,969.48547,-416.78183,-72.87531,888.96698
14,0.108,-257.73862,-55.72403,987.33228,-265.04153,86.92039,972.19666,-393.43707,-91.39526,966.3418,-413.0816,78.0393,969.48547,-416.78183,-72.87531,888.96698
15,0.117,-257.46411,-55.43254,987.48083,-265.04153,86.92039,972.19666,-393.43707,-91.39526,966.3418,-413.04721,78.1519,969.33911,-416.78183,-72.87531,888.96698
16,0.125,-257.13907,-55.39892,986.95056,-265.04153,86.92039,972.19666,-393.43707,-91.39526,966.3418,-413.27728,77.80945,969.16888,-416.78183,-72.87531,888.96698
17,0.133,-257.46411,-55.43254,987.48083,-265.04153,86.92039,972.19666,-393.43707,-91.39526,966.3418,-413.45889,77.88325,969.12299,-416.78183,-72.87531,888.96698
18,0.142,-257.46411,-55.43254,987.48083,-265.04153,86.92039,972.19666,-393.43707,-91.39526,966.3418,-413.45889,77.88325,969.12299,-416.78183,-72.87531,888.96698
19,0.15,-257.46411,-55.43254,987.48083,-265.04153,86.92039,972.19666,-393.43707,-91.39526,966.3418,-413.0921,78.08443,969.18176,-416.78183,-72.87531,888.96698
20,0.158,-257.46411,-55.43254,987.48083,-265.04153,86.92039,972.19666,-393.43707,-91.39526,966.3418,-413.0921,78.08443,969.18176,-416.78183,-72.87531,888.96698
21,0.167,-257.46411,-55.43254,987.48083,-265.04153,86.92039,972.19666,-393.43707,-91.39526,966.3418,-413.0921,78.08443,969.18176,-416.78183,-72.87531,888.96698
