Frame#,Time,R.Biceps.Lateral.x,R.Biceps.Lateral.y,R.Biceps.Lateral.z,R.Elbow.x,R.Elbow.y,R.Elbow.z,R.Elbow.Medial.x,R.Elbow.Medial.y,R.Elbow.Medial.z
1,0,-91.90967,-197.71335,913.79437,-88.58051,-219.43774,696.30176,-130.76424,-148.90891,677.95056
2,0.008,-91.92759,-197.83965,913.69617,-88.58051,-219.43774,696.30176,-130.76424,-148.90891,677.95056
3,0.017,-91.72598,-198.01369,913.79034,-88.58051,-219.43774,696.30176,-130.34018,-148.81775,677.97882
4,0.025,-91.68575,-198.0128,913.94806,-88.4011,-219.28334,696.33954,-130.34018,-148.81775,677.97882
5,0.033,-91.26996,-198.25539,913.96698,-88.4011,-219.28334,696.33954,-130.34018,-148.81775,677.97882
6,0.042,-91.14111,-198.0197,913.87311,-88.4011,-219.28334,696.33954,-129.75484,-149.7812,677.84521
7,0.05,-90.79803,-198.03915,913.74652,-88.18919,-219.35884,696.44513,-129.98531,-150.34502,677.79187
8,0.058,-90.70261,-198.27252,913.8429,-88.18919,-219.35884,696.44513,-129.73793,-150.99756,678.11279
9,0.067,-90.70261,-198.27252,913.8429,-88.134,-219.41908,696.63989,-130.23053,-151.69008,678.75604
10,0.075,-90.70261,-198.27252,913.8429,-87.89774,-219.33273,696.59949,-130.23053,-151.69008,678.75604
11,0.083,-90.70261,-198.27252,913.8429,-87.35314,-219.98541,696.86957,-129.55719,-151.55832,678.86212
12,0.092,-90.35659,-198.14143,913.77087,-87.28786,-220.04147,697.03723,-129.55719,-151.55832,678.86212
13,0.1,-90.07728,-198.28816,914.07605,-87.3279,-220.2482,697.3811,-129.81708,-152.20543,679.40161
14,0.108,-89.81539,-198.36526,914.16766,-87.05395,-220.20853,697.59991,-129.65919,-152.07484,679.591
15,0.117,-89.73873,-198.89494,914.20386,-87.05395,-220.20853,697.59991,-129.65919,-152.07484,679.591
16,0.125,-89.65086,-198.71768,914.32092,-86.90018,-220.2838,697.67651,-129.43983,-152.09262,679.67651
17,0.133,-89.27823,-198.76961,914.66748,-86.48666,-220.35197,697.52478,-129.43983,-152.09262,679.67651
18,0.142,-89.14677,-199.43442,914.74341,-86.31951,-220.43207,697.69244,-129.43983,-152.09262,679.67651
19,0.15,-88.83936,-199.51375,914.7218,-85.77654,-220.56596,697.71643,-129.43983,-152.09262,679.67651
20,0.158,-88.33221,-199.09846,914.90649,-85.64169,-220.63089,697.60553,-129.53535,-152.61147,679.90308
21,0.167,-88.15102,-198.96082,914.94641,-85.64169,-220.63089,697.60553,-129.53535,-152.61147,679.90308
22,0.175,-87.9711,-199.15736,914.94061,-85.40968,-221.13063,697.58978,-129.75842,-153.25487,679.90979
23,0.183,-87.48114,-199.08424,914.81665,-85.29237,-221.28363,697.776,-129.65338,-153.93584,680.22723
24,0.192,-87.26031,-199.15411,914.90912,-85.29237,-221.28363,697.776,-129.5123,-154.1723,680.18408
25,0.2,-86.93518,-199.41261,914.97516,-85.12003,-221.97858,697.84216,-129.5123,-154.1723,680.18408
26,0.208,-86.80235,-199.64537,915.19806,-84.9164,-221.9985,697.72626,-129.45903,-154.6666,680.22418
27,0.217,-86.50446,-200.11952,915.40973,-84.82703,-222.28412,697.83966,-129.45903,-154.6666,680.22418
28,0.225,-86.40358,-200.08141,915.22827,-84.82703,-222.28412,697.83966,-129.19814,-154.81509,680.30463
29,0.233,-85.98815,-200.13823,915.04694,-85.03098,-222.65466,697.9751,-128.73677,-155.0128,680.22504
30,0.242,-85.64835,-200.27925,915.2962,-85.03098,-222.65466,697.9751,-128.73677,-155.0128,680.22504
31,0.25,-85.64835,-200.27925,915.2962,-85.03098,-222.65466,697.9751,-128.73677,-155.0128,680.22504
32,0.258,-85.64835,-200.27925,915.2962,-84.47315,-223.01462,698.10883,-128.25887,-155.30792,680.49329
33,0.267,-85.32928,-200.33646,915.28943,-84.47315,-223.01462,698.10883,-128.23007,-155.27876,680.29437
34,0.275,-85.10453,-200.66779,915.40668,-84.65865,-223.29091,698.22009,-127.73561,-155.32925,680.23816
35,0.283,-85.10446,-200.81146,915.25409,-84.66261,-223.44441,698.10364,-127.37208,-155.3745,680.24561
36,0.292,-84.8958,-201.04826,915.47137,-84.44051,-223.81348,697.99176,-127.67107,-155.51558,680.37848
37,0.3,-84.15439,-200.93498,915.54126,-84.44051,-223.81348,697.99176,-127.30754,-155.56081,680.38599
38,0.308,-83.93645,-200.94347,915.43866,-84.37155,-224.07582,697.93933,-127.28666,-155.88536,680.21954
39,0.317,-83.56702,-201.23737,915.68427,-84.37714,-224.91925,698.07239,-127.32045,-156.7827,680.00262
40,0.325,-83.49278,-201.47116,915.66919,-84.47652,-225.12718,698.23431,-127.37555,-157.24544,680.01404
41,0.333,-83.42162,-201.29892,915.75604,-84.29489,-225.474,698.13928,-127.37555,-157.24544,680.01404
42,0.342,-82.928,-201.24362,915.65894,-84.06339,-225.54282,698.19745,-127.33912,-157.67633,680.11823
43,0.35,-82.83327,-201.62125,915.60236,-83.79155,-225.59845,698.1615,-127.15821,-157.88336,680.11633
44,0.358,-82.95621,-202.14894,915.47821,-83.79155,-225.59845,698.1615,-127.09706,-158.29402,680.02527
45,0.367,-82.45951,-202.41576,915.50812,-83.15292,-225.76242,698.09247,-127.09706,-158.29402,680.02527
46,0.375,-82.45095,-202.77843,915.56177,-83.06618,-225.78796,698.21857,-127.09706,-158.29402,680.02527
47,0.383,-81.95258,-203.03255,915.54926,-83.06618,-225.78796,698.21857,-127.09706,-158.29402,680.02527
48,0.392,-81.55164,-202.80458,915.5686,-82.89439,-225.86546,698.37006,-127.09706,-158.29402,680.02527
49,0.4,-81.40633,-202.86639,915.6405,-82.76093,-225.91226,698.44989,-127.09706,-158.29402,680.02527
50,0.408,-81.37861,-203.13333,915.58203,-82.70604,-226.56665,698.58533,-127.09706,-158.29402,680.02527
51,0.417,-81.19959,-203.28716,915.35657,-82.60327,-226.99864,698.70374,-126.83469,-159.45911,680.32648
52,0.425,-80.70933,-203.37529,915.34595,-82.66727,-227.17854,698.8761,-126.93721,-159.94246,680.20276
