Frame#,Time,R.Clavicle.x,R.Clavicle.y,R.Clavicle.z,L.Clavicle.x,L.Clavicle.y,L.Clavicle.z,R.Scapula.x,R.Scapula.y,R.Scapula.z,L.Scapula.x,L.Scapula.y,L.Scapula.z,R.Scap.Inf.x,R.Scap.Inf.y,R.Scap.Inf.z
1,0,-58.01209,-71.63831,1054.96655,-43.50495,112.63475,1099.46399,-203.60263,-60.46494,1060.90161,-176.35701,154.27545,1091.97119,-254.98068,-56.3079,949.49884
2,0.008,-57.98097,-71.78867,1055.24744,-44.33835,113.88445,1099.5127,-203.50323,-60.91634,1060.8335,-176.73402,154.06657,1091.86572,-254.62166,-56.61044,949.35931
3,0.017,-57.98097,-71.78867,1055.24744,-44.33835,113.88445,1099.5127,-203.33002,-61.36309,1061.26587,-176.86465,154.14941,1091.81079,-254.62166,-56.61044,949.35931
4,0.025,-57.88232,-71.8327,1055.32764,-44.38277,114.19622,1099.25488,-202.85022,-61.42307,1061.08447,-177.21814,154.2411,1091.70715,-254.60367,-56.903,949.36102
5,0.033,-57.75217,-71.79854,1055.30286,-44.33911,114.65593,1098.7074,-202.71436,-61.5138,1061.14978,-177.21814,154.2411,1091.70715,-254.60367,-56.903,949.36102
6,0.042,-57.75217,-71.79854,1055.30286,-44.42209,114.75761,1098.57898,-202.5242,-61.76045,1061.13342,-177.39442,153.97137,1091.53918,-254.60367,-56.903,949.36102
7,0.05,-57.51814,-71.9884,1055.50256,-45.23341,115.4753,1098.04858,-202.08986,-61.91798,1061.14575,-177.50537,153.05476,1091.16089,-254.59297,-57.13956,949.54187
8,0.058,-57.32451,-72.02154,1055.38293,-45.55485,115.74627,1097.72559,-201.85962,-62.23589,1061.66248,-177.69078,153.00121,1090.88501,-254.28313,-57.15189,949.32727
9,0.067,-56.72478,-71.81709,1055.69312,-46.00745,116.26326,1097.45691,-201.66957,-62.48259,1061.64624,-177.78606,152.16573,1090.44421,-253.71321,-57.40792,949.54303
10,0.075,-56.52792,-71.60918,1055.62024,-46.00745,116.26326,1097.45691,-201.64412,-62.73907,1061.64648,-177.86029,152.16588,1090.30469,-253.71321,-57.40792,949.54303
11,0.083,-55.67197,-72.10291,1055.83887,-46.32679,116.87882,1097.36328,-201.23228,-62.74194,1061.61584,-177.97701,151.52658,1090.22388,-252.94968,-58.33302,949.94952
12,0.092,-55.43888,-72.18478,1055.81384,-46.32679,116.87882,1097.36328,-200.86014,-62.87709,1061.62646,-178.37866,151.66544,1090.27417,-252.94968,-58.33302,949.94952
13,0.1,-55.15196,-72.08526,1055.63672,-46.28101,117.30308,1097.12573,-200.83478,-63.13353,1061.62659,-178.27939,151.45497,1089.70435,-252.74712,-58.7743,950.06165
14,0.108,-54.97892,-71.85995,1055.82813,-46.05426,117.23385,1097.00122,-200.83478,-63.13353,1061.62659,-178.41833,151.51241,1089.40881,-252.74712,-58.7743,950.06165
15,0.117,-55.17027,-71.39311,1055.94141,-46.19416,117.79819,1096.91357,-200.83478,-63.13353,1061.62659,-178.41833,151.51241,1089.40881,-252.74712,-58.7743,950.06165
16,0.125,-54.95127,-71.13814,1055.96313,-45.78749,118.8015,1097.04382,-200.64818,-63.14567,1061.53186,-178.98044,151.32434,1088.43933,-252.43755,-58.78716,949.84723
17,0.133,-54.89279,-71.12847,1056.03101,-45.59994,118.62395,1096.78528,-200.28183,-63.36776,1061.57751,-178.98044,151.32434,1088.43933,-252.21539,-59.62858,949.86035
18,0.142,-54.82492,-71.20145,1055.35315,-45.98747,118.91013,1096.60571,-200.01518,-63.2061,1061.58826,-178.98044,151.32434,1088.43933,-252.09009,-59.59452,949.95245
