Frame#,Time,L.Thigh.x,L.Thigh.y,L.Thigh.z,L.Knee.x,L.Knee.y,L.Knee.z,L.Knee.Medial.x,L.Knee.Medial.y,L.Knee.Medial.z
1,0,283.63318,173.68753,671.45874,274.87225,152.33791,494.37018,293.47293,27.11215,487.42227
2,0.008,283.53812,173.27383,671.37744,274.21014,152.57127,494.56415,293.47293,27.11215,487.42227
3,0.017,283.53812,173.27383,671.37744,274.21014,152.57127,494.56415,293.47293,27.11215,487.42227
4,0.025,283.55551,173.30066,671.57526,273.85007,152.29109,494.7308,293.47293,27.11215,487.42227
5,0.033,283.48596,174.00291,671.58887,274.00714,153.01387,494.7869,293.47293,27.11215,487.42227
6,0.042,283.50296,173.56763,671.34998,274.12271,152.4538,494.58542,293.47293,27.11215,487.42227
7,0.05,283.53812,173.27383,671.37744,273.85007,152.29109,494.7308,293.47293,27.11215,487.42227
8,0.058,283.53812,173.27383,671.37744,273.94287,152.62059,494.62762,293.47293,27.11215,487.42227
9,0.067,283.55551,173.30066,671.57526,274.12271,152.4538,494.58542,293.17438,27.0806,486.88803
10,0.075,283.55551,173.30066,671.57526,274.53702,152.08284,494.35791,293.44025,27.14785,487.16794
11,0.083,283.66898,173.41917,671.54559,274.21014,152.57127,494.56415,293.22162,27.05145,487.14395
12,0.092,283.70609,173.18568,671.33459,274.53702,152.08284,494.35791,293.22162,27.05145,487.14395
13,0.1,283.75827,173.07341,671.56665,274.77557,152.23427,494.38959,293.17438,27.0806,486.88803
14,0.108,283.68857,173.77571,671.58026,274.72879,152.69145,494.56027,293.44025,27.14785,487.16794
15,0.117,283.83588,173.4603,671.45013,274.69061,151.95547,494.32422,293.44025,27.14785,487.16794
16,0.125,283.85495,173.19054,671.39862,275.02582,152.21053,494.33649,293.17438,27.0806,486.88803
17,0.133,283.83759,173.1637,671.20081,275.02582,152.21053,494.33649,293.44025,27.14785,487.16794
18,0.142,283.8717,173.19193,671.53699,275.02582,152.21053,494.33649,293.44025,27.14785,487.16794
19,0.15,284.13617,173.80504,671.53668,274.979,152.66774,494.5072,293.95673,27.27217,487.0903
20,0.158,283.80551,173.46393,671.68127,275.112,152.68982,494.26141,293.95673,27.27217,487.0903
21,0.167,284.18854,173.07584,671.32532,275.38391,152.17494,494.12717,293.95673,27.27217,487.0903
22,0.175,284.18854,173.07584,671.32532,275.38391,152.17494,494.12717,294.45203,27.4906,487.14459
23,0.183,284.22266,173.10403,671.6615,275.38391,152.17494,494.12717,294.45203,27.4906,487.14459
24,0.192,284.18677,173.37245,671.57465,275.54901,152.14301,494.12955,294.45203,27.4906,487.14459
25,0.2,284.27051,173.32939,671.37177,275.54901,152.14301,494.12955,293.95673,27.27217,487.0903
26,0.208,284.20526,173.07721,671.46368,275.41608,152.12093,494.37531,293.95673,27.27217,487.0903
27,0.217,284.20526,173.07721,671.46368,275.54901,152.14301,494.12955,294.45203,27.4906,487.14459
28,0.225,284.22266,173.10403,671.6615,275.38391,152.17494,494.12717,294.45203,27.4906,487.14459
29,0.233,284.18677,173.37245,671.57465,275.33707,152.6322,494.29785,293.95673,27.27217,487.0903
30,0.242,284.2059,173.10266,671.52313,275.15878,152.2326,494.09073,293.95673,27.27217,487.0903
31,0.25,284.20526,173.07721,671.46368,275.02582,152.21053,494.33649,293.95673,27.27217,487.0903
32,0.258,284.20526,173.07721,671.46368,275.02582,152.21053,494.33649,293.95673,27.27217,487.0903
33,0.267,284.2059,173.10266,671.52313,275.06561,152.14972,494.4541,293.95673,27.27217,487.0903
34,0.275,284.25333,173.76477,671.6106,274.979,152.66774,494.5072,293.95673,27.27217,487.0903
35,0.283,283.90579,172.80644,671.65674,275.02582,152.21053,494.33649,293.95673,27.27217,487.0903
36,0.292,284.20526,173.07721,671.46368,275.06561,152.14972,494.4541,293.69095,27.20492,486.81042
37,0.3,283.89542,172.77045,671.34198,275.02582,152.21053,494.33649,293.95673,27.27217,487.0903
38,0.308,284.2059,173.10266,671.52313,275.06561,152.14972,494.4541,293.44025,27.14785,487.16794
39,0.317,283.96255,173.01027,671.51617,275.02582,152.21053,494.33649,293.22162,27.05145,487.14395
40,0.325,284.32312,173.06236,671.59705,275.29077,152.09206,494.49054,293.69095,27.20492,486.81042
41,0.333,284.20526,173.07721,671.46368,275.38861,151.94527,494.51694,293.95673,27.27217,487.0903
42,0.342,284.289,173.03413,671.2608,275.4137,152.04572,494.60739,293.98944,27.23644,487.34464
43,0.35,284.30637,173.06097,671.45862,275.67664,151.86697,494.63617,293.98944,27.23644,487.34464
44,0.358,284.28723,173.33078,671.51013,275.67664,151.86697,494.63617,293.69095,27.20492,486.81042
45,0.367,284.30573,173.03552,671.39923,275.55371,151.91333,494.51929,293.98944,27.23644,487.34464
46,0.375,284.51987,172.98663,671.48352,275.67664,151.86697,494.63617,293.98944,27.23644,487.34464
47,0.383,284.63577,172.93013,671.26282,275.67664,151.86697,494.63617,293.95673,27.27217,487.0903
48,0.392,284.86423,172.92924,671.52179,275.67664,151.86697,494.63617,293.95673,27.27217,487.0903
49,0.4,284.92615,172.89429,671.60223,275.67664,151.86697,494.63617,293.95673,27.27217,487.0903
50,0.408,284.95871,172.9216,671.28918,275.97684,151.79662,494.64297,293.98944,27.23644,487.34464
51,0.417,284.95871,172.9216,671.28918,275.97684,151.79662,494.64297,294.9108,27.66598,487.32928
52,0.425,285.03574,173.07625,670.97644,275.97684,151.79662,494.64297,293.95673,27.27217,487.0903
