Frame#,Time,L.Biceps.Lateral.x,L.Biceps.Lateral.y,L.Biceps.Lateral.z,L.Elbow.x,L.Elbow.y,L.Elbow.z,L.Elbow.Medial.x,L.Elbow.Medial.y,L.Elbow.Medial.z
1,0,319.71185,254.5313,1387.85876,484.54141,269.57111,1352.63525,474.20374,251.32747,1265.38611
2,0.008,319.91959,254.80002,1387.67664,484.44266,269.38303,1352.47107,474.12631,251.68974,1265.51416
3,0.017,319.91959,254.80002,1387.67664,484.85071,269.15613,1352.24353,474.32104,250.80048,1265.29736
4,0.025,319.91959,254.80002,1387.67664,484.95905,269.33585,1351.76794,474.3793,251.12511,1264.94629
5,0.033,320.01639,254.69154,1387.28711,484.9469,268.77945,1351.22266,474.2966,250.96631,1265.0166
6,0.042,320.15488,254.65527,1386.8335,485.1813,268.58243,1351.20984,474.48129,250.67213,1264.99622
7,0.05,320.15512,254.70061,1386.75745,485.1813,268.58243,1351.20984,475.02994,249.76367,1264.94495
8,0.058,320.09473,254.52229,1386.6748,485.1629,268.96832,1351.46753,474.89047,249.05173,1264.72278
9,0.067,320.15488,254.65527,1386.8335,485.04138,268.58459,1351.81421,474.89047,249.05173,1264.72278
10,0.075,320.01639,254.69154,1387.28711,484.9639,268.55695,1351.86694,474.89047,249.05173,1264.72278
11,0.083,320.01639,254.69154,1387.28711,485.00568,268.7327,1352.13123,474.98788,248.8672,1264.81531
12,0.092,320.17966,254.82498,1387.06982,485.00568,268.7327,1352.13123,474.98788,248.8672,1264.81531
13,0.1,319.91959,254.80002,1387.67664,485.14835,268.33835,1352.22192,474.98788,248.8672,1264.81531
14,0.108,320.01166,254.63255,1387.77612,484.73535,268.40204,1352.61475,474.36902,249.05014,1265.12439
15,0.117,320.01166,254.63255,1387.77612,484.59979,268.39185,1352.64868,474.36902,249.05014,1265.12439
16,0.125,320.01166,254.63255,1387.77612,484.69736,268.60498,1352.828,474.37677,249.23314,1265.38232
17,0.133,320.01166,254.63255,1387.77612,484.52237,268.67227,1353.02502,474.64993,249.71609,1265.56433
18,0.142,319.83228,254.70444,1387.93921,484.52237,268.67227,1353.02502,474.44882,249.44551,1265.55688
19,0.15,319.75955,254.68169,1387.98901,484.52237,268.67227,1353.02502,474.68719,250.60634,1265.68652
20,0.158,319.75955,254.68169,1387.98901,484.36804,268.5408,1353.19312,474.50247,250.90045,1265.70679
21,0.167,319.93768,254.49165,1388.10962,484.52237,268.67227,1353.02502,474.50247,250.90045,1265.70679
22,0.175,320.07837,254.45154,1388.1543,484.52237,268.67227,1353.02502,474.63669,250.07362,1265.70251
23,0.183,320.13922,254.47523,1388.10474,484.69278,268.72659,1353.13586,474.82547,251.09105,1265.74829
24,0.192,320.25778,254.37967,1387.99133,484.65369,268.53128,1352.87012,474.82547,251.09105,1265.74829
25,0.2,320.31866,254.40337,1387.94177,485.03369,268.55145,1352.62927,474.50247,250.90045,1265.70679
26,0.208,320.31866,254.40337,1387.94177,485.03369,268.55145,1352.62927,474.82138,249.77945,1265.68225
27,0.217,320.23752,254.4062,1387.91992,485.62518,268.43741,1352.49951,475.09082,249.78241,1265.36328
