Frame#,Time,C7.x,C7.y,C7.z,R.Shoulder.x,R.Shoulder.y,R.Shoulder.z,L.Shoulder.x,L.Shoulder.y,L.Shoulder.z
1,0,150.43695,16.09862,1471.68518,207.06917,-154.55853,1417.49841,204.62979,184.29083,1435.39636
2,0.008,150.43695,16.09862,1471.68518,207.06917,-154.55853,1417.49841,205.16469,183.30785,1435.33643
3,0.017,150.43695,16.09862,1471.68518,207.02147,-154.3264,1418.32507,205.16469,183.30785,1435.33643
4,0.025,150.43695,16.09862,1471.68518,207.19666,-154.65807,1417.52881,205.19308,184.17982,1435.29517
5,0.033,150.43695,16.09862,1471.68518,207.18388,-154.54234,1418.92883,205.19308,184.17982,1435.29517
6,0.042,150.43695,16.09862,1471.68518,207.33417,-154.79955,1417.67114,205.71793,184.79434,1435.30762
7,0.05,150.43695,16.09862,1471.68518,207.33417,-154.79955,1417.67114,205.49194,184.57042,1435.39148
8,0.058,150.43695,16.09862,1471.68518,207.33417,-154.79955,1417.67114,205.49194,184.57042,1435.39148
9,0.067,150.43695,16.09862,1471.68518,207.33417,-154.79955,1417.67114,205.54698,184.603,1435.36023
10,0.075,150.50146,15.84407,1472.12024,207.49364,-154.65288,1418.7605,205.73463,184.79596,1435.28577
11,0.083,150.43695,16.09862,1471.68518,207.5067,-154.85075,1417.61011,205.73463,184.79596,1435.28577
12,0.092,150.43695,16.09862,1471.68518,207.46764,-154.60864,1418.44067,205.77512,183.99672,1435.33508
13,0.1,150.43695,16.09862,1471.68518,207.3343,-154.46722,1418.28589,205.29747,184.26633,1435.27271
14,0.108,150.43695,16.09862,1471.68518,207.20581,-154.36894,1418.25488,205.19308,184.17982,1435.29517
15,0.117,150.43695,16.09862,1471.68518,207.26353,-154.40625,1418.11218,205.19308,184.17982,1435.29517
16,0.125,150.43695,16.09862,1471.68518,207.02449,-154.36224,1417.82861,204.89995,183.80969,1435.53394
17,0.133,150.43695,16.09862,1471.68518,207.02449,-154.36224,1417.82861,204.48212,183.42149,1435.62573
18,0.142,150.43695,16.09862,1471.68518,206.85243,-154.81314,1417.00403,204.60118,183.41904,1435.43762
19,0.15,150.43695,16.09862,1471.68518,206.97263,-154.8824,1416.9176,204.62979,184.29083,1435.39636
20,0.158,150.43695,16.09862,1471.68518,206.85243,-154.81314,1417.00403,204.62979,184.29083,1435.39636
21,0.167,150.43695,16.09862,1471.68518,206.85243,-154.81314,1417.00403,204.60118,183.41904,1435.43762
22,0.175,150.43695,16.09862,1471.68518,207.02449,-154.36224,1417.82861,204.60118,183.41904,1435.43762
23,0.183,150.43695,16.09862,1471.68518,207.1064,-154.52322,1417.56763,205.16469,183.30785,1435.33643
24,0.192,150.43695,16.09862,1471.68518,207.1064,-154.52322,1417.56763,205.19308,184.17982,1435.29517
25,0.2,150.73132,16.01433,1471.40942,207.1064,-154.52322,1417.56763,205.25719,184.10039,1435.06567
26,0.208,151.31856,15.96441,1471.48804,207.1064,-154.52322,1417.56763,205.22882,183.22833,1435.10669
27,0.217,151.10124,16.00884,1471.71216,207.1064,-154.52322,1417.56763,205.22882,183.22833,1435.10669
28,0.225,151.6815,16.42019,1471.23132,207.15001,-154.43022,1417.73035,205.25719,184.10039,1435.06567
29,0.233,152.07599,15.94812,1471.33594,207.1064,-154.52322,1417.56763,205.25719,184.10039,1435.06567
30,0.242,152.15842,15.65804,1471.62805,207.53619,-154.56245,1417.56152,205.22882,183.22833,1435.10669
31,0.25,152.15842,15.65804,1471.62805,207.45123,-154.81239,1417.41956,205.8716,183.56625,1435.14075
32,0.258,152.31505,15.59732,1471.71924,207.37299,-154.59111,1417.45374,206.58308,183.84035,1435.28772
33,0.267,152.15842,15.65804,1471.62805,208.14256,-154.92329,1417.77588,206.52206,183.77878,1435.05872
34,0.275,152.31505,15.59732,1471.71924,208.14256,-154.92329,1417.77588,206.61955,184.41916,1435.17554
35,0.283,152.31505,15.59732,1471.71924,208.14256,-154.92329,1417.77588,206.99194,183.68495,1435.5498
36,0.292,152.31505,15.59732,1471.71924,208.14256,-154.92329,1417.77588,207.29453,183.15443,1435.78809
37,0.3,152.31505,15.59732,1471.71924,208.39116,-154.90762,1417.77588,207.20126,183.53137,1435.67822
38,0.308,152.31505,15.59732,1471.71924,208.63976,-154.89201,1417.77588,207.29453,183.15443,1435.78809
39,0.317,152.31505,15.59732,1471.71924,208.69543,-155.03354,1417.69104,207.29453,183.15443,1435.78809
40,0.325,152.31505,15.59732,1471.71924,208.69543,-155.03354,1417.69104,207.85666,183.10443,1435.88354
41,0.333,152.31505,15.59732,1471.71924,208.39116,-154.90762,1417.77588,207.8597,182.73888,1435.77026
42,0.342,152.31505,15.59732,1471.71924,208.63976,-154.89201,1417.77588,207.8597,182.73888,1435.77026
43,0.35,152.31505,15.59732,1471.71924,208.69543,-155.03354,1417.69104,207.8597,182.73888,1435.77026
44,0.358,152.31505,15.59732,1471.71924,208.21243,-155.1815,1417.42798,207.88446,183.97687,1435.84229
45,0.367,152.31505,15.59732,1471.71924,208.46106,-155.16582,1417.42798,207.66611,182.47093,1435.67639
46,0.375,152.31505,15.59732,1471.71924,208.05183,-154.96776,1417.61707,207.60707,183.10359,1435.3291
47,0.383,152.31505,15.59732,1471.71924,207.90817,-155.05557,1417.51282,207.56483,183.26266,1435.17456
48,0.392,152.31505,15.59732,1471.71924,207.90817,-155.05557,1417.51282,207.19778,182.94102,1435.19812
49,0.4,152.31505,15.59732,1471.71924,207.90817,-155.05557,1417.51282,207.56483,183.26266,1435.17456
50,0.408,152.31505,15.59732,1471.71924,207.79225,-155.0049,1417.43921,207.56483,183.26266,1435.17456
51,0.417,152.31505,15.59732,1471.71924,207.89096,-155.0285,1417.02124,207.45657,183.02478,1435.02112
52,0.425,152.31505,15.59732,1471.71924,207.90817,-155.05557,1417.51282,207.67804,184.16508,1435.07385
53,0.433,153.06319,14.95272,1471.46228,208.21243,-155.1815,1417.42798,207.28563,183.96907,1434.8385
54,0.442,153.34923,14.80027,1471.74316,208.21243,-155.1815,1417.42798,207.45657,183.02478,1435.02112
55,0.45,153.43799,14.73054,1471.85596,208.80852,-155.17378,1417.00989,208.07465,184.00716,1434.76599
56,0.458,153.43799,14.73054,1471.85596,208.80852,-155.17378,1417.00989,207.65016,183.29272,1435.11499
57,0.467,153.43799,14.73054,1471.85596,208.90453,-155.15599,1417.26868,207.65016,183.29272,1435.11499
58,0.475,153.43799,14.73054,1471.85596,209.12901,-155.06358,1417.1438,207.65016,183.29272,1435.11499
59,0.483,153.43799,14.73054,1471.85596,209.52515,-155.07645,1417.26904,207.7207,182.91859,1435.16907
60,0.492,153.43799,14.73054,1471.85596,209.62402,-155.10002,1416.85083,207.7207,182.91859,1435.16907
61,0.5,153.43799,14.73054,1471.85596,209.40474,-154.97359,1417.3197,207.7207,182.91859,1435.16907
62,0.508,153.92468,15.14091,1472.1051,210.15765,-155.45009,1417.47021,208.06218,182.89261,1435.17908
63,0.517,153.80118,14.40914,1472.08752,210.15765,-155.45009,1417.47021,208.06218,182.89261,1435.17908
64,0.525,153.63794,14.75051,1471.8573,210.25658,-155.47366,1417.052,208.24776,182.95662,1435.47302
65,0.533,153.63794,14.75051,1471.8573,209.95763,-155.1767,1416.87842,208.43057,182.66438,1435.30164
66,0.542,153.80118,14.40914,1472.08752,210.50571,-155.20854,1417.23755,209.16333,182.64432,1435.27271
67,0.55,153.80118,14.40914,1472.08752,210.50571,-155.20854,1417.23755,209.49809,183.42415,1435.03992
68,0.558,153.80118,14.40914,1472.08752,210.71675,-155.02821,1417.16687,209.57898,182.7506,1434.89282
69,0.567,153.80118,14.40914,1472.08752,210.6902,-154.98386,1416.8468,209.69655,182.77556,1434.99695
70,0.575,154.39886,14.75268,1472.37744,210.81572,-155.05174,1416.74854,209.62196,182.60663,1434.81226
71,0.583,154.32353,14.0663,1472.14929,210.71675,-155.02821,1417.16687,209.62196,182.60663,1434.81226
72,0.592,154.94312,14.36682,1472.45569,210.71675,-155.02821,1417.16687,209.92191,183.47279,1434.36536
73,0.6,154.32353,14.0663,1472.14929,210.71675,-155.02821,1417.16687,209.76135,183.59177,1434.3418
74,0.608,154.59683,14.7491,1472.37952,210.79944,-155.29536,1415.81384,209.55128,182.98082,1434.75818
75,0.617,154.59683,14.7491,1472.37952,210.91698,-154.89357,1416.65735,210.15121,183.89417,1433.89026
76,0.625,154.94312,14.36682,1472.45569,210.81799,-154.87006,1417.07568,209.55037,183.696,1433.80322
77,0.633,154.94312,14.36682,1472.45569,210.81799,-154.87006,1417.07568,209.65228,183.44501,1433.74939
78,0.642,154.92145,14.03679,1472.13074,210.91698,-154.89357,1416.65735,209.58183,183.8192,1433.69543
79,0.65,154.92145,14.03679,1472.13074,210.91698,-154.89357,1416.65735,209.58183,183.8192,1433.69543
80,0.658,155.10361,14.4264,1472.36963,210.91698,-154.89357,1416.65735,209.58183,183.8192,1433.69543
81,0.667,155.14821,14.09935,1472.02893,210.81799,-154.87006,1417.07568,209.65228,183.44501,1433.74939
82,0.675,155.87895,14.46025,1471.93018,210.91698,-154.89357,1416.65735,209.46967,182.60397,1434.30029
83,0.683,155.47824,14.02255,1471.70422,211.10136,-154.93613,1416.58716,209.46967,182.60397,1434.30029
84,0.692,155.63657,14.72862,1471.89905,211.10136,-154.93613,1416.58716,209.62962,182.41953,1434.22791
85,0.7,155.63657,14.72862,1471.89905,211.10136,-154.93613,1416.58716,210.47456,183.94125,1433.66028
86,0.708,156.36754,15.0894,1471.80029,211.00237,-154.91261,1417.00549,209.97472,183.52209,1434.04858
87,0.717,156.36754,15.0894,1471.80029,211.10136,-154.93613,1416.58716,210.13472,183.33762,1433.9762
88,0.725,156.27872,14.71913,1471.37524,211.10136,-154.93613,1416.58716,210.02541,182.30365,1434.62878
89,0.733,156.36754,15.0894,1471.80029,211.30382,-154.8692,1416.65735,210.02541,182.30365,1434.62878
90,0.742,156.36754,15.0894,1471.80029,211.30382,-154.8692,1416.65735,210.16162,182.34709,1434.73242
91,0.75,156.36754,15.0894,1471.80029,211.20479,-154.84569,1417.07568,210.47505,183.1418,1434.24731
92,0.758,156.78987,14.75934,1471.46606,211.30382,-154.8692,1416.65735,210.47505,183.1418,1434.24731
93,0.767,156.78987,14.75934,1471.46606,211.30382,-154.8692,1416.65735,210.70367,182.96194,1434.54114
94,0.775,156.86165,15.06999,1471.79102,211.30382,-154.8692,1416.65735,211.60951,183.95589,1433.75903
95,0.783,156.86165,15.06999,1471.79102,211.43781,-155.00742,1415.849,211.2115,183.46071,1434.30872
96,0.792,156.78987,14.75934,1471.46606,211.36679,-154.81271,1416.45593,210.88657,183.48293,1434.41797
97,0.8,156.78987,14.75934,1471.46606,211.36679,-154.81271,1416.45593,210.59091,182.692,1434.8949
98,0.808,156.78987,14.75934,1471.46606,211.36679,-154.81271,1416.45593,210.29263,182.30054,1434.79846
99,0.817,156.78987,14.75934,1471.46606,211.36679,-154.81271,1416.45593,210.51849,182.52017,1434.51892
100,0.825,156.78987,14.75934,1471.46606,211.36679,-154.81271,1416.45593,210.47505,183.1418,1434.24731
101,0.833,156.78987,14.75934,1471.46606,211.45587,-154.81143,1416.29663,210.47505,183.1418,1434.24731
102,0.842,156.78987,14.75934,1471.46606,211.45587,-154.81143,1416.29663,210.40535,182.5705,1434.4447
103,0.85,156.78987,14.75934,1471.46606,211.41876,-154.95433,1416.20532,210.40578,182.2502,1434.87268
104,0.858,156.78987,14.75934,1471.46606,211.41876,-154.95433,1416.20532,210.29263,182.30054,1434.79846
105,0.867,156.92792,14.84884,1471.35889,211.21631,-155.02124,1416.13513,210.16162,182.34709,1434.73242
106,0.875,156.92792,14.84884,1471.35889,211.21631,-155.02124,1416.13513,210.23056,182.15572,1434.84338
107,0.883,156.92792,14.84884,1471.35889,211.21631,-155.02124,1416.13513,210.06662,182.07655,1434.88245
108,0.892,156.92792,14.84884,1471.35889,211.21631,-155.02124,1416.13513,210.15746,181.5947,1435.28577
109,0.9,156.92792,14.84884,1471.35889,211.21631,-155.02124,1416.13513,210.2748,181.5938,1435.46179
110,0.908,156.96439,14.5879,1471.57251,211.25958,-155.31615,1416.22827,210.16162,181.64418,1435.38745
111,0.917,156.92792,14.84884,1471.35889,211.21631,-155.02124,1416.13513,210.28343,181.67261,1435.33752
112,0.925,156.92792,14.84884,1471.35889,211.21631,-155.02124,1416.13513,210.56432,181.56924,1435.10205
113,0.933,156.92792,14.84884,1471.35889,211.41876,-154.95433,1416.20532,210.43626,181.43219,1435.42847
114,0.942,156.92792,14.84884,1471.35889,211.43977,-155.05922,1416.06787,210.93729,181.44524,1435.24377
115,0.95,156.9789,14.58589,1471.6283,211.68343,-155.31668,1416.18213,210.95325,181.51823,1435.29773
116,0.958,156.92792,14.84884,1471.35889,211.6402,-155.02174,1416.08911,211.13118,181.79703,1434.86279
117,0.967,156.92792,14.84884,1471.35889,211.46201,-155.24925,1416.29846,211.13118,181.79703,1434.86279
118,0.975,156.92792,14.84884,1471.35889,211.46201,-155.24925,1416.29846,211.24666,181.97455,1434.30054
119,0.983,156.92792,14.84884,1471.35889,211.73027,-155.24762,1416.27881,211.48595,182.26912,1434.33606
120,0.992,156.92792,14.84884,1471.35889,211.95171,-155.31502,1416.1626,211.37321,181.99916,1434.68982
121,1,156.92792,14.84884,1471.35889,212.00185,-155.1508,1415.8927,211.61809,182.09576,1434.41357
122,1.008,156.9789,14.58589,1471.6283,211.90851,-155.02007,1416.06946,211.71243,181.78375,1434.08704
123,1.017,156.9789,14.58589,1471.6283,212.00185,-155.1508,1415.8927,211.76166,182.12088,1434.35632
124,1.025,157.27577,14.45744,1471.45398,212.04504,-155.44576,1415.98584,211.94347,182.19936,1434.1134
125,1.033,157.01541,14.32505,1471.84192,211.90851,-155.02007,1416.06946,212.01299,182.77086,1433.91602
126,1.042,157.14323,14.9311,1471.00903,211.90851,-155.02007,1416.06946,211.94406,182.96233,1433.80505
127,1.05,156.9789,14.58589,1471.6283,212.00185,-155.1508,1415.8927,212.06592,183.02223,1433.87341
128,1.058,156.9789,14.58589,1471.6283,212.00185,-155.1508,1415.8927,211.87448,182.39082,1434.00244
129,1.067,157.21719,14.69157,1471.25671,212.00185,-155.1508,1415.8927,211.76166,182.12088,1434.35632
130,1.075,157.21719,14.69157,1471.25671,212.00185,-155.1508,1415.8927,211.85605,181.80887,1434.02979
131,1.083,157.21719,14.69157,1471.25671,212.00185,-155.1508,1415.8927,211.88351,182.18079,1434.42468
132,1.092,157.41154,14.40349,1471.5304,212.00185,-155.1508,1415.8927,212.06532,182.25926,1434.18176
133,1.1,157.41154,14.40349,1471.5304,212.1353,-154.86879,1415.91113,212.13484,182.83078,1433.98438
134,1.108,158.06606,13.93251,1471.34119,212.09818,-155.01169,1415.81982,212.01299,182.77086,1433.91602
135,1.117,157.70491,14.32236,1471.32117,212.1353,-154.86879,1415.91113,211.99632,182.45073,1434.0708
136,1.125,158.13391,14.50765,1471.2959,212.09818,-155.01169,1415.81982,211.88351,182.18079,1434.42468
137,1.133,158.00746,14.16666,1471.14392,212.33134,-154.90588,1415.75769,211.97789,181.86877,1434.09814
138,1.142,158.06606,13.93251,1471.34119,212.42987,-155.05667,1415.97522,212.19516,182.18652,1434.58691
139,1.15,158.18971,14.75344,1471.58459,212.42987,-155.05667,1415.97522,212.37744,183.02808,1434.03552
140,1.158,158.19252,14.27351,1471.49316,213.14952,-155.0423,1416.03162,212.50221,183.06068,1433.96753
141,1.167,158.33958,14.44644,1471.88635,213.534,-154.99744,1415.55249,212.50221,183.06068,1433.96753
142,1.175,158.33958,14.44644,1471.88635,213.79675,-154.87157,1415.6731,212.93974,183.0087,1433.99805
143,1.183,158.33958,14.44644,1471.88635,213.79675,-154.87157,1415.6731,213.12386,183.00682,1433.98279
144,1.192,158.33958,14.44644,1471.88635,213.534,-154.99744,1415.55249,213.28142,182.98268,1434.00806
145,1.2,158.43037,14.96509,1471.92651,213.79675,-154.87157,1415.6731,213.28142,182.98268,1434.00806
146,1.208,158.28096,14.68059,1471.68909,213.79675,-154.87157,1415.6731,213.28142,182.98268,1434.00806
147,1.217,158.33958,14.44644,1471.88635,213.84741,-154.80356,1415.72461,213.33743,183.1721,1434.27759
148,1.225,158.33958,14.44644,1471.88635,213.70842,-154.77979,1415.85388,213.33743,183.1721,1434.27759
149,1.233,158.33958,14.44644,1471.88635,213.65778,-154.84779,1415.80237,213.33743,183.1721,1434.27759
150,1.242,158.28096,14.68059,1471.68909,213.65778,-154.84779,1415.80237,213.33743,183.1721,1434.27759
151,1.25,158.28096,14.68059,1471.68909,213.53751,-154.77855,1415.88879,213.33743,183.1721,1434.27759
152,1.258,158.28096,14.68059,1471.68909,213.09181,-154.43973,1415.81799,213.33743,183.1721,1434.27759
153,1.267,158.18971,14.75344,1471.58459,212.82916,-154.5656,1415.69751,213.05293,183.38135,1433.92859
154,1.275,158.18971,14.75344,1471.58459,212.60133,-154.56068,1415.69556,213.10898,183.57074,1434.19812
