Frame#,Time,L.Forearm.x,L.Forearm.y,L.Forearm.z,L.Ulna.x,L.Ulna.y,L.Ulna.z,L.Radius.x,L.Radius.y,L.Radius.z
1,0,595.60077,192.11484,1337.87793,683.95435,237.41615,1313.87488,674.33325,171.11754,1313.57251
2,0.008,595.38354,192.21234,1337.7179,684.02283,237.45927,1313.81213,674.33325,171.11754,1313.57251
3,0.017,595.38354,192.21234,1337.7179,684.02283,237.45927,1313.81213,674.33325,171.11754,1313.57251
4,0.025,595.60077,192.11484,1337.87793,684.01117,237.53773,1313.71252,674.60724,171.23595,1313.8031
5,0.033,595.38354,192.21234,1337.7179,684.16339,237.77303,1313.53394,674.95679,171.30122,1313.99023
6,0.042,595.60077,192.11484,1337.87793,684.3241,237.76579,1313.52612,674.95679,171.30122,1313.99023
7,0.05,595.60077,192.11484,1337.87793,684.3241,237.76579,1313.52612,675.11475,171.74759,1313.71509
8,0.058,595.60077,192.11484,1337.87793,684.3241,237.76579,1313.52612,675.11475,171.74759,1313.71509
9,0.067,595.60077,192.11484,1337.87793,684.3241,237.76579,1313.52612,675.11475,171.74759,1313.71509
10,0.075,595.95465,191.47824,1338.13391,684.3241,237.76579,1313.52612,675.11475,171.74759,1313.71509
11,0.083,595.95465,191.47824,1338.13391,684.3241,237.76579,1313.52612,674.95679,171.30122,1313.99023
12,0.092,595.95465,191.47824,1338.13391,684.40326,236.96927,1313.72961,674.95679,171.30122,1313.99023
13,0.1,595.80499,191.64156,1337.92627,684.25183,236.98094,1313.73071,674.95679,171.30122,1313.99023
14,0.108,595.80499,191.64156,1337.92627,684.42792,236.8027,1313.94128,674.95679,171.30122,1313.99023
15,0.117,595.80499,191.64156,1337.92627,684.28162,235.98386,1314.25439,674.60724,171.23595,1313.8031
16,0.125,595.80499,191.64156,1337.92627,684.17847,235.57587,1314.7489,674.33325,171.11754,1313.57251
17,0.133,595.80499,191.64156,1337.92627,683.93292,235.56104,1314.4552,674.33325,171.11754,1313.57251
18,0.142,595.75952,191.40231,1337.64575,683.99091,235.65993,1314.96057,674.00751,170.62521,1313.77295
19,0.15,595.75952,191.40231,1337.64575,683.94965,235.54189,1315.30457,674.00751,170.62521,1313.77295
20,0.158,595.75952,191.40231,1337.64575,683.89252,235.45567,1315.45728,674.00751,170.62521,1313.77295
21,0.167,595.75952,191.40231,1337.64575,684.03229,235.30928,1314.86572,674.00751,170.62521,1313.77295
22,0.175,595.80499,191.64156,1337.92627,683.74603,235.31212,1314.89233,674.00751,170.62521,1313.77295
23,0.183,595.75952,191.40231,1337.64575,683.99091,235.65993,1314.96057,674.00751,170.62521,1313.77295
