Frame#,Time,R.Wrist.x,R.Wrist.y,R.Wrist.z,R.Thumb.M1.x,R.Thumb.M1.y,R.Thumb.M1.z,R.Thumb.M2.x,R.Thumb.M2.y,R.Thumb.M2.z,R.Thumb.M3.x,R.Thumb.M3.y,R.Thumb.M3.z,R.Finger3.M1.x,R.Finger3.M1.y,R.Finger3.M1.z,R.Finger3.M2.x,R.Finger3.M2.y,R.Finger3.M2.z,R.Finger3.M3.x,R.Finger3.M3.y,R.Finger3.M3.z
1,0,734.71271,-148.55269,1298.7688,740.33057,-112.70847,1255.22473,780.74005,-100.8475,1224.87952,834.12769,-93.87289,1211.41333,810.06476,-134.49811,1303.06384,868.71405,-138.63136,1285.10376,913.7973,-140.7691,1262.65112
2,0.008,735.82056,-149.66101,1297.9635,739.16608,-112.51138,1254.54602,780.74005,-100.8475,1224.87952,833.50317,-94.01199,1210.9093,809.85962,-134.51262,1303.10156,868.56189,-138.66185,1284.66052,913.80774,-140.78091,1262.49573
3,0.017,734.71271,-148.55269,1298.7688,738.84637,-113.13784,1253.81702,780.57806,-100.62324,1224.66589,833.29919,-93.70837,1210.69043,809.92133,-134.4498,1302.27551,868.32953,-138.33159,1284.21362,913.64136,-140.50076,1261.40405
4,0.025,734.71271,-148.55269,1298.7688,738.84637,-113.13784,1253.81702,780.07642,-100.7085,1224.48926,833.29919,-93.70837,1210.69043,809.78589,-134.16655,1302.21924,868.32953,-138.33159,1284.21362,913.8631,-140.73248,1261.245
5,0.033,734.71185,-148.72937,1298.42017,738.69696,-113.65506,1253.53345,780.3631,-100.41294,1224.40137,833.29919,-93.70837,1210.69043,809.72253,-134.12216,1302.12305,868.15283,-138.03206,1284.10864,913.8631,-140.73248,1261.245
6,0.042,734.88062,-148.69986,1298.3678,738.79114,-113.77641,1252.82568,780.3631,-100.41294,1224.40137,833.59357,-93.98666,1210.48877,809.83215,-134.04407,1302.05774,867.75378,-137.67981,1283.67615,913.8631,-140.73248,1261.245
7,0.05,735.12128,-148.53981,1297.92542,738.79114,-113.77641,1252.82568,780.78455,-99.97257,1223.47791,833.55157,-94.46617,1210.03284,809.80981,-134.07986,1301.86023,868.38409,-138.47894,1284.17834,913.8631,-140.73248,1261.245
8,0.058,736.19794,-149.40182,1297.22131,738.97791,-113.72221,1252.84668,780.86499,-100.51846,1223.31494,833.44904,-94.48761,1209.69971,810.01324,-134.50098,1301.76123,868.22852,-138.4812,1283.94141,914.16486,-141.05266,1261.2771
9,0.067,735.2583,-148.19678,1297.74536,739.23682,-113.35194,1252.35168,781.23291,-100.81292,1223.17822,833.59344,-94.72935,1209.72754,810.01324,-134.50098,1301.76123,868.49261,-138.73294,1284.09717,914.24017,-140.98871,1261.35767
10,0.075,735.31097,-148.53404,1297.71887,739.67004,-113.25182,1252.36963,781.22247,-100.63708,1222.85876,833.59344,-94.72935,1209.72754,810.34973,-134.86621,1301.59216,868.68408,-139.13295,1284.05286,914.37201,-141.49158,1261.88562
11,0.083,735.33997,-148.24902,1297.61218,739.67004,-113.25182,1252.36963,781.7392,-101.20921,1222.96826,834.61432,-94.8175,1209.87073,810.34973,-134.86621,1301.59216,868.68408,-139.13295,1284.05286,914.58734,-142.01938,1262.02747
12,0.092,735.33997,-148.24902,1297.61218,739.67004,-113.25182,1252.36963,781.17938,-101.4714,1221.99146,834.75269,-94.72765,1209.81409,810.02271,-135.52449,1301.47913,868.75433,-139.60608,1283.68811,914.50287,-142.39838,1261.95215
13,0.1,735.35236,-148.47285,1297.32104,739.67004,-113.25182,1252.36963,781.92365,-102.1857,1222.05432,834.797,-95.22972,1209.14844,810.02271,-135.52449,1301.47913,868.83746,-140.19853,1283.77185,914.36401,-142.90862,1262.00879
14,0.108,735.35236,-148.47285,1297.32104,740.04205,-113.78405,1252.21033,782.29138,-102.12695,1221.90552,834.88879,-96.09824,1209.08093,810.01123,-135.47684,1301.60071,868.91675,-140.25566,1283.36157,914.43073,-142.93413,1261.93872
15,0.117,735.22034,-148.32451,1297.18652,740.52472,-114.60205,1252.36267,782.29138,-102.12695,1221.90552,835.31702,-95.59039,1209.07666,810.39996,-135.80225,1301.43384,868.9519,-140.43156,1283.36121,914.16315,-142.91423,1261.60901
16,0.125,735.35236,-148.47285,1297.32104,740.52472,-114.60205,1252.36267,782.06696,-102.32086,1221.78625,835.11938,-96.25052,1208.70764,809.8219,-135.86879,1301.08411,868.92621,-140.57922,1283.14929,914.53516,-144.40497,1260.55969
17,0.133,735.16229,-148.61751,1297.02478,740.04205,-113.78405,1252.21033,782.17523,-102.7065,1221.70215,835.06848,-96.35413,1208.30005,809.8219,-135.86879,1301.08411,868.92621,-140.57922,1283.14929,914.83801,-144.51509,1259.66809
18,0.142,735.2572,-148.68922,1296.9375,740.15814,-113.95709,1251.78613,781.72272,-103.38625,1221.57605,835.04663,-96.43771,1208.05176,809.8219,-135.86879,1301.08411,869.10974,-140.72826,1282.32776,914.71716,-144.36893,1259.42761
19,0.15,735.17114,-149.13272,1296.42676,740.52472,-114.60205,1252.36267,781.26367,-104.02172,1221.62378,834.69586,-97.08187,1207.92188,810.24847,-136.35672,1301.00574,869.10974,-140.72826,1282.32776,914.33478,-144.77119,1258.81836
20,0.158,735.09149,-148.7123,1296.5769,740.52472,-114.60205,1252.36267,781.72272,-103.38625,1221.57605,834.75208,-97.32207,1207.84949,810.24847,-136.35672,1301.00574,868.97803,-140.83266,1282.2417,914.34833,-144.68964,1258.72974
21,0.167,735.10022,-149.02611,1296.95667,740.52472,-114.60205,1252.36267,780.89581,-104.0807,1221.77258,834.16913,-97.55034,1207.90979,810.24847,-136.35672,1301.00574,868.8833,-140.98611,1281.79651,914.34833,-144.68964,1258.72974
22,0.175,735.15771,-148.93956,1296.69568,740.04205,-113.78405,1252.21033,780.11609,-103.87167,1221.56226,834.06702,-97.5725,1207.5769,809.69678,-135.93425,1300.74805,868.92072,-141.01912,1281.5686,913.79993,-143.82779,1258.56799
