Frame#,Time,L.Heel.x,L.Heel.y,L.Heel.z
212,1.758,-209.39557,589.99133,919.91711
213,1.767,-220.53931,589.19556,920.57092
214,1.775,-231.12799,588.66571,920.98242
215,1.783,-243.71216,589.25714,922.23553
216,1.792,-253.28371,588.81256,923.89093
217,1.8,-263.90158,588.30322,923.63116
218,1.808,-275.41492,587.62079,924.47925
219,1.817,-287.13641,588.78589,926.21545
220,1.825,-297.77811,587.73462,927.67664
221,1.833,-308.66537,587.4585,928.57385
222,1.842,-321.06955,586.79608,930.69812
223,1.85,-330.95935,587.38751,930.55011
224,1.858,-342.38681,587.22717,933.38226
225,1.867,-353.41791,586.74054,933.83429
226,1.875,-364.61865,587.05731,935.95752
227,1.883,-375.60767,587.53088,936.77472
228,1.892,-386.53406,587.01227,939.18213
229,1.9,-398.56351,585.89691,939.7149
230,1.908,-407.8053,588.17072,939.91187
231,1.917,-419.59079,588.52405,942.16034
232,1.925,-427.23694,587.71649,942.77417
233,1.933,-438.07623,586.65594,942.46295
234,1.942,-449.5708,586.73322,943.41516
235,1.95,-459.47696,587.63934,944.74585
236,1.958,-470.10995,586.95386,944.52808
237,1.967,-480.12201,587.00439,944.57733
238,1.975,-491.05579,586.24792,945.41937
239,1.983,-502.14041,587.5,945.37549
240,1.992,-510.77335,587.46442,945.8761
241,2,-519.43036,586.93933,945.6908
242,2.008,-529.44385,588.32501,944.90753
243,2.017,-538.8938,589.3125,945.30933
244,2.025,-546.87286,588.24243,944.53162
245,2.033,-556.93359,588.995,944.04834
246,2.042,-566.13525,589.57898,945.03912
247,2.05,-574.0683,588.52466,944.27313
248,2.058,-583.60767,588.87988,943.96735
249,2.067,-591.22986,591.34705,943.59259
250,2.075,-599.36316,591.56342,943.13776
251,2.083,-608.31897,591.66681,942.0592
252,2.092,-614.86456,591.42108,940.59839
253,2.1,-621.46497,591.57623,939.98352
254,2.108,-629.64453,591.83508,938.79529
255,2.117,-636.71393,592.20538,936.92017
256,2.125,-643.09601,594.17883,935.70514
257,2.133,-651.01984,594.2843,935.11401
258,2.142,-656.25275,594.9729,934.61261
259,2.15,-661.93481,594.92816,934.31213
260,2.158,-669.32898,597.6626,933.56952
261,2.167,-676.04419,597.24969,932.79401
262,2.175,-681.85974,597.55365,932.18152
263,2.183,-686.7348,597.66846,931.96594
264,2.192,-692.11957,598.47186,931.22333
265,2.2,-698.42548,597.82977,931.02472
266,2.208,-703.00641,598.05853,929.45764
267,2.217,-708.89142,599.84576,928.74255
268,2.225,-714.70599,600.34314,927.56281
269,2.233,-718.42474,601.27222,926.82861
270,2.242,-723.93408,600.81384,926.53754
271,2.25,-729.08435,603.42468,925.23248
272,2.258,-734.40778,603.9859,924.40308
273,2.267,-739.14026,604.09033,924.2688
274,2.275,-743.38708,604.61548,923.71039
275,2.283,-748.52576,606.01929,923.19403
276,2.292,-751.62518,606.19019,923.3125
277,2.3,-755.85925,607.62451,921.89771
278,2.308,-760.67151,607.97632,921.82288
279,2.317,-764.30328,608.47961,921.74969
280,2.325,-769.33789,608.79224,921.23108
281,2.333,-774.17194,610.30481,921.06567
282,2.342,-779.08856,611.34082,920.74207
283,2.35,-784.93018,611.13556,920.70154
284,2.358,-788.09027,612.2832,920.27679
285,2.367,-792.29938,612.04205,920.25665
286,2.375,-796.95746,615.07025,919.98859
287,2.383,-802.18835,614.25214,919.30389
288,2.392,-807.46655,614.80164,919.32281
289,2.4,-812.38501,616.0163,919.20538
290,2.408,-817.47784,615.65845,918.24011
291,2.417,-822.68317,618.56384,918.17468
292,2.425,-827.92365,618.25897,917.49738
293,2.433,-833.88025,618.55096,916.38489
294,2.442,-838.54596,618.36249,915.38672
295,2.45,-844.52344,619.01672,914.72937
296,2.458,-850.95251,620.86383,914.75824
297,2.467,-857.06348,621.98657,914.41174
298,2.475,-862.8316,621.54565,913.18811
299,2.483,-868.25134,622.75586,911.91748
300,2.492,-874.59802,622.0224,912.19739
301,2.5,-881.57147,624.16278,910.65582
302,2.508,-888.99982,624.0155,910.30579
303,2.517,-894.90723,624.01624,909.23163
304,2.525,-902.43695,624.28394,909.10706
305,2.533,-909.25922,625.46436,908.18256
306,2.542,-915.92572,626.23383,907.99426
307,2.55,-923.77606,626.60352,907.2489
308,2.558,-931.04034,626.76642,906.09735
309,2.567,-938.34406,627.03693,904.04553
310,2.575,-946.39899,629.33514,902.1676
311,2.583,-952.55981,629.12854,901.98547
312,2.592,-960.17847,628.85187,900.29773
313,2.6,-967.60938,629.24286,899.5697
314,2.608,-975.92499,629.54022,899.61688
315,2.617,-985.1153,629.85583,898.55835
316,2.625,-993.487,631.935,897.53448
317,2.633,-1001.31311,632.16553,897.37836
318,2.642,-1010.16809,632.87946,894.80652
319,2.65,-1019.33813,633.96381,894.03955
320,2.658,-1028.47485,634.34277,892.83557
321,2.667,-1036.95667,633.55249,892.72278
322,2.675,-1044.8075,635.0191,891.5528
323,2.683,-1053.71826,636.44843,890.27405
324,2.692,-1064.93152,636.70422,890.50305
325,2.7,-1072.26599,636.61224,889.67847
326,2.708,-1080.89392,637.94415,887.78363
327,2.717,-1091.44043,638.34436,888.5127
328,2.725,-1099.76892,638.63574,887.5603
329,2.733,-1110.02063,639.56323,887.59644
330,2.742,-1119.82959,640.28589,887.61823
331,2.75,-1128.79541,641.06244,887.45679
332,2.758,-1136.89197,641.3161,887.76331
333,2.767,-1146.66003,641.39325,888.39453
334,2.775,-1155.64783,641.76807,888.50562
335,2.783,-1164.81494,641.95154,889.66376
336,2.792,-1173.33875,641.67163,889.68164
337,2.8,-1183.33765,641.82678,891.47253
338,2.808,-1193.19556,642.03076,892.23151
339,2.817,-1202.32446,641.76709,893.14734
340,2.825,-1210.92981,641.98358,894.23151
341,2.833,-1221.56873,642.03754,895.75134
342,2.842,-1230.6593,640.95032,896.01837
343,2.85,-1239.18372,641.65863,898.03864
344,2.858,-1250.46497,641.16577,898.31573
345,2.867,-1258.79858,640.9054,900.6319
346,2.875,-1268.5177,640.33258,900.84467
347,2.883,-1276.74951,640.13098,901.9751
348,2.892,-1287.34387,640.07422,903.14819
349,2.9,-1296.13147,638.57776,903.7948
350,2.908,-1305.52625,638.5954,905.66217
351,2.917,-1314.63208,638.21997,905.11896
352,2.925,-1324.68018,636.44263,905.9093
353,2.933,-1332.19434,637.3161,906.30835
354,2.942,-1340.94482,636.13464,907.24823
355,2.95,-1353.13428,635.77814,908.75671
356,2.958,-1360.67822,634.04413,909.97845
357,2.967,-1368.80847,634.61401,910.42169
358,2.975,-1378.33826,633.8703,912.02545
359,2.983,-1389.49023,632.71893,912.53436
360,2.992,-1395.97925,631.28302,914.12201
361,3,-1406.37317,630.56171,914.33142
362,3.008,-1415.59473,630.16168,915.44611
363,3.017,-1425.94019,629.26257,915.95935
364,3.025,-1436.23682,628.45465,916.99146
365,3.033,-1447.2467,627.48694,917.61951
366,3.042,-1454.09412,626.63641,917.89948
367,3.05,-1464.04016,625.63342,917.98541
368,3.058,-1472.34277,624.07495,919.7168
369,3.067,-1483.06201,622.50427,919.39722
370,3.075,-1491.65393,621.5108,918.95471
371,3.083,-1499.42261,620.51813,919.62823
372,3.092,-1509.9917,618.58795,919.78052
373,3.1,-1519.32361,618.28149,919.52917
374,3.108,-1528.43896,616.88281,919.54669
375,3.117,-1537.64246,614.98065,919.16083
376,3.125,-1547.3053,613.34485,919.72803
377,3.133,-1554.99182,612.07422,920.34442
378,3.142,-1563.46387,610.89532,918.96143
379,3.15,-1572.90759,607.84253,918.99011
380,3.158,-1583.82117,607.39001,918.28021
381,3.167,-1591.97754,606.54205,918.14325
382,3.175,-1598.50012,605.57037,917.56024
383,3.183,-1608.09167,602.89911,917.18158
384,3.192,-1617.88733,602.3205,917.09937
385,3.2,-1627.46191,600.63226,917.32416
386,3.208,-1634.60657,598.85779,916.7962
387,3.217,-1642.40112,597.89716,916.37732
388,3.225,-1652.29553,596.49628,917.1015
389,3.233,-1661.55847,594.14484,916.45538
390,3.242,-1669.17969,592.79578,916.82544
391,3.25,-1675.797,591.72998,917.46771
392,3.258,-1685.49536,589.56268,917.45721
393,3.267,-1694.01636,588.12476,918.2453
394,3.275,-1701.94946,586.94531,918.34296
395,3.283,-1710.64014,585.1095,919.65045
396,3.292,-1716.16443,583.76422,920.00195
397,3.3,-1725.11011,581.815,921.28638
