Frame#,Time,L.Thumb.M2.x,L.Thumb.M2.y,L.Thumb.M2.z,L.Finger3.M2.x,L.Finger3.M2.y,L.Finger3.M2.z
49,0.4,1388.38721,482.17517,1260.69922,1295.51697,645.94977,1224.12146
50,0.408,1379.37341,483.50348,1262.23303,1284.88037,646.61102,1226.16516
51,0.417,1370.46472,483.87592,1263.19617,1275.75732,648.92346,1227.18909
52,0.425,1361.34692,484.09555,1263.76514,1266.68164,647.70886,1226.849
53,0.433,1353.81348,485.47711,1264.35303,1259.04248,649.41608,1227.47168
54,0.442,1345.60913,485.68857,1264.81323,1249.48718,650.88373,1229.81885
55,0.45,1336.35059,486.58566,1266.45398,1240.77722,650.45966,1230.3031
56,0.458,1328.33594,487.754,1266.84399,1231.29224,652.15491,1231.14063
57,0.467,1320.45569,488.44257,1268.6095,1222.61609,652.12555,1230.12
58,0.475,1315.14795,489.16498,1269.5459,1212.7533,654.6084,1231.95178
59,0.483,1306.68628,489.29337,1271.46399,1203.75806,654.00909,1232.93054
60,0.492,1298.02759,490.64572,1272.64905,1194.96851,655.125,1233.68188
61,0.5,1289.96289,490.72369,1273.48083,1186.51685,655.40503,1234.48706
62,0.508,1282.08667,491.88809,1274.88171,1178.46338,655.37677,1234.98352
63,0.517,1273.96814,492.33014,1275.93799,1170.2627,656.4491,1235.58264
64,0.525,1266.03943,493.04034,1277.02185,1161.13513,655.80206,1236.59509
65,0.533,1258.02905,493.2728,1277.84363,1153.15088,656.86884,1238.02124
66,0.542,1250.41296,493.69403,1278.88062,1144.83435,656.70239,1237.67615
67,0.55,1243.43579,494.19586,1279.15381,1135.05896,658.89471,1239.12427
68,0.558,1234.75659,495.22272,1280.38477,1127.11804,657.25946,1240.06799
69,0.567,1227.83435,495.5556,1281.13501,1117.54089,660.01361,1240.06213
70,0.575,1220.50037,496.21964,1281.92456,1109.88733,661.90491,1239.78564
71,0.583,1212.198,496.85889,1282.79761,1101.46545,660.69098,1241.97009
72,0.592,1205.09766,497.03741,1283.3219,1093.89136,661.96948,1241.99695
73,0.6,1197.16626,497.48578,1282.59021,1085.76025,661.3114,1242.60706
74,0.608,1189.37366,498.07376,1283.33435,1078.55737,662.93683,1242.49866
75,0.617,1180.73474,499.33743,1284.08984,1069.12512,661.88562,1242.4325
76,0.625,1173.40576,499.38998,1283.89197,1061.48999,662.77917,1242.66968
77,0.633,1166.04053,499.06796,1283.86011,1053.2356,662.89252,1242.40076
78,0.642,1157.84082,500.07513,1283.47644,1045.34888,663.31635,1242.31323
79,0.65,1150.51587,500.52393,1282.9303,1037.50244,665.34473,1242.26025
80,0.658,1142.56738,499.74146,1282.13379,1028.6239,665.16632,1241.49109
81,0.667,1134.24377,501.82068,1281.50757,1019.88837,667.15674,1240.61511
82,0.675,1125.96802,501.81363,1281.35059,1010.83124,666.23883,1241.12622
83,0.683,1118.72693,501.28391,1280.7948,1003.36334,667.23901,1240.10229
84,0.692,1111.11377,501.24222,1279.21863,994.7287,666.09387,1239.57715
85,0.7,1103.14465,500.42804,1278.30908,986.65387,667.33887,1239.62122
86,0.708,1094.40796,501.55734,1277.48792,977.84796,667.00366,1238.72839
87,0.717,1087.36633,501.89496,1276.22095,969.27563,668.91736,1238.16443
88,0.725,1079.32776,502.18112,1275.54065,960.45642,667.6524,1236.95496
89,0.733,1069.96521,503.29874,1274.29443,951.1601,668.57135,1235.79492
90,0.742,1062.40247,501.55298,1273.56445,943.16217,667.79059,1235.10156
91,0.75,1054.55505,502.6499,1273.02246,934.87335,668.0769,1234.28101
92,0.758,1047.02393,500.98395,1270.75159,926.7146,668.30023,1232.91089
93,0.767,1038.17224,500.82443,1270.07837,918.58154,668.48926,1231.90613
94,0.775,1029.69299,500.28183,1269.29773,910.48138,668.41174,1231.42004
95,0.783,1021.56677,501.06937,1267.91199,901.02997,666.8739,1230.35718
96,0.792,1013.65167,501.51501,1266.54382,891.2981,669.22235,1229.48328
97,0.8,1005.138,500.33789,1265.66797,882.81311,667.61108,1228.91418
98,0.808,996.83923,499.70706,1264.64807,874.25903,667.74115,1230.00488
99,0.817,988.14752,500.85724,1263.4231,866.2915,667.31671,1229.40332
100,0.825,978.79126,500.50336,1262.92676,857.77362,665.8764,1228.58325
101,0.833,970.05988,499.79565,1261.60999,850.17169,667.71661,1228.55591
102,0.842,961.05505,500.5632,1261.72278,841.65356,666.15887,1228.18848
103,0.85,951.96075,499.53125,1261.15796,831.59741,666.10754,1229.20459
104,0.858,943.21863,500.35129,1260.30164,821.88965,666.72913,1229.16956
105,0.867,934.461,499.62256,1259.61658,813.53131,664.57947,1228.38684
106,0.875,924.28979,500.53101,1259.3335,805.57587,664.57861,1227.93274
107,0.883,915.26538,500.03644,1258.69458,796.46857,663.76892,1227.99231
108,0.892,905.85559,498.88748,1257.65308,787.65979,662.31702,1227.95154
109,0.9,897.1004,498.02408,1257.34741,776.1687,662.61847,1228.9585
110,0.908,887.63904,497.96411,1257.00989,768.11462,663.48761,1228.20691
111,0.917,878.45795,496.66611,1257.11255,759.35553,662.36743,1228.91663
112,0.925,868.72443,497.66171,1257.07556,750.51318,660.88165,1228.8324
113,0.933,859.8327,495.49368,1258.33081,742.51404,660.00818,1230.43665
114,0.942,851.34399,495.77441,1258.33069,733.61908,659.841,1231.05969
115,0.95,842.39502,495.71701,1259.0376,724.00397,659.13037,1231.88049
116,0.958,832.7583,495.65668,1260.84644,714.90033,658.41266,1233.81482
117,0.967,823.62793,496.34818,1261.84106,707.12891,658.58704,1234.4502
118,0.975,815.26276,495.39151,1263.46973,697.77496,657.0072,1236.6936
119,0.983,806.20813,496.6524,1265.04248,689.23254,655.40173,1236.91833
120,0.992,797.35413,497.7309,1266.0061,681.65179,654.94031,1238.08655
121,1,787.70996,497.60739,1268.16553,673.73785,654.66052,1239.25049
122,1.008,779.8075,498.12851,1268.95264,664.51422,654.46368,1240.70898
123,1.017,771.11542,498.14963,1270.07922,655.60883,655.38269,1242.25769
124,1.025,762.09265,498.46707,1271.51965,647.42059,655.48358,1243.28723
125,1.033,754.80084,498.43106,1272.90088,640.86243,654.19476,1244.11646
126,1.042,746.73132,498.10211,1273.7948,633.33209,654.95398,1246.2345
127,1.05,738.81018,497.25806,1275.50464,626.74078,653.8844,1246.67871
128,1.058,730.75281,496.97263,1277.02832,619.55548,654.20941,1248.8728
129,1.067,723.48334,496.86679,1278.203,611.13281,653.41693,1249.46082
130,1.075,715.70239,495.56216,1279.67261,604.66205,653.30347,1251.36804
131,1.083,708.82996,496.24319,1281.29785,596.28827,654.52319,1252.24719
132,1.092,700.90503,495.83212,1281.90417,588.52997,653.1947,1253.0686
133,1.1,694.42078,495.56647,1283.32666,581.36188,654.13593,1253.71777
134,1.108,686.51678,493.71484,1284.18213,574.39709,652.95374,1254.76917
135,1.117,679.30231,493.94952,1285.16785,568.29041,653.52118,1256.46155
136,1.125,671.88055,492.48352,1286.08997,560.44958,652.05493,1257.04895
137,1.133,664.67743,493.24112,1287.14648,553.62732,651.57178,1257.22363
138,1.142,657.00159,493.25391,1288.10779,545.92017,652.86237,1258.43066
139,1.15,649.99207,491.96838,1289.38159,539.22211,652.56439,1258.14648
140,1.158,642.5343,491.69495,1290.02576,533.01563,652.61487,1259.44714
141,1.167,636.23822,492.55896,1290.94617,525.68842,652.50623,1260.81567
142,1.175,628.52014,491.88287,1291.11426,519.03162,652.20728,1260.40906
143,1.183,621.31091,491.62961,1292.24707,511.87354,652.10272,1261.47937
144,1.192,613.3855,491.58899,1293.33423,506.23752,652.01031,1262.6582
145,1.2,606.62683,490.79358,1293.04321,499.77338,652.17419,1263.00867
146,1.208,599.22418,491.57587,1294.12329,492.55563,653.13501,1263.14197
147,1.217,591.6684,490.84708,1293.04529,486.29767,652.70819,1263.4292
148,1.225,585.43225,490.54065,1293.51208,479.09863,653.17053,1264.06934
149,1.233,577.20386,491.94183,1293.45825,473.26526,652.76056,1263.58679
150,1.242,570.15051,491.18732,1293.57458,465.0336,652.62549,1263.28967
151,1.25,562.45502,491.46744,1293.28699,458.79947,651.63,1262.6925
152,1.258,554.99768,491.73041,1292.36572,452.61111,652.19934,1262.73718
153,1.267,547.64624,490.45386,1292.38281,444.875,652.32227,1262.32629
154,1.275,540.26947,492.27805,1292.08484,438.25708,652.16803,1261.80176
155,1.283,532.45715,492.01254,1291.21729,430.37277,652.00415,1260.95313
156,1.292,524.87628,491.58865,1290.2251,423.61914,652.85583,1260.07849
157,1.3,517.54016,491.82733,1289.19299,417.31351,652.86621,1259.10474
158,1.308,510.17926,490.8486,1288.29639,410.28711,651.51685,1258.58789
159,1.317,502.4259,492.14297,1287.67236,402.57468,652.67084,1257.45667
160,1.325,494.7749,491.23633,1285.7196,395.19,654.00171,1256.38391
161,1.333,487.12564,492.49799,1285.6217,387.97839,653.98529,1255.28662
162,1.342,479.50104,492.84958,1284.34131,379.78195,654.58746,1254.27136
163,1.35,471.97076,492.14709,1282.93945,373.65756,654.70361,1252.65613
164,1.358,463.52768,492.78864,1281.68774,365.99716,654.3056,1251.68176
165,1.367,456.45139,493.23447,1280.57129,358.54492,655.78741,1249.97144
166,1.375,448.27887,493.39963,1279.53394,350.28162,656.21124,1250.07312
167,1.383,440.23148,493.35312,1277.27209,342.8201,655.97015,1247.22131
168,1.392,432.0213,494.93497,1277.22021,336.23914,656.61401,1247.05273
169,1.4,423.72525,495.98416,1275.32861,327.75894,657.62238,1245.72034
170,1.408,416.80011,495.46158,1273.91431,320.88,657.45801,1243.74976
171,1.417,408.36096,496.25247,1272.56287,312.33014,659.33929,1242.34937
172,1.425,401.17047,496.23499,1272.16858,303.8533,659.12805,1241.00366
173,1.433,392.74594,496.75525,1270.02991,297.67145,659.65942,1239.21179
174,1.442,384.60989,496.82587,1269.20337,288.64563,660.60101,1238.43628
175,1.45,375.03479,498.00592,1267.63074,280.65689,662.21381,1237.26331
176,1.458,368.12985,498.33005,1267.01746,273.00629,662.32239,1236.47083
177,1.467,359.35886,498.92239,1265.28796,265.24118,662.91547,1235.13965
178,1.475,350.63376,499.68039,1264.45447,257.00558,665.1145,1234.36646
179,1.483,341.44043,500.24216,1262.72363,249.21597,665.32813,1232.98511
180,1.492,333.37076,501.1362,1261.67053,240.60962,666.34528,1232.15735
181,1.5,323.67517,503.24207,1260.58569,232.47404,666.38995,1231.74341
182,1.508,314.37796,504.13159,1259.59058,224.18736,668.59424,1230.49097
183,1.517,305.68127,504.3858,1258.49866,216.23355,668.80511,1229.29211
184,1.525,296.25055,505.57776,1257.91626,206.18047,670.8252,1228.78259
185,1.533,287.47549,507.87387,1258.30334,198.97385,672.39252,1227.58789
186,1.542,277.992,509.9137,1258.44019,189.61589,672.2417,1227.66956
187,1.55,269.40826,510.45648,1258.72888,180.31871,674.42352,1227.70752
188,1.558,260.44867,511.97598,1259.49207,171.30785,676.47589,1227.46814
189,1.567,251.22949,513.14063,1259.93726,162.93697,676.48236,1227.81006
190,1.575,242.43275,515.17975,1260.19531,153.81242,678.92847,1228.15759
191,1.583,233.44197,516.39911,1260.41162,144.13211,678.83093,1228.45984
192,1.592,224.71521,518.28229,1260.95569,133.64346,680.91925,1228.55713
193,1.6,215.79977,519.17316,1262.78467,124.54216,682.07465,1229.33435
194,1.608,207.33728,519.36365,1263.8064,114.73528,683.64294,1229.14148
195,1.617,197.93932,521.30176,1264.55444,105.71008,683.79626,1229.58496
196,1.625,188.19751,522.29907,1264.97986,95.71997,685.64636,1229.63318
197,1.633,179.14006,524.20557,1265.86462,85.40797,685.69672,1229.22522
198,1.642,170.5853,524.9812,1266.15454,75.07396,688.39404,1229.75952
199,1.65,162.12663,525.33112,1266.37463,65.53458,688.95184,1229.34497
200,1.658,153.39404,526.33484,1267.26489,55.55761,690.638,1229.60229
201,1.667,144.90247,527.87842,1269.01587,46.02045,691.42023,1229.67615
202,1.675,136.45287,529.52875,1270.14453,35.85431,691.9953,1229.203
203,1.683,129.19936,529.91779,1269.82861,24.57701,692.6532,1229.37952
204,1.692,120.2639,530.73657,1271.12695,15.52561,692.83038,1229.38879
205,1.7,112.3368,531.7627,1272.01196,4.84508,693.89355,1229.82922
206,1.708,103.65274,532.99512,1271.9342,-3.58424,695.52399,1230.10474
207,1.717,96.15055,534.39008,1273.01611,-15.11172,696.51166,1229.44409
208,1.725,88.0413,534.51422,1274.45679,-24.81832,696.27155,1228.93787
209,1.733,81.33236,535.37836,1274.43323,-34.34645,696.84149,1228.96814
210,1.742,74.29704,536.22864,1275.94946,-44.07062,697.81329,1229.64441
211,1.75,64.85304,537.08118,1275.73291,-53.38124,698.05402,1230.01306
212,1.758,56.88105,537.20422,1276.77661,-63.39842,698.4397,1229.64697
213,1.767,49.57848,538.38867,1277.05811,-72.1974,699.99927,1230.10596
214,1.775,41.38719,539.64227,1277.30322,-81.44033,699.92474,1230.63928
215,1.783,34.4791,540.3504,1278.05188,-92.04086,701.20013,1230.79846
216,1.792,26.3368,539.72662,1277.61841,-101.13391,700.31036,1231.1405
217,1.8,18.04404,540.72821,1278.12952,-110.28279,700.33051,1231.23206
218,1.808,9.88742,541.68127,1278.12354,-119.43357,701.75909,1231.17151
219,1.817,2.33949,542.14069,1278.69727,-128.93544,701.46002,1231.24744
220,1.825,-6.11112,542.59827,1278.56104,-138.19806,702.62909,1230.42651
221,1.833,-12.84532,543.69519,1277.72632,-145.97078,703.0672,1230.54272
222,1.842,-19.99755,543.58044,1277.05286,-155.17642,703.85211,1230.47949
223,1.85,-28.3767,543.72235,1277.24072,-163.19434,704.27606,1229.82971
224,1.858,-35.65862,543.77203,1276.48071,-172.5099,704.3042,1229.66528
225,1.867,-43.49611,545.04211,1277.47363,-181.40649,704.31885,1229.13123
226,1.875,-52.86593,544.60724,1275.60925,-191.05498,704.49835,1228.69592
227,1.883,-60.42083,543.95966,1275.23401,-200.40381,705.10071,1228.33105
228,1.892,-67.75671,544.70361,1274.01233,-208.19116,706.13495,1227.099
229,1.9,-75.04866,544.98962,1273.98132,-217.26559,706.78729,1226.75269
230,1.908,-83.66036,544.64325,1272.953,-225.79865,705.66223,1226.06824
231,1.917,-91.90031,543.47717,1271.55896,-234.49352,706.3374,1226.62048
232,1.925,-100.77781,544.31586,1271.03516,-242.94107,705.71918,1225.13879
233,1.933,-107.36809,544.39941,1269.57751,-252.70952,705.13739,1224.52893
234,1.942,-115.61076,544.49377,1269.16321,-261.5509,704.50073,1223.29517
235,1.95,-123.77879,543.21588,1268.10144,-268.79901,704.96643,1222.89563
236,1.958,-132.5601,542.05359,1265.79993,-276.86874,704.39642,1222.44189
237,1.967,-140.04494,542.39905,1265.04443,-286.00406,705.93878,1222.17627
238,1.975,-148.66783,543.0376,1263.24438,-294.57767,705.23193,1220.73694
239,1.983,-156.57373,541.27368,1262.82581,-303.15912,704.69916,1220.84229
240,1.992,-165.50974,541.40234,1262.42151,-311.95306,703.27863,1220.46973
241,2,-174.32483,540.00079,1260.32629,-320.73819,703.44751,1219.59802
242,2.008,-183.96158,540.68945,1260.04065,-328.07062,701.55634,1220.60999
243,2.017,-191.1788,539.98419,1258.1864,-336.81711,702.36005,1219.10901
244,2.025,-200.3748,539.36865,1257.38477,-345.2478,702.81201,1219.24731
245,2.033,-207.05272,539.20721,1256.05115,-354.35837,701.67029,1218.83679
246,2.042,-216.33801,538.44055,1256.19641,-362.72507,700.17456,1219.41296
247,2.05,-226.05078,536.87189,1255.52734,-371.01178,698.77789,1219.24634
248,2.058,-234.47937,538.36401,1254.63696,-379.39893,698.30615,1219.21423
249,2.067,-245.60945,536.72015,1254.71155,-388.06003,698.12231,1218.55774
250,2.075,-254.19058,535.77478,1253.50366,-396.16525,697.23926,1219.70776
251,2.083,-263.89825,534.60883,1253.7019,-404.72812,696.25592,1219.58667
252,2.092,-270.76825,532.8244,1254.39905,-413.75754,695.65063,1219.67395
253,2.1,-279.45361,535.46692,1252.61377,-421.82721,694.80157,1219.41565
254,2.108,-289.12793,533.6239,1253.09485,-429.91797,694.46863,1221.00525
255,2.117,-298.19879,533.55176,1255.17517,-438.92337,693.65558,1222.02332
256,2.125,-307.69019,532.78131,1255.71777,-446.28394,693.30652,1222.95776
257,2.133,-316.62595,534.29132,1255.5415,-454.36298,692.43524,1223.60999
258,2.142,-326.30334,533.03296,1255.56287,-462.4274,692.15839,1224.3219
259,2.15,-335.33151,531.33081,1257.75537,-470.1987,691.60046,1224.54407
260,2.158,-343.36969,532.07153,1256.83362,-477.9451,691.04437,1225.93591
261,2.167,-352.38177,533.34344,1258.02039,-485.87061,690.22699,1226.60327
262,2.175,-361.75766,533.26398,1259.79028,-494.22159,689.73114,1227.83032
263,2.183,-370.42285,533.80707,1260.34839,-502.69382,690.04388,1228.92224
264,2.192,-379.71237,533.65778,1260.81311,-509.10562,689.10071,1230.34375
265,2.2,-387.73013,533.98407,1262.73853,-516.86713,688.87976,1231.1416
266,2.208,-395.86679,533.63324,1263.76868,-524.34497,688.42621,1231.71387
267,2.217,-404.07489,533.1131,1264.37878,-532.17047,687.21716,1232.9502
268,2.225,-412.25113,533.40228,1266.70178,-539.45795,686.69049,1233.6427
269,2.233,-421.18475,533.43005,1267.98022,-546.09637,687.02942,1234.95813
270,2.242,-429.09042,533.08618,1268.53967,-553.07056,687.46747,1236.09082
271,2.25,-436.59387,532.30072,1270.61292,-560.35968,687.35681,1236.87097
272,2.258,-444.4278,532.27313,1271.67053,-567.22388,686.63824,1238.02063
273,2.267,-452.55728,531.46637,1272.40991,-574.01678,686.99756,1239.28491
274,2.275,-459.21686,531.90015,1273.2218,-579.89709,686.59229,1240.10181
275,2.283,-467.77905,532.6496,1275.62427,-587.33398,687.00635,1241.11133
276,2.292,-475.43982,530.17694,1276.79126,-593.57654,686.30255,1241.97412
277,2.3,-482.07864,530.72784,1277.90588,-600.50867,685.80597,1242.96863
278,2.308,-489.17725,530.55054,1278.29932,-607.65863,686.55933,1243.776
279,2.317,-498.35153,530.25543,1279.70313,-614.25372,686.00952,1245.09216
280,2.325,-503.79984,532.05231,1280.09302,-619.91516,686.01459,1245.22083
281,2.333,-511.58704,529.6452,1281.83423,-625.78235,685.83136,1245.96667
282,2.342,-519.72205,528.98987,1282.13562,-631.23975,685.63336,1246.41431
283,2.35,-527.26544,527.70575,1282.64539,-638.00385,687.20905,1246.14648
284,2.358,-533.77356,527.88257,1282.46118,-643.86957,688.08038,1245.95947
285,2.367,-542.24384,526.41919,1281.72424,-651.32953,687.71869,1247.13281
286,2.375,-548.5274,527.37469,1281.44824,-656.96918,687.51617,1247.9176
287,2.383,-556.11023,528.29327,1282.01672,-662.38184,687.9165,1247.19104
288,2.392,-563.64569,527.21655,1282.05115,-667.85529,687.94971,1247.40625
289,2.4,-570.71643,527.9007,1281.41431,-673.34302,687.93036,1247.9751
290,2.408,-578.22662,526.10822,1280.0509,-679.18805,687.81372,1248.84033
291,2.417,-586.02448,526.76398,1279.82446,-685.24542,688.19891,1248.04272
292,2.425,-593.19861,528.69025,1280.12549,-691.22601,689.48517,1248.06921
293,2.433,-600.71594,527.84503,1280.72766,-700.13666,689.83795,1247.13574
294,2.442,-608.45178,526.99597,1280.52502,-705.33875,689.82306,1246.51501
295,2.45,-616.10187,526.43433,1279.04993,-711.77484,689.45142,1247.01819
296,2.458,-623.59406,525.914,1278.39258,-716.86194,690.33112,1246.65149
297,2.467,-630.64349,528.68835,1278.22144,-724.06866,689.43048,1245.65002
298,2.475,-637.91968,526.84985,1277.12915,-731.16882,690.63611,1245.20667
299,2.483,-644.93964,527.72083,1275.41602,-738.49554,690.86859,1245.18201
300,2.492,-654.38715,526.65967,1275.40491,-744.83667,691.27527,1244.15906
301,2.5,-661.9939,526.91895,1274.5459,-750.28625,691.31781,1243.08911
302,2.508,-669.6026,528.9881,1273.71423,-757.46259,691.37427,1242.29224
303,2.517,-677.86633,528.77484,1272.48608,-766.3255,692.00244,1241.9115
304,2.525,-684.66498,528.86316,1271.52246,-772.96619,692.4079,1240.03809
305,2.533,-693.11823,528.94055,1270.6189,-779.17419,693.08661,1239.74475
306,2.542,-701.29932,530.7619,1269.2522,-788.65955,693.1283,1238.771
307,2.55,-709.96576,530.70032,1267.73364,-795.50031,693.85004,1237.89172
308,2.558,-717.54242,530.2757,1266.09973,-801.9743,693.6488,1237.02393
309,2.567,-725.59039,533.05096,1265.71521,-811.87079,695.35602,1235.49719
310,2.575,-734.534,531.9613,1263.80212,-818.2099,695.64813,1234.75439
311,2.583,-743.41248,532.66895,1262.63171,-824.92883,695.42151,1233.81433
312,2.592,-750.67706,534.45898,1261.78271,-834.69354,698.13708,1232.22534
313,2.6,-758.81702,535.49139,1261.77466,-840.50146,698.59033,1231.72119
314,2.608,-767.8974,535.06482,1258.271,-851.02631,698.76733,1229.34631
315,2.617,-774.28058,535.10046,1258.34497,-858.07086,699.59418,1228.39868
316,2.625,-784.13403,538.56299,1256.11914,-865.65924,700.6059,1226.86707
317,2.633,-791.20398,538.2887,1254.08948,-875.05475,701.46265,1225.88196
318,2.642,-801.56836,539.43555,1253.81177,-882.98969,703.09607,1224.56519
319,2.65,-808.09253,542.17444,1252.18823,-891.3924,703.68848,1223.12793
320,2.658,-819.16364,541.78339,1250.09985,-899.28198,704.87988,1221.61694
321,2.667,-825.96655,543.84302,1250.16467,-907.01508,705.30554,1220.66296
322,2.675,-835.89539,544.9635,1250.22314,-915.45361,706.69275,1219.20874
323,2.683,-845.10199,545.29681,1247.64697,-923.58765,707.85754,1218.84998
324,2.692,-854.28815,546.95648,1247.35449,-931.97375,709.9054,1217.65515
325,2.7,-863.2326,548.95813,1247.73108,-940.52545,710.57727,1216.12695
326,2.708,-870.88611,548.23499,1246.82471,-949.61786,712.2262,1216.36548
327,2.717,-881.64056,550.78137,1245.70313,-958.70416,713.43506,1216.41235
328,2.725,-888.77118,550.93524,1246.48999,-967.948,713.6001,1216.23279
329,2.733,-896.52979,552.44678,1247.29077,-978.12811,714.98492,1216.03589
330,2.742,-905.96521,552.33258,1248.75598,-985.44653,715.89795,1216.37598
331,2.75,-914.23071,555.3111,1248.7301,-995.36902,717.37238,1216.32813
332,2.758,-924.91626,553.4809,1250.37781,-1004.94226,717.92505,1215.89197
333,2.767,-931.1153,555.41876,1250.93567,-1014.59161,718.82086,1216.4342
334,2.775,-939.72296,556.42145,1251.58997,-1023.93225,719.79175,1217.01453
335,2.783,-948.47778,557.98547,1252.47766,-1031.53613,720.50665,1216.6803
336,2.792,-955.66199,556.78925,1253.896,-1041.94458,721.37579,1218.2345
337,2.8,-967.82086,559.91193,1254.24011,-1049.77527,721.99408,1218.10974
338,2.808,-972.68164,560.138,1255.12903,-1059.2406,723.31006,1218.19177
339,2.817,-981.08185,559.92114,1255.16125,-1069.79089,724.4455,1219.11597
340,2.825,-989.55359,561.034,1255.93347,-1078.78687,725.4549,1218.9928
341,2.833,-998.57361,562.95178,1257.99194,-1087.71582,726.33661,1219.87817
342,2.842,-1005.04999,562.82251,1257.94446,-1096.23279,726.69067,1219.41113
343,2.85,-1011.68976,565.46033,1258.89563,-1107.40259,728.23029,1220.27429
344,2.858,-1019.52484,563.21564,1258.38159,-1113.47791,727.88074,1220.98291
345,2.867,-1030.51379,566.85022,1261.09082,-1124.1366,728.72424,1221.21375
346,2.875,-1037.0437,567.6991,1260.25244,-1131.74768,729.00946,1221.69861
347,2.883,-1043.9353,566.9599,1261.02771,-1141.12708,729.4162,1222.81848
348,2.892,-1050.00671,568.60468,1261.60425,-1150.73242,730.08466,1221.96667
349,2.9,-1057.34314,567.49811,1262.50952,-1160.10425,731.46967,1223.59338
350,2.908,-1064.25159,570.09412,1264.51184,-1169.32874,731.0943,1223.69653
351,2.917,-1072.03711,572.22174,1263.28247,-1178.39075,731.75836,1225.2511
352,2.925,-1076.82166,567.42584,1265.71387,-1187.80237,732.51703,1225.88245
