Frame#,Time,L.Radius.x,L.Radius.y,L.Radius.z
157,1.3,508.06958,352.38156,1412.46863
158,1.308,500.466,351.96741,1412.08252
159,1.317,493.29816,352.63602,1411.27576
160,1.325,485.16299,353.22723,1409.59814
161,1.333,477.89886,352.43088,1409.19238
162,1.342,469.75012,352.56784,1407.30164
163,1.35,461.367,353.34341,1407.08411
164,1.358,454.64594,352.82104,1405.70789
165,1.367,446.14667,353.77499,1404.22144
166,1.375,438.22763,354.00967,1402.96814
167,1.383,430.22217,354.83884,1401.79919
168,1.392,422.42422,354.83139,1400.83289
169,1.4,413.33371,356.24985,1399.41162
170,1.408,406.13098,356.30679,1398.25037
171,1.417,397.59253,357.28354,1397.30151
172,1.425,389.50406,357.32813,1396.8678
173,1.433,382.04852,357.68118,1395.66064
174,1.442,373.66016,357.97717,1394.94983
175,1.45,364.76447,359.23227,1394.06506
176,1.458,356.51062,360.05112,1393.42969
177,1.467,348.3082,361.50363,1392.50452
178,1.475,340.64325,362.37024,1391.21692
179,1.483,331.59473,362.69141,1390.89038
180,1.492,323.33069,365.04816,1389.81445
181,1.5,314.97607,366.85452,1389.00317
182,1.508,306.25943,368.51706,1388.29492
183,1.517,297.44485,369.99908,1387.72229
184,1.525,288.66644,371.70251,1386.71448
185,1.533,280.49655,374.23883,1387.17004
186,1.542,271.32336,375.10208,1388.01477
187,1.55,262.50226,377.88354,1387.85449
188,1.558,253.17751,379.32098,1388.5863
189,1.567,244.68591,381.71466,1389.64111
190,1.575,235.10762,382.82367,1390.73389
191,1.583,226.20105,384.5144,1391.57239
192,1.592,217.20351,386.36862,1392.75012
193,1.6,208.93474,387.17255,1393.42578
194,1.608,199.71022,389.78387,1394.59045
195,1.617,190.45236,391.16711,1395.80273
196,1.625,181.26257,392.78448,1396.81995
197,1.633,173.38222,395.57132,1397.43591
198,1.642,164.55646,396.21619,1399.29956
199,1.65,156.16528,396.80902,1399.67163
200,1.658,147.70554,399.31262,1400.78992
201,1.667,139.05037,400.5206,1401.48572
202,1.675,130.08345,401.00021,1402.39734
203,1.683,122.5709,402.8212,1403.8739
204,1.692,114.78255,404.6257,1404.24121
205,1.7,106.37132,405.83551,1405.26941
206,1.708,97.66029,405.64627,1406.45947
207,1.717,90.45392,407.54913,1407.45703
208,1.725,82.07107,407.9924,1408.42566
209,1.733,74.20144,408.96948,1409.6051
210,1.742,66.8726,409.46097,1410.10803
211,1.75,58.88676,410.17157,1411.02136
212,1.758,50.57302,411.48111,1410.97363
213,1.767,43.38765,411.38455,1411.30298
214,1.775,35.33673,412.91739,1412.12317
215,1.783,28.10496,414.21405,1412.33142
216,1.792,20.03086,414.24771,1412.56384
217,1.8,12.4149,414.91141,1412.6084
218,1.808,5.01571,415.47623,1412.68591
219,1.817,-3.45113,415.96594,1412.52795
220,1.825,-11.21649,417.36948,1412.8186
221,1.833,-18.53097,417.62634,1412.00989
222,1.842,-26.82967,417.51633,1411.65381
223,1.85,-35.04337,417.36426,1412.02576
224,1.858,-42.20301,418.28,1410.8822
225,1.867,-50.59317,418.22211,1409.84302
226,1.875,-58.66261,418.33313,1409.5636
227,1.883,-66.34233,418.9545,1408.35754
228,1.892,-74.17799,419.13321,1407.65698
229,1.9,-81.55545,419.33429,1406.14282
230,1.908,-90.18538,418.89276,1405.61963
231,1.917,-98.30851,418.52185,1403.79456
232,1.925,-105.0542,419.73645,1402.53088
233,1.933,-114.20943,417.86707,1401.84204
234,1.942,-123.13945,419.17056,1400.29126
235,1.95,-129.67172,417.33835,1399.51709
236,1.958,-138.34279,418.16541,1397.28162
237,1.967,-146.63266,416.86923,1396.85999
238,1.975,-154.71729,417.20016,1395.69055
239,1.983,-162.54492,415.2641,1393.83801
240,1.992,-171.11421,414.0914,1392.47351
241,2,-179.35034,414.25192,1391.63232
242,2.008,-187.39436,413.32001,1390.43896
243,2.017,-195.795,411.98972,1388.93274
244,2.025,-204.12714,411.62048,1388.26233
245,2.033,-212.50719,410.70309,1386.90527
246,2.042,-221.32573,409.11554,1386.6106
247,2.05,-229.9537,408.62628,1385.55481
248,2.058,-239.49393,407.08719,1384.78662
249,2.067,-247.7693,406.2536,1383.39209
250,2.075,-256.0069,405.28833,1383.1803
251,2.083,-265.53821,405.03931,1382.42334
252,2.092,-272.99838,402.90372,1381.60327
253,2.1,-282.7308,402.42987,1380.95679
254,2.108,-291.46893,401.56732,1381.24036
255,2.117,-300.38647,399.59244,1381.10022
256,2.125,-309.17535,398.65826,1381.98584
257,2.133,-318.56735,398.28516,1381.60876
258,2.142,-326.49762,397.59598,1381.61902
259,2.15,-334.97723,398.02246,1380.99695
260,2.158,-344.64627,397.0726,1382.72009
261,2.167,-352.86655,395.17029,1383.62903
262,2.175,-361.69278,395.22705,1383.70044
263,2.183,-370.66217,395.93073,1383.49902
264,2.192,-378.69107,394.72263,1384.75281
265,2.2,-387.74054,394.13513,1385.21301
266,2.208,-396.77725,395.22937,1385.63586
267,2.217,-405.32147,393.82361,1386.30103
268,2.225,-414.2962,394.23694,1388.14258
269,2.233,-421.99603,393.23892,1388.55005
270,2.242,-431.00128,393.61246,1389.64844
271,2.25,-439.35379,392.72495,1390.40979
272,2.258,-447.37854,393.17294,1392.07068
273,2.267,-454.47726,392.20102,1393.6897
274,2.275,-463.46786,392.93958,1394.45557
275,2.283,-471.34329,392.61816,1395.81812
276,2.292,-479.74564,392.9375,1397.10144
277,2.3,-486.92102,391.86844,1398.83191
278,2.308,-496.40942,391.9223,1399.01489
279,2.317,-503.2887,390.60583,1400.39465
280,2.325,-513.04712,391.7319,1400.72168
281,2.333,-520.00024,390.0296,1400.98096
282,2.342,-527.98431,389.05881,1402.40308
283,2.35,-536.44543,390.06619,1402.09985
284,2.358,-543.6546,388.1871,1402.62793
285,2.367,-552.53522,388.923,1403.36353
286,2.375,-559.21509,388.9444,1403.40918
287,2.383,-567.71722,387.82809,1402.75281
288,2.392,-575.3172,387.57495,1402.42468
289,2.4,-581.77655,388.31409,1403.08069
290,2.408,-590.1015,387.93817,1402.71252
291,2.417,-597.77588,388.13,1401.9679
292,2.425,-605.60651,387.07651,1400.07935
293,2.433,-614.06897,387.93515,1401.14099
294,2.442,-620.1076,390.08075,1401.9281
295,2.45,-629.50964,387.17386,1400.76282
296,2.458,-638.14392,388.02097,1399.82593
297,2.467,-645.23328,387.81161,1399.21484
298,2.475,-653.26727,388.75876,1399.83899
299,2.483,-660.2135,389.40958,1398.45715
300,2.492,-669.19531,386.93167,1397.25342
301,2.5,-675.93567,389.84894,1396.36011
302,2.508,-684.19031,389.55551,1396.02319
303,2.517,-692.02875,390.40521,1393.61511
304,2.525,-699.16595,389.88351,1393.95581
305,2.533,-708.90436,390.94385,1391.85596
306,2.542,-716.09784,391.57693,1391.01526
307,2.55,-725.07813,389.86264,1390.45227
308,2.558,-731.20087,394.7807,1388.26501
309,2.567,-741.2547,392.04285,1387.53101
310,2.575,-748.16895,394.27271,1387.25195
311,2.583,-754.47778,396.34625,1384.98035
312,2.592,-765.44501,396.38406,1383.323
313,2.6,-773.3465,395.23831,1382.92615
314,2.608,-780.59113,398.61938,1381.54236
315,2.617,-787.3457,399.66055,1380.75671
316,2.625,-798.09485,398.47104,1379.67175
317,2.633,-806.37579,401.07278,1379.17273
318,2.642,-814.19751,402.12219,1377.30286
319,2.65,-822.55951,403.22491,1375.76025
320,2.658,-831.58154,406.34375,1375.19995
321,2.667,-840.82062,405.17282,1374.41992
322,2.675,-847.4425,409.18945,1372.71338
323,2.683,-855.46631,409.34113,1372.77222
324,2.692,-864.80121,413.3912,1372.65942
325,2.7,-874.4328,412.39587,1372.93384
326,2.708,-882.6084,415.88318,1373.29431
327,2.717,-892.23621,416.15356,1373.41516
328,2.725,-899.70654,417.27023,1373.13989
329,2.733,-907.54102,419.46634,1374.29724
330,2.742,-917.52887,419.13263,1375.57202
331,2.75,-925.22791,421.30933,1376.06311
332,2.758,-933.8797,423.61115,1377.57422
333,2.767,-942.65222,422.76059,1378.9884
334,2.775,-950.54901,426.26511,1379.62598
335,2.783,-960.06696,425.54944,1379.57214
336,2.792,-967.20807,427.10898,1381.12061
337,2.8,-976.19128,427.77884,1383.05432
338,2.808,-982.80231,429.9183,1383.16492
339,2.817,-992.13757,429.51205,1384.93896
340,2.825,-998.39105,432.70776,1386.07141
341,2.833,-1007.12799,431.48962,1386.75476
342,2.842,-1016.08429,433.36084,1387.63879
343,2.85,-1022.32452,435.02673,1388.85583
344,2.858,-1029.55383,436.12567,1389.38416
345,2.867,-1039.53967,435.26987,1390.49951
346,2.875,-1044.53931,435.36603,1391.86804
347,2.883,-1053.75598,437.46149,1392.56909
348,2.892,-1058.93213,438.16537,1392.55542
349,2.9,-1066.27185,438.4751,1395.14343
350,2.908,-1074.0249,437.80881,1396.12915
351,2.917,-1079.79163,441.1676,1397.30713
352,2.925,-1088.14673,439.12637,1397.73767
353,2.933,-1092.5426,441.25809,1397.73279
354,2.942,-1100.54041,441.94443,1398.97583
355,2.95,-1107.55615,441.39026,1399.62415
356,2.958,-1115.19336,442.81439,1398.70557
357,2.967,-1122.27917,442.03073,1399.67004
358,2.975,-1128.70752,441.85672,1399.83801
359,2.983,-1135.64868,445.44958,1399.97266
360,2.992,-1141.74792,445.75659,1399.85779
361,3,-1147.38257,444.42145,1401.18005
362,3.008,-1158.00024,445.31311,1401.23376
363,3.017,-1162.84399,445.07443,1399.95007
364,3.025,-1170.35315,446.55716,1399.93713
365,3.033,-1177.49792,447.3793,1400.71313
366,3.042,-1184.65918,446.69901,1400.16052
367,3.05,-1189.53027,446.04999,1398.84839
368,3.058,-1200.15491,447.01636,1399.40564
369,3.067,-1205.12463,446.37448,1398.38733
370,3.075,-1216.19287,448.69113,1396.48315
371,3.083,-1222.03186,447.84946,1395.35132
372,3.092,-1230.04675,447.44696,1393.23535
373,3.1,-1235.2467,446.22232,1392.37
374,3.108,-1242.42529,445.17624,1392.09167
375,3.117,-1249.77112,446.0556,1390.84705
376,3.125,-1257.53284,444.664,1388.43201
377,3.133,-1263.05371,443.58414,1388.32629
378,3.142,-1269.47644,441.35422,1386.36182
379,3.15,-1276.15271,439.04675,1384.4574
380,3.158,-1285.58862,439.95282,1383.6311
381,3.167,-1294.03381,437.68811,1383.16345
382,3.175,-1301.10669,436.677,1382.01465
383,3.183,-1308.38879,436.51813,1380.8031
384,3.192,-1315.0083,433.71967,1380.07678
385,3.2,-1320.97998,431.09106,1378.19568
386,3.208,-1328.56458,429.32062,1378.19507
387,3.217,-1341.10657,429.26764,1376.63879
388,3.225,-1346.37756,428.11731,1374.74951
389,3.233,-1353.36426,426.10822,1375.40527
390,3.242,-1362.45923,423.32413,1374.25928
391,3.25,-1368.03894,419.5148,1371.13452
392,3.258,-1377.16296,418.8291,1372.01599
393,3.267,-1382.13403,412.88477,1370.8468
394,3.275,-1389.17773,411.71982,1372.39258
395,3.283,-1400.7312,410.77115,1373.05554
396,3.292,-1406.94617,409.44452,1374.00757
397,3.3,-1414.88965,407.17191,1374.74341
