Frame#,Time,R.Thigh.Front.x,R.Thigh.Front.y,R.Thigh.Front.z
123,1.017,718.29132,630.82343,1073.05261
124,1.025,711.30548,630.23645,1073.34253
125,1.033,704.25085,631.38293,1072.55457
126,1.042,695.27014,629.94037,1076.46912
127,1.05,689.61877,629.64154,1077.07043
128,1.058,682.85895,629.31335,1079.53296
129,1.067,675.21991,630.1145,1080.0979
130,1.075,668.46033,628.8913,1082.0282
131,1.083,662.38727,628.92157,1081.66748
132,1.092,651.87384,628.9115,1083.76526
133,1.1,645.63458,627.05066,1084.64233
134,1.108,638.09424,628.117,1085.5304
135,1.117,631.58289,626.87506,1087.17419
136,1.125,626.42145,627.11798,1088.08655
137,1.133,619.38885,627.92957,1088.50427
138,1.142,611.98364,627.15771,1089.32776
139,1.15,607.09113,626.84662,1090.1825
140,1.158,599.14325,627.35046,1091.47168
141,1.167,592.22675,626.90259,1091.7312
142,1.175,584.44092,627.40283,1092.07727
143,1.183,579.72101,625.71356,1093.078
144,1.192,573.06372,625.0351,1093.63318
145,1.2,564.86426,626.85535,1093.77649
146,1.208,559.01727,625.69525,1094.06177
147,1.217,552.20074,625.74426,1095.16138
148,1.225,545.62097,626.53082,1093.97876
149,1.233,538.33545,626.69269,1093.60742
150,1.242,532.56702,625.98663,1094.42542
151,1.25,525.60364,624.99359,1095.6864
152,1.258,518.5069,625.40155,1094.15649
153,1.267,512.29224,625.40887,1093.9989
154,1.275,505.60922,624.81091,1093.53442
155,1.283,498.56351,624.77051,1092.82776
156,1.292,490.80621,626.17401,1091.35876
157,1.3,483.74142,624.95898,1091.07886
158,1.308,477.98575,625.12646,1090.1167
159,1.317,469.62238,626.00201,1089.69629
160,1.325,463.78412,626.21259,1088.31177
161,1.333,455.44885,626.64948,1087.37988
162,1.342,447.99637,627.22382,1085.73352
163,1.35,440.55032,625.21625,1085.28442
164,1.358,432.84811,624.7215,1082.86926
165,1.367,425.38406,625.91034,1082.25439
166,1.375,418.42355,627.3609,1081.19702
167,1.383,411.7486,625.16174,1081.63916
168,1.392,402.46329,626.67426,1079.33887
169,1.4,396.43164,626.58618,1078.3811
170,1.408,389.27014,627.61133,1077.06702
171,1.417,379.65106,629.19757,1075.01343
172,1.425,371.83063,629.01086,1073.26282
173,1.433,364.78885,629.87476,1072.2146
174,1.442,355.79855,630.42828,1071.3324
175,1.45,347.35376,629.68127,1069.20081
176,1.458,339.47083,632.03424,1068.23352
177,1.467,331.09265,631.33264,1066.6853
178,1.475,322.74786,630.88995,1065.59192
179,1.483,314.06131,631.96912,1065.15955
180,1.492,306.00143,631.39526,1063.92126
181,1.5,297.14374,632.44318,1063.47253
182,1.508,289.2894,632.65637,1062.59351
183,1.517,281.10986,632.5437,1061.39294
184,1.525,271.14075,634.05798,1061.53198
185,1.533,263.17297,634.75177,1060.18103
186,1.542,253.40909,635.80591,1059.73108
187,1.55,245.36078,634.46454,1059.02808
188,1.558,236.17252,637.3764,1060.578
189,1.567,227.01459,636.8595,1060.37988
190,1.575,214.86134,638.27417,1059.50513
191,1.583,206.82899,638.96484,1060.70361
192,1.592,197.52292,638.86389,1060.84448
193,1.6,187.18025,640.5033,1060.79333
194,1.608,178.03497,640.56812,1062.41931
195,1.617,167.71736,641.97034,1063.02356
196,1.625,157.62764,642.76178,1062.84717
197,1.633,147.85794,644.63831,1062.59937
198,1.642,138.94838,646.34894,1062.96008
199,1.65,128.94228,647.32825,1063.5708
200,1.658,119.01309,649.30701,1063.34167
201,1.667,109.07475,650.66858,1061.59998
202,1.675,98.29433,651.99652,1063.10132
203,1.683,88.80312,653.55237,1062.52869
204,1.692,78.41997,655.30353,1061.67407
205,1.7,68.22514,658.2962,1061.22229
206,1.708,57.4691,657.8418,1061.07837
207,1.717,47.03613,659.39624,1061.5376
208,1.725,36.45677,660.03687,1061.38879
209,1.733,25.14871,661.67676,1060.85486
210,1.742,14.95791,662.38654,1060.66492
211,1.75,4.51918,662.23651,1060.85376
212,1.758,-6.55477,663.04077,1060.77954
213,1.767,-16.51476,664.5105,1060.10852
214,1.775,-27.79743,664.50031,1059.54138
215,1.783,-38.60011,664.50415,1059.50635
216,1.792,-48.79293,666.64569,1059.71545
217,1.8,-58.78341,668.48969,1057.26208
218,1.808,-68.54173,669.0191,1058.01172
219,1.817,-79.1636,669.77533,1056.80725
220,1.825,-89.6235,669.09583,1056.82947
221,1.833,-100.19863,670.3042,1056.16663
222,1.842,-110.5983,669.83289,1056.62756
223,1.85,-120.71662,670.23627,1055.81116
224,1.858,-130.74965,671.40094,1055.34705
225,1.867,-139.94107,671.91364,1054.8407
226,1.875,-149.76749,671.75464,1054.69434
227,1.883,-161.54474,672.67987,1053.73828
228,1.892,-171.06421,672.06854,1053.90967
229,1.9,-180.94673,672.32904,1052.79712
230,1.908,-191.16026,672.00885,1051.10718
231,1.917,-200.1496,672.55719,1049.11121
232,1.925,-210.39059,673.16693,1049.06555
233,1.933,-219.65416,672.97864,1048.38086
234,1.942,-229.49324,674.00763,1046.4679
235,1.95,-238.75653,673.22437,1046.10864
236,1.958,-248.57722,672.19598,1044.9198
237,1.967,-258.45084,673.15179,1043.6571
238,1.975,-268.44254,671.62201,1043.56213
239,1.983,-277.76767,671.78748,1043.08643
240,1.992,-285.85193,671.80334,1042.61792
241,2,-295.90933,672.57574,1041.56348
242,2.008,-304.3356,671.69257,1041.18652
243,2.017,-313.97119,671.15466,1041.63208
244,2.025,-322.89359,671.71063,1040.80566
245,2.033,-332.23547,671.5437,1040.61719
246,2.042,-340.14862,670.39526,1040.17334
247,2.05,-348.03781,670.30054,1039.76306
248,2.058,-356.87241,669.19946,1040.14136
249,2.067,-365.19849,667.87146,1040.40771
250,2.075,-373.80612,667.66931,1040.55176
251,2.083,-380.59509,668.20795,1040.64417
252,2.092,-389.06302,668.28888,1041.40198
253,2.1,-396.82626,666.49084,1041.48193
254,2.108,-404.70456,667.22778,1042.47961
255,2.117,-412.14261,665.49451,1043.04639
256,2.125,-419.82431,665.52789,1043.87659
257,2.133,-425.77789,665.3045,1044.30042
258,2.142,-434.53171,663.84161,1045.73389
259,2.15,-440.83401,662.92413,1047.34497
260,2.158,-448.01031,661.83356,1047.59021
261,2.167,-455.66574,660.78003,1049.60852
262,2.175,-461.18088,660.9223,1051.5658
263,2.183,-467.25848,659.92059,1052.41113
264,2.192,-472.93594,660.6618,1053.25635
265,2.2,-480.24841,660.21924,1054.802
266,2.208,-486.73801,659.10553,1055.92896
267,2.217,-491.52502,658.92596,1056.92322
268,2.225,-498.06424,657.67365,1058.35095
269,2.233,-502.79849,658.85602,1059.62231
270,2.242,-509.97797,656.94769,1060.7334
271,2.25,-515.06787,657.38672,1061.78003
272,2.258,-522.24207,656.09528,1063.31335
273,2.267,-527.09344,655.54047,1065.11975
274,2.275,-532.79187,655.09912,1065.78955
275,2.283,-538.14514,654.8161,1067.28894
276,2.292,-544.33478,654.20428,1068.93481
277,2.3,-549.36084,654.22363,1070.13147
278,2.308,-554.74469,654.21826,1072.06287
279,2.317,-559.96472,654.57776,1072.44739
280,2.325,-565.49945,654.41431,1073.64954
281,2.333,-570.6701,654.72937,1074.48901
282,2.342,-575.64203,653.85468,1075.01453
283,2.35,-581.04547,655.40137,1075.49329
284,2.358,-587.05176,654.88147,1077.42627
285,2.367,-591.12695,656.26819,1078.07568
286,2.375,-596.12567,656.94623,1078.27954
287,2.383,-600.87921,656.69617,1079.11584
288,2.392,-606.23169,656.03064,1077.71155
289,2.4,-611.97241,657.19708,1078.34082
290,2.408,-619.19031,656.16956,1078.33179
291,2.417,-624.3158,656.05341,1077.93433
292,2.425,-630.38983,656.2373,1078.39355
293,2.433,-636.23132,656.97528,1078.28748
294,2.442,-641.12549,656.23975,1078.36035
295,2.45,-647.04706,655.73016,1078.16187
296,2.458,-655.23846,655.91968,1078.23743
297,2.467,-660.5083,658.17426,1077.88281
298,2.475,-666.66321,656.22888,1078.37292
299,2.483,-671.55988,658.53516,1076.5835
300,2.492,-681.76556,656.5473,1075.7594
301,2.5,-685.11786,657.3313,1075.8772
302,2.508,-692.05292,657.70728,1077.5332
303,2.517,-699.74017,658.89484,1075.18555
304,2.525,-707.30371,657.72382,1075.52478
305,2.533,-710.94904,659.47992,1074.49487
306,2.542,-720.47351,658.45294,1072.98914
307,2.55,-727.84882,658.90393,1072.12146
308,2.558,-735.1795,658.16272,1071.56592
309,2.567,-741.53638,659.38599,1070.33093
310,2.575,-749.4588,660.75043,1068.34399
311,2.583,-756.94501,659.77643,1067.64612
312,2.592,-764.80139,661.29041,1066.52527
313,2.6,-773.01227,661.99792,1065.9425
314,2.608,-778.72937,662.89105,1064.10522
315,2.617,-788.83118,662.31793,1062.87866
316,2.625,-796.76294,663.11224,1061.82166
317,2.633,-804.26917,664.07672,1061.44934
318,2.642,-812.37061,666.49036,1058.6084
319,2.65,-822.12909,665.08521,1058.16504
320,2.658,-830.09253,666.63776,1057.7854
321,2.667,-837.67078,666.6767,1055.69592
322,2.675,-847.32532,667.67627,1054.72656
323,2.683,-854.75159,669.75543,1053.95447
324,2.692,-866.37732,667.71814,1053.802
325,2.7,-874.49731,668.05817,1053.03833
326,2.708,-882.82068,671.04175,1050.91699
327,2.717,-894.13269,670.53711,1050.26147
328,2.725,-901.66571,670.91595,1050.31335
329,2.733,-911.2807,672.49426,1050.75037
330,2.742,-922.02216,673.25366,1051.7179
331,2.75,-930.52655,673.22845,1051.45496
332,2.758,-939.16339,673.26306,1050.20129
333,2.767,-949.71814,673.63641,1049.94409
334,2.775,-956.72925,676.65204,1052.43774
335,2.783,-968.55762,675.99689,1052.27649
336,2.792,-977.74335,676.92877,1052.74207
337,2.8,-983.9079,678.71918,1051.64807
338,2.808,-999.05786,680.0556,1053.27637
339,2.817,-1000.86554,679.63867,1054.65002
340,2.825,-1016.67163,683.0835,1053.95129
341,2.833,-1019.56982,683.64581,1054.20679
342,2.842,-1032.21851,683.54059,1057.17627
343,2.85,-1040.3573,688.65424,1057.12109
344,2.858,-1050.04639,690.27795,1055.96924
345,2.867,-1059.03442,690.71777,1055.93628
346,2.875,-1068.1593,691.30865,1056.45593
347,2.883,-1076.41687,693.30438,1056.53369
348,2.892,-1087.61584,693.33185,1056.5249
349,2.9,-1095.25549,695.05261,1056.60413
350,2.908,-1106.3866,695.45215,1057.18347
351,2.917,-1114.78186,695.19647,1057.04675
352,2.925,-1120.25769,695.23419,1058.80383
353,2.933,-1135.83057,699.61139,1058.75098
354,2.942,-1138.05518,699.42859,1059.35156
355,2.95,-1153.81458,700.24219,1060.98193
356,2.958,-1155.4342,699.39124,1062.13916
357,2.967,-1171.02271,703.5412,1060.76221
358,2.975,-1180.54358,701.68091,1059.74146
359,2.983,-1184.91565,702.41437,1060.40051
360,2.992,-1199.89526,704.17389,1060.41602
361,3,-1203.90393,703.48517,1061.08545
362,3.008,-1217.86646,706.02448,1059.84192
363,3.017,-1222.77747,704.914,1059.7312
364,3.025,-1232.97461,706.18201,1058.58887
365,3.033,-1242.72864,703.28864,1058.19055
366,3.042,-1257.25232,706.91699,1058.68701
367,3.05,-1262.86987,707.4483,1059.44055
368,3.058,-1273.02271,708.50916,1056.69897
369,3.067,-1280.8269,707.26611,1056.2583
370,3.075,-1292.09082,705.43719,1056.7334
371,3.083,-1295.51282,704.35175,1055.48926
372,3.092,-1310.36462,706.86938,1056.03406
373,3.1,-1318.07935,705.54083,1055.40515
374,3.108,-1324.46436,705.7757,1054.32959
375,3.117,-1338.1217,705.49133,1053.50696
376,3.125,-1345.32458,704.62378,1053.00574
377,3.133,-1350.23083,703.80994,1052.81555
378,3.142,-1358.55811,702.72632,1053.71631
379,3.15,-1373.36304,701.4635,1051.61609
380,3.158,-1379.95776,700.1377,1050.64709
381,3.167,-1387.50366,699.27124,1050.08118
382,3.175,-1400.54858,698.39777,1049.79712
383,3.183,-1405.05981,697.67883,1050.31152
384,3.192,-1412.78088,695.29803,1050.53894
385,3.2,-1419.85315,693.39502,1051.3407
386,3.208,-1433.3158,693.72626,1048.28601
387,3.217,-1440.96936,691.81366,1049.10901
388,3.225,-1448.80347,690.41711,1048.63623
389,3.233,-1453.97034,688.79218,1048.51367
390,3.242,-1465.02991,686.52692,1049.20593
391,3.25,-1478.32629,685.11072,1050.05579
392,3.258,-1481.66028,688.90674,1048.52319
393,3.267,-1496.52905,687.85797,1049.81433
394,3.275,-1502.34961,684.06415,1049.99683
395,3.283,-1507.89917,684.76941,1051.01782
396,3.292,-1515.55981,678.55792,1051.55774
397,3.3,-1526.87781,675.99487,1053.67383
